0,1
Officials,Officials
Referee,Bill Vinovich
Umpire,Chad Brown
Head Linesman,Derick Bowers
Line Judge,John Hussey
Back Judge,Bill Schmitz
Side Judge,Laird Hayes
Field Judge,Gary Cavaletto
