Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
1,2:30,3,1,SFO 2,0,0,Marshall Faulk up the middle for no gain (tackle by Jeff Ulbrich and Daleroy Stewart),5.120,3.250
1,1:55,4,1,SFO 2,6,0,"Joey Goodspeed up the middle for 2 yards, touchdown",3.250,7.000
1,,,,SFO 2,7,0,Jeff Wilkins kicks extra point good,0.000,0.000
1,,,,STL 30,7,0,"Jeff Wilkins kicks off 64 yards, returned by Jamal Robertson for 19 yards (tackle by Trev Faulk)",0.000,0.610
1,1:45,1,10,SFO 25,7,0,"Tim Rattay sacked by Tommy Polley for -5 yards. Tim Rattay fumbles (forced by Tommy Polley), recovered by Leonard Little at SFO-16 and returned for 5 yards (tackle by Scott Gragg)",0.610,-4.840
1,1:38,1,10,SFO 11,7,0,"Marc Bulger sacked by Tony Parrish for -2 yards. Penalty on Mike Rumph: Illegal Contact, 5 yards (no play)",4.840,5.830
1,1:18,1,6,SFO 6,13,0,"Marc Bulger pass complete to Shaun McDonald for 6 yards, touchdown",5.830,7.000
1,,,,SFO 2,14,0,Jeff Wilkins kicks extra point good,0.000,0.000
1,,,,STL 30,14,0,"Jeff Wilkins kicks off 61 yards, returned by Jamal Robertson for 24 yards (tackle by Trev Faulk)",0.000,1.140
1,1:08,1,10,SFO 33,14,0,Kevan Barlow left end for no gain (tackle by Bryce Fisher),1.140,0.590
1,0:24,2,10,SFO 33,14,0,Tim Rattay pass incomplete intended for Fred Beasley,0.590,-0.100
1,0:18,3,10,SFO 33,14,0,Tim Rattay pass complete to Eric Johnson for 11 yards (tackle by Adam Archuleta),-0.100,1.860
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 44,14,0,"Tim Rattay pass incomplete intended for Curtis Conway. Penalty on Anthony Hargrove: Roughing the Passer, 15 yards (no play)",1.860,2.850
2,14:53,1,10,STL 41,14,0,Kevan Barlow right end for -1 yards (tackle by Anthony Hargrove),2.850,2.170
2,14:12,2,11,STL 42,14,0,Tim Rattay pass incomplete intended for Cedrick Wilson is intercepted by Jerametrius Butler at STL-9 and returned for 10 yards (tackle by Eric Johnson),2.170,-0.150
2,14:00,1,10,STL 19,14,0,Marc Bulger pass complete to Torry Holt for 7 yards (tackle by Mike Rumph),0.150,0.610
2,13:27,2,3,STL 26,14,0,Marc Bulger pass complete to Isaac Bruce for 5 yards (tackle by Jimmy Williams),0.610,1.000
2,12:41,,,,14,0,Timeout #1 by St. Louis Rams,0.000,1.000
2,12:41,1,10,STL 31,14,0,Marshall Faulk for 13 yards (tackle by Mike Rumph and Jeff Ulbrich),1.000,1.860
2,11:57,1,10,STL 44,14,0,Marshall Faulk up the middle for 5 yards (tackle by Jamie Winborn),1.860,1.990
2,11:20,2,5,STL 49,14,0,Marc Bulger pass complete to Marshall Faulk for 25 yards (tackle by Mike Rumph),1.990,3.840
2,10:45,1,10,SFO 26,14,0,Steven Jackson left tackle for 2 yards (tackle by Jeff Ulbrich),3.840,3.570
2,10:05,2,8,SFO 24,14,0,Marc Bulger pass complete to Isaac Bruce for 9 yards,3.570,4.580
2,9:36,1,10,SFO 15,14,0,Steven Jackson left end for 8 yards (tackle by Tony Parrish),4.580,5.410
2,8:54,2,2,SFO 7,14,0,Steven Jackson up the middle for 6 yards (tackle by Tony Parrish),5.410,6.970
2,8:13,1,1,SFO 1,14,0,Marc Bulger pass incomplete intended for Brandon Manumaleuna,6.970,5.910
2,8:08,2,1,SFO 1,14,0,Steven Jackson left tackle for -1 yards (tackle by Jeff Ulbrich and Daleroy Stewart),5.910,4.950
2,7:40,,,,14,0,Timeout #2 by St. Louis Rams,0.000,4.950
2,7:40,3,2,SFO 2,14,0,Marc Bulger pass incomplete intended for Kevin Curtis (defended by Tony Parrish),4.950,3.250
2,7:35,4,2,SFO 2,17,0,Jeff Wilkins 20 yard field goal good,3.250,3.000
2,,,,STL 30,17,0,"Jeff Wilkins kicks off 57 yards, returned by Jamal Robertson for 19 yards (tackle by Kevin Garrett)",0.000,1.070
2,7:24,1,10,SFO 32,17,0,Kevan Barlow up the middle for 3 yards (tackle by Leonard Little),1.070,0.930
2,6:53,2,7,SFO 35,17,0,Kevan Barlow left guard for 3 yards (tackle by Leonard Little),0.930,0.630
2,6:13,3,4,SFO 38,17,0,Tim Rattay pass incomplete intended for Terry Jackson,0.630,-0.850
2,6:07,4,4,SFO 38,17,0,"Andy Lee punts 47 yards (tackle by Aaron Walker). Penalty on Dwight Anderson: Offensive Holding, 9 yards",-0.850,0.380
2,5:56,1,10,STL 9,17,0,Marshall Faulk left end for no gain (tackle by Shawntae Spencer),-0.380,-0.780
2,5:16,2,10,STL 9,17,0,Marshall Faulk left end for 11 yards (tackle by Shawntae Spencer),-0.780,0.280
2,4:47,1,10,STL 20,17,0,Marc Bulger pass complete to Isaac Bruce for 9 yards (tackle by Ahmed Plummer),0.280,0.950
2,4:20,2,1,STL 29,17,0,"Penalty on Brandon Whiting: Defensive Offside, 5 yards (no play)",0.950,1.200
2,3:53,1,10,STL 34,17,0,Marc Bulger pass complete to Brandon Manumaleuna for 3 yards (tackle by Ahmed Plummer),1.200,1.060
2,3:10,2,7,STL 37,17,0,Marshall Faulk left guard for 3 yards (tackle by Julian Peterson),1.060,0.760
2,2:32,3,4,STL 40,17,0,Marc Bulger pass complete to Isaac Bruce for 14 yards (tackle by Ronnie Heard),0.760,2.520
2,2:00,1,10,SFO 46,17,0,Marc Bulger pass complete to Isaac Bruce for 29 yards (tackle by Tony Parrish),2.520,4.440
2,1:19,1,10,SFO 17,17,0,Marc Bulger pass complete to Kevin Curtis for 11 yards (tackle by Ahmed Plummer),4.440,5.830
2,1:06,,,,17,0,Timeout #3 by St. Louis Rams,0.000,5.830
2,1:06,1,6,SFO 6,17,0,Marc Bulger pass complete to Torry Holt for 4 yards (tackle by Jamie Winborn),5.830,5.720
2,0:34,2,2,SFO 2,23,0,"Steven Jackson up the middle for 2 yards, touchdown",5.720,7.000
2,,,,SFO 2,24,0,Jeff Wilkins kicks extra point good,0.000,0.000
2,,,,STL 30,24,0,"Jeff Wilkins kicks off 61 yards, returned by Arnaz Battle for 18 yards (tackle by Dwight Anderson)",0.000,0.740
2,0:25,1,10,SFO 27,24,0,Kevan Barlow up the middle for 11 yards (tackle by Rich Coady),0.740,1.470
2,0:18,,,,24,0,Timeout #1 by San Francisco 49ers,0.000,1.470
2,0:18,1,10,SFO 38,24,0,Tim Rattay pass complete to Terry Jackson for 2 yards (tackle by Adam Archuleta),1.470,1.190
2,0:11,,,,24,0,Timeout #2 by San Francisco 49ers,0.000,1.190
2,0:11,2,8,SFO 40,24,0,Tim Rattay pass complete to Eric Johnson for 11 yards (tackle by Adam Archuleta),1.190,2.320
2,0:05,1,10,STL 49,24,0,Tim Rattay pass incomplete intended for Rashaun Woods,2.320,1.780
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,24,0,"Todd Peterson kicks off 65 yards, returned by Mike Furrey for 21 yards (tackle by Arnaz Battle)",0.000,0.670
3,14:56,1,10,STL 26,24,0,Marshall Faulk right end for 11 yards (tackle by Ronnie Heard),0.670,1.400
3,14:08,1,10,STL 37,24,0,Marshall Faulk up the middle for 1 yard (tackle by Brandon Whiting),1.400,0.990
3,13:23,2,9,STL 38,24,0,Marc Bulger pass complete to Kevin Curtis for 5 yards (tackle by Ronnie Heard),0.990,0.960
3,12:40,3,4,STL 43,24,0,Marc Bulger pass incomplete intended for Kevin Curtis. Penalty on Isaac Bruce: Illegal Motion (Declined),0.960,-0.520
3,12:40,4,4,STL 43,24,0,"Sean Landeta punts 41 yards, returned by Arnaz Battle for 10 yards (tackle by Mike Furrey). Penalty on Dwaine Carpenter: Illegal Block Above the Waist, 10 yards",-0.520,0.140
3,12:26,1,10,SFO 16,24,0,Kevan Barlow up the middle for 1 yard (tackle by Leonard Little),-0.140,-0.510
3,11:59,2,9,SFO 17,24,0,Tim Rattay pass complete to Eric Johnson for 12 yards (tackle by Pisa Tinoisamoa),-0.510,0.870
3,11:28,1,10,SFO 29,24,0,Kevan Barlow right tackle for 9 yards (tackle by Rich Coady),0.870,1.540
3,11:00,2,1,SFO 38,24,0,Kevan Barlow left tackle for no gain (tackle by Leonard Little),1.540,0.830
3,10:31,3,1,SFO 38,24,0,Fred Beasley up the middle for 4 yards (tackle by Robert W. Thomas and Bryce Fisher),0.830,1.730
3,10:31,1,10,SFO 42,24,0,"Penalty on Kyle Kosier: False Start, 5 yards (no play)",1.730,1.400
3,9:46,1,15,SFO 37,24,0,Tim Rattay pass complete to Eric Johnson for 9 yards (tackle by Tommy Polley),1.400,1.730
3,9:15,2,6,SFO 46,24,0,Tim Rattay pass complete to Cedrick Wilson for 11 yards (tackle by Adam Archuleta),1.730,2.720
3,8:47,1,10,STL 43,24,0,Tim Rattay pass incomplete intended for Rashaun Woods,2.720,2.180
3,8:41,2,10,STL 43,24,0,Tim Rattay pass complete to Curtis Conway for 7 yards (tackle by Aeneas Williams),2.180,2.410
3,8:11,3,3,STL 36,24,0,Tim Rattay sacked by Leonard Little for -8 yards,2.410,0.330
3,8:07,4,11,STL 44,24,0,"Andy Lee punts 32 yards, fair catch by Shaun McDonald",0.330,0.350
3,8:01,1,10,STL 12,24,0,Steven Jackson right end for -3 yards (tackle by Anthony Adams),-0.350,-1.000
3,7:22,2,13,STL 9,24,0,Marc Bulger pass complete to Isaac Bruce for 15 yards (tackle by Tony Parrish),-1.000,0.540
3,6:43,1,10,STL 24,24,0,Marshall Faulk right end for 12 yards (tackle by Ronnie Heard),0.540,1.330
3,5:59,1,10,STL 36,24,0,Marc Bulger pass incomplete intended for Isaac Bruce,1.330,0.790
3,5:55,2,10,STL 36,24,0,Steven Jackson left end for 1 yard (tackle by Jamie Winborn),0.790,0.230
3,5:13,3,9,STL 37,24,0,Marc Bulger pass incomplete intended for Torry Holt,0.230,-0.910
3,5:08,4,9,STL 37,24,0,"Sean Landeta punts 53 yards, returned by Arnaz Battle for 13 yards (tackle by Trev Faulk)",-0.910,-0.480
3,4:56,1,10,SFO 23,24,0,Kevan Barlow up the middle for no gain (tackle by Pisa Tinoisamoa and Aeneas Williams),0.480,-0.070
3,4:25,2,10,SFO 23,24,0,Tim Rattay pass complete to Eric Johnson for 9 yards (tackle by Robert W. Thomas),-0.070,0.430
3,3:44,3,1,SFO 32,24,0,Tim Rattay pass complete to Cedrick Wilson for 6 yards (tackle by Adam Archuleta),0.430,1.470
3,3:14,1,10,SFO 38,24,0,Tim Rattay pass complete to Curtis Conway for 9 yards,1.470,2.140
3,2:58,2,1,SFO 47,24,0,Kevan Barlow left end for 6 yards (tackle by Aeneas Williams and Kevin Garrett),2.140,2.460
3,2:31,1,10,STL 47,24,0,Tim Rattay pass incomplete intended for Rashaun Woods (defended by Ryan Pickett),2.460,1.910
3,2:23,2,10,STL 47,24,0,Tim Rattay pass incomplete intended for Cedrick Wilson (defended by Rich Coady),1.910,1.220
3,2:16,3,10,STL 47,24,0,Tim Rattay pass complete to Rashaun Woods for 17 yards (tackle by Rich Coady),1.220,3.580
3,1:46,1,10,STL 30,24,0,"Terry Jackson for 8 yards (tackle by Rich Coady). Terry Jackson fumbles (forced by Rich Coady), recovered by Eric Johnson at STL-21",3.580,4.250
3,0:53,2,1,STL 21,24,0,Tim Rattay pass incomplete intended for Curtis Conway (defended by Rich Coady),4.250,3.530
3,0:48,3,1,STL 21,24,0,Kevan Barlow up the middle for 5 yards (tackle by Tommy Polley and Jerametrius Butler),3.530,4.510
3,0:11,1,10,STL 16,24,0,Tim Rattay pass complete to Kevan Barlow for 6 yards (tackle by Pisa Tinoisamoa),4.510,4.970
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,STL 10,24,0,Kevan Barlow left end for 1 yard (tackle by Kevin Garrett),4.970,4.390
4,14:21,3,3,STL 9,24,0,"Tim Rattay pass incomplete intended for Curtis Conway (defended by Aeneas Williams). Penalty on Adam Archuleta: Defensive Holding, 5 yards (no play)",4.390,6.280
4,14:16,1,4,STL 4,24,0,Kevan Barlow right end for -5 yards (tackle by Ryan Pickett),6.280,4.380
4,13:37,2,9,STL 9,24,6,"Tim Rattay pass complete to Curtis Conway for 9 yards, touchdown",4.380,7.000
4,,,,,24,6,"Two Point Attempt: Tim Rattay pass incomplete intended for Curtis Conway, conversion fails",1.000,-1.000
4,,,,SFO 30,24,6,"Todd Peterson kicks off 61 yards, returned by Mike Furrey for 23 yards (tackle by Shawntae Spencer)",0.000,1.070
4,13:27,1,10,STL 32,24,6,Marshall Faulk left tackle for 5 yards (tackle by John Engelberger),1.070,1.200
4,12:48,2,5,STL 37,24,6,Marshall Faulk left guard for 4 yards (tackle by Julian Peterson),1.200,1.030
4,12:11,3,1,STL 41,24,6,Marshall Faulk left end for 1 yard (tackle by Bryant Young),1.030,1.730
4,11:32,1,10,STL 42,24,6,Marc Bulger pass incomplete intended for Isaac Bruce (defended by Anthony Adams),1.730,1.190
4,11:26,2,10,STL 42,24,6,Marshall Faulk right tackle for 12 yards (tackle by Jimmy Williams and Ronnie Heard),1.190,2.520
4,10:44,1,10,SFO 46,24,6,"Penalty on Scott Tercero: False Start, 5 yards (no play)",2.520,2.190
4,10:22,1,15,STL 49,24,6,Steven Jackson left guard for 6 yards (tackle by Julian Peterson),2.190,2.110
4,9:36,2,9,SFO 45,24,6,Steven Jackson right tackle for 24 yards (tackle by Ronnie Heard),2.110,4.170
4,8:50,1,10,SFO 21,24,6,Marc Bulger pass incomplete intended for Joey Goodspeed,4.170,3.630
4,8:44,2,10,SFO 21,24,6,Steven Jackson up the middle for 1 yard (tackle by Derek Smith and Julian Peterson),3.630,3.070
4,8:01,3,9,SFO 20,24,6,Marc Bulger up the middle for 6 yards (tackle by Derek Smith and Brandon Whiting),3.070,2.610
4,7:13,4,3,SFO 14,24,6,Jeff Wilkins 33 yard field goal no good,2.610,-0.480
4,7:07,1,10,SFO 23,24,6,Tim Rattay pass complete to Kevan Barlow for 11 yards (tackle by Pisa Tinoisamoa),0.480,1.200
4,6:34,1,10,SFO 34,24,6,Tim Rattay pass complete to Kevan Barlow for 11 yards (tackle by Leonard Little),1.200,1.930
4,6:04,1,10,SFO 45,24,6,Tim Rattay pass complete to Curtis Conway for 21 yards (tackle by Kevin Garrett),1.930,3.310
4,5:38,1,10,STL 34,24,6,Tim Rattay pass incomplete intended for Eric Johnson (defended by Kevin Garrett),3.310,2.770
4,5:35,2,10,STL 34,24,6,Tim Rattay pass complete to Eric Johnson for 17 yards (tackle by Kwamie Lassiter),2.770,4.440
4,5:15,1,10,STL 17,24,6,Tim Rattay pass complete to Terry Jackson for 6 yards (tackle by Pisa Tinoisamoa),4.440,4.890
4,4:48,2,4,STL 11,24,6,Tim Rattay pass complete to Kevan Barlow for 7 yards (tackle by Pisa Tinoisamoa),4.890,6.280
4,4:21,1,4,STL 4,24,6,Tim Rattay pass incomplete intended for Curtis Conway (defended by Kevin Garrett),6.280,5.340
4,4:17,2,4,STL 4,24,6,Tim Rattay pass incomplete intended for Cedrick Wilson,5.340,4.490
4,4:13,3,4,STL 4,24,6,Tim Rattay pass incomplete intended for Curtis Conway (defended by Damione Lewis),4.490,3.030
4,4:10,4,4,STL 4,24,6,Tim Rattay pass complete to Terry Jackson for 2 yards (tackle by Jerametrius Butler),3.030,0.380
4,4:03,1,10,STL 2,24,6,Marshall Faulk left tackle for 4 yards (tackle by Anthony Adams),-0.380,-0.490
4,3:21,2,6,STL 6,24,6,Marshall Faulk up the middle for 2 yards (tackle by Tony Brown),-0.490,-0.720
4,2:34,,,,24,6,Timeout #1 by St. Louis Rams,0.000,-0.720
4,2:34,3,4,STL 8,24,6,Marshall Faulk left end for 3 yards (tackle by Jeff Ulbrich),-0.720,-2.490
4,2:25,,,,24,6,Timeout #1 by San Francisco 49ers,0.000,-2.490
4,2:25,4,1,STL 11,24,6,Sean Landeta punts 43 yards,-2.490,-1.990
4,2:15,1,10,SFO 46,24,6,"Penalty on Kyle Kosier: False Start, 5 yards (no play)",1.990,1.660
4,2:15,1,15,SFO 41,24,6,Tim Rattay pass incomplete intended for Eric Johnson,1.660,0.780
4,2:12,2,15,SFO 41,24,6,Tim Rattay pass complete to Curtis Conway for 2 yards (tackle by Aeneas Williams),0.780,0.370
4,2:00,3,13,SFO 43,24,6,Tim Rattay pass incomplete intended for Cedrick Wilson (defended by Tyoka Jackson),0.370,-0.520
4,1:56,4,13,SFO 43,24,6,Tim Rattay pass complete to Eric Johnson for 13 yards (tackle by Kwamie Lassiter),-0.520,2.650
4,1:33,1,10,STL 44,24,6,Tim Rattay pass complete to Kevan Barlow for 5 yards (tackle by Pisa Tinoisamoa),2.650,2.780
4,1:23,,,,24,6,Timeout #2 by San Francisco 49ers,0.000,2.780
4,1:23,2,5,STL 39,24,6,Tim Rattay pass complete to Curtis Conway for 7 yards (tackle by Aeneas Williams),2.780,3.450
4,0:57,1,10,STL 32,24,6,Tim Rattay pass complete to Terry Jackson for 9 yards (tackle by Aeneas Williams),3.450,4.120
4,0:48,,,,24,6,Timeout #3 by San Francisco 49ers,0.000,4.120
4,0:48,2,1,STL 23,24,6,Tim Rattay pass incomplete intended for Curtis Conway,4.120,3.400
4,0:43,3,1,STL 23,24,6,Tim Rattay pass complete to Eric Johnson for 5 yards (tackle by Erik Flowers),3.400,4.370
4,0:23,1,10,STL 18,24,12,"Tim Rattay pass complete to Rashaun Woods for 18 yards, touchdown",4.370,7.000
4,,,,,24,14,"Two Point Attempt: Tim Rattay pass complete to Curtis Conway, conversion succeeds",1.000,1.000
4,,,,SFO 30,24,14,"Todd Peterson kicks off 52 yards, returned by Marshall Faulk for no gain. Penalty on Steven Jackson: Illegal Block Above the Waist, 9 yards",0.000,-0.380
4,0:12,1,10,STL 9,24,14,Marc Bulger kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
