Quarter,Time,Down,ToGo,Location,LAC,OAK,Detail,EPB,EPA
1,2:34,2,9,OAK 40,0,7,Philip Rivers pass complete short left to Melvin Gordon for 5 yards (tackle by Dexter McDonald),2.440,2.410
1,1:47,3,4,OAK 35,0,7,Philip Rivers pass complete short middle to Keenan Allen for 1 yard (tackle by Nicholas Morrow and T.J. Carrie),2.410,1.090
1,1:00,4,3,OAK 34,0,7,Philip Rivers pass incomplete short right intended for Keenan Allen (defended by T.J. Carrie),1.090,-1.270
1,0:55,1,10,OAK 35,0,7,Derek Carr pass incomplete short right intended for Michael Crabtree,1.270,0.720
1,0:50,2,10,OAK 35,0,7,Marshawn Lynch right guard for 4 yards (tackle by Joey Bosa),0.720,0.560
1,0:12,3,6,OAK 39,0,7,"Penalty on Donald Penn: False Start, 5 yards (no play)",0.560,-0.100
Quarter,Time,Down,ToGo,Location,LAC,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,11,OAK 34,0,7,Derek Carr pass incomplete short middle intended for Jalen Richard,-0.100,-1.110
2,14:56,4,11,OAK 34,0,7,Marquette King punts 59 yards,-1.110,0.380
2,14:46,1,10,LAC 7,0,7,Melvin Gordon middle for 3 yards (tackle by Justin Ellis),-0.380,-0.560
2,14:07,2,7,LAC 10,0,7,Philip Rivers pass complete short right to Melvin Gordon for 12 yards (tackle by Khalil Mack),-0.560,0.410
2,13:29,1,10,LAC 22,0,7,Melvin Gordon left tackle for 3 yards (tackle by Mario Edwards and James Cowser),0.410,0.270
2,12:49,2,7,LAC 25,0,7,Melvin Gordon middle for 1 yard (tackle by Treyvon Hester),0.270,-0.290
2,12:05,3,6,LAC 26,0,7,Philip Rivers pass complete short middle to Keenan Allen for 3 yards (tackle by T.J. Carrie),-0.290,-1.440
2,11:24,4,3,LAC 29,0,7,"Drew Kaser punts 52 yards, returned by Jalen Richard for 5 yards (tackle by Austin Ekeler)",-1.440,-0.540
2,11:13,1,10,OAK 24,0,7,Marshawn Lynch right tackle for 12 yards (tackle by Kyle Emanuel and Korey Toomer),0.540,1.330
2,10:38,1,10,OAK 36,0,7,DeAndre Washington left tackle for -6 yards (tackle by Corey Liuget),1.330,-0.020
2,9:58,2,16,OAK 30,0,7,Derek Carr pass complete short right to Amari Cooper for 5 yards (tackle by Casey Hayward and Hayes Pullard),-0.020,-0.030
2,9:21,3,11,OAK 35,0,7,"Derek Carr sacked by Joey Bosa for -7 yards. Derek Carr fumbles (forced by Joey Bosa), recovered by Rodney Hudson at OAK-29",-0.030,-1.440
2,8:41,4,17,OAK 29,0,7,"Marquette King punts 59 yards, returned by Travis Benjamin for 6 yards (tackle by Johnny Holton)",-1.440,-0.040
2,8:25,1,10,LAC 18,0,7,Melvin Gordon middle for 3 yards (tackle by Denico Autry),0.040,0.010
2,7:48,2,7,LAC 21,0,7,Philip Rivers pass incomplete short right intended for Keenan Allen,0.010,-0.790
2,7:42,3,7,LAC 21,0,7,Philip Rivers pass complete deep middle to Keenan Allen for 28 yards (tackle by David Amerson),-0.790,2.190
2,6:58,1,10,LAC 49,0,7,Philip Rivers pass incomplete deep right intended for Travis Benjamin (defended by Karl Joseph),2.190,1.650
2,6:51,2,10,LAC 49,0,7,Philip Rivers pass complete short middle to Tyrell Williams for 2 yards (tackle by T.J. Carrie),1.650,1.220
2,6:06,3,8,OAK 49,0,7,Philip Rivers pass complete short right to Austin Ekeler for 8 yards (tackle by David Amerson),1.220,2.850
2,5:27,1,10,OAK 41,0,7,Melvin Gordon middle for 2 yards (tackle by Khalil Mack),2.850,2.580
2,4:47,2,8,OAK 39,0,7,Philip Rivers pass complete short right to Antonio Gates for 16 yards (tackle by Karl Joseph),2.580,4.040
2,4:07,1,10,OAK 23,0,7,Melvin Gordon left guard for no gain (tackle by Denico Autry),4.040,3.500
2,3:28,2,10,OAK 23,0,7,Philip Rivers pass complete short right to Melvin Gordon for 1 yard (tackle by David Amerson and Bruce Irvin),3.500,2.940
2,2:43,3,9,OAK 22,0,7,Philip Rivers pass complete short left to Keenan Allen for 12 yards (tackle by Reggie Nelson),2.940,4.910
2,2:06,1,10,OAK 10,0,7,Philip Rivers pass complete short left to Melvin Gordon for 4 yards (tackle by T.J. Carrie and Nicholas Morrow),4.910,4.950
2,1:59,2,6,OAK 6,0,7,Philip Rivers pass incomplete short left intended for Melvin Gordon (defended by T.J. Carrie),4.950,4.040
2,1:53,3,6,OAK 6,0,7,Philip Rivers pass complete short middle to Hunter Henry for 5 yards (tackle by Karl Joseph and David Amerson),4.040,0.000
2,1:47,,,,,,Timeout #2 by Oakland Raiders,0.000,-3.550
2,1:47,4,1,OAK 1,6,7,"Melvin Gordon left tackle for 1 yard, touchdown",3.550,7.000
2,1:44,,,OAK 15,7,7,Nick Novak kicks extra point good,0.000,0.000
2,1:44,,,LAC 35,7,7,"Nick Novak kicks off 45 yards, returned by DeAndre Washington for 4 yards (tackle by Rayshawn Jenkins). Penalty on Michael Davis: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,1:41,,,LAC 30,7,7,"Nick Novak kicks off 69 yards, returned by Cordarrelle Patterson for 39 yards (tackle by Michael Davis)",0.000,-1.600
2,1:34,1,10,OAK 40,7,7,Derek Carr pass complete short right to Amari Cooper for 5 yards (tackle by Desmond King),1.600,1.730
2,1:14,2,5,OAK 45,7,7,Derek Carr pass complete short middle to Jalen Richard for 8 yards (tackle by Jatavis Brown and Hayes Pullard),1.730,2.460
2,0:56,1,10,LAC 47,7,7,"Derek Carr pass complete deep right to Amari Cooper for 31 yards (tackle by Casey Hayward). Penalty on Gabe Jackson: Offensive Holding, 10 yards (no play)",2.460,1.800
2,0:43,1,20,OAK 43,7,7,"Derek Carr pass incomplete deep right intended for Jared Cook. Penalty on Jahleel Addae: Defensive Pass Interference, 12 yards (no play)",1.800,2.590
2,0:38,1,10,LAC 45,7,7,Derek Carr pass complete short middle to Jalen Richard for 11 yards (tackle by Jahleel Addae and Hayes Pullard),2.590,3.310
2,0:21,1,10,LAC 34,7,7,Derek Carr pass complete short middle to Jalen Richard for 8 yards (tackle by Jatavis Brown and Hayes Pullard),3.310,0.000
2,0:15,,,,,,Timeout #3 by Oakland Raiders,0.000,-3.850
2,0:15,2,2,LAC 26,7,7,Derek Carr pass incomplete deep left intended for Michael Crabtree (defended by Trevor Williams),3.850,3.140
2,0:08,3,2,LAC 26,7,7,Derek Carr pass incomplete deep middle intended for Amari Cooper (defended by Jahleel Addae),3.140,0.000
2,0:04,,,,,,Timeout #1 by Los Angeles Chargers,0.000,-1.860
2,0:04,4,2,LAC 26,7,10,Giorgio Tavecchio 44 yard field goal good,1.860,3.000
Quarter,Time,Down,ToGo,Location,LAC,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LAC 35,7,10,"Nick Novak kicks off 45 yards, returned by Jalen Richard for 16 yards (tackle by Nick Dzubnar)",0.000,-1.330
3,14:56,1,10,OAK 36,7,10,Derek Carr pass complete short left to Amari Cooper for 8 yards (tackle by Casey Hayward),1.330,1.870
3,14:25,2,2,OAK 44,7,10,DeAndre Washington left tackle for -2 yards (tackle by Hayes Pullard),1.870,0.890
3,13:52,3,4,OAK 42,7,10,Cordarrelle Patterson right end for 5 yards (tackle by Tre Boston),0.890,2.060
3,13:17,1,10,OAK 47,7,10,Marshawn Lynch middle for no gain (tackle by Melvin Ingram),2.060,1.520
3,12:44,2,10,OAK 47,7,10,Derek Carr pass complete short middle to Michael Crabtree for 6 yards (tackle by Desmond King),1.520,1.620
3,12:12,3,4,LAC 47,7,10,Derek Carr pass complete short right to Michael Crabtree for 7 yards (tackle by Trevor Williams),1.620,2.920
3,11:38,1,10,LAC 40,7,10,DeAndre Washington left tackle for no gain (tackle by Hayes Pullard and Darius Philon),2.920,2.370
3,11:01,2,10,LAC 40,7,10,Derek Carr pass complete short middle to DeAndre Washington for 10 yards (tackle by Korey Toomer and Jahleel Addae),2.370,3.580
3,10:25,1,10,LAC 30,7,10,"DeAndre Washington left tackle for 2 yards (tackle by Darius Philon). Penalty on Gabe Jackson: Offensive Holding, 10 yards (no play)",3.580,2.920
3,10:02,1,20,LAC 40,7,10,Derek Carr pass complete short middle to Seth Roberts for 15 yards (tackle by Tre Boston),2.920,3.710
3,9:39,2,5,LAC 25,7,10,Derek Carr pass incomplete short left intended for Marshawn Lynch,3.710,3.010
3,9:37,3,5,LAC 25,7,10,Derek Carr pass complete short middle to Jared Cook for 7 yards (tackle by Tre Boston),3.010,4.370
3,8:57,1,10,LAC 18,7,10,Cordarrelle Patterson left guard for 3 yards (tackle by Brandon Mebane and Hayes Pullard),4.370,4.250
3,8:15,2,7,LAC 15,7,10,Derek Carr pass incomplete short middle intended for Marshawn Lynch is intercepted by Hayes Pullard at LAC-10 and returned for 1 yard,4.250,0.370
3,8:09,1,10,LAC 11,7,10,Melvin Gordon left tackle for 18 yards (tackle by Xavier Woodson-Luster),-0.370,0.870
3,7:41,1,10,LAC 29,7,10,Melvin Gordon left tackle for 1 yard (tackle by Khalil Mack),0.870,0.460
3,7:03,2,9,LAC 30,7,10,Philip Rivers pass incomplete short right intended for Melvin Gordon (defended by Nicholas Morrow),0.460,-0.230
3,6:56,3,9,LAC 30,7,10,Philip Rivers sacked by Bruce Irvin for -5 yards,-0.230,-1.700
3,6:16,4,14,LAC 25,7,10,"Drew Kaser punts 53 yards, muffed catch by Jalen Richard, recovered by Jalen Richard and returned for no gain",-1.700,-0.410
3,6:06,1,10,OAK 22,7,10,Marshawn Lynch left tackle for 4 yards (tackle by Korey Toomer and Brandon Mebane),0.410,0.410
3,5:23,2,6,OAK 26,7,10,Marshawn Lynch right tackle for 4 yards (tackle by Chris McCain),0.410,0.230
3,4:42,3,2,OAK 30,7,10,Derek Carr pass complete short middle to Cordarrelle Patterson for 1 yard (tackle by Chris McCain),0.230,-1.310
3,4:02,4,1,OAK 31,7,10,"Marquette King punts 50 yards, fair catch by Travis Benjamin",-1.310,-0.150
3,3:54,1,10,LAC 19,7,10,Philip Rivers pass complete short middle to Melvin Gordon for 11 yards (tackle by Xavier Woodson-Luster and Bruce Irvin),0.150,0.940
3,3:17,1,10,LAC 30,7,10,Melvin Gordon right tackle for 1 yard (tackle by Justin Ellis),0.940,0.530
3,2:41,2,9,LAC 31,7,10,Melvin Gordon left tackle for no gain (tackle by Xavier Woodson-Luster),0.530,-0.160
3,1:59,3,9,LAC 31,7,10,"Philip Rivers pass complete short middle to Tyrell Williams for 14 yards (tackle by Dexter McDonald). Tyrell Williams fumbles (forced by Dexter McDonald), recovered by David Amerson at LAC-49 (tackle by Mike Williams)",-0.160,-2.320
3,1:50,1,10,LAC 49,7,10,Derek Carr for no gain. Rodney Hudson fumbles,2.320,0.840
3,1:05,2,17,OAK 44,7,10,Derek Carr pass complete short left to Seth Roberts for 12 yards (tackle by Tre Boston),0.840,1.750
3,0:26,3,5,LAC 44,7,10,Derek Carr pass complete short right to Michael Crabtree for 3 yards (tackle by Tre Boston and Hayes Pullard),1.750,0.530
Quarter,Time,Down,ToGo,Location,LAC,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,2,LAC 41,7,10,Derek Carr pass incomplete short left intended for Michael Crabtree,0.530,-1.660
4,14:57,1,10,LAC 41,7,10,Philip Rivers pass complete short right to Hunter Henry for 10 yards (tackle by T.J. Carrie),1.660,2.320
4,14:19,1,10,OAK 49,7,10,Philip Rivers pass complete short left to Tyrell Williams for 11 yards (tackle by Dexter McDonald),2.320,3.050
4,13:48,1,10,OAK 38,7,10,Philip Rivers pass incomplete deep left intended for Hunter Henry,3.050,2.510
4,13:43,2,10,OAK 38,7,10,Melvin Gordon middle for 4 yards (tackle by Mario Edwards and Bruce Irvin),2.510,2.340
4,13:00,3,6,OAK 34,7,10,Philip Rivers pass complete short middle to Mike Williams for 15 yards (tackle by Karl Joseph),2.340,4.310
4,12:18,1,10,OAK 19,7,10,Melvin Gordon middle for 4 yards (tackle by Justin Ellis and Xavier Woodson-Luster),4.310,4.350
4,11:41,2,6,OAK 15,7,10,Melvin Gordon left end for 1 yard (tackle by Reggie Nelson),4.350,0.000
4,11:03,,,,,,Timeout #1 by Los Angeles Chargers,0.000,-3.760
4,11:03,3,5,OAK 14,7,10,Philip Rivers pass complete short left to Melvin Gordon for 8 yards (tackle by Reggie Nelson),3.760,5.830
4,10:29,1,6,OAK 6,7,10,Philip Rivers pass incomplete short left intended for Keenan Allen,5.830,4.950
4,10:24,2,6,OAK 6,13,10,"Philip Rivers pass complete short left to Melvin Gordon for 6 yards, touchdown",4.950,7.000
4,10:19,,,OAK 15,14,10,Nick Novak kicks extra point good,0.000,0.000
4,10:19,,,LAC 35,14,10,"Nick Novak kicks off 43 yards, returned by Jalen Richard for 13 yards (tackle by Rayshawn Jenkins)",0.000,-1.270
4,10:13,1,10,OAK 35,14,10,Marshawn Lynch middle for 3 yards (tackle by Korey Toomer and Tre Boston),1.270,1.130
4,9:33,2,7,OAK 38,14,10,Derek Carr pass complete short left to Amari Cooper for 3 yards (tackle by Korey Toomer),1.130,0.830
4,8:50,3,4,OAK 41,14,10,"Derek Carr pass incomplete deep left intended for Amari Cooper. Penalty on Melvin Ingram: Defensive Offside, 5 yards (no play)",0.830,1.990
4,8:43,1,10,OAK 46,14,10,Derek Carr pass complete short right to Jared Cook for 7 yards (tackle by Desmond King),1.990,2.400
4,8:01,2,3,LAC 47,14,16,"Cordarrelle Patterson left end for 47 yards, touchdown",2.400,7.000
4,7:51,,,LAC 15,14,16,Giorgio Tavecchio kicks extra point no good,0.000,-1.000
4,7:51,,,OAK 35,14,16,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
4,7:51,1,10,LAC 25,14,16,Melvin Gordon left tackle for no gain (tackle by Mario Edwards),0.610,0.060
4,7:09,2,10,LAC 25,14,16,Philip Rivers pass incomplete short left intended for Melvin Gordon,0.060,-0.620
4,7:04,3,10,LAC 25,14,16,Philip Rivers pass complete short left to Melvin Gordon for 6 yards (tackle by Keith McGill),-0.620,-1.310
4,6:19,4,4,LAC 31,14,16,"Drew Kaser punts 56 yards, returned by Jalen Richard for 13 yards (tackle by Rayshawn Jenkins)",-1.310,-0.670
4,6:08,1,10,OAK 26,14,16,"Derek Carr pass complete deep right to Amari Cooper for 19 yards (tackle by Casey Hayward). Penalty on OAK: Illegal Formation, 5 yards (no play)",0.670,0.340
4,5:46,1,15,OAK 21,14,16,Marshawn Lynch right tackle for 3 yards (tackle by Korey Toomer and Hayes Pullard),0.340,-0.140
4,5:05,2,12,OAK 24,14,16,Derek Carr pass incomplete short left intended for Jared Cook,-0.140,-0.820
4,5:01,3,12,OAK 24,14,16,"Derek Carr pass complete short right to Michael Crabtree for 6 yards, lateral to Cordarrelle Patterson for 4 yards (tackle by Jahleel Addae)",-0.820,-1.110
4,4:19,4,2,OAK 34,14,16,"Marquette King punts 58 yards, returned by Travis Benjamin for no gain",-1.110,0.380
4,4:09,1,10,LAC 8,14,16,Philip Rivers pass complete deep right to Hunter Henry for 34 yards (tackle by Reggie Nelson),-0.380,1.730
4,3:28,1,10,LAC 42,14,16,Melvin Gordon middle for 2 yards (tackle by Treyvon Hester and Justin Ellis),1.730,1.460
4,2:45,2,8,LAC 44,14,16,Philip Rivers pass complete deep right to Hunter Henry for 23 yards (tackle by Karl Joseph),1.460,3.380
4,2:38,1,10,OAK 33,14,16,Melvin Gordon left guard for 7 yards (tackle by T.J. Carrie and Karl Joseph),3.380,3.780
4,2:00,2,3,OAK 26,14,16,Melvin Gordon middle for 4 yards (tackle by Karl Joseph and Treyvon Hester),3.780,0.000
4,1:51,,,,,,Timeout #1 by Oakland Raiders,0.000,-4.110
4,1:51,1,10,OAK 22,14,16,Melvin Gordon middle for 3 yards (tackle by Mario Edwards),4.110,0.000
4,1:46,,,,,,Timeout #2 by Oakland Raiders,0.000,-3.970
4,1:46,2,7,OAK 19,14,16,Melvin Gordon left guard for 4 yards (tackle by Mario Edwards),3.970,0.000
4,1:40,,,,,,Timeout #3 by Oakland Raiders,0.000,-3.930
4,1:40,3,3,OAK 15,14,16,Melvin Gordon left tackle for 5 yards (tackle by Nicholas Morrow and Xavier Woodson-Luster),3.930,0.000
4,0:53,,,,,,Timeout #2 by Los Angeles Chargers,0.000,-4.910
4,0:53,1,10,OAK 10,14,16,Philip Rivers kneels for -2 yards (tackle by Khalil Mack),4.910,3.860
4,0:11,2,12,OAK 12,14,16,Philip Rivers kneels for -2 yards,3.860,0.000
4,0:03,,,,,,Timeout #3 by Los Angeles Chargers,0.000,-3.000
4,0:03,3,14,OAK 14,17,16,Nick Novak 32 yard field goal good,3.000,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
