Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,3:53,1,10,PHI 22,0,7,"Taylor Heinicke pass is intercepted by Genard Avery at PHI-12 and returned for no gain (tackle by Ricky Seals-Jones). Penalty on Genard Avery: Illegal Contact, 5 yards (accepted) (no play)",,
1,3:40,1,5,PHI 17,0,7,"Jonathan Williams left end for -2 yards. Jonathan Williams fumbles (forced by Alex Singleton), recovered by Brandon Scherff at PHI-19 (tackle by Alex Singleton) WAS challenged the fumble ruling, and the original play was overturned. Jonathan Williams left end for 1 yard (tackle by Alex Singleton)",,
1,3:22,2,9,PHI 16,0,7,Dax Milne right end for 1 yard (tackle by Alex Singleton),,
1,2:45,3,8,PHI 15,0,7,Taylor Heinicke pass complete short middle to Cam Sims for 2 yards (tackle by T.J. Edwards),,
1,2:02,4,6,PHI 13,0,10,Joey Slye 31 yard field goal good,,
1,2:00,,,WAS 35,0,10,"Joey Slye kicks off 66 yards, returned by Kenneth Gainwell for 21 yards (tackle by Dyami Brown)",,
1,1:55,1,10,PHI 20,0,10,Boston Scott left tackle for 4 yards (tackle by Jonathan Allen),,
1,1:21,2,6,PHI 24,0,10,Jalen Hurts pass complete short middle to DeVonta Smith for 12 yards (tackle by Danny Johnson),,
1,0:47,1,10,PHI 36,0,10,Boston Scott left guard for 3 yards (tackle by Casey Toohill),,
1,0:15,2,7,PHI 39,0,10,Jalen Hurts pass complete short left to Dallas Goedert for 14 yards (tackle by Jeremy Reaves),,
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 47,0,10,Jalen Hurts pass complete to Boston Scott for 5 yards (tackle by Kendall Fuller),,
2,14:28,2,5,WAS 42,0,10,Jalen Hurts pass complete short middle to Boston Scott for 19 yards (tackle by Kamren Curl and Cole Holcomb),,
2,13:55,1,10,WAS 23,0,10,Jalen Hurts pass complete short right to Dallas Goedert for 18 yards (tackle by Kamren Curl and Danny Johnson),,
2,13:20,1,5,WAS 5,0,10,Boston Scott right tackle for no gain (tackle by Daron Payne and Cole Holcomb),,
2,12:38,2,5,WAS 5,0,10,Jordan Howard right tackle for 3 yards (tackle by Bobby McCain),,
2,11:56,3,2,WAS 2,0,10,Jalen Hurts pass incomplete short right intended for DeVonta Smith,,
2,11:52,4,2,WAS 2,6,10,"Boston Scott left guard for 2 yards, touchdown",,
2,11:49,,,WAS 15,7,10,Jake Elliott kicks extra point good,,
2,11:49,,,PHI 35,7,10,"Jake Elliott kicks off 65 yards, touchback.",,
2,11:49,1,10,WAS 25,7,10,Taylor Heinicke pass complete short right to Terry McLaurin for 12 yards (tackle by Rodney McLeod and Genard Avery),,
2,11:14,1,10,WAS 37,7,10,Jaret Patterson left end for 3 yards (tackle by Alex Singleton and Cameron Malveaux),,
2,10:52,2,8,WAS 39,7,10,Taylor Heinicke scrambles left end for 4 yards (tackle by Josh Sweat and T.J. Edwards),,
2,10:11,3,3,WAS 44,7,10,Wendell Smallwood right tackle for 4 yards (tackle by Fletcher Cox and Javon Hargrave),,
2,9:26,1,10,WAS 48,7,10,Taylor Heinicke pass complete short middle to Jaret Patterson for 12 yards (tackle by Anthony Harris),,
2,8:40,1,10,PHI 40,7,10,Taylor Heinicke pass complete short left to Jonathan Williams for 11 yards (tackle by T.J. Edwards and Alex Singleton),,
2,8:04,1,10,PHI 29,7,10,"Penalty on Fletcher Cox: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
2,7:51,1,5,PHI 24,7,10,Jaret Patterson left end for 5 yards (tackle by Alex Singleton and Anthony Harris),,
2,7:09,1,10,PHI 19,7,10,Taylor Heinicke sacked by and Josh Sweat for -7 yards and Fletcher Cox for -7 yards,,
2,6:29,2,17,PHI 26,7,10,Taylor Heinicke pass complete short middle to Terry McLaurin for 5 yards (tackle by T.J. Edwards),,
2,5:48,3,12,PHI 21,7,10,Taylor Heinicke pass incomplete deep left intended for Ricky Seals-Jones (defended by Anthony Harris),,
2,5:40,4,12,PHI 21,7,13,Joey Slye 39 yard field goal good,,
2,5:36,,,WAS 35,7,13,"Joey Slye kicks off 65 yards, touchback.",,
2,5:36,1,10,PHI 25,7,13,Jalen Hurts pass complete short left to Dallas Goedert for 5 yards (tackle by Kendall Fuller),,
2,4:54,2,5,PHI 30,7,13,Jordan Howard left end for -3 yards (tackle by Tim Settle),,
2,4:12,3,8,PHI 27,7,13,Jalen Hurts scrambles up the middle for 22 yards (tackle by Corn Elder),,
2,3:39,1,10,PHI 49,7,13,Jalen Hurts pass incomplete short left intended for Jordan Howard,,
2,3:30,2,10,PHI 49,7,13,Jalen Hurts pass complete short right to Greg Ward for 8 yards (tackle by Corn Elder and Cole Holcomb),,
2,2:53,3,2,WAS 43,7,13,Jalen Hurts sacked by Jamin Davis for -2 yards,,
2,2:12,4,4,WAS 45,7,13,Arryn Siposs punts 39 yards downed by Josiah Scott,,
2,2:06,1,10,WAS 6,7,13,Jaret Patterson for 8 yards (tackle by Rodney McLeod and T.J. Edwards),,
2,2:00,2,2,WAS 14,7,13,Wendell Smallwood left guard for 1 yard (tackle by Derek Barnett and Javon Hargrave),,
2,1:20,3,1,WAS 15,7,13,Wendell Smallwood right guard for 4 yards (tackle by Derek Barnett),,
2,1:10,,,,,,Timeout #1 by Washington Football Team,,
2,1:10,1,10,WAS 19,7,13,Taylor Heinicke pass complete short right to Wendell Smallwood for 6 yards (tackle by Steven Nelson),,
2,0:41,2,4,WAS 25,7,13,Wendell Smallwood left guard for 3 yards (tackle by Javon Hargrave and Alex Singleton),,
2,0:34,,,,,,Timeout #1 by Philadelphia Eagles,,
2,0:34,3,1,WAS 28,7,13,Jaret Patterson right guard for 8 yards (tackle by Fletcher Cox),,
2,0:29,,,,,,Timeout #2 by Washington Football Team,,
2,0:29,1,10,WAS 36,7,13,Taylor Heinicke pass complete deep middle to Cam Sims for 18 yards (tackle by Steven Nelson),,
2,0:23,,,,,,Timeout #3 by Washington Football Team,,
2,0:23,1,10,WAS 46,7,13,Taylor Heinicke pass complete short middle to Terry McLaurin for 9 yards (tackle by Rodney McLeod),,
2,0:12,2,1,PHI 37,7,13,Taylor Heinicke spiked the ball,,
2,0:11,3,1,PHI 37,7,13,Taylor Heinicke pass incomplete,,
2,0:06,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:06,4,1,PHI 37,7,16,Joey Slye 55 yard field goal good,,
2,0:01,,,WAS 35,7,16,"Joey Slye kicks off 38 yards, returned by Kenneth Gainwell for no gain",,
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,7,16,"Joey Slye kicks off 65 yards, touchback.",,
3,15:00,1,10,PHI 25,7,16,Jalen Hurts pass complete short middle to Dallas Goedert for 8 yards (tackle by Cole Holcomb),,
3,14:26,2,2,PHI 33,7,16,Boston Scott right tackle for 3 yards (tackle by Kamren Curl),,
3,13:53,1,10,PHI 36,7,16,Jalen Hurts pass incomplete short left intended for Quez Watkins,,
3,13:46,2,10,PHI 36,7,16,Jalen Hurts pass complete short left to Boston Scott for 18 yards (tackle by Kamren Curl),,
3,13:22,1,10,WAS 46,7,16,Jalen Hurts pass incomplete deep left intended for DeVonta Smith,,
3,13:15,2,10,WAS 46,7,16,Jordan Howard right end for 6 yards (tackle by Jeremy Reaves and Kamren Curl),,
3,12:33,3,4,WAS 40,7,16,Jalen Hurts pass complete short right to Dallas Goedert for 13 yards (tackle by Corn Elder),,
3,12:02,1,10,WAS 27,7,16,Boston Scott right end for 4 yards (tackle by William Bradley-King and Matthew Ioannidis),,
3,11:20,2,6,WAS 23,7,16,Jalen Hurts pass complete short right to Boston Scott for -3 yards (tackle by David Mayo),,
3,10:35,3,9,WAS 26,7,16,"Penalty on Lane Johnson: False Start, 5 yards (accepted) (no play)",,
3,10:10,3,14,WAS 31,7,16,Jalen Hurts pass complete deep right to Greg Ward for 27 yards (tackle by Corn Elder),,
3,9:22,1,4,WAS 4,7,16,Jordan Howard right guard for 2 yards (tackle by Jonathan Allen and David Mayo),,
3,8:46,2,2,WAS 2,7,16,Jordan Howard left guard for no gain (tackle by Cole Holcomb and Bobby McCain),,
3,8:00,3,2,WAS 2,7,16,Boston Scott left guard for 1 yard (tackle by Cole Holcomb),,
3,7:26,4,1,WAS 1,13,16,"Boston Scott right end for 1 yard, touchdown",,
3,7:21,,,WAS 15,14,16,Jake Elliott kicks extra point good,,
3,7:21,,,PHI 35,14,16,"Jake Elliott kicks off 65 yards, touchback.",,
3,7:21,1,10,WAS 25,14,16,Jaret Patterson left guard for no gain (tackle by Javon Hargrave),,
3,6:46,2,10,WAS 25,14,16,Taylor Heinicke pass complete short left to Terry McLaurin for 4 yards (tackle by Anthony Harris),,
3,6:09,3,6,WAS 29,14,16,Taylor Heinicke sacked by Josh Sweat for -9 yards,,
3,5:31,4,15,WAS 20,14,16,"Ryan Winslow punts 38 yards, fair catch by Jalen Reagor at PHI-42",,
3,5:22,1,10,PHI 42,14,16,Boston Scott left end for 14 yards (tackle by Jonathan Allen),,
3,4:39,1,10,WAS 44,14,16,Jalen Hurts pass incomplete deep left intended for Quez Watkins (defended by Cole Holcomb) (defended by Jeremy Reaves),,
3,4:33,2,10,WAS 44,14,16,Jalen Hurts pass incomplete deep left intended for DeVonta Smith (defended by Corn Elder),,
3,4:27,3,10,WAS 44,14,16,Jalen Hurts pass incomplete short right,,
3,4:20,4,10,WAS 44,14,16,"Arryn Siposs punts 35 yards, fair catch by DeAndre Carter at WAS-9",,
3,4:12,1,10,WAS 9,14,16,"Penalty on Saahdiq Charles: False Start, 4 yards (accepted) (no play)",,
3,4:12,1,14,WAS 5,14,16,Taylor Heinicke pass complete to Terry McLaurin for 11 yards (tackle by Marcus Epps),,
3,3:38,2,3,WAS 16,14,16,Jaret Patterson for 4 yards (tackle by Milton Williams and T.J. Edwards),,
3,3:07,1,10,WAS 20,14,16,Taylor Heinicke scrambles up the middle for 10 yards (tackle by T.J. Edwards),,
3,2:27,1,10,WAS 30,14,16,Jaret Patterson left tackle for 1 yard (tackle by Marcus Epps and T.J. Edwards),,
3,1:43,2,9,WAS 31,14,16,Taylor Heinicke pass incomplete short right intended for Jonathan Williams (defended by Josh Sweat),,
3,1:39,3,9,WAS 31,14,16,Taylor Heinicke sacked by Genard Avery for -13 yards,,
3,0:56,4,22,WAS 18,14,16,"Ryan Winslow punts 46 yards, returned by Jalen Reagor for 7 yards (tackle by Troy Apke)",,
3,0:49,1,10,PHI 43,14,16,"Jordan Howard for 2 yards (tackle by Daron Payne). Penalty on Landon Dickerson: Offensive Holding, 10 yards (accepted)",,
3,0:21,1,20,PHI 35,14,16,Jalen Hurts pass complete short right to DeVonta Smith for 12 yards (tackle by Danny Johnson),,
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,PHI 47,14,16,Jalen Hurts up the middle for 5 yards (tackle by Casey Toohill and Cole Holcomb),,
4,14:24,3,1,WAS 48,14,16,Kenneth Gainwell left guard for 4 yards (tackle by Kamren Curl),,
4,13:47,1,10,WAS 44,14,16,Jalen Hurts pass complete short left to Dallas Goedert for 13 yards (tackle by Kamren Curl),,
4,13:13,1,10,WAS 31,14,16,Jalen Hurts left end for 2 yards (tackle by Kendall Fuller),,
4,12:34,2,8,WAS 29,14,16,Jalen Hurts pass incomplete short right intended for Dallas Goedert,,
4,12:29,3,8,WAS 29,14,16,"Penalty on Lane Johnson: False Start, 5 yards (accepted) (no play)",,
4,12:29,3,13,WAS 34,14,16,Jalen Hurts pass complete short middle to Quez Watkins for 10 yards (tackle by Bobby McCain),,
4,11:45,4,3,WAS 24,17,16,Jake Elliott 42 yard field goal good,,
4,11:41,,,PHI 35,17,16,"Jake Elliott kicks off 67 yards, returned by DeAndre Carter for 23 yards (tackle by JaCoby Stevens)",,
4,11:37,1,10,WAS 21,17,16,Taylor Heinicke pass complete short right to John Bates for 1 yard (tackle by Anthony Harris),,
4,10:58,2,9,WAS 22,17,16,Jaret Patterson right end for 8 yards (tackle by Fletcher Cox and Anthony Harris),,
4,10:20,3,1,WAS 30,17,16,Jonathan Williams right guard for 3 yards (tackle by T.J. Edwards and Genard Avery),,
4,9:41,1,10,WAS 33,17,16,"Taylor Heinicke pass incomplete intended for Terry McLaurin. Penalty on Avonte Maddox: Defensive Pass Interference, 12 yards (accepted) (no play)",,
4,9:35,1,10,WAS 45,17,16,Taylor Heinicke pass complete short right to Jonathan Williams for -4 yards (tackle by Javon Hargrave),,
4,8:56,2,14,WAS 41,17,16,Taylor Heinicke pass complete short right to Adam Humphries for 2 yards (tackle by Alex Singleton),,
4,8:15,3,12,WAS 43,17,16,Taylor Heinicke pass complete short middle to Terry McLaurin for 8 yards (tackle by Avonte Maddox),,
4,7:35,4,4,PHI 49,17,16,Taylor Heinicke pass incomplete short right intended for Dax Milne (defended by Avonte Maddox),,
4,7:31,1,10,PHI 49,17,16,Boston Scott left end for 8 yards (tackle by Kendall Fuller),,
4,6:54,2,2,WAS 43,17,16,Boston Scott right guard for no gain (tackle by David Mayo and Kamren Curl),,
4,6:08,3,2,WAS 43,17,16,Boston Scott left guard for 1 yard (tackle by Cole Holcomb and Jonathan Allen),,
4,5:37,4,1,WAS 42,17,16,Jalen Hurts left guard for 3 yards (tackle by Casey Toohill),,
4,4:51,1,10,WAS 39,17,16,Jordan Howard right end for 7 yards (tackle by Bunmi Rotimi),,
4,4:04,2,3,WAS 32,17,16,Jordan Howard right tackle for 4 yards (tackle by Matthew Ioannidis and Daron Payne),,
4,3:22,1,10,WAS 28,17,16,Jordan Howard left guard for 2 yards (tackle by Bunmi Rotimi and Cole Holcomb),,
4,2:38,2,8,WAS 26,17,16,Jordan Howard left tackle for 3 yards (tackle by Cole Holcomb),,
4,2:32,,,,,,Timeout #1 by Washington Football Team,,
4,2:32,3,5,WAS 23,17,16,Jalen Hurts pass incomplete short right intended for Jalen Reagor (defended by Kendall Fuller),,
4,2:25,4,5,WAS 23,20,16,Jake Elliott 41 yard field goal good,,
4,2:21,,,PHI 35,20,16,"Jake Elliott kicks off 65 yards, touchback.",,
4,2:21,1,10,WAS 25,20,16,Taylor Heinicke pass incomplete short right intended for Terry McLaurin (defended by Milton Williams),,
4,2:16,2,10,WAS 25,20,16,Taylor Heinicke pass incomplete short right intended for Wendell Smallwood (defended by Josh Sweat),,
4,2:13,3,10,WAS 25,20,16,Taylor Heinicke pass complete short middle to John Bates for 10 yards (tackle by T.J. Edwards),,
4,2:00,1,10,WAS 35,20,16,Taylor Heinicke pass complete short right to Wendell Smallwood for 4 yards (tackle by Avonte Maddox),,
4,1:42,,,,,,Timeout #2 by Washington Football Team,,
4,1:42,2,7,WAS 39,20,16,Taylor Heinicke pass complete short left to Jaret Patterson for 5 yards (tackle by Rodney McLeod),,
4,1:36,3,1,WAS 44,20,16,Taylor Heinicke pass complete short middle to Jaret Patterson for 9 yards (tackle by T.J. Edwards),,
4,1:16,1,10,PHI 47,20,16,Taylor Heinicke pass complete short right to Cam Sims for 12 yards (tackle by T.J. Edwards),,
4,0:57,1,10,PHI 35,20,16,Taylor Heinicke pass incomplete deep right intended for Cam Sims (defended by Steven Nelson),,
4,0:54,2,10,PHI 35,20,16,Taylor Heinicke pass complete short right to Jaret Patterson for 5 yards (tackle by Avonte Maddox),,
4,0:36,3,5,PHI 30,20,16,Taylor Heinicke pass complete short middle to Jaret Patterson for 10 yards (tackle by Alex Singleton),,
4,0:30,,,,,,Timeout #3 by Washington Football Team,,
4,0:30,1,10,PHI 20,20,16,"Taylor Heinicke pass deep left intended for John Bates is intercepted by Rodney McLeod in end zone and returned for no gain Replay Assistant challenged the pass interception ruling, and the play was upheld.",,
4,0:24,1,10,PHI 20,20,16,Jalen Hurts kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
