Quarter,Time,Down,ToGo,Location,CLE,HOU,Detail,EPB,EPA
2,9:07,1,10,CLE 28,3,14,Matt Schaub pass incomplete short right intended for Ben Tate,3.710,3.170
2,8:59,2,10,CLE 28,3,14,Ben Tate left guard for 9 yards (tackle by Scott Fujita and Usama Young),3.170,3.720
2,8:12,3,1,CLE 19,3,20,"Arian Foster right tackle for 19 yards, touchdown",3.720,7.000
2,,,,CLE 2,3,21,Neil Rackers kicks extra point good,0.000,0.000
2,,,,HOU 35,3,21,"Neil Rackers kicks off 48 yards, returned by Owen Marecic for 13 yards (tackle by Mister Alexander)",0.000,0.940
2,8:01,1,10,CLE 30,3,21,Thomas Clayton up the middle for 4 yards (tackle by Glover Quin and Brooks Reed),0.940,0.930
2,7:24,2,6,CLE 34,3,21,Colt McCoy sacked by Brian Cushing for -5 yards. Penalty on Jason Pinkston: Offensive Holding (Declined),0.930,-0.430
2,6:49,3,11,CLE 29,3,21,Colt McCoy pass incomplete deep left intended for Greg Little,-0.430,-1.440
2,6:43,4,11,CLE 29,3,21,Brad Maynard punts 40 yards,-1.440,-1.000
2,6:35,1,10,HOU 31,3,21,Arian Foster right tackle for 3 yards (tackle by Ahtyba Rubin),1.000,0.870
2,5:54,2,7,HOU 34,3,21,Arian Foster right end for 3 yards (tackle by Scott Fujita),0.870,0.560
2,5:12,3,4,HOU 37,3,21,Matt Schaub pass incomplete short middle intended for Arian Foster (defended by Scott Fujita),0.560,-0.910
2,5:06,4,4,HOU 37,3,21,"Brett Hartmann punts 46 yards, returned by Josh Cribbs for 3 yards (tackle by Mister Alexander)",-0.910,-0.280
2,4:55,1,10,CLE 20,3,21,Chris Ogbonnaya left tackle for 1 yard (tackle by Connor Barwin and DeMeco Ryans),0.280,-0.130
2,4:21,2,9,CLE 21,3,21,Colt McCoy pass complete short middle to Ben Watson for 13 yards (tackle by Glover Quin),-0.130,1.200
2,3:46,1,10,CLE 34,3,21,Chris Ogbonnaya right guard for 4 yards (tackle by Earl Mitchell),1.200,1.200
2,3:09,2,6,CLE 38,3,21,Colt McCoy pass incomplete short left intended for Greg Little (defended by Kareem Jackson),1.200,0.500
2,3:04,3,6,CLE 38,3,21,Colt McCoy pass incomplete short left intended for Greg Little,0.500,-0.850
2,2:59,4,6,CLE 38,3,21,"Brad Maynard punts 52 yards, returned by Jacoby Jones for 50 yards (tackle by Quinton Spears)",-0.850,-2.920
2,2:40,1,10,CLE 40,3,21,Matt Schaub pass incomplete deep middle intended for Owen Daniels is intercepted by D'Qwell Jackson at CLE-18 and returned for 24 yards (tackle by Arian Foster),2.920,-1.730
2,2:26,1,10,CLE 42,3,21,Chris Ogbonnaya up the middle for no gain (tackle by Shaun Cody),1.730,1.190
2,2:00,2,10,CLE 42,3,21,Colt McCoy pass incomplete short middle intended for Greg Little,1.190,0.500
2,1:54,3,10,CLE 42,3,21,"Penalty on Tony Pashos: False Start, 5 yards (no play)",0.500,-0.160
2,1:54,3,15,CLE 37,3,21,Colt McCoy pass complete short middle to Chris Ogbonnaya for 13 yards (tackle by Glover Quin and Brian Cushing),-0.160,-0.060
2,1:06,,,,3,21,Timeout #1 by Cleveland Browns,0.000,-0.060
2,1:06,4,2,,3,21,Colt McCoy pass complete short middle to Evan Moore for 6 yards (tackle by Troy Nolan),-0.060,2.650
2,0:43,1,10,HOU 44,3,21,"Penalty on Joe Thomas: False Start, 5 yards (no play)",2.650,2.320
2,0:41,1,15,HOU 49,3,21,Colt McCoy sacked by Brooks Reed for -4 yards,2.320,0.900
2,0:12,2,19,CLE 47,3,21,"Colt McCoy pass incomplete is intercepted by Quintin Demps at HOU-38 and returned for 42 yards. Penalty on Shawn Lauvao: Unnecessary Roughness, 10 yards",0.900,-4.910
2,0:02,1,10,CLE 10,3,24,Neil Rackers 28 yard field goal good,4.910,3.000
Quarter,Time,Down,ToGo,Location,CLE,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,24,"Neil Rackers kicks off 47 yards, returned by Mike Adams for 12 yards (tackle by Kareem Jackson)",0.000,0.940
3,14:54,1,10,CLE 30,3,24,Chris Ogbonnaya left end for -2 yards (tackle by Kareem Jackson),0.940,0.120
3,14:20,2,12,CLE 28,3,24,Chris Ogbonnaya right tackle for 10 yards (tackle by Quintin Demps),0.120,0.760
3,13:42,3,2,CLE 38,3,24,Colt McCoy sacked by Brooks Reed for -5 yards,0.760,-1.180
3,13:17,4,7,CLE 33,3,24,Brad Maynard punts 48 yards,-1.180,-0.150
3,13:04,1,10,HOU 19,3,24,Arian Foster left guard for 27 yards (tackle by Mike Adams),0.150,1.990
3,12:23,1,10,HOU 46,3,24,Arian Foster right guard for 11 yards (tackle by D'Qwell Jackson),1.990,2.720
3,11:38,1,10,CLE 43,3,24,Ben Tate right guard for 8 yards (tackle by Jayme Mitchell),2.720,3.260
3,10:56,2,2,CLE 35,3,24,Ben Tate left tackle for 3 yards (tackle by Ahtyba Rubin),3.260,3.450
3,10:15,1,10,CLE 32,3,24,Arian Foster left tackle for -2 yards (tackle by Scott Fujita),3.450,2.630
3,9:35,2,12,CLE 34,3,24,Matt Schaub pass complete short right to Jacoby Jones for 12 yards (tackle by Joe Haden),2.630,4.110
3,8:53,1,10,CLE 22,3,24,Arian Foster left guard for 1 yard (tackle by D'Qwell Jackson),4.110,3.700
3,8:10,2,9,CLE 21,3,24,Matt Schaub pass complete short middle to Arian Foster for 7 yards (tackle by D'Qwell Jackson),3.700,4.150
3,7:28,3,2,CLE 14,3,24,Matt Schaub pass complete short right to Owen Daniels for 8 yards (tackle by Joe Haden),4.150,5.830
3,6:43,1,6,CLE 6,3,24,Arian Foster right guard for 3 yards (tackle by D'Qwell Jackson and Brian Schaefering),5.830,5.530
3,6:05,,,,3,24,Timeout #1 by Houston Texans,0.000,5.530
3,6:05,2,3,CLE 3,3,24,Matt Schaub pass incomplete short right intended for Lawrence Vickers,5.530,4.720
3,5:57,3,3,CLE 3,3,24,Matt Schaub pass incomplete short right intended for Jacoby Jones,4.720,3.040
3,5:50,4,3,CLE 3,3,27,Neil Rackers 21 yard field goal good,3.040,3.000
3,,,,HOU 35,3,27,"Neil Rackers kicks off 46 yards, returned by Owen Marecic for 13 yards (tackle by Tim Dobbins)",0.000,1.070
3,5:39,1,10,CLE 32,3,27,Chris Ogbonnaya up the middle for no gain (tackle by Brian Cushing),1.070,0.530
3,5:09,2,10,CLE 32,3,27,Colt McCoy pass complete short right to Jordan Cameron for 7 yards (tackle by Glover Quin),0.530,0.760
3,4:31,3,3,CLE 39,3,27,Colt McCoy pass complete short right to Ben Watson for 13 yards (tackle by Quintin Demps),0.760,2.390
3,4:04,1,10,HOU 48,3,27,Colt McCoy pass complete short middle to Josh Cribbs for 15 yards (tackle by Brian Cushing and Troy Nolan),2.390,3.380
3,3:29,1,10,HOU 33,3,27,Colt McCoy up the middle for 4 yards (tackle by Brian Cushing),3.380,3.380
3,2:48,2,6,HOU 29,3,27,Colt McCoy pass incomplete short middle intended for Mohamed Massaquoi (defended by Johnathan Joseph),3.380,2.680
3,2:42,3,6,HOU 29,3,27,Colt McCoy sacked by Connor Barwin for -4 yards,2.680,1.150
3,2:13,4,10,HOU 33,6,27,Phil Dawson 51 yard field goal good,1.150,3.000
3,,,,CLE 35,6,27,"Phil Dawson kicks off 70 yards, returned by Sherrick McManis for 26 yards (tackle by Titus Brown)",0.000,0.340
3,2:00,1,10,HOU 21,6,27,Ben Tate right guard for 8 yards (tackle by Scott Fujita and T.J. Ward),0.340,0.880
3,1:20,2,2,HOU 29,6,27,Ben Tate right guard for 14 yards (tackle by Sheldon Brown),0.880,1.800
3,0:33,1,10,HOU 43,6,27,"Arian Foster right guard for 5 yards (tackle by T.J. Ward). Penalty on Chris Myers: Taunting (Offsetting), Penalty on Jayme Mitchell: Unnecessary Roughness (Offsetting)",1.800,1.930
Quarter,Time,Down,ToGo,Location,CLE,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,HOU 48,6,27,Arian Foster left guard for 2 yards (tackle by D'Qwell Jackson and T.J. Ward),1.930,1.490
4,14:21,3,3,,6,27,Arian Foster right end for 3 yards (tackle by Jabaal Sheard),1.490,2.460
4,13:37,1,10,CLE 47,6,27,Ben Tate left guard for 1 yard (tackle by Joe Haden),2.460,2.050
4,12:58,2,9,CLE 46,6,27,Matt Schaub pass incomplete short left intended for Jacoby Jones,2.050,1.350
4,12:53,3,9,CLE 46,6,27,Arian Foster up the middle for 10 yards (tackle by Chris Gocong),1.350,3.180
4,12:13,1,10,CLE 36,6,27,Ben Tate left guard for 2 yards (tackle by Brian Schaefering and Ahtyba Rubin),3.180,2.910
4,11:30,2,8,CLE 34,6,27,Matt Schaub pass incomplete short right intended for Bryant Johnson,2.910,2.210
4,11:22,3,8,CLE 34,6,27,Matt Schaub pass complete short middle to Arian Foster for 2 yards (tackle by Joe Haden),2.210,1.250
4,10:41,4,6,CLE 32,6,30,Neil Rackers 50 yard field goal good,1.250,3.000
4,,,,HOU 35,6,30,"Neil Rackers kicks off 41 yards, returned by Owen Marecic for 12 yards (tackle by Jason Allen)",0.000,1.330
4,10:28,1,10,CLE 36,6,30,Colt McCoy pass complete short middle to Josh Cribbs for 20 yards (tackle by Johnathan Joseph),1.330,2.650
4,9:53,1,10,HOU 44,6,30,Thomas Clayton right guard for 3 yards (tackle by Brooks Reed),2.650,2.520
4,9:12,2,7,HOU 41,6,30,Colt McCoy pass complete short middle to Jordan Norwood for 6 yards (tackle by Johnathan Joseph),2.520,2.610
4,8:39,3,1,HOU 35,6,30,Thomas Clayton right guard for -2 yards (tackle by J.J. Watt and Shaun Cody),2.610,0.790
4,7:55,4,3,HOU 37,6,30,Thomas Clayton right guard for 3 yards (tackle by Glover Quin),0.790,3.310
4,7:16,1,10,HOU 34,6,30,Colt McCoy pass incomplete deep left intended for Greg Little (defended by Kareem Jackson),3.310,2.770
4,7:08,2,10,HOU 34,6,30,Colt McCoy pass complete short right to Evan Moore for 5 yards (tackle by Johnathan Joseph),2.770,2.740
4,6:29,3,5,HOU 29,6,30,Colt McCoy pass complete deep left to Greg Little for 24 yards (tackle by Kareem Jackson),2.740,6.060
4,6:08,1,5,HOU 5,6,30,Thomas Clayton up the middle for 2 yards (tackle by Earl Mitchell),6.060,5.530
4,5:27,2,3,HOU 3,6,30,Colt McCoy right end for 1 yard (tackle by J.J. Watt),5.530,4.950
4,4:51,3,2,HOU 2,12,30,"Colt McCoy pass complete short right to Josh Cribbs for 2 yards, touchdown",4.950,7.000
4,,,,,12,30,"Two Point Attempt: Colt McCoy pass incomplete intended for Josh Cribbs, conversion fails",1.000,-1.000
4,,,,CLE 35,12,30,"Phil Dawson kicks onside 22 yards, recovered by Joel Dreessen",0.000,1.800
4,4:46,1,10,HOU 43,12,30,Ben Tate right tackle for 11 yards (tackle by Emmanuel Stephens),1.800,2.520
4,4:01,1,10,CLE 46,12,30,Ben Tate left guard for 2 yards (tackle by Ahtyba Rubin and Emmanuel Stephens),2.520,2.250
4,3:54,,,,12,30,Timeout #1 by Cleveland Browns,0.000,2.250
4,3:54,2,8,CLE 44,12,30,Derrick Ward left tackle for 6 yards (tackle by D'Qwell Jackson),2.250,2.350
4,3:48,,,,12,30,Timeout #2 by Cleveland Browns,0.000,2.350
4,3:48,3,2,CLE 38,12,30,Derrick Ward left tackle for 3 yards (tackle by Emmanuel Stephens),2.350,3.250
4,3:35,,,,12,30,Timeout #3 by Cleveland Browns,0.000,3.250
4,3:35,1,10,CLE 35,12,30,Derrick Ward up the middle for -2 yards (tackle by Jabaal Sheard),3.250,2.430
4,2:51,2,12,CLE 37,12,30,Derrick Ward right tackle for -1 yards (tackle by Chris Gocong),2.430,1.620
,,,,,,,"HOU challenged the fumble ruling, and the original play was overturned.",,
4,2:15,3,13,CLE 38,12,30,Derrick Ward left guard for 7 yards (tackle by Buster Skrine and Scott Fujita),1.620,1.340
4,2:00,4,6,CLE 31,12,30,Derrick Ward right end for 9 yards (tackle by D'Qwell Jackson),1.340,4.110
4,1:16,1,10,CLE 22,12,30,Matt Schaub kneels for -1 yards,4.110,3.430
4,0:38,2,11,CLE 23,12,30,Matt Schaub kneels for -1 yards,3.430,2.610
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
