Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,7:30,3,8,WAS 38,0,7,Jason Campbell left guard for 22 yards (tackle by Kevin Burnett),0.370,2.920
2,6:45,1,10,DAL 40,0,7,Clinton Portis left end for 3 yards (tackle by Bradie James and Terence Newman),2.920,2.780
2,6:08,2,7,DAL 37,0,7,Clinton Portis right tackle for 1 yard (tackle by DeMarcus Ware),2.780,2.210
2,6:08,3,6,DAL 36,0,7,"Penalty on WAS: Illegal Substitution, 5 yards (no play)",2.210,1.550
2,5:18,,,,0,7,Timeout #2 by Washington Redskins,0.000,1.550
2,5:18,3,11,DAL 41,0,7,Jason Campbell sacked by DeMarcus Ware for -10 yards,1.550,-0.130
2,4:55,4,21,WAS 49,0,7,"Ryan Plackemeier punts 51 yards, touchback",-0.130,-0.280
,,,,,,,"WAS challenged the touchback ruling, and the play was upheld.",,
2,4:41,1,10,DAL 20,0,7,Tony Romo pass complete short left to Terrell Owens for 1 yard (tackle by Carlos Rogers),0.280,-0.130
2,3:58,2,9,DAL 21,0,7,Marion Barber right end for 4 yards (tackle by LaRon Landry and H.B. Blades),-0.130,-0.300
2,3:14,3,5,DAL 25,0,7,--,-0.300,1.470
2,2:41,1,10,DAL 38,0,7,Tony Romo pass complete short middle to Marion Barber for 7 yards (tackle by Rocky McIntosh),1.470,1.870
2,2:04,2,3,DAL 45,0,7,Tony Romo pass complete short middle to Jason Witten for 28 yards (tackle by H.B. Blades),1.870,3.780
2,1:54,1,10,WAS 27,0,7,Tony Romo pass complete deep middle to Terrell Owens for 25 yards (tackle by LaRon Landry),3.780,6.740
2,1:06,1,2,WAS 2,6,7,"Marion Barber left end for 2 yards, touchdown",6.740,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,,,,WAS 2,7,7,Nick Folk kicks extra point good,0.000,0.000
2,,,,DAL 30,7,7,"Nick Folk kicks off 65 yards, returned by Rock Cartwright for 58 yards (tackle by Orlando Scandrick)",0.000,3.120
2,0:53,1,10,DAL 37,7,7,Jason Campbell pass complete short middle to Chris Cooley for 11 yards (tackle by Terence Newman),3.120,3.840
2,0:34,1,10,DAL 26,7,7,Jason Campbell pass incomplete deep left intended for Santana Moss (defended by Chris L. Canty),3.840,3.300
2,0:28,2,10,DAL 26,7,7,Jason Campbell pass complete short left to Clinton Portis for 3 yards (tackle by Kevin Burnett),3.300,3.010
2,0:09,3,7,DAL 23,7,7,Jason Campbell spiked the ball,3.010,1.930
2,0:09,4,7,DAL 23,7,10,Shaun Suisham 41 yard field goal good,1.930,3.000
2,,,,WAS 30,7,10,"Shaun Suisham kicks off 40 yards, returned by Deon Anderson for 9 yards (tackle by Chris Wilson)",0.000,0.940
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,7,10,"Nick Folk kicks off 62 yards, muffed catch by Rock Cartwright, ball out of bounds at WAS-13",0.000,-0.320
3,14:59,1,10,WAS 13,7,10,Clinton Portis left guard for 1 yard (tackle by Jay Ratliff and Bradie James),-0.320,-0.680
3,14:26,2,9,WAS 14,7,10,Jason Campbell pass complete short middle to Chris Cooley for 6 yards (tackle by Zach Thomas),-0.680,-0.590
3,13:48,3,3,WAS 20,7,10,Jason Campbell pass complete short middle to Devin Thomas for 7 yards (tackle by Pat Watkins),-0.590,0.740
3,13:17,1,10,WAS 27,7,10,Clinton Portis right end for 1 yard (tackle by Keith Davis),0.740,0.330
3,12:38,2,9,WAS 28,7,10,Jason Campbell pass complete short right to Santana Moss for 2 yards (tackle by Terence Newman),0.330,-0.100
3,11:56,3,7,WAS 30,7,10,Jason Campbell pass complete short middle to Chris Cooley for 8 yards (tackle by DeMarcus Ware),-0.100,1.470
3,11:15,1,10,WAS 38,7,10,Antwaan Randle El pass incomplete deep right intended for Santana Moss,1.470,0.920
3,11:07,2,10,WAS 38,7,10,Jason Campbell pass complete short right to Devin Thomas for -1 yards (tackle by Bradie James),0.920,0.100
3,10:28,3,11,WAS 37,7,10,Jason Campbell pass complete short middle to Ladell Betts for 20 yards (tackle by Kevin Burnett),0.100,2.720
3,9:51,1,10,DAL 43,7,10,Clinton Portis right guard for 1 yard (tackle by Marcus R. Spears),2.720,2.310
3,9:09,2,9,DAL 42,7,10,Jason Campbell pass complete short right to Chris Cooley for 7 yards (tackle by Pat Watkins),2.310,2.540
3,8:29,3,2,DAL 35,7,10,Jason Campbell pass incomplete short right intended for Santana Moss is intercepted by Terence Newman at DAL-33,2.540,-1.140
3,8:23,1,10,DAL 33,7,10,Marion Barber left guard for 3 yards (tackle by Demetric Evans and Cornelius Griffin),1.140,1.000
3,7:39,2,7,DAL 36,7,10,Tony Romo pass incomplete short right intended for Terrell Owens,1.000,0.300
3,7:39,3,7,DAL 36,7,10,"Tony Romo pass complete short middle to Miles Austin for 16 yards (tackle by Fred Smoot). Penalty on DAL: Illegal Formation, 5 yards (no play)",0.300,-0.360
3,6:54,3,12,DAL 31,7,10,"Tony Romo up the middle for 6 yards (tackle by Jason Taylor). Penalty on Marc Colombo: False Start, 5 yards (no play)",-0.360,-1.020
3,6:22,3,17,DAL 26,7,10,Tony Romo pass incomplete deep left intended for Patrick Crayton,-1.020,-1.630
3,6:16,4,17,DAL 26,7,10,"Sam Paulescu punts 35 yards, fair catch by Antwaan Randle El",-1.630,-1.530
3,6:08,1,10,WAS 39,7,10,Jason Campbell pass complete deep middle to Antwaan Randle El for 24 yards (tackle by Ken Hamlin),1.530,3.120
3,5:24,1,10,DAL 37,7,10,Clinton Portis right end for 20 yards (tackle by Keith Davis and Ken Hamlin),3.120,4.440
3,4:38,1,10,DAL 17,7,10,Jason Campbell pass incomplete deep right intended for Antwaan Randle El,4.440,3.850
3,4:34,2,10,DAL 17,7,10,Jason Campbell pass complete short left to Santana Moss for -3 yards (tackle by Terence Newman),3.850,2.810
3,3:51,3,13,DAL 20,7,10,Jason Campbell sacked by Jay Ratliff for -8 yards,2.810,1.590
3,3:22,4,21,DAL 28,7,10,Shaun Suisham 46 yard field goal no good,1.590,-1.330
3,3:15,1,10,DAL 36,7,10,Marion Barber left end for no gain (tackle by Andre Carter and Chris Horton),1.330,0.790
3,2:30,2,10,DAL 36,7,10,Tony Romo pass complete short right to Jason Witten for 6 yards (tackle by DeAngelo Hall),0.790,0.890
3,1:43,3,4,DAL 42,7,10,Tony Romo pass incomplete short middle intended for Marion Barber (defended by Rocky McIntosh). Penalty on Flozell Adams: Illegal Use of Hands (Declined),0.890,-0.590
3,1:38,4,4,DAL 42,7,10,"Sam Paulescu punts 40 yards, returned by Antwaan Randle El for 2 yards (tackle by Anthony Spencer)",-0.590,-0.280
3,1:30,1,10,WAS 20,7,10,"Penalty on Jon Jansen: Illegal Formation, 5 yards (no play)",0.280,-0.310
3,1:11,1,15,WAS 15,7,10,Jason Campbell pass incomplete short middle intended for Devin Thomas (defended by Mike Jenkins),-0.310,-1.070
3,1:06,2,15,WAS 15,7,10,Jason Campbell pass complete short left to Ladell Betts for 7 yards (tackle by Bradie James),-1.070,-0.690
3,0:25,3,8,WAS 22,7,10,Jason Campbell pass complete short middle to Chris Cooley for 3 yards (tackle by Jay Ratliff),-0.690,-1.700
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,5,WAS 25,7,10,"Ryan Plackemeier punts 52 yards, returned by Patrick Crayton for 10 yards (tackle by Justin Tryon)",-1.700,-1.140
4,14:48,1,10,DAL 33,7,10,Tony Romo pass complete short left to Marion Barber for 7 yards (tackle by London Fletcher),1.140,1.540
4,14:22,2,3,DAL 40,7,10,Marion Barber left guard for 12 yards (tackle by Chris Horton and London Fletcher),1.540,2.390
4,13:41,1,10,WAS 48,7,10,Marion Barber right end for 9 yards (tackle by Demetric Evans and Fred Smoot),2.390,3.060
4,12:55,2,1,WAS 39,7,10,Marion Barber left end for 3 yards (tackle by Carlos Rogers),3.060,3.180
4,12:15,1,10,WAS 36,7,10,Marion Barber left end for 3 yards (tackle by Carlos Rogers),3.180,3.040
4,11:35,2,7,WAS 33,7,10,Tony Romo pass incomplete short middle intended for Jason Witten,3.040,2.350
4,11:29,3,7,WAS 33,7,10,Tony Romo pass complete short middle to Miles Austin for 8 yards (tackle by London Fletcher),2.350,3.910
4,10:43,1,10,WAS 25,13,10,"Tony Romo pass complete deep left to Martellus Bennett for 25 yards, touchdown",3.910,7.000
4,,,,WAS 2,14,10,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 30,14,10,"Nick Folk kicks off 56 yards, returned by Rock Cartwright for 22 yards (tackle by Orlando Scandrick)",0.000,1.330
4,10:31,1,10,WAS 36,14,10,Jason Campbell pass incomplete deep left intended for Santana Moss,1.330,0.790
4,10:23,2,10,WAS 36,14,10,Clinton Portis right guard for 10 yards (tackle by Bradie James and Ken Hamlin),0.790,1.990
4,9:40,1,10,WAS 46,14,10,Shaun Alexander right tackle for 1 yard (tackle by Marcus R. Spears and Bradie James),1.990,1.590
4,8:57,2,9,WAS 47,14,10,Jason Campbell pass complete short middle to Santana Moss for 10 yards (tackle by Mike Jenkins),1.590,2.720
4,8:11,1,10,DAL 43,14,10,Clinton Portis left end for -2 yards (tackle by Tank Johnson),2.720,1.910
4,7:31,2,12,DAL 45,14,10,Jason Campbell pass complete short right to Devin Thomas for 8 yards (tackle by Orlando Scandrick),1.910,2.280
4,6:50,3,4,DAL 37,14,10,Jason Campbell pass incomplete short middle intended for Devin Thomas,2.280,0.790
4,6:46,,,,14,10,Timeout #1 by Washington Redskins,0.000,0.790
4,6:46,4,4,DAL 37,14,10,Jason Campbell pass incomplete short right intended for Santana Moss (defended by Terence Newman),0.790,-1.400
4,6:40,1,10,DAL 37,14,10,Marion Barber up the middle for 5 yards (tackle by Chris Horton and H.B. Blades),1.400,1.530
4,5:58,2,5,DAL 42,14,10,Marion Barber up the middle for 7 yards (tackle by Chris Horton and Demetric Evans),1.530,2.190
4,5:13,1,10,DAL 49,14,10,Marion Barber left end for 8 yards (tackle by London Fletcher),2.190,2.730
4,4:25,2,2,WAS 43,14,10,Marion Barber right tackle for 5 yards (tackle by H.B. Blades and Demetric Evans),2.730,3.050
4,3:41,1,10,WAS 38,14,10,Marion Barber up the middle for no gain (tackle by H.B. Blades and LaRon Landry),3.050,2.510
4,2:57,2,10,WAS 38,14,10,Marion Barber left end for 2 yards (tackle by London Fletcher and Fred Smoot),2.510,2.080
4,2:49,,,,14,10,Timeout #2 by Washington Redskins,0.000,2.080
4,2:49,3,8,WAS 36,14,10,Tony Romo pass complete short middle to Marion Barber for 10 yards (tackle by LaRon Landry),2.080,3.840
4,2:03,1,10,WAS 26,14,10,Marion Barber up the middle for 2 yards (tackle by Chris Horton and Demetric Evans),3.840,3.570
4,1:59,2,8,WAS 24,14,10,Marion Barber right tackle for 3 yards (tackle by LaRon Landry and Kedric Golston),3.570,3.270
4,1:53,,,,14,10,Timeout #3 by Washington Redskins,0.000,3.270
4,1:53,3,5,WAS 21,14,10,Marion Barber right tackle for 4 yards (tackle by London Fletcher and Andre Carter),3.270,2.460
4,1:08,,,,14,10,Timeout #1 by Dallas Cowboys,0.000,2.460
4,1:08,4,1,WAS 17,14,10,Marion Barber right end for 3 yards (tackle by Rocky McIntosh),2.460,4.650
4,1:02,1,10,WAS 14,14,10,Tony Romo kneels for -1 yards,4.650,3.850
4,0:20,2,11,WAS 15,14,10,Tony Romo kneels for -2 yards,3.850,2.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
