Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2,6:26,2,8,IND 45,7,7,Trevor Lawrence pass complete short right to Calvin Ridley for 29 yards (tackle by Rodney Thomas),2.180,4.510
2,5:57,1,10,IND 16,7,7,Jamal Agnew left end for -2 yards (tackle by Samson Ebukam),4.510,3.640
2,5:02,2,12,IND 18,13,7,"Trevor Lawrence pass complete deep right to Zay Jones for 18 yards, touchdown",3.640,7.000
2,4:56,,,IND 15,14,7,Brandon McManus kicks extra point good,0.000,0.000
2,4:56,,,JAX 35,14,7,"Brandon McManus kicks off 60 yards, returned by Dallis Flowers for 19 yards (tackle by Daniel Thomas)",0.000,0.540
2,4:50,1,10,IND 24,14,7,Anthony Richardson pass incomplete deep right intended for Mo Alie-Cox,0.540,0.000
2,4:43,2,10,IND 24,14,7,"Anthony Richardson pass complete short middle to Andrew Ogletree for 20 yards (tackle by Andre Cisco). Penalty on Andre Cisco: Unnecessary Roughness / Defense, 15 yards (accepted)",0.000,2.850
2,4:19,1,10,JAX 41,14,7,"Anthony Richardson pass complete short middle to Deon Jackson for 6 yards. Deon Jackson fumbles (forced by Andre Cisco), recovered by Angelo Blackson at JAC-32 (tackle by Andre Cisco)",2.850,-1.070
2,4:09,1,10,JAX 32,14,7,Trevor Lawrence pass complete short left to Evan Engram for 8 yards (tackle by Taven Bryan),1.070,1.610
2,3:34,2,2,JAX 40,14,7,Travis Etienne left tackle for 4 yards (tackle by Julian Blackmon and Dallis Flowers),1.610,1.860
2,2:55,1,10,JAX 44,14,7,Trevor Lawrence pass complete short middle to Zay Jones for 12 yards (tackle by Dallis Flowers),1.860,2.650
2,2:20,1,10,IND 44,14,7,Trevor Lawrence pass complete short right to Calvin Ridley for 8 yards (tackle by Kenny Moore),2.650,3.190
2,2:00,2,2,IND 36,14,7,D'Ernest Johnson up the middle for -4 yards (tackle by Shaquille Leonard),3.190,1.950
2,1:15,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,1:15,3,6,IND 40,14,7,Trevor Lawrence sacked by Kwity Paye for -3 yards,1.950,0.400
2,1:06,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:06,4,9,IND 43,14,7,"Logan Cooke punts 35 yards, fair catch by Isaiah McKenzie at IND-8",0.400,0.380
2,1:03,1,10,IND 8,14,7,Anthony Richardson pass complete short middle to Evan Hull for 6 yards (tackle by Foyesade Oluokun and Devin Lloyd),-0.380,-0.320
2,0:43,2,4,IND 14,14,7,Anthony Richardson pass complete short middle to Alec Pierce for 5 yards (tackle by Tyson Campbell),-0.320,0.150
2,0:34,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:34,1,10,IND 19,14,7,Anthony Richardson sacked by Travon Walker for -5 yards,0.150,-1.110
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,14,7,"Matt Gay kicks off 69 yards, returned by Jamal Agnew for 20 yards (tackle by Grant Stuard)",0.000,-0.140
3,14:56,1,10,JAX 16,14,7,Travis Etienne up the middle for -1 yards (tackle by Kwity Paye),-0.140,-0.780
3,14:19,2,11,JAX 15,14,7,Trevor Lawrence pass incomplete short right intended for Calvin Ridley,-0.780,-1.470
3,14:15,3,11,JAX 15,14,7,Trevor Lawrence pass incomplete short left intended for Zay Jones,-1.470,-2.440
3,14:11,4,11,JAX 15,14,7,"Logan Cooke punts 52 yards, returned by Isaiah McKenzie for 4 yards (tackle by Ross Matiscik)",-2.440,-1.400
3,14:00,1,10,IND 37,14,7,Anthony Richardson pass complete short middle to Michael Pittman for 16 yards (tackle by Tyson Campbell),1.400,2.460
3,13:38,1,10,JAX 47,14,7,"Anthony Richardson pass complete short right to Evan Hull for no gain (tackle by Devin Lloyd). Penalty on Devin Lloyd: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",2.460,3.450
3,13:25,1,10,JAX 32,14,7,Anthony Richardson up the middle for 3 yards (tackle by Folorunso Fatukasi),3.450,3.310
3,12:49,2,7,JAX 29,14,7,Anthony Richardson pass complete short right to Michael Pittman for 8 yards (tackle by Andre Cisco),3.310,4.170
3,12:28,1,10,JAX 21,14,7,"Evan Hull right end for 1 yard (tackle by Andre Cisco). Penalty on Will Fries: Illegal Blindside Block, 15 yards (accepted)",4.170,3.250
3,12:19,1,24,JAX 35,14,7,Anthony Richardson pass complete short left to Deon Jackson for -4 yards (tackle by Adam Gotsis and Josh Allen),3.250,1.200
3,11:33,2,28,JAX 39,14,13,"Anthony Richardson pass complete short left to Michael Pittman for 39 yards, touchdown",1.200,7.000
3,11:25,,,JAX 15,14,14,Matt Gay kicks extra point good,0.000,0.000
3,11:25,,,IND 35,14,14,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,11:25,1,10,JAX 25,14,14,Trevor Lawrence pass complete short right to Calvin Ridley for 9 yards (tackle by Darrell Baker),0.610,1.280
3,10:57,2,1,JAX 34,14,14,Travis Etienne up the middle for 6 yards (tackle by Zaire Franklin),1.280,1.600
3,10:20,1,10,JAX 40,14,14,Trevor Lawrence pass incomplete short right intended for Christian Kirk,1.600,1.050
3,10:15,2,10,JAX 40,14,14,Trevor Lawrence pass complete deep right to Evan Engram for 26 yards (tackle by Darrell Baker),1.050,3.310
3,9:51,1,10,IND 34,14,14,Trevor Lawrence pass complete short right to Zay Jones for 6 yards (tackle by Darrell Baker),3.310,3.580
3,9:45,2,4,IND 28,14,14,Travis Etienne up the middle for 3 yards (tackle by DeForest Buckner),3.580,3.270
3,9:10,3,1,IND 25,14,14,Travis Etienne left end for -2 yards (tackle by E.J. Speed and DeForest Buckner),3.270,1.770
3,8:35,4,3,IND 27,17,14,Brandon McManus 45 yard field goal good,1.770,3.000
3,8:31,,,JAX 35,17,14,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,8:31,1,10,IND 25,17,14,Anthony Richardson sacked by Josh Allen for no gain,0.610,0.060
3,7:49,2,10,IND 25,17,14,Anthony Richardson sacked by Josh Allen for -1 yards,0.060,-0.760
3,7:11,3,11,IND 24,17,14,Anthony Richardson pass complete short right to Deon Jackson for -3 yards (tackle by Rayshawn Jenkins),-0.760,-1.960
3,6:37,4,14,IND 21,17,14,Rigoberto Sanchez punts 37 yards downed by Grant Stuard,-1.960,-1.730
3,6:28,1,10,JAX 42,17,14,Trevor Lawrence pass complete short right to Travis Etienne for 3 yards (tackle by Zaire Franklin and Shaquille Leonard),1.730,1.590
3,5:46,2,7,JAX 45,17,14,Travis Etienne right tackle for 2 yards (tackle by Taven Bryan and Jacob Martin),1.590,1.160
3,5:06,3,5,JAX 47,17,14,Trevor Lawrence pass complete short right to Travis Etienne for 4 yards (tackle by Julian Blackmon and Darrell Baker),1.160,0.000
3,4:36,4,1,IND 49,17,14,Trevor Lawrence pass complete short left to Evan Engram for no gain (tackle by E.J. Speed),0.000,-2.190
3,4:25,1,10,IND 49,17,14,Deon Jackson left guard for 1 yard (tackle by Adam Gotsis and Roy Robertson-Harris),2.190,1.780
3,3:52,2,9,IND 50,17,14,Anthony Richardson pass incomplete short middle intended for Deon Jackson,1.780,1.090
3,3:50,3,9,IND 50,17,14,Anthony Richardson pass complete short right to Michael Pittman for 8 yards (tackle by Tyson Campbell),1.090,0.460
3,3:19,,,,,,Timeout #1 by Indianapolis Colts,,
3,3:19,4,1,JAX 42,17,14,"Deon Jackson right end for -2 yards. Deon Jackson fumbles (forced by Tyson Campbell), recovered by Devin Lloyd at JAC-46 (tackle by Tyson Campbell)",0.460,-1.990
3,3:10,1,10,JAX 46,17,14,"Trevor Lawrence pass complete to Calvin Ridley for no gain. Penalty on Walker Little: Offensive Holding, 10 yards (accepted) (no play)",1.990,1.330
3,2:41,1,20,JAX 36,17,20,"Trevor Lawrence sacked by DeForest Buckner for -1 yards. Trevor Lawrence fumbles (forced by DeForest Buckner), recovered by Tank Bigsby at JAC-35 and returned for -9 yards. Tank Bigsby fumbles (forced by Zaire Franklin), recovered by DeForest Buckner at JAC-26 and returned for 26 yards, touchdown Replay Assistant challenged the fumble ruling, and the play was upheld.",1.330,-7.000
3,2:27,,,JAX 15,17,21,Matt Gay kicks extra point good,0.000,0.000
3,2:27,,,IND 35,17,21,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,2:27,1,10,JAX 25,17,21,Trevor Lawrence pass complete short middle to Travis Etienne for 5 yards (tackle by Zaire Franklin and Shaquille Leonard),0.610,0.740
3,1:53,2,5,JAX 30,17,21,Travis Etienne left guard for 2 yards (tackle by Taven Bryan and Zaire Franklin),0.740,0.300
3,1:17,3,3,JAX 32,17,21,Trevor Lawrence pass incomplete short right intended for Christian Kirk (defended by Dayo Odeyingbo),0.300,-1.240
3,1:09,4,3,JAX 32,17,21,"Logan Cooke punts 41 yards, fair catch by Isaiah McKenzie at IND-27",-1.240,-0.740
3,1:03,1,10,IND 27,17,21,"Deon Jackson right end for no gain. Penalty on Michael Pittman: Offensive Holding, 10 yards (accepted) (no play)",0.740,-0.170
3,0:48,1,20,IND 17,17,21,Anthony Richardson pass incomplete short right intended for Alec Pierce,-0.170,-1.290
3,0:34,2,20,IND 17,17,21,Jake Funk up the middle for 7 yards (tackle by Devin Lloyd and Foyesade Oluokun),-1.290,-0.890
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,IND 24,17,21,Anthony Richardson pass incomplete deep middle intended for Kylen Granson,-0.890,-1.770
4,14:56,4,13,IND 24,17,21,"Rigoberto Sanchez punts 43 yards, returned by Jamal Agnew for 10 yards (tackle by Nick Cross)",-1.770,-1.800
4,14:47,1,10,JAX 43,17,21,Travis Etienne right guard for 5 yards (tackle by Eric Johnson),1.800,1.930
4,14:14,2,5,JAX 48,17,21,Tank Bigsby left guard for 3 yards (tackle by Zaire Franklin and Shaquille Leonard),1.930,1.620
4,13:32,3,2,IND 49,17,21,Trevor Lawrence up the middle for 1 yard (tackle by Zaire Franklin),1.620,0.070
4,13:01,4,1,IND 48,17,21,Trevor Lawrence up the middle for no gain (tackle by Zaire Franklin),0.070,-2.130
4,12:52,1,10,IND 48,17,21,Deon Jackson for no gain (tackle by Roy Robertson-Harris and Folorunso Fatukasi),2.130,1.580
4,12:16,2,10,IND 48,17,21,Deon Jackson right tackle for -3 yards (tackle by Josh Allen),1.580,0.500
4,11:31,3,13,IND 45,17,21,"Anthony Richardson pass complete short middle to Michael Pittman for no gain. Penalty on Travon Walker: Defensive Offside, 5 yards (accepted) (no play)",0.500,1.290
4,11:14,3,7,JAX 49,17,21,Anthony Richardson pass incomplete short middle intended for Josh Downs,1.290,-0.060
4,11:03,4,7,JAX 50,17,21,"Rigoberto Sanchez punts 44 yards, returned by Jamal Agnew for 48 yards (tackle by Nick Cross)",-0.060,-2.520
4,10:46,1,10,IND 46,17,21,Trevor Lawrence scrambles up the middle for 11 yards (tackle by Zaire Franklin and Shaquille Leonard),2.520,3.250
4,10:09,1,10,IND 35,17,21,Travis Etienne up the middle for 3 yards (tackle by Grover Stewart),3.250,3.110
4,9:32,2,7,IND 32,17,21,Trevor Lawrence pass complete short right to Evan Engram for 9 yards (tackle by Shaquille Leonard),3.110,4.040
4,8:57,1,10,IND 23,17,21,Travis Etienne up the middle for -2 yards (tackle by Grover Stewart),4.040,3.230
4,8:15,2,12,IND 25,17,21,Trevor Lawrence pass incomplete deep left intended for Calvin Ridley,3.230,2.540
4,8:11,3,12,IND 25,17,21,Trevor Lawrence pass complete short left to Travis Etienne for 10 yards (tackle by Samson Ebukam),2.540,2.570
4,7:28,4,2,IND 15,17,21,Trevor Lawrence pass complete short right to Zay Jones for 4 yards (tackle by Zaire Franklin),2.570,4.840
4,6:46,1,10,IND 11,17,21,Trevor Lawrence up the middle for 6 yards (tackle by Zaire Franklin),4.840,5.280
4,6:04,2,4,IND 5,17,21,Tank Bigsby left tackle for 4 yards (tackle by Eric Johnson and Julian Blackmon),5.280,6.970
4,5:17,1,1,IND 1,23,21,"Tank Bigsby left guard for 1 yard, touchdown",6.970,7.000
4,5:14,,,IND 15,24,21,Brandon McManus kicks extra point good,0.000,0.000
4,5:14,,,JAX 35,24,21,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,5:14,1,10,IND 25,24,21,Anthony Richardson pass incomplete short right intended for Kylen Granson,0.610,0.060
4,5:09,2,10,IND 25,24,21,Anthony Richardson pass deep left intended for Mo Alie-Cox is intercepted by Tyson Campbell at IND-44 and returned for no gain (tackle by Michael Pittman),0.060,-2.650
4,5:00,1,10,IND 44,24,21,Travis Etienne up the middle for 3 yards (tackle by DeForest Buckner and Dallis Flowers),2.650,2.520
4,4:23,2,7,IND 41,24,21,Trevor Lawrence pass complete short left to Zay Jones for 15 yards (tackle by Rodney Thomas),2.520,3.840
4,4:15,1,10,IND 26,30,21,"Travis Etienne right tackle for 26 yards, touchdown",3.840,7.000
4,4:08,,,IND 15,31,21,Brandon McManus kicks extra point good,0.000,0.000
4,4:08,,,JAX 35,31,21,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,4:08,1,10,IND 25,31,21,Jake Funk right tackle for 3 yards (tackle by Josh Allen and Foyesade Oluokun),0.610,0.470
4,3:51,2,7,IND 28,31,21,Anthony Richardson pass complete short middle to Kylen Granson for 14 yards (tackle by Rayshawn Jenkins),0.470,1.730
4,3:30,1,10,IND 42,31,21,Anthony Richardson pass incomplete deep middle intended for Michael Pittman,1.730,1.190
4,3:24,2,10,IND 42,31,21,Anthony Richardson pass complete short middle to Jake Funk for 12 yards (tackle by Foyesade Oluokun),1.190,2.520
4,3:19,1,10,JAX 46,31,21,Anthony Richardson scrambles right end for 5 yards (tackle by Foyesade Oluokun),2.520,2.650
4,3:12,2,5,JAX 41,31,21,Anthony Richardson pass complete short right to Michael Pittman for 4 yards (tackle by Darious Williams),2.650,2.480
4,2:44,3,1,JAX 37,31,21,Anthony Richardson pass complete short middle to Michael Pittman for 9 yards (tackle by Andre Cisco),2.480,3.710
4,2:18,1,10,JAX 28,31,21,Anthony Richardson pass complete short right to Michael Pittman for 8 yards (tackle by Devin Lloyd),3.710,4.250
4,2:01,2,2,JAX 20,31,21,Anthony Richardson pass complete short right to Kylen Granson for 7 yards,4.250,4.710
4,1:59,1,10,JAX 13,31,21,Anthony Richardson pass incomplete short right intended for Alec Pierce (defended by Darious Williams),4.710,4.050
4,1:55,2,10,JAX 13,31,21,Anthony Richardson pass incomplete short right intended for Josh Downs,4.050,3.120
4,1:51,3,10,JAX 13,31,21,Anthony Richardson pass complete short middle to Michael Pittman for 5 yards (tackle by Foyesade Oluokun),3.120,2.970
4,1:30,4,5,JAX 8,31,21,Anthony Richardson right guard for 5 yards (tackle by Josh Allen and Foyesade Oluokun),2.970,6.510
4,1:08,1,3,JAX 3,31,21,Anthony Richardson right tackle for 2 yards (tackle by Josh Allen and Andre Cisco),6.510,5.910
4,0:59,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:59,2,1,JAX 1,31,21,Gardner Minshew pass incomplete short left intended for Josh Downs,5.910,5.170
4,0:55,3,1,JAX 1,31,21,Deon Jackson up the middle for no gain (tackle by Foyesade Oluokun),5.170,3.550
4,0:52,,,,,,Timeout #3 by Indianapolis Colts,,
4,0:52,4,1,JAX 1,31,21,Gardner Minshew pass incomplete short right intended for Michael Pittman (defended by Foyesade Oluokun),3.550,0.380
4,0:45,1,10,JAX 1,31,21,Trevor Lawrence up the middle for 1 yard (tackle by Grover Stewart and DeForest Buckner),-0.380,-0.380
4,0:26,1,10,JAX 2,31,21,Trevor Lawrence kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
