Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Calvin Ridley,JAX,11,8,101,1,4,65,8.1,36,4.5,9.1,0,,0,0.0,0,131.2
Evan Engram,JAX,5,5,49,0,2,26,5.2,23,4.6,5.2,0,,0,0.0,0,107.5
Travis Etienne,JAX,5,5,27,0,0,1,0.2,26,5.2,0.2,1,5.0,0,0.0,0,89.2
Zay Jones,JAX,7,5,55,1,4,53,10.6,2,0.4,10.6,0,,0,0.0,0,133.9
Christian Kirk,JAX,3,1,9,0,,9,9.0,0,0.0,6.7,0,,0,0.0,0,42.4
Tank Bigsby,JAX,1,0,0,0,0,0,,0,,1.0,0,,1,100.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Pittman Jr.,IND,11,8,97,1,4,49,6.1,48,6.0,6.6,0,,0,0.0,0,129.7
Deon Jackson,IND,6,5,14,0,0,-6,-1.2,20,4.0,-1.0,2,2.5,1,16.7,0,79.2
Kylen Granson,IND,6,4,39,0,4,15,3.8,24,6.0,6.5,0,,0,0.0,0,84.7
Josh Downs,IND,7,3,30,0,1,7,2.3,23,7.7,2.9,0,,1,14.3,0,55.7
Jake Funk,IND,1,1,12,0,1,0,0.0,12,12.0,0.0,0,,0,0.0,0,116.7
Evan Hull,IND,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Andrew Ogletree,IND,2,1,20,0,1,15,15.0,5,5.0,14.0,0,,0,0.0,0,85.4
Alec Pierce,IND,3,1,5,0,1,4,4.0,1,1.0,7.3,0,,0,0.0,0,42.4
Mo Alie-Cox,IND,2,0,0,0,,0,,0,,19.5,0,,0,0.0,1,0.0
