Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
1,7:55,2,7,ATL 23,0,0,Joey Harrington pass incomplete short right intended for Jerious Norwood (defended by Julius Peppers),0.140,-0.560
1,7:47,3,7,ATL 23,0,0,Joey Harrington pass complete short left to Jerious Norwood for 13 yards (tackle by Dan Morgan),-0.560,1.330
1,7:15,1,10,ATL 36,0,0,Joey Harrington pass complete deep right to Roddy White for 23 yards (tackle by Marquand Manuel),1.330,2.850
1,6:32,1,10,CAR 41,0,0,Jerious Norwood up the middle for -1 yards (tackle by Dan Morgan and Damione Lewis),2.850,2.170
1,5:56,2,11,CAR 42,0,0,Joey Harrington pass incomplete deep left intended for Michael Jenkins,2.170,1.490
1,5:50,3,11,CAR 42,0,0,Joey Harrington pass complete short left to Michael Jenkins for 13 yards (tackle by Dan Morgan),1.490,3.640
1,5:11,1,10,CAR 29,0,0,Joey Harrington pass complete short right to Alge Crumpler for 11 yards (tackle by Dan Morgan),3.640,4.370
1,4:35,1,10,CAR 18,0,0,"Jerious Norwood right end for 3 yards (tackle by Dan Morgan). Penalty on Roddy White: Offensive Holding, 10 yards",4.370,3.910
1,4:29,1,17,CAR 25,0,0,Joey Harrington pass complete short left to Alge Crumpler for 8 yards (tackle by Thomas Davis),3.910,3.940
1,3:32,,,,0,0,Timeout #1 by Carolina Panthers,0.000,3.940
1,3:32,2,9,CAR 17,0,0,Joey Harrington pass incomplete short right intended for Roddy White,3.940,3.170
1,3:27,3,9,CAR 17,0,0,Jerious Norwood right tackle for no gain (tackle by Richard Marshall),3.170,2.310
1,2:50,4,9,CAR 17,0,0,"Michael Koenen for no gain. Michael Koenen fumbles, recovered by Mike Rucker at CAR-18. Penalty on Morten Andersen: Illegal Kick (Declined)",2.310,-0.040
1,2:46,1,10,CAR 18,0,0,Jake Delhomme pass complete short left to Brad Hoover for 7 yards (tackle by Lewis Sanders),0.040,0.550
1,2:06,2,3,CAR 25,0,0,DeShaun Foster left tackle for 1 yard (tackle by Chris Crocker and Keith Brooking),0.550,-0.140
1,1:27,3,2,CAR 26,0,0,Jake Delhomme pass incomplete short right intended for Steve Smith (defended by Michael Boley),-0.140,-1.630
1,1:05,4,2,CAR 26,0,0,"Jason Baker punts 44 yards, fair catch by Adam Jennings",-1.630,-0.940
1,0:56,1,10,ATL 30,0,0,Warrick Dunn left tackle for 6 yards (tackle by James Anderson),0.940,1.200
1,0:17,2,4,ATL 36,0,0,Warrick Dunn left end for 1 yard (tackle by Ma'ake Kemoeatu),1.200,0.630
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,ATL 37,0,0,Joey Harrington sacked by Kris Jenkins for -10 yards,0.630,-1.570
2,14:31,4,13,ATL 27,0,0,"Michael Koenen punts 55 yards, returned by Ryne Robinson for 9 yards (tackle by Michael Boley)",-1.570,-0.740
2,14:18,1,10,CAR 27,0,0,Jake Delhomme pass complete deep left to Drew Carter for 17 yards (tackle by Keith Brooking),0.740,1.860
2,13:43,1,10,CAR 44,0,0,DeShaun Foster left end for 12 yards (tackle by Lawyer Milloy),1.860,2.650
2,13:05,1,10,ATL 44,0,0,DeAngelo Williams right tackle for 5 yards (tackle by Michael Boley),2.650,2.780
2,12:25,2,5,ATL 39,0,0,DeAngelo Williams up the middle for 13 yards (tackle by Jamaal Anderson),2.780,3.840
2,11:50,1,10,ATL 26,0,0,DeShaun Foster up the middle for -1 yards (tackle by Grady Jackson),3.840,3.160
2,11:06,2,11,ATL 27,0,0,Jake Delhomme pass incomplete short middle intended for Steve Smith. Penalty on Jeff King: Illegal Motion (Declined),3.160,2.480
2,11:02,3,11,ATL 27,0,0,Jake Delhomme pass incomplete short middle intended for Jeff King,2.480,1.670
2,10:57,4,11,ATL 27,3,0,John Kasay 45 yard field goal good,1.670,3.000
2,,,,CAR 30,,,"John Kasay kicks off 66 yards, returned by Jerious Norwood for 44 yards (tackle by Richard Marshall). Penalty on Marcus Wilkins: Offensive Holding, 10 yards",,
2,10:45,1,10,ATL 20,3,0,Joey Harrington pass complete short left to Roddy White for 7 yards (tackle by Dan Morgan),0.280,0.680
2,10:17,2,3,ATL 27,3,0,Warrick Dunn left tackle for 4 yards (tackle by Damione Lewis and Mike Rucker),0.680,1.000
2,9:36,1,10,ATL 31,3,0,Joey Harrington pass incomplete deep left intended for Laurent Robinson,1.000,0.460
2,9:30,2,10,ATL 31,3,6,"Joey Harrington pass complete short left to Roddy White for 69 yards, touchdown",0.460,7.000
2,,,,CAR 2,3,7,Morten Andersen kicks extra point good,0.000,0.000
2,,,,ATL 30,3,7,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
2,9:19,1,10,CAR 20,3,7,"Jake Delhomme right end for 2 yards (tackle by Michael Boley). Penalty on Michael Boley: Personal Foul, 15 yards",0.280,1.400
2,8:45,1,10,CAR 37,3,7,Jake Delhomme pass incomplete short left intended for Steve Smith (defended by Jonathan Babineaux),1.400,0.860
2,8:41,2,10,CAR 37,3,7,Jake Delhomme pass complete short middle to Jeff King for 19 yards (tackle by Keith Brooking),0.860,2.650
2,8:01,1,10,ATL 44,3,7,Jake Delhomme pass incomplete short right intended for Jeff King,2.650,2.110
2,7:56,2,10,ATL 44,3,7,DeShaun Foster left end for 11 yards (tackle by Michael Boley),2.110,3.380
2,7:24,1,10,ATL 33,3,7,DeShaun Foster right tackle for 9 yards (tackle by Montavious Stanley),3.380,4.050
2,6:42,2,1,ATL 24,3,7,Steve Smith right end for 6 yards (tackle by Chris Crocker),4.050,4.370
2,6:03,1,10,ATL 18,3,7,DeAngelo Williams up the middle for 4 yards (tackle by Lewis Sanders),4.370,4.430
2,5:23,2,6,ATL 14,3,7,DeAngelo Williams up the middle for 1 yard (tackle by Chauncey Davis),4.430,3.820
2,4:38,3,5,ATL 13,9,7,"Jake Delhomme pass complete short right to DeShaun Foster for 13 yards, touchdown",3.820,7.000
,,,,,,,"ATL challenged the pass completion ruling, and the play was upheld.",,
2,,,,ATL 2,10,7,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,10,7,"John Kasay kicks off 70 yards, returned by Jerious Norwood for 26 yards (tackle by Nick Goings)",0.000,0.670
2,4:27,1,10,ATL 26,10,7,"Jerious Norwood left end for 14 yards (tackle by Chris Harris). Penalty on Roddy White: Illegal Block Above the Waist, 10 yards (no play)",0.670,-0.300
2,4:00,1,20,ATL 16,10,7,Joey Harrington pass incomplete short left intended for Michael Jenkins,-0.300,-1.370
2,3:55,2,20,ATL 16,10,7,Joey Harrington pass complete deep middle to Michael Jenkins for 29 yards (tackle by Marquand Manuel),-1.370,1.930
2,3:11,1,10,ATL 45,10,7,Joey Harrington pass incomplete deep left intended for Joe Horn,1.930,1.380
2,3:05,2,10,ATL 45,10,7,Joey Harrington pass complete short right to Jerious Norwood for 6 yards (tackle by Thomas Davis),1.380,1.490
2,2:49,3,4,CAR 49,10,7,"Penalty on Todd McClure: False Start, 5 yards (no play)",1.490,0.830
2,2:42,3,9,ATL 46,10,7,Joey Harrington pass complete short left to Michael Jenkins for 16 yards (tackle by Richard Marshall),0.830,3.050
2,2:06,1,10,CAR 38,10,7,Warrick Dunn up the middle for -4 yards (tackle by Thomas Davis),3.050,1.970
2,2:00,2,14,CAR 42,10,7,Joey Harrington pass complete short right to Martrez Milner for 7 yards (tackle by Jon Beason),1.970,2.210
2,1:26,3,7,CAR 35,10,7,Joey Harrington pass complete short left to Alge Crumpler for 21 yards (tackle by Marquand Manuel),2.210,4.650
2,0:48,1,10,CAR 14,10,7,Joey Harrington pass complete short right to Warrick Dunn for -2 yards (tackle by Richard Marshall),4.650,3.720
2,0:39,,,,10,7,Timeout #2 by Atlanta Falcons,0.000,3.720
2,0:39,2,12,CAR 16,10,7,Joey Harrington pass complete short right to Warrick Dunn for 4 yards (tackle by Chris Gamble),3.720,3.430
2,0:34,3,8,CAR 12,10,7,Joey Harrington pass complete short right to Warrick Dunn for 6 yards (tackle by Marquand Manuel),3.430,3.010
2,0:14,,,,10,7,Timeout #3 by Atlanta Falcons,0.000,3.010
2,0:14,4,2,CAR 6,10,10,Morten Andersen 24 yard field goal good,3.010,3.000
2,,,,ATL 30,10,10,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
2,0:11,1,10,CAR 20,10,10,Jake Delhomme kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 30,10,10,"John Kasay kicks off 72 yards, returned by Jerious Norwood for 21 yards (tackle by Quinton Teal). Penalty on Tony Taylor: Offensive Holding, 9 yards",0.000,-0.380
3,14:49,1,10,ATL 10,10,10,Warrick Dunn right tackle for 8 yards (tackle by Thomas Davis),-0.380,0.070
3,14:25,2,2,ATL 18,10,10,Warrick Dunn left tackle for 13 yards (tackle by Marquand Manuel and Dan Morgan),0.070,1.000
3,13:46,1,10,ATL 31,10,10,Joey Harrington pass incomplete short left intended for Joe Horn,1.000,0.460
3,13:41,2,10,ATL 31,10,10,Joey Harrington pass incomplete deep right intended for Joe Horn,0.460,-0.230
3,13:36,3,10,ATL 31,10,10,Joey Harrington left end for 4 yards (tackle by Kris Jenkins),-0.230,-1.040
3,13:20,4,6,ATL 35,10,10,"Michael Koenen punts 40 yards, fair catch by Ryne Robinson",-1.040,-0.610
3,13:01,1,10,CAR 25,10,10,Jake Delhomme pass incomplete short right intended for DeShaun Foster,0.610,0.060
3,12:58,2,10,CAR 25,10,10,DeShaun Foster up the middle for -1 yards (tackle by Michael Boley),0.060,-0.760
3,12:22,3,11,CAR 24,10,10,Jake Delhomme pass complete short right to Keary Colbert for 9 yards (tackle by Lewis Sanders),-0.760,-1.180
3,11:48,4,2,CAR 33,10,10,"Jason Baker punts 40 yards, returned by Adam Jennings for 6 yards (tackle by Richard Marshall)",-1.180,-1.140
3,11:36,1,10,ATL 33,10,10,Joey Harrington pass complete short left to Ovie Mughelli for 5 yards (tackle by Thomas Davis),1.140,1.270
3,11:00,2,5,ATL 38,10,10,"Jerious Norwood up the middle for 26 yards (tackle by Dan Morgan). Penalty on Dan Morgan: Face Mask (15 Yards), 15 yards",1.270,4.170
3,10:32,1,10,CAR 21,10,10,Jerious Norwood up the middle for 2 yards (tackle by Chris Gamble),4.170,3.900
3,9:59,2,8,CAR 19,10,10,Joey Harrington pass complete short right to Alge Crumpler for 6 yards (tackle by Thomas Davis),3.900,4.240
3,9:17,3,2,CAR 13,10,16,"Joey Harrington pass complete short left to Alge Crumpler for 13 yards, touchdown",4.240,7.000
3,,,,CAR 2,10,17,Morten Andersen kicks extra point good,0.000,0.000
3,,,,ATL 30,10,17,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,9:09,1,10,CAR 20,10,17,"Jake Delhomme pass incomplete deep left intended for Steve Smith. Penalty on DeAngelo Hall: Defensive Pass Interference, 37 yards (no play)",0.280,2.720
3,9:02,1,10,ATL 43,10,17,"DeAngelo Williams right end for 6 yards (tackle by Chris Houston). Penalty on DeAngelo Hall: Personal Foul, 15 yards",2.720,4.110
3,8:29,1,10,ATL 22,10,17,DeAngelo Williams right tackle for 2 yards (tackle by Jamaal Anderson),4.110,3.830
3,7:52,2,8,ATL 20,10,17,Jake Delhomme pass incomplete short middle intended for Jeff King,3.830,3.140
3,7:47,3,8,ATL 20,10,17,"Jake Delhomme sacked by John Abraham for -9 yards. Penalty on Travelle Wharton: Offensive Holding (Declined), Penalty on DeAngelo Hall: Taunting, 15 yards",3.140,4.650
3,7:26,1,10,ATL 14,10,17,DeShaun Foster right end for 9 yards (tackle by Chris Crocker),4.650,5.670
3,7:19,2,1,ATL 5,16,17,"Jake Delhomme pass complete short left to Jeff King for 5 yards, touchdown",5.670,7.000
3,,,,ATL 2,17,17,John Kasay kicks extra point good,0.000,0.000
3,,,,CAR 30,,,"Jason Baker kicks off 72 yards, returned by Jerious Norwood for 46 yards",,
3,7:05,1,10,ATL 44,17,17,Warrick Dunn left end for 4 yards (tackle by Ken Lucas),1.860,1.860
3,6:26,2,6,ATL 48,17,17,Joey Harrington pass complete short left to Roddy White for 3 yards (tackle by Ken Lucas),1.860,1.550
3,5:45,3,3,CAR 49,17,17,Joey Harrington pass incomplete short left intended for Roddy White,1.550,0.000
3,5:40,4,3,CAR 49,17,17,"Michael Koenen punts 49 yards, touchback",0.000,-0.280
3,5:31,1,10,CAR 20,17,17,DeShaun Foster up the middle for -1 yards (tackle by Demorrio Williams),0.280,-0.460
3,4:57,2,11,CAR 19,17,17,DeShaun Foster up the middle for 10 yards (tackle by Chauncey Davis),-0.460,0.230
3,4:15,3,1,CAR 29,17,17,DeShaun Foster right tackle for 2 yards (tackle by Keith Brooking),0.230,1.000
3,3:31,1,10,CAR 31,17,17,Jake Delhomme pass complete short right to Jeff King for 29 yards (tackle by Lawyer Milloy),1.000,2.920
3,2:46,1,10,ATL 40,17,17,DeAngelo Williams right tackle for 11 yards (tackle by Lawyer Milloy and Chris Crocker),2.920,3.640
3,2:00,1,10,ATL 29,17,17,Jake Delhomme pass complete short right to Brad Hoover for 2 yards (tackle by Michael Boley),3.640,3.370
3,1:23,2,8,ATL 27,17,17,David Carr pass incomplete deep left intended for Keary Colbert,3.370,2.680
3,1:18,,,,17,17,Timeout #1 by Atlanta Falcons,0.000,2.680
3,1:18,3,8,ATL 27,17,17,"David Carr pass complete short right to Christian Fauria for 8 yards (tackle by Chris Crocker). Penalty on Jamaal Anderson: Roughing the Passer, 9 yards",2.680,4.910
3,0:50,1,10,ATL 10,23,17,"DeShaun Foster up the middle for 10 yards, touchdown",4.910,7.000
3,,,,ATL 2,23,17,"John Kasay kicks extra point good. Penalty on Kindal Moorehead: Face Mask (15 Yards), 15 yards (no play)",0.000,0.000
3,,,,ATL 2,24,17,John Kasay kicks extra point good,0.000,0.000
3,,,,CAR 30,24,17,"Jason Baker kicks off 72 yards, returned by Jerious Norwood for 26 yards (tackle by James Anderson)",0.000,0.540
3,0:40,1,10,ATL 24,24,17,Warrick Dunn up the middle for 1 yard (tackle by Jon Beason and Kindal Moorehead),0.540,0.130
3,0:08,2,9,ATL 25,24,17,"Joey Harrington pass complete short middle to Roddy White for 12 yards (tackle by Chris Harris). Penalty on Chris Harris: Taunting, 15 yards",0.130,2.390
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 48,24,17,Joey Harrington pass incomplete short right intended for Warrick Dunn,2.390,1.850
4,14:49,2,10,CAR 48,24,17,Joey Harrington pass complete short middle to Warrick Dunn for 5 yards (tackle by Chris Harris),1.850,1.820
4,14:11,3,5,CAR 43,24,17,Joey Harrington pass complete short left to Joe Horn for no gain,1.820,0.400
4,13:32,4,5,CAR 43,24,17,"Michael Koenen punts 31 yards, fair catch by Ryne Robinson",0.400,0.350
4,13:25,1,10,CAR 12,24,17,DeShaun Foster left end for 3 yards (tackle by Stephen Nicholas),-0.350,-0.500
4,12:49,2,7,CAR 15,24,17,David Carr pass complete deep right to Keary Colbert for 38 yards (tackle by Chris Houston),-0.500,2.460
4,12:02,1,10,ATL 47,24,17,DeShaun Foster up the middle for 9 yards (tackle by Lawyer Milloy and Michael Boley),2.460,3.130
4,11:23,2,1,ATL 38,24,17,DeShaun Foster up the middle for 3 yards (tackle by Stephen Nicholas),3.130,3.250
4,10:44,1,10,ATL 35,24,17,DeAngelo Williams up the middle for 1 yard (tackle by Jonathan Babineaux),3.250,2.840
4,10:08,2,9,ATL 34,24,17,David Carr pass complete short left to Steve Smith for 10 yards (tackle by Lawyer Milloy),2.840,3.970
4,9:41,1,10,ATL 24,24,17,DeAngelo Williams right tackle for 2 yards (tackle by Jamaal Anderson and Michael Boley),3.970,3.700
4,8:58,2,8,ATL 22,24,17,DeAngelo Williams right end for 1 yard (tackle by Grady Jackson),3.700,3.140
4,8:15,3,7,ATL 21,24,17,David Carr sacked by Chris Crocker for -10 yards,3.140,1.320
4,7:41,4,17,ATL 31,27,17,John Kasay 49 yard field goal good,1.320,3.000
4,,,,CAR 30,27,17,"Jason Baker kicks off 66 yards, returned by Adam Jennings for 28 yards (tackle by Dante Rosario)",0.000,1.070
4,7:31,1,10,ATL 32,27,17,Joey Harrington pass complete short left to Joe Horn for 19 yards (tackle by Chris Harris),1.070,2.320
4,6:58,1,10,CAR 49,27,17,Jerious Norwood left tackle for 2 yards (tackle by Mike Rucker),2.320,2.050
4,6:17,2,8,CAR 47,27,17,Joey Harrington pass complete short middle to Michael Jenkins for 8 yards (tackle by Richard Marshall),2.050,2.980
4,5:42,1,10,CAR 39,27,17,Joey Harrington pass incomplete short left intended for Joe Horn,2.980,2.440
4,5:36,2,10,CAR 39,27,17,Joey Harrington pass complete short right to Jerious Norwood for 15 yards (tackle by Chris Harris),2.440,3.970
4,4:55,1,10,CAR 24,27,17,Joey Harrington pass complete short middle to Michael Jenkins for 9 yards (tackle by Thomas Davis),3.970,4.850
4,4:24,2,1,CAR 15,27,17,Warrick Dunn left end for 5 yards (tackle by Chris Harris),4.850,4.910
4,3:51,1,10,CAR 10,27,17,Joey Harrington pass complete short left to Alge Crumpler for 4 yards (tackle by Chris Harris),4.910,4.950
4,3:19,2,6,CAR 6,27,17,Joey Harrington pass incomplete short left intended for Laurent Robinson,4.950,4.040
4,3:13,3,6,CAR 6,27,17,Joey Harrington pass incomplete short right intended for Joe Horn,4.040,2.990
4,3:06,4,6,CAR 6,27,20,Morten Andersen 25 yard field goal good,2.990,3.000
4,,,,ATL 30,27,20,"Michael Koenen kicks off 65 yards, returned by Ryne Robinson for 17 yards (tackle by Artose Pinner)",0.000,0.410
4,2:58,1,10,CAR 22,27,20,DeShaun Foster right tackle for 12 yards (tackle by Chauncey Davis),0.410,1.200
4,2:13,1,10,CAR 34,27,20,DeShaun Foster right tackle for 1 yard (tackle by Michael Boley),1.200,0.790
4,2:08,,,,27,20,Timeout #2 by Atlanta Falcons,0.000,0.790
4,2:08,2,9,CAR 35,27,20,DeShaun Foster up the middle for 13 yards (tackle by Demorrio Williams),0.790,2.130
4,2:00,1,10,CAR 48,27,20,DeAngelo Williams right tackle for 1 yard (tackle by Grady Jackson),2.130,1.720
4,1:54,,,,27,20,Timeout #3 by Atlanta Falcons,0.000,1.720
4,1:54,2,9,CAR 49,27,20,DeShaun Foster up the middle for 11 yards (tackle by Lawyer Milloy),1.720,2.920
4,1:10,1,10,ATL 40,27,20,David Carr kneels for no gain,2.920,2.370
4,0:32,2,10,ATL 40,27,20,David Carr kneels for -1 yards,2.370,1.550
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
