Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
1,2:56,1,20,SFO 23,14,0,"Penalty on Tim Rattay: Delay of Game, 5 yards (no play)",0.480,-0.070
1,2:35,1,25,SFO 18,14,0,Frank Gore right end for 4 yards (tackle by James Darling and Orlando Huff),-0.070,-0.890
1,1:56,2,21,SFO 22,14,0,Tim Rattay pass incomplete intended for Johnnie Morton,-0.890,-1.550
1,1:52,3,21,SFO 22,14,0,Tim Rattay pass incomplete intended for Terry Jackson,-1.550,-1.900
1,1:47,4,21,SFO 22,14,0,"Andy Lee punts 49 yards, returned by Reggie Swinton for 14 yards (tackle by Willie Middlebrooks)",-1.900,-1.800
1,1:36,1,10,ARI 43,14,0,"Marcel Shipp left end for 6 yards (tackle by Jeff Ulbrich). Penalty on Larry Fitzgerald: Offensive Holding, 10 yards",1.800,1.530
1,1:10,1,14,ARI 39,14,0,Anquan Boldin for 1 yard (tackle by Willie Middlebrooks),1.530,0.850
1,0:28,2,13,ARI 40,14,0,Josh McCown pass incomplete intended for Anquan Boldin,0.850,0.170
1,0:23,3,13,ARI 40,14,0,Josh McCown pass incomplete intended for Anquan Boldin,0.170,-0.720
1,0:18,4,13,ARI 40,14,0,"Scott Player punts 42 yards, returned by Otis Amey for 8 yards (tackle by Quentin Harris)",-0.720,-0.670
1,0:07,1,10,SFO 26,14,0,Kevan Barlow right guard for 7 yards (tackle by Chike Okeafor),0.670,1.070
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,SFO 33,14,0,Kevan Barlow right tackle for 2 yards (tackle by James Darling),1.070,0.630
2,14:23,3,1,SFO 35,14,0,Frank Gore up the middle for no gain (tackle by Robert Griffith),0.630,-1.040
2,13:48,4,1,SFO 35,14,0,"Andy Lee punts 41 yards, fair catch by Reggie Swinton. Penalty on Calvin Pace: Unnecessary Roughness, 12 yards",-1.040,0.350
2,13:42,1,10,ARI 12,14,0,Marcel Shipp right tackle for 15 yards (tackle by Derrick Johnson),-0.350,0.740
2,13:08,1,10,ARI 27,14,0,Josh McCown pass complete to Anquan Boldin for 19 yards (tackle by Derrick Johnson),0.740,1.990
2,12:48,1,10,ARI 46,14,0,Marcel Shipp up the middle for 3 yards (tackle by Anthony Adams),1.990,1.860
2,12:06,2,7,ARI 49,14,0,Josh McCown pass incomplete intended for Larry Fitzgerald,1.860,1.160
2,11:59,3,7,ARI 49,14,0,Josh McCown pass complete to Charles Lee for 7 yards (tackle by Jeff Ulbrich),1.160,2.650
2,11:34,1,10,SFO 44,14,0,J.J. Arrington up the middle for 1 yard (tackle by Derrick Johnson),2.650,2.250
2,11:00,2,9,SFO 43,14,0,Josh McCown pass complete to Marcel Shipp for 7 yards (tackle by Travis Hall),2.250,2.480
2,10:15,3,2,SFO 36,14,0,Josh McCown for 10 yards,2.480,3.840
2,9:40,1,10,SFO 26,14,0,Marcel Shipp up the middle for 4 yards (tackle by Derek Smith and Marques Douglas),3.840,3.840
2,9:03,2,6,SFO 22,14,0,Josh McCown pass incomplete intended for Anquan Boldin,3.840,3.140
2,8:56,3,6,SFO 22,14,0,Josh McCown pass incomplete intended for Bryant Johnson,3.140,2.020
2,8:50,4,6,SFO 22,14,3,Neil Rackers 40 yard field goal good,2.020,3.000
2,,,,ARI 30,14,3,"Neil Rackers kicks off 78 yards, touchback",0.000,0.280
2,8:46,1,10,SFO 20,14,3,"Tim Rattay pass complete to Kevan Barlow for 5 yards (tackle by James Darling). Penalty on Otis Amey: Illegal Formation, 5 yards (no play)",0.280,-0.310
2,8:22,1,15,SFO 15,14,3,Tim Rattay pass incomplete intended for Chris Hetherington,-0.310,-1.070
2,8:17,2,15,SFO 15,14,3,Tim Rattay pass complete to Johnnie Morton for 18 yards (tackle by Raymond Walls),-1.070,1.140
2,7:37,1,10,SFO 33,14,3,Tim Rattay pass incomplete,1.140,0.590
2,7:33,2,10,SFO 33,14,3,Tim Rattay sacked by Calvin Pace for -6 yards,0.590,-0.890
2,6:58,3,16,SFO 27,14,3,Tim Rattay pass incomplete intended for Rasheed Marshall,-0.890,-1.570
2,6:53,4,16,SFO 27,14,3,"Andy Lee punts 52 yards, returned by Reggie Swinton for 2 yards (tackle by Corey Smith)",-1.570,-0.480
2,6:39,1,10,ARI 23,14,3,Josh McCown for -3 yards (tackle by Jeff Ulbrich),0.480,-0.470
2,6:11,2,13,ARI 20,14,3,Josh McCown pass complete to Teyo Johnson for 12 yards (tackle by Andre Carter and Jeff Ulbrich),-0.470,0.430
2,5:20,3,1,ARI 32,14,3,Josh McCown pass complete to Obafemi Ayanbadejo for 2 yards (tackle by Shawntae Spencer),0.430,1.200
2,4:48,1,10,ARI 34,14,3,Josh McCown pass complete to Larry Fitzgerald for 41 yards (tackle by Willie Middlebrooks),1.200,3.910
2,4:19,1,10,SFO 25,14,3,Marcel Shipp left end for no gain (tackle by Marques Douglas and Andre Carter),3.910,3.360
2,3:41,2,10,SFO 25,14,3,Josh McCown pass complete to Marcel Shipp for -2 yards (tackle by Bryant Young),3.360,2.410
2,2:56,3,12,SFO 27,14,3,Josh McCown pass incomplete intended for Larry Fitzgerald,2.410,1.670
2,2:49,4,12,SFO 27,14,6,Neil Rackers 45 yard field goal good,1.670,3.000
2,,,,ARI 30,14,6,"Neil Rackers kicks off 79 yards, touchback",0.000,0.280
2,2:44,1,10,SFO 20,14,6,Kevan Barlow up the middle for no gain (tackle by Robert Tate),0.280,-0.270
2,2:00,2,10,SFO 20,14,6,Tim Rattay pass complete to Johnnie Morton for 9 yards (tackle by Raymond Walls),-0.270,0.230
2,1:31,3,1,SFO 29,14,6,Tim Rattay pass complete to Johnnie Morton for 19 yards,0.230,2.130
2,1:26,1,10,SFO 48,14,6,Tim Rattay pass complete to Kevan Barlow for 7 yards (tackle by Karlos Dansby),2.130,2.530
2,1:18,,,,14,6,Timeout #1 by San Francisco 49ers,0.000,2.530
2,1:18,2,3,ARI 45,14,6,"Tim Rattay pass complete to Brandon Lloyd for 14 yards (tackle by Eric Green). Brandon Lloyd fumbles (forced by Eric Green), recovered by Eric Green at ARI-31 (tackle by Brandon Lloyd)",2.530,-1.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:08,1,10,ARI 31,14,6,Obafemi Ayanbadejo up the middle for no gain (tackle by Bryant Young),1.000,0.460
2,0:47,2,10,ARI 31,14,6,Josh McCown pass complete to Bryant Johnson for 14 yards (tackle by Willie Middlebrooks),0.460,1.930
2,0:41,,,,14,6,Timeout #1 by Arizona Cardinals,0.000,1.930
2,0:41,1,10,ARI 45,14,6,Josh McCown pass complete to Obafemi Ayanbadejo for 8 yards (tackle by Saleem Rasheed),1.930,2.460
2,0:35,2,2,SFO 47,14,6,Josh McCown pass complete to Charles Lee for 21 yards (tackle by Saleem Rasheed),2.460,3.840
2,0:27,,,,14,6,Timeout #2 by Arizona Cardinals,0.000,3.840
2,0:27,1,10,SFO 26,14,6,Josh McCown pass incomplete intended for Obafemi Ayanbadejo,3.840,3.300
2,0:22,2,10,SFO 26,14,6,Josh McCown pass complete to Larry Fitzgerald for 9 yards (tackle by Willie Middlebrooks),3.300,3.950
2,0:12,,,,14,6,Timeout #3 by Arizona Cardinals,0.000,3.950
2,0:12,3,1,SFO 17,14,12,"Josh McCown pass complete to Larry Fitzgerald for 17 yards, touchdown",3.950,7.000
2,,,,,14,12,"Two Point Attempt: Josh McCown pass incomplete intended for Anquan Boldin, conversion fails. Penalty on Larry Fitzgerald: Offensive Pass Interfere (Declined)",1.000,-1.000
2,,,,ARI 30,14,12,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
2,0:05,1,10,SFO 20,14,12,Tim Rattay kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,14,12,"Neil Rackers kicks off 70 yards, returned by Maurice Hicks for 15 yards (tackle by Harold Morrow). Penalty on Bruce Thornton: Illegal Block Above the , 7 yards",0.000,-0.380
3,14:52,1,10,SFO 8,14,12,Tim Rattay pass complete to Brandon Lloyd for 28 yards (tackle by Robert Griffith),-0.380,1.330
3,14:25,1,10,SFO 36,14,12,Tim Rattay pass complete to Fred Beasley for 6 yards (tackle by James Darling),1.330,1.600
3,13:42,2,4,SFO 42,14,12,Tim Rattay pass complete to Frank Gore for 2 yards (tackle by Eric Green and Karlos Dansby),1.600,1.160
3,13:00,3,2,SFO 44,14,12,Tim Rattay sacked by Ross Kolodziej for -9 yards,1.160,-1.040
3,12:28,4,11,SFO 35,14,12,"Andy Lee punts 58 yards, returned by Reggie Swinton for 16 yards (tackle by Jeff Ulbrich)",-1.040,-0.480
3,12:14,1,10,ARI 23,14,12,Josh McCown pass complete to Anquan Boldin for 12 yards (tackle by Shawntae Spencer),0.480,1.270
3,11:37,1,10,ARI 35,14,12,Josh McCown pass complete to Marcel Shipp for 28 yards (tackle by Tony Parrish and Willie Middlebrooks),1.270,3.120
3,10:55,1,10,SFO 37,14,12,J.J. Arrington right end for -3 yards (tackle by Brandon Moore),3.120,2.170
3,10:14,2,13,SFO 40,14,12,Josh McCown pass complete to Larry Fitzgerald for 11 yards (tackle by Shawntae Spencer),2.170,2.940
3,9:47,3,2,SFO 29,14,12,Obafemi Ayanbadejo up the middle for -1 yards (tackle by Jeff Ulbrich and Brandon Moore),2.940,1.480
3,9:04,4,3,SFO 30,14,15,Neil Rackers 48 yard field goal good,1.480,3.000
3,,,,ARI 30,14,15,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
3,8:57,1,10,SFO 20,14,15,Kevan Barlow left end for 11 yards (tackle by Robert Griffith),0.280,1.000
3,8:21,1,10,SFO 31,14,15,Tim Rattay pass complete to Brandon Lloyd for 14 yards (tackle by Adrian Wilson),1.000,1.930
3,7:38,1,10,SFO 45,14,15,Kevan Barlow up the middle for 3 yards (tackle by Chike Okeafor),1.930,1.790
3,6:57,2,7,SFO 48,14,15,Tim Rattay pass incomplete intended for Brandon Lloyd is intercepted by Robert Tate at ARI-29 and returned for 22 yards,1.790,-2.320
3,6:45,1,10,SFO 49,14,15,Marcel Shipp left tackle for 1 yard (tackle by Jeff Ulbrich),2.320,1.920
3,6:14,2,9,SFO 48,14,15,Josh McCown pass complete to Eric Edwards for 3 yards (tackle by Brandon Moore),1.920,1.620
3,5:33,3,6,SFO 45,14,15,Josh McCown pass complete to Anquan Boldin for 16 yards (tackle by Saleem Rasheed),1.620,3.640
3,4:53,1,10,SFO 29,14,15,Josh McCown pass complete to Bryant Johnson for 19 yards (tackle by Mike Adams),3.640,4.910
3,4:17,1,10,SFO 10,14,15,Marcel Shipp left tackle for 3 yards (tackle by Brandon Moore),4.910,4.760
3,3:33,2,7,SFO 7,14,15,Josh McCown pass complete to Larry Fitzgerald for 2 yards (tackle by Tony Parrish),4.760,4.260
3,2:49,3,5,SFO 5,14,15,Josh McCown pass incomplete intended for Larry Fitzgerald (defended by Willie Middlebrooks),4.260,3.010
3,2:44,4,5,SFO 5,14,18,Neil Rackers 23 yard field goal good,3.010,3.000
3,,,,ARI 30,14,18,"Neil Rackers kicks off 79 yards, touchback",0.000,0.280
3,2:41,1,10,SFO 20,14,18,Kevan Barlow left guard for 5 yards (tackle by Adrian Wilson),0.280,0.410
3,2:07,2,5,SFO 25,14,18,Kevan Barlow left tackle for 2 yards (tackle by Robert Griffith),0.410,-0.030
3,1:30,3,3,SFO 27,14,18,Tim Rattay pass incomplete intended for Brandon Lloyd,-0.030,-1.570
3,1:25,4,3,SFO 27,14,18,Andy Lee punts 38 yards (tackle by Maurice Hicks),-1.570,-2.190
3,1:16,1,10,ARI 49,14,18,Marcel Shipp left tackle for 2 yards (tackle by Derek Smith),2.190,1.920
3,0:30,2,8,SFO 49,14,18,Josh McCown pass complete to Anquan Boldin for 14 yards (tackle by Derek Smith),1.920,3.250
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 35,14,18,Josh McCown pass complete to Anquan Boldin for 11 yards,3.250,3.970
4,14:47,1,10,SFO 24,14,18,Josh McCown pass complete to Anquan Boldin for 9 yards (tackle by Mike Adams),3.970,4.850
4,14:08,2,1,SFO 15,14,18,Josh McCown sacked by Bryant Young for -9 yards,4.850,2.740
4,13:41,3,10,SFO 24,14,18,"Josh McCown pass complete to J.J. Arrington for no gain (tackle by Mike Adams). Penalty on Josh McCown: Illegal Forward Pass, 5 yards, Penalty on Reggie Wells: Offensive Holding (Declined)",2.740,1.800
4,13:29,4,11,SFO 25,14,21,Neil Rackers 43 yard field goal good,1.800,3.000
4,,,,ARI 30,14,21,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
4,13:14,1,10,SFO 20,14,21,"Tim Rattay sacked by Bertrand Berry for -6 yards. Calvin Pace fumbles (forced by Fred Beasley), recovered by Eric Heitmann at SFO-7 (tackle by Fred Beasley)",0.280,-0.380
4,13:04,1,10,SFO 7,14,21,"Kevan Barlow left guard for 1 yard (tackle by Chike Okeafor). Penalty on Eric Heitmann: Offensive Holding, 3 yards (no play)",-0.380,-0.490
4,12:35,1,13,SFO 4,14,21,"Penalty on Anthony Clement: False Start, 2 yards (no play)",-0.490,-0.570
4,12:16,1,15,SFO 2,14,21,Tim Rattay pass incomplete intended for Otis Amey,-0.570,-1.150
4,12:12,2,15,SFO 2,14,21,Tim Rattay pass incomplete. Penalty on Steve Bush: Illegal Formation (Declined),-1.150,-2.010
4,12:04,3,15,SFO 2,14,21,Kevan Barlow up the middle for 10 yards (tackle by James Darling),-2.010,-2.490
4,11:30,4,5,SFO 12,14,21,"Andy Lee punts 48 yards, returned by Reggie Swinton for 25 yards (tackle by Maurice Hicks)",-2.490,-3.250
4,11:16,1,10,SFO 35,14,21,Marcel Shipp right end for 5 yards (tackle by Derek Smith),3.250,3.380
4,10:37,2,5,SFO 30,14,21,Josh McCown pass complete to Marcel Shipp for 4 yards (tackle by Brandon Moore),3.380,3.200
4,9:51,3,1,SFO 26,14,21,Josh McCown up the middle for 2 yards (tackle by Anthony Adams),3.200,3.970
4,9:15,1,10,SFO 24,14,21,Marcel Shipp left end for -3 yards (tackle by Derek Smith),3.970,3.030
4,8:36,2,13,SFO 27,14,27,"Josh McCown pass complete to Anquan Boldin for 27 yards, touchdown",3.030,7.000
4,,,,SFO 2,14,28,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,14,28,"Neil Rackers kicks off 75 yards, touchback",0.000,0.280
4,8:29,1,10,SFO 20,14,28,Alex Smith pass complete to Brandon Lloyd for 7 yards (tackle by Eric Green),0.280,0.680
4,7:57,2,3,SFO 27,14,28,"Alex Smith pass complete to Frank Gore for -14 yards (tackle by Robert Tate). Frank Gore fumbles (forced by Robert Tate), recovered by Quentin Harris at SFO-13 (tackle by Johnnie Morton)",0.680,-4.710
4,7:41,1,10,SFO 13,14,28,Marcel Shipp up the middle for no gain (tackle by Jeff Ulbrich),4.710,4.050
4,6:56,2,10,SFO 13,14,28,Josh McCown sacked for 0 yards,4.050,3.120
4,6:25,3,10,SFO 13,14,28,Josh McCown up the middle for 7 yards (tackle by Brandon Moore). Penalty on Fred Wakefield: Offensive Holding (Declined),3.120,3.010
4,6:05,4,3,SFO 6,14,31,Neil Rackers 24 yard field goal good,3.010,3.000
4,,,,ARI 30,14,31,"Neil Rackers kicks off 71 yards, returned by Maurice Hicks for 23 yards (tackle by Harold Morrow)",0.000,0.410
4,5:55,1,10,SFO 22,14,31,Alex Smith pass complete to Kevan Barlow for 2 yards (tackle by Eric Green),0.410,0.140
4,5:25,2,8,SFO 24,14,31,Alex Smith pass incomplete intended for Kevan Barlow (defended by Adrian Wilson),0.140,-0.560
4,5:21,3,8,SFO 24,14,31,Alex Smith pass complete to Brandon Lloyd for 15 yards,-0.560,1.530
4,4:49,1,10,SFO 39,14,31,"Penalty on Brandon Lloyd: False Start, 5 yards (no play)",1.530,1.200
4,4:49,1,15,SFO 34,14,31,Alex Smith pass incomplete intended for Brandon Lloyd (defended by Eric Green),1.200,0.310
4,4:42,2,15,SFO 34,14,31,Alex Smith pass incomplete intended for Johnnie Morton,0.310,-0.360
4,4:33,3,15,SFO 34,14,31,Alex Smith pass complete to Brandon Lloyd for 16 yards (tackle by Lamont Reid),-0.360,2.260
4,4:01,1,10,ARI 50,14,31,Alex Smith pass complete to Steve Bush for 8 yards (tackle by Lamont Reid),2.260,2.790
4,3:30,2,2,ARI 42,14,31,Alex Smith sacked by Bertrand Berry and Calvin Pace for -5 yards,2.790,1.420
4,3:17,,,,14,31,Timeout #1 by San Francisco 49ers,0.000,1.420
4,3:22,3,7,ARI 47,14,31,Alex Smith pass incomplete,1.420,0.130
4,3:17,4,7,ARI 47,14,31,Alex Smith sacked by Adrian Wilson for -10 yards,0.130,-2.720
4,3:11,1,10,SFO 43,14,31,J.J. Arrington up the middle for 2 yards (tackle by Andre Carter and Bryant Young),2.720,2.450
4,2:25,2,8,SFO 41,14,31,J.J. Arrington right end for 13 yards (tackle by Isaac Sopoaga),2.450,3.710
4,2:00,1,10,SFO 28,14,31,Obafemi Ayanbadejo left end for 8 yards (tackle by Jeff Ulbrich),3.710,4.250
4,1:53,,,,14,31,Timeout #2 by San Francisco 49ers,0.000,4.250
4,1:53,2,2,SFO 20,14,31,J.J. Arrington left tackle for 3 yards (tackle by Marques Douglas),4.250,4.440
4,1:25,1,10,SFO 17,14,31,Obafemi Ayanbadejo up the middle for 2 yards (tackle by Jeff Ulbrich),4.440,4.150
4,1:20,,,,14,31,Timeout #3 by San Francisco 49ers,0.000,4.150
4,1:20,2,8,SFO 15,14,31,Josh McCown pass complete to Larry Fitzgerald for 2 yards (tackle by Tony Parrish),4.150,3.680
4,0:35,3,6,SFO 13,14,31,J.J. Arrington up the middle for no gain (tackle by Marques Douglas),3.680,2.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
