Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Troy Hill,LAR,0,5,3,60.0%,54,18.0,10.8,1,136.7,18.8,54,0,0,0,0,0.0,0,6,1,14.3%
Jalen Ramsey,LAR,2,7,3,42.9%,33,11.0,4.7,0,17.9,10.1,23,10,0,0,0,0.0,0,5,0,0.0%
Taylor Rapp,LAR,0,5,3,60.0%,28,9.3,5.6,0,75.4,11.4,27,1,0,0,0,0.0,0,5,0,0.0%
Cobie Durant,LAR,0,4,3,75.0%,33,11.0,8.3,0,99.0,4.3,11,22,3,0,0,0.0,0,4,1,20.0%
Quentin Lake,LAR,0,2,2,100.0%,39,19.5,19.5,0,118.7,12.0,24,15,0,0,0,1.0,1,8,1,11.1%
Ernest Jones,LAR,0,2,2,100.0%,4,2.0,2.0,0,79.2,-3.5,-7,11,3,0,0,0.0,0,5,1,16.7%
Leonard Floyd,LAR,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,3,1,2,1.0,4,5,1,16.7%
Bobby Wagner,LAR,0,1,1,100.0%,17,17.0,17.0,0,118.7,7.0,7,10,5,0,1,0.0,1,7,0,0.0%
Russ Yeast,LAR,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,0,0,0,0.0,0,3,0,0.0%
Earnest Brown IV,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Michael Hoecht,LAR,0,0,0,,,,,,,,,,2,0,0,1.0,1,5,1,16.7%
Bobby Brown,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Daniel Hardy,LAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Keir Thomas,LAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,1,33.3%
Larrell Murchison,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Michael Jackson,SEA,0,5,3,60.0%,44,14.7,8.8,0,88.7,15.2,21,23,1,0,0,0.0,0,5,0,0.0%
Johnathan Abram,SEA,0,6,3,50.0%,25,8.3,4.2,0,61.1,4.0,13,12,1,0,0,0.0,0,5,0,0.0%
Coby Bryant,SEA,0,2,2,100.0%,11,5.5,5.5,0,89.6,-0.5,-1,12,2,0,0,1.0,1,6,0,0.0%
Riq Woolen,SEA,0,5,2,40.0%,47,23.5,9.4,0,74.6,12.6,31,16,0,0,0,0.0,0,3,0,0.0%
Cody Barton,SEA,0,1,1,100.0%,3,3.0,3.0,0,79.2,1.0,1,2,0,0,0,0.0,0,7,0,0.0%
Tanner Muse,SEA,0,3,1,33.3%,13,13.0,4.3,0,47.9,8.0,1,12,0,0,0,0.0,0,3,0,0.0%
Poona Ford,SEA,0,1,1,100.0%,4,4.0,4.0,0,83.3,1.0,1,3,0,0,0,0.0,0,3,0,0.0%
Uchenna Nwosu,SEA,0,0,0,,,,,,,,,,2,0,3,0.5,4,6,0,0.0%
Quinton Jefferson,SEA,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Bruce Irvin,SEA,0,0,0,,,,,,,,,,0,0,0,1.5,2,3,0,0.0%
Boye Mafe,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Darrell Taylor,SEA,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,0,0.0%
Quandre Diggs,SEA,1,1,0,0.0%,,,0.0,,0.0,47.0,,,0,0,0,0.0,0,4,0,0.0%
