Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Joey Blount,,,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,,0,,0,
Corey Clement,,,1,0,0.0%,,,0.0,,39.6,,,,0,0,0,,0,,0,
Marco Wilson,ARI,0,11,8,72.7%,145,18.1,13.2,2,154.4,17.1,136,9,0,0,0,0.0,0,6,0,0.0%
Josh Woods,ARI,0,4,4,100.0%,35,8.8,8.8,0,103.1,4.3,17,18,1,0,0,0.0,0,7,2,22.2%
Antonio Hamilton,ARI,1,5,4,80.0%,55,13.8,11.0,0,72.9,9.8,42,13,0,0,0,0.0,0,5,0,0.0%
Krys Barnes,ARI,1,2,2,100.0%,14,7.0,7.0,0,56.2,6.0,12,2,0,0,0,0.0,0,3,0,0.0%
Victor Dimukeje,ARI,0,2,2,100.0%,10,5.0,5.0,0,87.5,3.0,6,4,1,0,0,0.0,0,4,0,0.0%
Starling Thomas,ARI,0,3,2,66.7%,17,8.5,5.7,0,81.2,9.7,16,1,1,0,0,0.0,0,2,0,0.0%
Dennis Gardeck,ARI,0,1,1,100.0%,4,4.0,4.0,0,83.3,-4.0,-4,8,4,1,0,0.0,1,4,0,0.0%
Jalen Thompson,ARI,1,2,1,50.0%,20,20.0,10.0,0,45.8,15.0,18,2,3,0,0,1.0,1,8,1,11.1%
Dante Stills,ARI,0,1,1,100.0%,2,2.0,2.0,0,79.2,-3.0,-3,5,0,0,0,1.0,1,4,0,0.0%
Budda Baker,ARI,0,3,1,33.3%,8,8.0,2.7,0,42.4,7.7,5,3,1,0,0,0.0,0,4,0,0.0%
Garrett Williams,ARI,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,1,0,0,0.0,0,1,0,0.0%
Kyzir White,ARI,0,2,1,50.0%,23,23.0,11.5,0,91.7,4.5,0,23,2,0,0,0.0,0,3,0,0.0%
Roy Lopez,ARI,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%
BJ Ojulari,ARI,0,0,0,,,,,,,,,,2,0,0,1.0,1,1,0,0.0%
Leki Fotu,ARI,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
Zaven Collins,ARI,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Blake Cashman,HOU,0,11,8,72.7%,68,8.5,6.2,0,88.4,4.8,32,36,3,0,1,1.0,2,19,0,0.0%
DeAndre Houston-Carson,HOU,0,4,3,75.0%,22,7.3,5.5,0,87.5,5.8,6,16,0,0,0,0.0,0,5,2,28.6%
Derek Stingley Jr.,HOU,1,7,3,42.9%,50,16.7,7.1,0,28.0,13.3,19,31,0,0,0,0.0,0,6,1,14.3%
Jalen Pitre,HOU,0,2,2,100.0%,59,29.5,29.5,1,158.3,28.5,57,2,4,0,1,0.0,1,6,0,0.0%
Christian Harris,HOU,0,2,2,100.0%,1,0.5,0.5,0,79.2,-3.5,-7,8,5,0,0,0.0,0,5,0,0.0%
Tavierre Thomas,HOU,0,2,2,100.0%,18,9.0,9.0,0,104.2,3.0,6,12,5,0,0,0.0,0,4,1,20.0%
Steven Nelson,HOU,0,2,1,50.0%,13,13.0,6.5,0,70.8,16.0,12,1,0,0,0,0.0,0,3,0,0.0%
Will Anderson,HOU,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,1,33.3%
Jonathan Greenard,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
