Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Greg Dortch,ARI,8,6,76,0,4,26,4.3,50,8.3,5.6,1,6.0,0,0.0,0,104.2
Trey McBride,ARI,7,5,43,0,3,18,3.6,25,5.0,6.7,1,5.0,0,0.0,0,87.2
Marquise Brown,ARI,5,2,18,0,1,16,8.0,2,1.0,18.2,0,,0,0.0,1,10.8
James Conner,ARI,3,2,1,0,1,-7,-3.5,8,4.0,-1.0,0,,0,0.0,0,70.1
Geoff Swaim,ARI,2,2,15,0,1,11,5.5,4,2.0,5.5,0,,0,0.0,0,97.9
Elijah Higgins,ARI,2,1,2,0,,1,1.0,1,1.0,3.0,0,,1,50.0,0,56.2
Tony Jones,ARI,1,1,11,0,,0,0.0,11,11.0,0.0,0,,0,0.0,0,112.5
Rondale Moore,ARI,1,1,48,1,1,47,47.0,1,1.0,47.0,0,,0,0.0,0,158.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tank Dell,HOU,10,8,149,1,8,132,16.5,17,2.1,15.9,0,,0,0.0,1,112.5
Nico Collins,HOU,11,7,65,0,3,50,7.1,15,2.1,8.0,0,,0,0.0,1,41.9
Robert Woods,HOU,8,5,44,0,3,29,5.8,15,3.0,10.0,0,,1,12.5,1,37.5
Dalton Schultz,HOU,3,2,32,1,2,30,15.0,2,1.0,11.7,0,,0,0.0,0,141.7
Steven Sims,HOU,2,2,25,0,1,0,0.0,25,12.5,0.0,0,,0,0.0,0,118.7
Devin Singletary,HOU,2,2,6,0,0,-3,-1.5,9,4.5,-1.5,0,,0,0.0,0,79.2
Mike Boone,HOU,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
John Metchie,HOU,1,1,12,0,1,7,7.0,5,5.0,7.0,0,,0,0.0,0,116.7
