Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,17.0,35.83,33.2,1.96,1.56,-15.42,-3.58,-11.84,0.0,-2.48,5.15,-8.89,0.0,0.47,0.79
Cowboys,-17.0,15.42,3.58,11.84,0.0,-35.83,-33.2,-1.96,-1.56,2.48,8.89,-5.15,-0.47,0.0,-0.79
