Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dwayne Harris,DAL,4,103,25.8,0,43,0,0,,0,0
Tyler Clutts,DAL,1,12,12.0,0,12,0,0,,0,0
Gavin Escobar,DAL,1,0,0.0,0,0,0,0,,0,0
Joseph Randle,DAL,1,7,7.0,0,7,0,0,,0,0
Terrance Williams,DAL,1,14,14.0,0,14,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,CHI,2,52,26.0,0,27,1,19,19.0,0,19
Michael Ford,CHI,1,10,10.0,0,10,0,0,,0,0
