0,1
Game Info,Game Info
Won Toss,Dolphins (deferred)
Roof,outdoors
Surface,fieldturf
Duration,2:53
Attendance,79302
Weather,"41 degrees, relative humidity 55%, wind 12 mph"
Vegas Line,New York Giants -10.0
Over/Under,43.5 (under)
