Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,12:19,4,13,ATL 7,0,10,"Michael Koenen punts 48 yards, returned by Clifton Smith for 12 yards (tackle by Coy Wire). Penalty on Adam Hayward: Illegal Block Above the Waist, 10 yards",-2.490,-1.660
2,12:07,1,10,TAM 41,0,10,Cadillac Williams up the middle for 5 yards (tackle by Curtis Lofton and Chauncey Davis),1.660,1.800
2,11:35,2,5,TAM 46,0,10,Cadillac Williams left tackle for 3 yards (tackle by Lawyer Milloy and Curtis Lofton),1.800,1.490
2,11:30,3,2,TAM 49,0,10,"Penalty on Jeremy Trueblood: False Start, 5 yards (no play)",1.490,0.830
2,10:38,3,7,TAM 44,0,10,Brian Griese pass incomplete short left intended for Jerramy Stevens (defended by Chris Houston),0.830,-0.460
2,10:30,4,7,TAM 44,0,10,"Josh Bidwell punts 56 yards, touchback",-0.460,-0.280
2,10:22,1,10,ATL 20,0,10,Matt Ryan pass complete deep middle to Michael Jenkins for 26 yards (tackle by Barrett Ruud),0.280,1.990
2,9:37,1,10,ATL 46,0,10,Matt Ryan pass complete short right to Michael Turner for 18 yards (tackle by Cato June),1.990,3.180
2,9:00,1,10,TAM 36,0,10,"Michael Turner left end for 2 yards (tackle by Kevin Carter). Penalty on Harvey Dahl: Unnecessary Roughness (Offsetting), Penalty on Jermaine Phillips: Unsportsmanlike Conduct (Offsetting)",3.180,2.910
2,8:32,2,8,TAM 34,0,10,Matt Ryan pass incomplete deep left intended for Roddy White is intercepted by Aqib Talib at TAM-1,2.910,0.380
2,8:26,1,10,TAM 1,0,10,Cadillac Williams left tackle for 1 yard (tackle by Lawyer Milloy and Curtis Lofton),-0.380,-0.710
2,7:53,2,9,TAM 2,0,10,Brian Griese pass complete deep left to Antonio Bryant for 22 yards (tackle by Erik Coleman),-0.710,0.540
2,7:20,1,10,TAM 24,0,10,Brian Griese pass complete short left to Ike Hilliard for 11 yards (tackle by Erik Coleman),0.540,1.270
2,6:39,1,10,TAM 35,0,10,Brian Griese pass complete short left to Warrick Dunn for 2 yards (tackle by Coy Wire),1.270,0.990
2,6:00,2,8,TAM 37,0,10,Cadillac Williams left tackle for 3 yards (tackle by Erik Coleman and Curtis Lofton),0.990,0.700
2,5:19,3,5,TAM 40,0,10,Brian Griese pass complete short left to Antonio Bryant for 4 yards (tackle by Chevis Jackson),0.700,-0.460
2,4:33,4,1,TAM 44,0,10,Josh Bidwell punts 37 yards,-0.460,-0.150
2,4:23,1,10,ATL 19,0,10,Michael Turner left end for 1 yard (tackle by Jermaine Phillips and Stylez G. White),0.150,-0.200
2,3:45,2,9,ATL 20,0,10,Matt Ryan pass complete short right to Roddy White for 8 yards (tackle by Cato June),-0.200,0.100
2,3:07,3,1,ATL 28,0,10,Matt Ryan pass complete short left to Jerious Norwood for 17 yards (tackle by Tanard Jackson),0.100,1.930
2,2:23,1,10,ATL 45,0,10,Michael Turner up the middle for 1 yard (tackle by Ryan Sims),1.930,1.520
2,2:00,2,9,ATL 46,0,10,Matt Ryan pass complete short left to Brian Finneran for 4 yards (tackle by Derrick Brooks),1.520,1.360
2,1:23,3,5,TAM 50,0,10,Matt Ryan pass incomplete short left intended for Roddy White is intercepted by Ronde Barber at TAM-35 and returned for -2 yards (tackle by Roddy White),1.360,-1.140
2,1:15,1,10,TAM 33,0,10,Brian Griese pass complete short middle to Antonio Bryant for 14 yards (tackle by Lawyer Milloy),1.140,2.060
2,0:50,1,10,TAM 47,0,10,Brian Griese pass incomplete short left intended for Michael Clayton (defended by Keith Brooking),2.060,1.520
2,0:43,2,10,TAM 47,0,10,Brian Griese pass complete deep left to Michael Clayton for 20 yards (tackle by Chris Houston),1.520,3.380
2,0:33,,,,0,10,Timeout #1 by Tampa Bay Buccaneers,0.000,3.380
2,0:33,1,10,ATL 33,0,10,Brian Griese pass incomplete deep left intended for Antonio Bryant,3.380,2.840
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:27,2,10,ATL 33,0,10,Brian Griese pass complete short left to Ike Hilliard for 6 yards,2.840,2.940
2,0:23,3,4,ATL 27,0,10,"Penalty on Jeremy Trueblood: False Start, 5 yards (no play)",2.940,2.280
2,0:23,3,9,ATL 32,0,10,Brian Griese pass complete short left to Antonio Bryant for 12 yards (tackle by Erik Coleman),2.280,4.240
2,0:15,,,,0,10,Timeout #2 by Tampa Bay Buccaneers,0.000,4.240
2,0:15,1,10,ATL 20,6,10,"Brian Griese pass complete deep left to Antonio Bryant for 20 yards, touchdown",4.240,7.000
2,,,,ATL 2,7,10,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,7,10,"Matt Bryant kicks off 64 yards, returned by Jerious Norwood for 20 yards (tackle by Clifton Smith)",0.000,0.670
2,0:05,1,10,ATL 26,7,10,Matt Ryan kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,7,10,"Michael Koenen kicks off 71 yards, returned by Clifton Smith for 24 yards (tackle by Eric Weems)",0.000,0.480
3,14:54,1,10,TAM 23,7,10,Cadillac Williams left tackle for 3 yards (tackle by Curtis Lofton and Jamaal Anderson),0.480,0.340
3,14:22,2,7,TAM 26,7,10,Cadillac Williams up the middle for 4 yards (tackle by Jonathan Babineaux and Keith Brooking),0.340,0.170
3,13:42,3,3,TAM 30,7,10,Brian Griese sacked by Grady Jackson for -10 yards,0.170,-2.030
3,13:10,4,13,TAM 20,7,10,"Josh Bidwell punts 60 yards, returned by Harry Douglas for 17 yards (tackle by Sabby Piscitelli)",-2.030,-1.400
3,12:56,1,10,ATL 37,7,10,Michael Turner left end for 3 yards (tackle by Barrett Ruud),1.400,1.260
3,12:21,2,7,ATL 40,7,10,Michael Turner up the middle for 3 yards (tackle by Tanard Jackson and Ryan Sims),1.260,0.960
3,11:44,3,4,ATL 43,7,10,Matt Ryan pass complete short right to Roddy White for 9 yards (tackle by Ronde Barber),0.960,2.390
3,11:16,1,10,TAM 48,7,10,Michael Turner left end for no gain (tackle by Ronde Barber and Derrick Brooks),2.390,1.850
3,10:38,2,10,TAM 48,7,10,Michael Turner left tackle for 15 yards (tackle by Stylez G. White),1.850,3.380
3,9:57,1,10,TAM 33,7,10,Michael Turner right tackle for 6 yards (tackle by Gaines Adams and Jermaine Phillips),3.380,3.650
3,9:14,2,4,TAM 27,7,10,"Matt Ryan pass complete deep right to Jason Rader for 26 yards (tackle by Jermaine Phillips). Jason Rader fumbles (forced by Jermaine Phillips), recovered by Phillip Buchanon at TAM-0",3.650,-0.280
,,,,,,,"TAM challenged the fumble ruling, and the original play was overturned.",,
3,9:05,1,10,TAM 20,7,10,Brian Griese pass complete short middle to Warrick Dunn for 16 yards (tackle by Keith Brooking),0.280,1.330
3,8:27,1,10,TAM 36,7,10,Brian Griese pass complete short middle to Warrick Dunn for 9 yards (tackle by Coy Wire),1.330,2.010
3,7:53,2,1,TAM 45,7,10,Cadillac Williams up the middle for 4 yards (tackle by Chris Houston and Grady Jackson),2.010,2.190
3,7:17,1,10,TAM 49,7,10,Brian Griese pass incomplete short left intended for Michael Clayton is intercepted by Domonique Foxworth at ATL-37 and returned for 1 yard (tackle by Michael Clayton),2.190,-1.470
3,7:09,1,10,ATL 38,7,10,Harry Douglas right end for 11 yards (tackle by Phillip Buchanon),1.470,2.190
3,6:44,1,10,ATL 49,7,10,Michael Turner up the middle for no gain (tackle by Tanard Jackson and Barrett Ruud),2.190,1.650
3,6:09,2,10,ATL 49,7,10,Matt Ryan pass complete short right to Ovie Mughelli for 1 yard (tackle by Jimmy Wilkerson),1.650,1.090
3,5:36,3,9,ATL 50,7,10,"Matt Ryan sacked by Tanard Jackson for -8 yards. Matt Ryan fumbles (forced by Tanard Jackson), recovered by Matt Ryan at ATL-42",1.090,-0.590
3,5:02,4,17,ATL 42,7,10,"Michael Koenen punts 52 yards, returned by Clifton Smith for 4 yards (tackle by Jason Snelling)",-0.590,0.380
3,4:51,1,10,TAM 10,7,10,Warrick Dunn right end for no gain (tackle by Kindal Moorehead and Keith Brooking),-0.380,-0.780
3,4:20,2,10,TAM 10,7,10,Brian Griese pass complete short right to Antonio Bryant for 2 yards (tackle by Coy Wire),-0.780,-1.190
3,3:36,3,8,TAM 12,7,10,Brian Griese pass complete short left to Michael Clayton for 11 yards (tackle by Chris Houston),-1.190,0.480
3,3:01,1,10,TAM 23,7,10,Brian Griese pass incomplete short right intended for Antonio Bryant,0.480,-0.070
3,2:57,2,10,TAM 23,7,10,Warrick Dunn up the middle for 5 yards (tackle by Lawyer Milloy),-0.070,-0.100
3,2:24,3,5,TAM 28,7,10,Brian Griese pass complete short right to Warrick Dunn for 2 yards (tackle by Keith Brooking),-0.100,-1.370
3,1:48,4,3,TAM 30,7,10,"Josh Bidwell punts 57 yards, returned by Harry Douglas for 10 yards (tackle by Andrew Economos). Penalty on Domonique Foxworth: Offensive Holding, 5 yards",-1.370,0.380
3,1:35,1,10,ATL 8,7,10,Michael Turner left tackle for 10 yards (tackle by Jermaine Phillips and Barrett Ruud),-0.380,0.040
3,0:57,1,10,ATL 18,7,10,Michael Turner left tackle for 2 yards (tackle by Jermaine Phillips and Derrick Brooks),0.040,-0.130
3,0:19,2,8,ATL 20,7,10,Michael Turner up the middle for 22 yards (tackle by Jermaine Phillips and Phillip Buchanon),-0.130,1.730
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 42,7,10,Matt Ryan pass complete short middle to Michael Turner for 12 yards (tackle by Ronde Barber),1.730,2.520
4,14:18,1,10,TAM 46,7,10,Jerious Norwood left end for -4 yards (tackle by Barrett Ruud),2.520,1.440
4,13:39,2,14,ATL 50,7,10,Matt Ryan pass complete short right to Justin Peelle for 5 yards (tackle by Jermaine Phillips),1.440,1.420
4,12:59,3,9,TAM 45,7,10,Matt Ryan pass incomplete deep right intended for Michael Jenkins,1.420,0.270
4,12:52,4,9,TAM 45,7,10,Michael Koenen punts 34 yards,0.270,0.370
4,12:41,1,10,TAM 11,7,10,Brian Griese pass complete short right to John Gilmore for 12 yards (tackle by Lawyer Milloy),-0.370,0.480
4,12:17,1,10,TAM 23,7,10,Warrick Dunn up the middle for 8 yards (tackle by Lawyer Milloy and Chauncey Davis),0.480,1.010
4,11:39,2,2,TAM 31,7,10,Cadillac Williams left tackle for 10 yards (tackle by Erik Coleman and Lawyer Milloy),1.010,1.660
4,10:53,1,10,TAM 41,7,10,Warrick Dunn up the middle for 4 yards (tackle by Jamaal Anderson),1.660,1.660
4,10:14,2,6,TAM 45,7,10,Brian Griese pass incomplete deep right intended for Alex Smith (defended by Domonique Foxworth),1.660,0.960
4,10:08,3,6,TAM 45,7,10,Brian Griese pass incomplete short right intended for Antonio Bryant (defended by Domonique Foxworth),0.960,-0.390
4,10:01,4,6,TAM 45,7,10,Josh Bidwell punts 41 yards,-0.390,0.280
4,9:53,1,10,ATL 14,7,10,Michael Turner up the middle for 9 yards (tackle by Sabby Piscitelli),-0.280,0.550
4,9:14,2,1,ATL 23,7,10,Michael Turner right tackle for -2 yards (tackle by Phillip Buchanon and Kevin Carter),0.550,-0.560
4,8:27,3,3,ATL 21,7,10,Matt Ryan pass incomplete short middle intended for Roddy White,-0.560,-1.960
4,8:26,4,3,ATL 21,7,10,"Michael Koenen punts 47 yards, returned by Clifton Smith for 6 yards (tackle by Curtis Lofton)",-1.960,-1.470
4,8:15,1,10,TAM 38,7,10,Warrick Dunn left tackle for 2 yards (tackle by Curtis Lofton),1.470,1.190
4,7:41,2,8,TAM 40,7,10,Brian Griese pass complete short right to Alex Smith for 2 yards (tackle by Lawyer Milloy),1.190,0.760
4,6:56,3,6,TAM 42,7,10,Brian Griese pass complete short left to Jerramy Stevens for 7 yards (tackle by Chevis Jackson),0.760,2.190
4,6:24,1,10,TAM 49,7,10,Warrick Dunn up the middle for 9 yards (tackle by Keith Brooking and Lawyer Milloy),2.190,2.860
4,5:44,2,1,ATL 42,7,10,Cadillac Williams right tackle for 3 yards (tackle by Grady Jackson and Coy Wire),2.860,2.980
4,5:06,1,10,ATL 39,7,10,Warrick Dunn up the middle for -3 yards (tackle by Jonathan Babineaux),2.980,2.040
4,4:31,2,13,ATL 42,7,10,Brian Griese pass complete short left to Ike Hilliard for 12 yards (tackle by Lawyer Milloy),2.040,2.940
4,4:07,3,1,ATL 30,7,10,"Penalty on Arron Sears: False Start, 5 yards (no play)",2.940,2.280
4,3:47,3,6,ATL 35,7,10,Brian Griese pass incomplete short right intended for Antonio Bryant,2.280,0.970
4,3:43,4,6,ATL 35,7,10,Matt Bryant 53 yard field goal no good,0.970,-1.800
4,3:38,1,10,ATL 43,7,10,Matt Ryan right end for 2 yards (tackle by Derrick Brooks),1.800,1.520
4,3:31,2,8,ATL 45,7,10,Michael Turner right tackle for 1 yard (tackle by Barrett Ruud and Cato June),1.520,0.960
4,2:43,,,,7,10,Timeout #1 by Atlanta Falcons,0.000,0.960
4,2:43,3,7,ATL 46,7,10,Matt Ryan pass incomplete short right intended for Jerious Norwood,0.960,-0.320
4,2:37,4,7,ATL 46,7,10,Michael Koenen punts no gain,-0.320,-4.110
4,2:29,1,10,ATL 22,7,10,Brian Griese pass complete short left to Michael Clayton for 10 yards (tackle by Chris Houston),4.110,4.780
4,2:00,1,10,ATL 12,7,10,Cadillac Williams up the middle for 3 yards (tackle by Grady Jackson),4.780,4.640
4,1:56,,,,7,10,Timeout #2 by Atlanta Falcons,0.000,4.640
4,1:56,2,7,ATL 9,7,10,Brian Griese sacked by John Abraham for -11 yards,4.640,2.480
4,1:44,,,,7,10,Timeout #3 by Atlanta Falcons,0.000,2.480
4,1:43,3,18,ATL 20,7,10,"Warrick Dunn left tackle for 5 yards (tackle by Curtis Lofton). Penalty on Arron Sears: Offensive Holding, 10 yards (no play)",2.480,1.160
4,1:35,3,28,ATL 30,7,10,Warrick Dunn right end for 10 yards (tackle by Domonique Foxworth),1.160,2.120
4,0:48,,,,7,10,Timeout #1 by Tampa Bay Buccaneers,0.000,2.120
4,0:48,4,18,ATL 20,10,10,Matt Bryant 38 yard field goal good,2.120,3.000
4,,,,TAM 30,10,10,"Matt Bryant kicks off 65 yards, returned by Jerious Norwood for 20 yards (tackle by Sabby Piscitelli)",0.000,0.610
4,0:38,1,10,ATL 25,10,10,"Jerious Norwood up the middle for 6 yards (tackle by Cato June). Penalty on Gaines Adams: Defensive Offside, 5 yards (no play)",0.610,1.340
4,0:31,1,5,ATL 30,10,10,Jerious Norwood left end for 2 yards (tackle by Aqib Talib),1.340,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
,,,,,,,"Buccaneers won the coin toss, Buccaneers to receive the overtime kickoff.",,
OT,,,,ATL 30,10,10,"Michael Koenen kicks off 70 yards, returned by Clifton Smith for 21 yards (tackle by Eric Weems). Penalty on Brian Clark: Offensive Holding, 7 yards",0.000,-0.380
OT,14:56,1,10,TAM 7,10,10,Brian Griese pass complete short left to Warrick Dunn for 5 yards (tackle by Coy Wire),-0.380,-0.420
OT,14:17,2,5,TAM 12,10,10,Cadillac Williams right tackle for 12 yards (tackle by Domonique Foxworth and Erik Coleman),-0.420,0.540
OT,13:43,1,10,TAM 24,10,10,Cadillac Williams right tackle for 2 yards (tackle by Lawyer Milloy),0.540,0.270
OT,13:03,2,8,TAM 26,10,10,Brian Griese pass complete short right to Warrick Dunn for 9 yards (tackle by Keith Brooking),0.270,1.270
OT,12:28,1,10,TAM 35,10,10,Cadillac Williams up the middle for 2 yards (tackle by Coy Wire and Curtis Lofton),1.270,0.990
OT,11:51,2,8,TAM 37,10,10,Brian Griese pass complete short left to Cadillac Williams for no gain,0.990,0.300
OT,11:07,3,8,TAM 37,10,10,Brian Griese sacked by John Abraham for -13 yards,0.300,-1.770
OT,10:35,4,21,TAM 24,10,10,"Josh Bidwell punts 47 yards, fair catch by Harry Douglas",-1.770,-0.870
OT,10:27,1,10,ATL 29,10,10,Matt Ryan up the middle for 9 yards (tackle by Jimmy Wilkerson),0.870,1.540
OT,9:48,2,1,ATL 38,10,10,Michael Turner up the middle for 3 yards (tackle by Barrett Ruud and Cato June),1.540,1.660
OT,9:06,1,10,ATL 41,10,10,Matt Ryan pass complete short right to Roddy White for 14 yards,1.660,2.590
OT,8:41,1,10,TAM 45,10,10,Michael Turner left tackle for 2 yards (tackle by Barrett Ruud),2.590,2.310
OT,8:01,2,8,TAM 43,10,10,"Matt Ryan up the middle for 4 yards (tackle by Kevin Carter). Matt Ryan fumbles (forced by Kevin Carter), recovered by Justin Blalock at TAM-38",2.310,2.280
OT,7:26,3,3,TAM 38,10,10,Matt Ryan up the middle for 3 yards (tackle by Derrick Brooks and Kevin Carter),2.280,3.250
OT,6:47,1,10,TAM 35,10,10,Michael Turner up the middle for no gain (tackle by Ryan Sims and Barrett Ruud),3.250,2.700
OT,6:05,2,10,TAM 35,10,10,Michael Turner right tackle for 17 yards (tackle by Sabby Piscitelli),2.700,4.370
OT,5:24,1,10,TAM 18,10,10,Michael Turner up the middle for 3 yards (tackle by Sabby Piscitelli),4.370,4.250
OT,4:47,2,7,TAM 15,10,10,"Michael Turner left tackle for 4 yards (tackle by Kevin Carter and Sabby Piscitelli). Penalty on Justin Blalock: Illegal Use of Hands, 10 yards (no play)",4.250,2.880
OT,4:41,2,17,TAM 25,10,10,Michael Turner up the middle for 9 yards (tackle by Tanard Jackson),2.880,3.300
OT,4:08,,,,10,10,Timeout #1 by Tampa Bay Buccaneers,0.000,3.300
OT,4:08,3,8,TAM 16,10,13,Jason Elam 34 yard field goal good,3.300,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
