#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ATL 25,3,2:04,8,Punt
2,1,10:30,TAM 34,7,3:40,26,Field Goal
3,1,4:47,ATL 28,9,3:46,72,Touchdown
4,2,13:35,ATL 10,3,1:28,-3,Punt
5,2,10:22,ATL 20,4,1:56,46,Interception
6,2,4:23,ATL 19,6,3:08,31,Interception
7,2,0:11,ATL 26,1,0:11,-1,End of Half
8,3,12:56,ATL 37,7,3:51,62,Fumble
9,3,7:09,ATL 38,4,2:18,4,Punt
10,3,1:35,ATL 8,7,3:54,47,Punt
11,4,9:53,ATL 14,3,1:38,7,Punt
12,4,3:38,ATL 43,3,1:09,3,Blocked Punt
13,4,0:44,ATL 25,1,0:44,7,End of Half
14,5,10:27,ATL 29,11,6:23,55,Field Goal
