Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joel Bitonio,G,66,100%,0,0%,3,12%
James Hudson,T,66,100%,0,0%,3,12%
Wyatt Teller,G,66,100%,0,0%,3,12%
J.C. Tretter,C,66,100%,0,0%,3,12%
Case Keenum,QB,66,100%,0,0%,0,0%
Jedrick Wills Jr.,T,66,100%,0,0%,0,0%
Donovan Peoples-Jones,WR,53,80%,0,0%,9,36%
Jarvis Landry,WR,48,73%,0,0%,0,0%
D'Ernest Johnson,RB,47,71%,0,0%,0,0%
Austin Hooper,TE,41,62%,0,0%,1,4%
David Njoku,TE,39,59%,0,0%,0,0%
Anthony Schwartz,WR,36,55%,0,0%,1,4%
Harrison Bryant,TE,34,52%,0,0%,11,44%
Nick Chubb,RB,16,24%,0,0%,0,0%
Andy Janovich,FB,7,11%,0,0%,20,80%
Demetric Felton,RB,5,8%,0,0%,4,16%
Ja'Marcus Bradley,WR,3,5%,0,0%,12,48%
Blake Hance,G,1,2%,0,0%,3,12%
Greg Newsome II,CB,0,0%,54,100%,8,32%
Grant Delpit,SS,0,0%,54,100%,6,24%
A.J. Green,CB,0,0%,54,100%,6,24%
Jacob Phillips,LB,0,0%,46,85%,3,12%
Greedy Williams,CB,0,0%,41,76%,0,0%
John Johnson,FS,0,0%,40,74%,0,0%
Malik McDowell,DT,0,0%,39,72%,0,0%
Anthony Walker,LB,0,0%,37,69%,6,24%
Jordan Elliott,DT,0,0%,36,67%,2,8%
Tommy Togiai,DT,0,0%,34,63%,2,8%
Myles Garrett,DE,0,0%,33,61%,1,4%
Jadeveon Clowney,DE,0,0%,32,59%,0,0%
Ifeadi Odenigbo,DE,0,0%,24,44%,2,8%
Jeremiah Owusu-Koramoah,LB,0,0%,23,43%,7,28%
M.J. Stewart,SS,0,0%,16,30%,22,88%
Porter Gustin,DE,0,0%,14,26%,13,52%
Mack Wilson,LB,0,0%,11,20%,22,88%
Curtis Weaver,DE,0,0%,6,11%,0,0%
Elijah Lee,LB,0,0%,0,0%,22,88%
Herb Miller,CB,0,0%,0,0%,19,76%
Tony Fields,LB,0,0%,0,0%,15,60%
Brian Allen,CB,0,0%,0,0%,11,44%
Dustin Colquitt,P,0,0%,0,0%,7,28%
Adrian Colbert,FS,0,0%,0,0%,7,28%
Chase McLaughlin,K,0,0%,0,0%,7,28%
Charley Hughlett,LS,0,0%,0,0%,7,28%
Michael Dunn,G,0,0%,0,0%,3,12%
Nick Harris,C,0,0%,0,0%,3,12%
