Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,4:18,2,3,CLE 23,0,14,D'Ernest Johnson right guard for 11 yards (tackle by Trayvon Henderson and Markus Bailey),,
2,3:40,1,10,CLE 34,6,14,"Case Keenum sacked by Wyatt Ray for -5 yards. Case Keenum fumbles (forced by Wyatt Ray), recovered by Trayvon Henderson at CLE-29 and returned for 29 yards, touchdown",,
2,3:28,,,CLE 15,7,14,Elliott Fry kicks extra point good,,
2,3:28,,,CIN 35,7,14,"Elliott Fry kicks off 63 yards, returned by Ja'Marcus Bradley for 24 yards (tackle by Keandre Jones)",,
2,3:23,1,10,CLE 26,7,14,D'Ernest Johnson left guard for no gain (tackle by Noah Spence and Clay Johnston),,
2,2:42,2,10,CLE 26,7,14,Case Keenum scrambles right end for 2 yards (tackle by Clay Johnston),,
2,2:00,3,8,CLE 28,7,14,Case Keenum pass complete short left to Jarvis Landry for 22 yards (tackle by Mike Hilton),,
2,1:31,1,10,CLE 50,7,14,D'Ernest Johnson right guard for 3 yards (tackle by Khalid Kareem and Renell Wren),,
2,1:11,2,7,CIN 47,7,14,Case Keenum pass complete short left to David Njoku for 6 yards (tackle by Mike Hilton and Markus Bailey),,
2,0:52,3,1,CIN 41,7,14,Case Keenum up the middle for 2 yards (tackle by Austin Calitro),,
2,0:47,,,,,,Timeout #1 by Cleveland Browns,,
2,0:47,1,10,CIN 39,7,14,Case Keenum pass complete short left to David Njoku for 5 yards (tackle by Noah Spence and Tre Flowers),,
2,0:29,2,5,CIN 34,7,14,Case Keenum pass complete short left to D'Ernest Johnson for 10 yards (tackle by Austin Calitro),,
2,0:22,1,10,CIN 24,7,14,Case Keenum pass complete short left to Anthony Schwartz for 13 yards,,
2,0:17,1,10,CIN 11,7,14,Case Keenum pass incomplete intended for Harrison Bryant,,
2,0:12,,,,,,Timeout #2 by Cincinnati Bengals,,
2,0:12,2,10,CIN 11,7,14,Case Keenum pass incomplete short right intended for Anthony Schwartz (defended by Trae Waynes),,
2,0:09,3,10,CIN 11,7,14,Case Keenum pass short right (defended by Markus Bailey) intended for Harrison Bryant is intercepted by Mike Hilton in end zone and returned for 35 yards (tackle by David Njoku),,
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,7,14,"Penalty on Wyatt Teller: Unnecessary Roughness / Offense, 15 yards (accepted) (no play)",,
3,15:00,1,10,CIN 50,7,14,"Elliott Fry kicks off 50 yards, touchback.",,
3,15:00,1,10,CLE 25,7,14,D'Ernest Johnson right guard for 3 yards (tackle by Tyler Shelvin and Khalid Kareem),,
3,14:25,2,7,CLE 28,7,14,Case Keenum pass incomplete short left intended for Jarvis Landry,,
3,14:22,3,7,CLE 28,7,14,D'Ernest Johnson right tackle for 5 yards (tackle by Noah Spence),,
3,13:47,4,2,CLE 33,7,14,Dustin Colquitt punts 37 yards out of bounds,,
3,13:37,1,10,CIN 30,7,14,Trayveon Williams left guard for 4 yards (tackle by Anthony Walker),,
3,13:00,2,6,CIN 34,7,14,Trayveon Williams right tackle for 10 yards (tackle by Jeremiah Owusu-Koramoah),,
3,12:22,1,10,CIN 44,7,14,Brandon Allen pass complete short right to Stanley Morgan for 8 yards (tackle by Anthony Walker),,
3,11:41,2,2,CLE 48,7,14,Trayveon Williams left tackle for 1 yard (tackle by Jacob Phillips and John Johnson),,
3,10:56,3,1,CLE 47,7,14,Trayveon Williams right tackle for 3 yards (tackle by Tommy Togiai),,
3,10:16,1,10,CLE 44,7,14,Brandon Allen pass incomplete short right intended for Mitchell Wilcox,,
3,10:10,2,10,CLE 44,7,14,Brandon Allen pass complete short right to Mitchell Wilcox for 5 yards (tackle by Grant Delpit),,
3,9:33,3,5,CLE 39,7,14,"Brandon Allen pass incomplete intended for Stanley Morgan. Penalty on Greedy Williams: Defensive Pass Interference, 16 yards (accepted) (no play)",,
3,9:28,1,10,CLE 23,7,14,Trayveon Williams left guard for 6 yards (tackle by A.J. Green),,
3,8:49,2,4,CLE 17,7,14,Stanley Morgan left end for 3 yards (tackle by Mack Wilson),,
3,8:02,,,,,,Timeout #1 by Cincinnati Bengals,,
3,8:02,3,1,CLE 14,7,14,Brandon Allen up the middle for 3 yards (tackle by Anthony Walker),,
3,7:24,1,10,CLE 11,7,14,Trayveon Williams left guard for 1 yard (tackle by Jacob Phillips and Jordan Elliott),,
3,6:33,2,9,CLE 10,7,14,"Penalty on CIN: Delay of Game, 5 yards (accepted) (no play)",,
3,6:19,2,14,CLE 15,7,14,Brandon Allen sacked by Myles Garrett for -7 yards,,
3,5:35,3,21,CLE 22,7,14,Brandon Allen pass complete short left to Trayveon Williams for 4 yards (tackle by Jordan Elliott and Anthony Walker),,
3,5:05,4,17,CLE 18,10,14,Elliott Fry 36 yard field goal good,,
3,5:00,,,CIN 35,10,14,"Elliott Fry kicks off 61 yards, returned by Ja'Marcus Bradley for 25 yards (tackle by Vernon Hargreaves and Tre Flowers). Penalty on Herb Miller: Offensive Holding, 10 yards (accepted)",,
3,4:54,1,10,CLE 19,10,14,Case Keenum pass complete short left to Harrison Bryant for 9 yards (tackle by Markus Bailey and Keandre Jones),,
3,4:22,2,1,CLE 28,10,14,D'Ernest Johnson left tackle for 2 yards (tackle by Wyatt Ray and Trayvon Henderson),,
3,3:38,1,10,CLE 30,10,14,D'Ernest Johnson right tackle for 13 yards (tackle by Wyatt Ray and Trayvon Henderson),,
3,2:57,1,10,CLE 43,10,14,D'Ernest Johnson left tackle for 11 yards (tackle by Michael Thomas),,
3,2:14,1,10,CIN 46,10,14,D'Ernest Johnson left tackle for 3 yards (tackle by Tyler Shelvin),,
3,1:34,2,7,CIN 43,10,14,Nick Chubb right tackle for 35 yards (tackle by Michael Thomas),,
3,1:05,1,8,CIN 8,10,14,Nick Chubb right tackle for 1 yard (tackle by Mike Daniels),,
3,0:17,2,7,CIN 7,10,14,Nick Chubb left tackle for no gain (tackle by Mike Daniels),,
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,CIN 7,10,14,Case Keenum pass complete to Jarvis Landry for 5 yards (tackle by Trae Waynes and Markus Bailey),,
4,14:15,4,2,CIN 2,10,14,Case Keenum pass incomplete short left intended for Donovan Peoples-Jones,,
4,14:13,1,10,CIN 2,10,14,Chris Evans right tackle for 1 yard (tackle by Anthony Walker and Grant Delpit),,
4,13:33,2,9,CIN 3,10,14,Brandon Allen pass incomplete short left intended for Mike Thomas,,
4,13:28,3,9,CIN 3,10,14,Brandon Allen pass incomplete short left intended for Mike Thomas (defended by M.J. Stewart),,
4,13:25,4,9,CIN 3,10,14,"Kevin Huber punts 49 yards, returned by Donovan Peoples-Jones for 6 yards. Donovan Peoples-Jones fumbles (forced by Mike Thomas), recovered by A.J. Green at CIN-46 (tackle by Mike Thomas)",,
4,13:14,1,10,CIN 46,10,14,D'Ernest Johnson right guard for 3 yards (tackle by Clay Johnston),,
4,12:38,2,7,CIN 43,10,14,D'Ernest Johnson right tackle for 6 yards (tackle by Markus Bailey),,
4,11:59,3,1,CIN 37,10,14,D'Ernest Johnson right guard for 3 yards (tackle by Tre Flowers),,
4,11:21,1,10,CIN 34,10,14,D'Ernest Johnson left tackle for 9 yards (tackle by Michael Thomas and Clay Johnston),,
4,10:39,2,1,CIN 25,10,14,D'Ernest Johnson left tackle for 2 yards (tackle by Markus Bailey),,
4,9:54,1,10,CIN 23,10,14,D'Ernest Johnson right guard for 5 yards (tackle by Noah Spence),,
4,9:16,2,5,CIN 18,10,14,D'Ernest Johnson left tackle for 7 yards (tackle by Tre Flowers and Michael Thomas),,
4,8:43,1,10,CIN 11,10,14,D'Ernest Johnson left guard for no gain (tackle by Khalid Kareem),,
4,8:07,2,10,CIN 11,10,14,D'Ernest Johnson for 1 yard (tackle by Clay Johnston and Markus Bailey),,
4,7:20,3,9,CIN 10,10,20,"Case Keenum pass complete short right to Demetric Felton for 10 yards, touchdown",,
4,7:14,,,CIN 15,10,21,Chase McLaughlin kicks extra point good,,
4,7:14,,,CLE 35,10,21,"Chase McLaughlin kicks off 65 yards, touchback.",,
4,7:14,1,10,CIN 25,10,21,Chris Evans left end for 1 yard (tackle by Ifeadi Odenigbo and Anthony Walker),,
4,6:48,2,9,CIN 26,10,21,Brandon Allen pass complete short right to Chris Evans for -1 yards (tackle by Jacob Phillips),,
4,6:05,3,10,CIN 25,10,21,Brandon Allen pass complete short left to Trent Taylor for 15 yards (tackle by M.J. Stewart and Greg Newsome),,
4,5:27,1,10,CIN 40,10,21,Chris Evans left tackle for 3 yards (tackle by Jacob Phillips and Curtis Weaver),,
4,4:42,2,7,CIN 43,10,21,Brandon Allen pass incomplete deep left intended for Trenton Irwin,,
4,4:33,,,,,,Timeout #2 by Cincinnati Bengals,,
4,4:33,3,7,CIN 43,10,21,Brandon Allen pass complete deep middle to Trent Taylor for 26 yards (tackle by M.J. Stewart),,
4,3:49,1,10,CLE 31,10,21,Brandon Allen pass complete short right to Mitchell Wilcox for 8 yards (tackle by Malik McDowell),,
4,3:41,2,2,CLE 23,10,21,Brandon Allen pass incomplete deep right intended for Mike Thomas,,
4,3:35,3,2,CLE 23,10,21,Chris Evans left guard for 10 yards (tackle by Jacob Phillips and M.J. Stewart),,
4,2:45,1,10,CLE 13,10,21,Brandon Allen pass incomplete short right intended for Trent Taylor,,
4,2:42,2,10,CLE 13,10,21,Brandon Allen pass incomplete short middle intended for Trenton Irwin (defended by A.J. Green) (defended by Jacob Phillips),,
4,2:37,3,10,CLE 13,10,21,Brandon Allen pass complete short left to Chris Evans for 9 yards (tackle by Tommy Togiai),,
4,2:31,,,,,,Timeout #3 by Cincinnati Bengals,,
4,2:31,4,1,CLE 4,16,21,"Brandon Allen pass complete short right to Chris Evans for 4 yards, touchdown",,
4,2:26,,,CLE 2,16,21,Two Point Attempt: Brandon Allen pass incomplete intended for,,
4,2:26,,,CIN 35,16,21,"Elliott Fry kicks onside 16 yards,",,
4,2:23,1,10,CLE 49,16,21,D'Ernest Johnson left tackle for 2 yards (tackle by Clay Johnston and Khalid Kareem),,
4,2:00,2,8,CIN 49,16,21,D'Ernest Johnson right guard for 7 yards (tackle by Michael Thomas and Tyler Shelvin),,
4,1:18,3,1,CIN 42,16,21,Case Keenum up the middle for 2 yards (tackle by Markus Bailey),,
4,0:34,1,10,CIN 40,16,21,Case Keenum kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
