Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Trayveon Williams,CIN,9,38,0,3,21,2.3,17,1.9,5,1.8
Chris Evans,CIN,7,35,0,2,26,3.7,9,1.3,3,2.3
Brandon Allen,CIN,1,3,0,1,1,1.0,2,2.0,0,
Stanley Morgan Jr.,CIN,1,3,0,,3,3.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
D'Ernest Johnson,CLE,25,123,1,8,105,4.2,18,0.7,1,25.0
Nick Chubb,CLE,9,58,0,3,14,1.6,44,4.9,3,3.0
Case Keenum,CLE,5,15,0,3,14,2.8,1,0.2,0,
Demetric Felton,CLE,1,6,0,0,6,6.0,0,0.0,0,
Anthony Schwartz,CLE,1,3,0,1,3,3.0,0,0.0,0,
