#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:15,PHI 31,5,2:58,18,Punt
2,1,6:42,PHI 12,7,4:34,88,Touchdown
3,1,1:34,DET 29,1,0:06,29,Touchdown
4,2,13:34,PHI 13,12,7:35,87,Touchdown
5,2,2:10,PHI 12,3,0:43,3,Punt
6,2,0:20,DET 49,2,0:20,5,End of Half
7,3,15:00,PHI 27,10,5:19,65,Field Goal
8,3,7:55,DET 36,4,1:13,7,Field Goal
9,3,2:05,PHI 35,5,2:11,9,Fumble
10,4,14:28,PHI 20,8,4:06,58,Field Goal
11,4,8:34,PHI 21,3,1:52,-4,Punt
12,4,2:52,PHI 16,3,1:02,9,Punt
13,4,0:59,PHI 24,3,0:59,-3,End of Game
