Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 30,0,0,"Matt Stover kicks off 49 yards, returned by Josh Cribbs for 17 yards (tackle by B.J. Ward)",0.000,1.470
1,14:55,1,10,CLE 38,0,0,Reuben Droughns right guard for 1 yard (tackle by Kelly Gregg and Ma'ake Kemoeatu),1.470,1.060
1,14:20,2,9,CLE 39,0,0,Charlie Frye pass incomplete intended for Reuben Droughns,1.060,0.370
1,14:14,3,9,CLE 39,0,0,Reuben Droughns left guard for 2 yards (tackle by Deion Sanders and Terrell Suggs),0.370,-0.650
1,13:49,4,7,CLE 41,0,0,"Kyle Richardson punts 36 yards, returned by Mark Clayton for 4 yards (tackle by Brian Russell)",-0.650,-0.740
1,13:40,1,10,BAL 27,0,0,Kyle Boller pass incomplete intended for Jamal Lewis,0.740,0.200
1,13:35,2,10,BAL 27,0,0,Jamal Lewis left guard for 2 yards,0.200,-0.230
1,12:52,3,8,BAL 29,0,0,Kyle Boller pass incomplete intended for Darnell Dinkins,-0.230,-1.440
1,12:47,4,8,BAL 29,0,0,"Dave Zastudil punts 33 yards, fair catch by Dennis Northcutt. Penalty on Sean Jones: Offensive Holding, 10 yards",-1.440,-0.810
1,12:38,1,10,CLE 28,0,0,Charlie Frye pass complete to Paul Irons for 2 yards (tackle by Adalius Thomas),0.810,0.530
1,12:08,2,8,CLE 30,0,0,Reuben Droughns left tackle for -5 yards (tackle by Anthony Weaver and Terrell Suggs),0.530,-0.820
1,11:30,3,13,CLE 25,0,0,Charlie Frye pass incomplete intended for Antonio Bryant (defended by Chad Williams),-0.820,-1.700
1,11:21,4,13,CLE 25,0,0,"Kyle Richardson punts 49 yards, returned by Mark Clayton for 5 yards (tackle by Matt Stewart)",-1.700,-1.000
1,11:09,1,10,BAL 31,0,0,Deion Sanders right end for no gain (tackle by Kenard Lang and Orpheus Roye),1.000,0.460
1,10:38,2,10,BAL 31,0,0,"Jamal Lewis right guard for 16 yards (tackle by Leigh Bodden and Chaun Thompson). Penalty on Chaun Thompson: Face Mask (5 Yards), 5 yards, Penalty on Alvin McKinley: Defensive Offside (Declined)",0.460,2.390
1,10:21,1,10,CLE 48,0,0,Jamal Lewis right guard for 2 yards (tackle by Jason Fisk and Chris Crocker),2.390,2.120
1,9:42,2,8,CLE 46,0,0,Jamal Lewis left tackle for 2 yards (tackle by Ben Taylor),2.120,1.690
1,8:57,3,6,CLE 44,0,0,Kyle Boller pass incomplete intended for Derrick Mason (defended by Ray Mickens),1.690,0.330
1,8:52,4,6,CLE 44,0,0,Dave Zastudil punts 34 yards. Penalty on Brodney Pool: Defensive Offside (Declined),0.330,0.350
1,8:43,1,10,CLE 12,0,0,Charlie Frye pass incomplete intended for Aaron Shea,-0.350,-0.780
1,8:35,2,10,CLE 12,0,0,Reuben Droughns right tackle for no gain (tackle by Anthony Weaver),-0.780,-1.420
1,7:51,3,10,CLE 12,0,0,Charlie Frye pass incomplete intended for Reuben Droughns. Penalty on Ryan Tucker: Offensive Holding (Declined),-1.420,-2.490
1,7:45,4,10,CLE 12,0,0,"Kyle Richardson punts 36 yards, returned by Mark Clayton for 2 yards (tackle by Jody Littleton). Penalty on Chad Williams: Offensive Holding, 10 yards, Penalty on Ovie Mughelli: Illegal Block Above the (Declined)",-2.490,-1.860
1,7:31,1,10,BAL 44,0,0,Kyle Boller for 3 yards,1.860,1.720
1,7:14,2,7,BAL 47,0,0,Jamal Lewis left guard for 2 yards,1.720,1.290
1,6:32,3,5,BAL 49,0,0,Kyle Boller pass incomplete intended for Darnell Dinkins (defended by Orpheus Roye),1.290,-0.130
1,6:26,4,5,BAL 49,0,0,"Dave Zastudil punts 39 yards, returned by Dennis Northcutt for 8 yards (tackle by Chester Taylor)",-0.130,-0.280
1,6:15,1,10,CLE 20,0,0,Reuben Droughns left guard for 7 yards (tackle by Kelly Gregg and Tommy Polley),0.280,0.680
1,5:38,2,3,CLE 27,0,0,Reuben Droughns left tackle for 2 yards (tackle by Dwan Edwards and Kelly Gregg),0.680,0.230
1,4:59,3,1,CLE 29,0,0,Reuben Droughns right tackle for no gain (tackle by Kelly Gregg),0.230,-1.440
1,4:21,4,1,CLE 29,0,0,Kyle Richardson punts 21 yards,-1.440,-2.260
1,4:15,1,10,CLE 50,0,0,Jamal Lewis right guard for 3 yards (tackle by Jason Fisk and Chris Crocker),2.260,2.120
1,3:38,2,7,CLE 47,0,0,Jamal Lewis right guard for 15 yards (tackle by Brodney Pool),2.120,3.450
1,3:03,1,10,CLE 32,0,0,Jamal Lewis left tackle for no gain (tackle by Chaun Thompson),3.450,2.900
1,2:25,2,10,CLE 32,0,0,Kyle Boller right end for 1 yard (tackle by Kenard Lang),2.900,2.340
1,1:54,3,9,CLE 31,0,0,"Penalty on Kyle Boller: Delay of Game, 5 yards (no play)",2.340,1.690
1,1:39,3,14,CLE 36,0,0,Kyle Boller pass complete to Derrick Mason for 31 yards,1.690,6.060
1,1:14,1,5,CLE 5,0,0,"Jamal Lewis left tackle for no gain. Penalty on Ovie Mughelli: Offensive Holding (Offsetting), Penalty on Chaun Thompson: Defensive Offside (Offsetting) (no play)",6.060,6.060
1,1:02,1,5,CLE 5,0,0,Jamal Lewis right guard for -1 yards,6.060,4.950
1,0:25,2,6,CLE 6,0,0,"Kyle Boller pass complete to Mark Clayton for 6 yards. Penalty on Jonathan Ogden: Ineligible Downfield Pas, 5 yards (no play)",4.950,4.020
1,0:17,2,11,CLE 11,0,0,Chester Taylor right tackle for 1 yard,4.020,3.130
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,CLE 10,0,0,"Penalty on Edwin Mulitalo: False Start, 5 yards (no play)",3.130,2.930
2,15:00,3,15,CLE 15,0,0,Chester Taylor right guard for 12 yards (tackle by Brodney Pool and Brian Russell),2.930,3.040
2,14:25,4,3,CLE 3,3,0,Matt Stover 21 yard field goal good,3.040,3.000
2,,,,BAL 30,3,0,"Matt Stover kicks off 67 yards, returned by Josh Cribbs for 23 yards (tackle by Roderick Green)",0.000,0.670
2,14:14,1,10,CLE 26,3,0,"Charlie Frye sacked by Terrell Suggs for -6 yards. Charlie Frye fumbles (forced by Terrell Suggs), recovered by Tommy Polley at CLE-20 and returned for 2 yards (tackle by Lee Suggs). Penalty on Reuben Droughns: Chop Block, 9 yards",0.670,-5.140
2,14:05,1,9,CLE 9,3,0,Chester Taylor left tackle for no gain (tackle by Orpheus Roye),5.140,4.380
2,13:30,2,9,CLE 9,3,0,Kyle Boller pass complete to Mark Clayton for 4 yards (tackle by Daylon McCutcheon),4.380,4.260
2,13:00,3,5,CLE 5,3,0,Kyle Boller pass incomplete intended for Randy Hymes (defended by Daylon McCutcheon),4.260,3.010
2,12:54,4,5,CLE 5,3,0,"Dave Zastudil for -2 yards. Dave Zastudil fumbles (forced by Leigh Bodden), recovered by J'Vonne Parker at CLE-17",3.010,0.060
2,12:46,1,10,CLE 17,3,0,Reuben Droughns right guard for -5 yards (tackle by Anthony Weaver),-0.060,-1.150
2,12:05,2,15,CLE 12,3,0,Lee Suggs right guard for 7 yards (tackle by Adalius Thomas),-1.150,-1.000
2,11:30,3,8,CLE 19,3,0,Charlie Frye sacked by Adalius Thomas for -9 yards,-1.000,-2.490
2,11:05,4,17,CLE 10,3,0,Kyle Richardson punts 41 yards (tackle by Ben Taylor),-2.490,-2.850
2,10:54,1,10,CLE 41,3,0,Jamal Lewis right guard for 9 yards,2.850,3.520
2,10:15,2,1,CLE 32,3,0,Jamal Lewis left tackle for 4 yards (tackle by Chaun Thompson),3.520,3.710
2,9:37,1,10,CLE 28,3,0,Jamal Lewis right tackle for -2 yards,3.710,2.900
2,8:57,2,12,CLE 30,3,0,Kyle Boller pass complete to Chester Taylor for 5 yards (tackle by Chaun Thompson),2.900,2.870
2,8:27,,,,3,0,Timeout #1 by Baltimore Ravens,0.000,2.870
2,8:27,3,7,CLE 25,3,0,Kyle Boller pass incomplete intended for Derrick Mason,2.870,1.800
2,8:21,4,7,CLE 25,6,0,Matt Stover 43 yard field goal good,1.800,3.000
2,,,,BAL 30,6,0,"Matt Stover kicks off 63 yards, returned by Josh Cribbs for 23 yards (tackle by Chester Taylor). Penalty on Chaun Thompson: Illegal Block Above the , 10 yards",0.000,-0.280
2,8:10,1,10,CLE 14,6,0,Charlie Frye sacked by Ma'ake Kemoeatu for -2 yards,-0.280,-0.930
2,7:37,2,12,CLE 12,6,0,Charlie Frye pass complete to Dennis Northcutt for 5 yards (tackle by Samari Rolle),-0.930,-1.040
2,7:15,3,7,CLE 17,12,0,"Charlie Frye sacked by Terrell Suggs and Chad Williams for -8 yards. Charlie Frye fumbles (forced by Terrell Suggs), recovered by Adalius Thomas at CLE-9 and returned for 9 yards, touchdown",-1.040,-7.000
,,,,,,,"CLE challenged the ruling, and the play was upheld.",,
2,,,,CLE 2,13,0,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,13,0,"Matt Stover kicks off 57 yards, returned by Josh Cribbs for 17 yards (tackle by Chester Taylor)",0.000,0.940
2,6:58,1,10,CLE 30,13,0,Charlie Frye pass complete to Antonio Bryant for 11 yards (tackle by Deion Sanders),0.940,1.660
2,6:35,1,10,CLE 41,13,0,Charlie Frye pass complete to Dennis Northcutt for 9 yards (tackle by Jarret Johnson),1.660,2.340
2,5:54,2,1,CLE 50,13,0,Charlie Frye pass incomplete intended for Frisman Jackson,2.340,1.620
2,5:50,,,,13,0,Timeout #2 by Cleveland Browns,0.000,1.620
2,5:50,3,1,CLE 50,13,0,Charlie Frye pass complete to Paul Irons for 14 yards (tackle by Ed Reed),1.620,3.180
2,5:07,1,10,BAL 36,13,0,Charlie Frye pass complete to Antonio Bryant for 26 yards (tackle by Samari Rolle),3.180,4.910
2,4:22,1,10,BAL 10,13,0,Charlie Frye pass incomplete intended for Terrelle Smith,4.910,4.190
2,4:15,2,10,BAL 10,13,0,Reuben Droughns right guard for 2 yards (tackle by Kelly Gregg),4.190,3.580
2,3:30,3,8,BAL 8,13,0,Charlie Frye pass complete to Frisman Jackson for 4 yards (tackle by Tommy Polley),3.580,3.030
2,2:47,4,4,BAL 4,13,3,Phil Dawson 21 yard field goal good,3.030,3.000
2,,,,CLE 30,13,3,"Phil Dawson kicks off 63 yards, returned by Chester Taylor for 14 yards (tackle by Nick Speegle)",0.000,0.340
2,2:38,1,10,BAL 21,13,3,Chester Taylor left tackle for 8 yards,0.340,0.880
2,2:07,2,2,BAL 29,13,3,Kyle Boller pass complete to Chester Taylor for 1 yard (tackle by Alvin McKinley),0.880,0.300
2,2:00,3,1,BAL 30,13,3,Kyle Boller pass complete to Todd Heap for 12 yards (tackle by Brian Russell),0.300,1.730
2,1:54,1,10,BAL 42,13,3,Kyle Boller pass complete to Mark Clayton for 6 yards (tackle by Brodney Pool),1.730,2.000
2,1:48,2,4,BAL 48,13,3,Kyle Boller pass incomplete intended for Mark Clayton (defended by Ray Mickens),2.000,1.290
2,1:44,3,4,BAL 48,13,3,Kyle Boller pass complete to Todd Heap for 10 yards,1.290,2.790
2,1:36,,,,13,3,Timeout #2 by Baltimore Ravens,0.000,2.790
2,1:36,1,10,CLE 42,13,3,Kyle Boller pass complete to Chester Taylor for 2 yards (tackle by Leigh Bodden),2.790,2.510
2,1:30,2,8,CLE 40,13,3,Kyle Boller pass incomplete intended for Todd Heap,2.510,1.820
2,1:26,3,8,CLE 40,13,3,"Penalty on Randy Hymes: False Start, 5 yards (no play)",1.820,1.160
2,1:26,3,13,CLE 45,13,3,Kyle Boller pass incomplete intended for Derrick Mason is intercepted by Brian Russell at CLE-5 and returned for 37 yards,1.160,-1.730
2,1:09,1,10,CLE 42,13,3,"Penalty on L.J. Shelton: False Start, 5 yards (no play)",1.730,1.400
2,1:09,1,15,CLE 37,13,3,Charlie Frye pass incomplete intended for Frisman Jackson (defended by Deion Sanders),1.400,0.510
2,1:05,2,15,CLE 37,13,3,Charlie Frye pass complete to Antonio Bryant for 8 yards (tackle by Dale Carter),0.510,0.890
2,0:44,3,7,CLE 45,13,3,Charlie Frye pass complete to Antonio Bryant for 9 yards (tackle by Dale Carter),0.890,2.520
2,0:35,,,,13,3,Timeout #3 by Cleveland Browns,0.000,2.520
2,0:35,1,10,BAL 46,13,3,Charlie Frye for 16 yards (tackle by Tommy Polley),2.520,3.580
2,0:26,1,10,BAL 30,13,3,Charlie Frye pass complete to Antonio Bryant for 9 yards (tackle by Ed Reed),3.580,4.250
2,0:26,2,1,BAL 21,13,3,Charlie Frye spiked the ball,4.250,3.530
2,0:03,3,1,BAL 21,13,6,Phil Dawson 39 yard field goal good,3.530,3.000
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,13,6,"Phil Dawson kicks off 62 yards, returned by Jamel White for 9 yards (tackle by Sean Jones)",0.000,-0.060
3,14:54,1,10,BAL 17,13,6,Jamal Lewis left guard for 1 yard (tackle by Chaun Thompson and Chris Crocker),-0.060,-0.420
3,14:20,2,9,BAL 18,13,6,Kyle Boller pass incomplete intended for Mark Clayton (defended by Chaun Thompson),-0.420,-1.130
3,14:16,3,9,BAL 18,13,6,Kyle Boller pass incomplete intended for Todd Heap,-1.130,-2.240
3,14:11,4,9,BAL 18,13,6,"Dave Zastudil punts 53 yards, returned by Dennis Northcutt for 4 yards (tackle by Dennis Haley). Penalty on Pete Hunter: Offensive Holding, 10 yards",-2.240,-0.150
3,13:59,1,10,CLE 19,13,6,Charlie Frye pass complete to Dennis Northcutt for 7 yards (tackle by Adalius Thomas and Tommy Polley),0.150,0.610
3,13:20,2,3,CLE 26,13,6,Charlie Frye pass complete to Terrelle Smith for 1 yard (tackle by Adalius Thomas),0.610,-0.030
3,12:41,3,2,CLE 27,13,6,Charlie Frye pass complete to Antonio Bryant for 33 yards (tackle by Deion Sanders),-0.030,2.920
3,11:53,1,10,BAL 40,13,6,Reuben Droughns left guard for 3 yards (tackle by Ma'ake Kemoeatu and Bart Scott),2.920,2.780
3,11:17,2,7,BAL 37,13,6,Charlie Frye pass incomplete intended for Dennis Northcutt,2.780,2.080
3,11:13,3,7,BAL 37,13,6,Charlie Frye pass incomplete is intercepted by Ed Reed at BAL-23 and returned for 23 yards,2.080,-3.640
3,10:47,1,10,CLE 29,13,6,Kyle Boller pass complete to Derrick Mason for 13 yards (tackle by Daylon McCutcheon),3.640,4.510
3,10:31,1,10,CLE 16,13,6,Jamal Lewis left guard for 5 yards (tackle by Brian Russell),4.510,4.760
3,10:00,2,5,CLE 11,13,6,Jamal Lewis left tackle for 1 yard (tackle by Chaun Thompson and Chris Crocker),4.760,4.170
3,9:16,3,4,CLE 10,13,6,Kyle Boller sacked by Orpheus Roye for -3 yards,4.170,2.570
3,8:49,4,7,CLE 13,16,6,Matt Stover 31 yard field goal good,2.570,3.000
3,,,,BAL 30,16,6,"Matt Stover kicks off 66 yards, returned by Josh Cribbs for 54 yards (tackle by B.J. Ward). Josh Cribbs fumbles (forced by B.J. Ward), recovered by Sean Jones at BAL-35 and returned for 11 yards",0.000,3.970
,,,,,,,"BAL challenged the ruling, and the play was upheld.",,
3,8:32,1,10,BAL 24,16,6,Charlie Frye pass complete to Antonio Bryant for 18 yards (tackle by Bart Scott),3.970,5.830
3,7:49,1,6,BAL 6,16,6,Charlie Frye pass incomplete intended for Aaron Shea,5.830,4.950
3,7:34,2,6,BAL 6,16,12,"Charlie Frye pass complete to Antonio Bryant for 6 yards, touchdown",4.950,7.000
3,,,,BAL 2,16,13,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,16,13,"Phil Dawson kicks off 68 yards, returned by Jamel White for 9 yards (tackle by Nick Speegle)",0.000,-0.370
3,7:21,1,10,BAL 11,16,13,Kyle Boller pass incomplete intended for Derrick Mason,-0.370,-0.780
3,7:12,2,10,BAL 11,16,13,Jamal Lewis right guard for 7 yards (tackle by Matt Stewart),-0.780,-0.600
3,6:33,3,3,BAL 18,16,13,"Kyle Boller pass incomplete. Penalty on Kyle Boller: Intentional Grounding, 14 yards",-0.600,-2.490
3,6:27,4,17,BAL 4,16,19,"Dave Zastudil punts 58 yards, returned by Dennis Northcutt for 62 yards, touchdown",-2.490,-7.000
3,,,,BAL 2,16,20,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,16,20,"Phil Dawson kicks off 58 yards, returned by Chester Taylor for 12 yards (tackle by Josh Cribbs)",0.000,0.540
3,5:58,1,10,BAL 24,16,20,Jamal Lewis left tackle for 8 yards (tackle by Leigh Bodden and Sean Jones),0.540,1.080
3,5:22,2,2,BAL 32,16,20,Jamal Lewis left tackle for 8 yards,1.080,1.600
3,4:50,1,10,BAL 40,16,20,Chester Taylor right guard for no gain (tackle by Kenard Lang and Ben Taylor),1.600,1.050
3,4:14,2,10,BAL 40,16,20,Kyle Boller pass incomplete intended for Todd Heap,1.050,0.370
3,4:07,3,10,BAL 40,16,20,Kyle Boller pass incomplete intended for Derrick Mason,0.370,-0.720
3,4:00,4,10,BAL 40,16,20,"Dave Zastudil punts 44 yards, returned by Dennis Northcutt for 16 yards (tackle by Chad Williams)",-0.720,-1.070
3,3:48,1,10,CLE 32,16,20,Reuben Droughns left end for 14 yards (tackle by Bart Scott),1.070,1.990
3,3:14,1,10,CLE 46,16,20,Reuben Droughns right tackle for 3 yards (tackle by Kelly Gregg),1.990,1.860
3,2:32,2,7,CLE 49,16,20,Charlie Frye pass complete to Reuben Droughns for 5 yards (tackle by Terrell Suggs),1.860,1.820
3,1:46,3,2,BAL 46,16,20,Charlie Frye pass complete to Antonio Bryant for 3 yards (tackle by Samari Rolle),1.820,2.720
3,1:20,1,10,BAL 43,16,20,Lee Suggs right tackle for -1 yards (tackle by Jarret Johnson and Adalius Thomas),2.720,2.040
3,0:35,2,11,BAL 44,16,20,Charlie Frye pass complete to Dennis Northcutt for 5 yards (tackle by Dale Carter),2.040,2.010
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,BAL 39,16,20,"Penalty on L.J. Shelton: False Start, 5 yards (no play)",2.010,1.360
4,15:00,3,11,BAL 44,16,20,Charlie Frye sacked by Peter Boulware for -2 yards. Penalty on Aaron Shea: Illegal Formation (Declined),1.360,0.200
4,14:38,4,13,BAL 46,16,20,"Penalty on Josh Cribbs: False Start, 5 yards (no play)",0.200,-0.130
4,14:33,4,18,CLE 49,16,20,"Kyle Richardson punts 51 yards, touchback",-0.130,-0.280
4,14:23,1,10,BAL 20,16,20,Jamal Lewis right guard for 9 yards (tackle by Nick Eason and Sean Jones),0.280,0.950
4,13:51,2,1,BAL 29,16,20,Kyle Boller pass complete to Jamal Lewis for 7 yards,0.950,1.330
4,13:11,1,10,BAL 36,16,20,"Kyle Boller pass complete to Derrick Mason for 18 yards (tackle by Daylon McCutcheon). Penalty on Ovie Mughelli: Illegal Use of Hands, 10 yards (no play)",1.330,0.670
4,12:48,1,20,BAL 26,16,20,Chester Taylor left tackle for 2 yards (tackle by Orpheus Roye),0.670,-0.290
4,12:11,2,18,BAL 28,16,20,Kyle Boller sacked by Chaun Thompson for -10 yards,-0.290,-2.590
4,11:37,3,28,BAL 18,16,20,Chester Taylor right guard for 11 yards (tackle by Orpheus Roye),-2.590,-1.440
4,11:03,4,17,BAL 29,16,20,"Dave Zastudil punts 41 yards, returned by Dennis Northcutt for 3 yards (tackle by Matt Katula)",-1.440,-1.140
4,10:51,1,10,CLE 33,16,20,Charlie Frye pass incomplete intended for Antonio Bryant,1.140,0.590
,,,,,,,"CLE challenged the ruling, and the play was upheld.",,
4,10:44,,,,16,20,Timeout #2 by Cleveland Browns,0.000,0.590
4,10:44,2,10,CLE 33,16,20,Charlie Frye pass complete to Lee Suggs for 2 yards (tackle by Terrell Suggs),0.590,0.170
4,10:05,3,8,CLE 35,16,20,Charlie Frye pass complete to Dennis Northcutt for 10 yards (tackle by Samari Rolle),0.170,1.930
4,9:23,1,10,CLE 45,16,20,Reuben Droughns left tackle for 2 yards (tackle by Tommy Polley and Bart Scott),1.930,1.650
4,8:36,2,8,CLE 47,16,20,Charlie Frye pass incomplete intended for Antonio Bryant,1.650,0.960
4,8:29,3,8,CLE 47,16,20,Reuben Droughns left guard for -1 yards (tackle by Anthony Weaver and Peter Boulware),0.960,-0.320
4,7:56,4,9,CLE 46,16,20,"Kyle Richardson punts 47 yards, returned by Mark Clayton for -1 yards (tackle by Jody Littleton)",-0.320,0.380
4,7:44,1,10,BAL 6,16,20,Kyle Boller pass complete to Derrick Mason for 29 yards (tackle by Daylon McCutcheon),-0.380,1.270
4,7:09,1,10,BAL 35,16,20,Jamal Lewis left guard for -2 yards (tackle by Leigh Bodden and Nick Eason),1.270,0.450
4,6:32,2,12,BAL 33,16,20,Kyle Boller pass complete to Jamal Lewis for 9 yards (tackle by Chaun Thompson),0.450,0.960
4,5:48,3,3,BAL 42,16,20,Kyle Boller pass complete to Mark Clayton for 1 yard (tackle by Daylon McCutcheon),0.960,-0.520
4,5:07,4,2,BAL 43,16,20,"Dave Zastudil punts 57 yards, touchback",-0.520,-0.280
4,4:58,1,10,CLE 20,16,20,Charlie Frye pass complete to Terrelle Smith for 7 yards (tackle by Adalius Thomas),0.280,0.680
4,4:52,2,3,CLE 27,16,20,Charlie Frye pass incomplete intended for Dennis Northcutt,0.680,-0.030
4,4:46,3,3,CLE 27,16,20,Charlie Frye pass complete to Dennis Northcutt for 5 yards (tackle by Samari Rolle),-0.030,1.070
4,4:04,1,10,CLE 32,16,20,Reuben Droughns right guard for 3 yards (tackle by Dwan Edwards and Kelly Gregg),1.070,0.930
4,3:31,2,7,CLE 35,16,20,"Reuben Droughns left tackle for 3 yards (tackle by Dwan Edwards). Reuben Droughns fumbles (forced by Dwan Edwards), recovered by Terrelle Smith at CLE-38",0.930,0.630
4,2:41,3,4,CLE 38,16,20,Charlie Frye pass incomplete intended for Reuben Droughns,0.630,-0.850
4,2:34,4,4,CLE 38,16,20,"Kyle Richardson punts 44 yards, returned by Mark Clayton for 10 yards (tackle by Brian Russell)",-0.850,-0.810
4,2:23,1,10,BAL 28,16,20,Kyle Boller pass incomplete intended for Mark Clayton,0.810,0.260
4,2:18,2,10,BAL 28,16,20,Kyle Boller pass complete to Jamal Lewis for 13 yards,0.260,1.660
4,2:10,1,10,BAL 41,16,20,Kyle Boller pass incomplete intended for Randy Hymes,1.660,1.120
4,2:04,2,10,BAL 41,16,20,Kyle Boller pass complete to Chester Taylor for 8 yards (tackle by Brodney Pool),1.120,1.490
4,1:58,3,2,BAL 49,16,20,Chester Taylor left guard for 2 yards,1.490,2.320
