Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Shaun McDonald,DET,0,0,,0,0,3,25,8.3,0,13
Mike Furrey,DET,0,0,,0,0,1,0,0.0,0,0
Brandon Middleton,DET,2,34,17.0,0,19,0,0,,0,0
Casey Fitzsimmons,DET,1,16,16.0,0,16,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Charles Gordon,MIN,1,42,42.0,0,0,3,5,1.7,0,5
Maurice Hicks,MIN,3,51,17.0,0,25,0,0,,0,0
