#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 21,4,1:40,21,Punt
2,1,11:11,MIN 33,5,3:16,28,Punt
3,1,6:33,MIN 27,11,6:02,66,Fumble
4,1,0:18,DET 46,3,1:39,-7,Punt
5,2,11:51,MIN 19,3,1:28,4,Punt
6,2,7:38,MIN 12,6,2:40,16,Punt
7,2,1:56,MIN 17,5,1:15,29,Punt
8,3,8:22,MIN 25,5,2:00,17,Interception
9,3,4:47,MIN 14,1,0:14,86,Touchdown
10,3,2:56,MIN 36,3,1:39,-8,Punt
11,3,0:03,MIN 8,6,2:20,53,Fumble
12,4,12:29,MIN 40,6,2:25,40,Missed FG
13,4,7:23,MIN 9,3,1:22,7,Punt
14,4,4:41,MIN 20,10,4:32,71,Field Goal
