Player,Pos
Kirk Cousins,QB
Robert Kelley,RB
Brian Quick,WR
Josh Doctson,WR
Ryan Grant,WR
Vernon Davis,TE
T.J. Clemmings,LT
Arie Kouandjio,LG
Chase Roullier,C
Tyler Catalina,RG
Morgan Moses,RT
Terrell McClain,DE
Stacy McGee,DE
Evander Hood,NT
Preston Smith,SLB
William Compton,MLB
Zach Brown,MLB
Ryan Kerrigan,WLB
DeAngelo Hall,CB
Quinton Dunbar,CB
Josh Norman,CB
D.J. Swearinger,FS
