Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2,14:08,4,18,CHI 47,0,7,"JK Scott punts 38 yards, fair catch by Tarik Cohen at CHI-9",0.130,0.380
2,14:01,1,10,CHI 9,0,7,Tarik Cohen right guard for -3 yards (tackle by Bashaud Breeland),-0.380,-1.000
2,13:22,2,13,CHI 6,0,7,Mitchell Trubisky pass complete short left to Taylor Gabriel for 11 yards (tackle by Eddie Pleasant and Josh Jackson),-1.000,-0.480
2,12:39,3,2,CHI 17,0,7,Mitchell Trubisky pass incomplete short left intended for Tarik Cohen (defended by Reggie Gilbert),-0.480,-2.320
2,12:36,4,2,CHI 17,0,7,Pat O'Donnell punts 44 yards out of bounds,-2.320,-1.530
2,12:29,1,10,GNB 39,0,7,Aaron Rodgers pass complete short right to Lance Kendricks for 2 yards (tackle by Adrian Amos),1.530,1.260
2,11:51,2,8,GNB 41,0,7,"Penalty on Jason Spriggs: False Start, 5 yards (no play)",1.260,0.580
2,11:34,2,13,GNB 36,0,7,Jamaal Williams right guard for 7 yards (tackle by Danny Trevathan),0.580,0.830
2,10:52,3,6,GNB 43,0,7,Aaron Rodgers pass complete short middle to Davante Adams for 13 yards (tackle by Prince Amukamara),0.830,2.650
2,10:15,1,10,CHI 44,0,7,Jamaal Williams right tackle for 4 yards (tackle by Roquan Smith and Akiem Hicks),2.650,2.650
2,9:43,2,6,CHI 40,0,7,Aaron Rodgers pass complete short right to Lance Kendricks for 16 yards (tackle by Adrian Amos),2.650,3.970
2,8:58,1,10,CHI 24,0,7,Aaron Rodgers pass complete short left to Randall Cobb for 5 yards (tackle by Eddie Jackson),3.970,4.120
2,8:20,2,5,CHI 19,0,7,Jamaal Williams left tackle for -4 yards (tackle by Aaron Lynch),4.120,2.870
2,7:37,3,9,CHI 23,0,7,Aaron Rodgers pass incomplete deep middle,2.870,1.930
2,7:31,4,9,CHI 23,3,7,Mason Crosby 41 yard field goal good,1.930,3.000
2,7:27,,,GNB 35,3,7,"Mason Crosby kicks off 62 yards, returned by Anthony Miller for no gain (tackle by Jake Kumerow)",0.000,0.340
2,7:22,1,10,CHI 21,3,7,Jordan Howard left guard for 3 yards (tackle by Dean Lowry),0.340,0.210
2,6:45,2,7,CHI 24,3,7,"Mitchell Trubisky pass incomplete short left intended for Allen Robinson. Penalty on Cody Whitehair: Offensive Holding, 10 yards (no play)",0.210,-1.250
2,6:40,2,17,CHI 14,3,7,Mitchell Trubisky pass complete short left to Allen Robinson for 19 yards (tackle by Josh Jackson and Tramon Williams),-1.250,1.140
2,6:02,1,10,CHI 33,3,7,Tarik Cohen left end for no gain (tackle by Josh Jackson),1.140,0.590
2,5:20,,,,,,Timeout #1 by Chicago Bears,,
2,5:20,2,10,CHI 33,3,7,Mitchell Trubisky left tackle for 3 yards (tackle by Kyler Fackrell),0.590,0.300
2,4:39,3,7,CHI 36,3,7,Mitchell Trubisky pass complete deep left to Adam Shaheen for 23 yards (tackle by Josh Jackson),0.300,2.850
2,3:52,1,10,GNB 41,3,7,Mitchell Trubisky pass complete short left to Tarik Cohen for -4 yards (tackle by Eddie Pleasant),2.850,1.770
2,3:08,2,14,GNB 45,3,7,Mitchell Trubisky pass complete short middle to Allen Robinson for 5 yards (tackle by Blake Martinez),1.770,1.750
2,2:29,3,9,GNB 40,3,7,Mitchell Trubisky pass incomplete short left intended for Allen Robinson,1.750,0.590
2,2:25,4,9,GNB 40,3,7,Pat O'Donnell punts 38 yards downed by Josh Bellamy,0.590,0.380
2,2:17,1,10,GNB 2,3,7,Aaron Rodgers pass complete short right to Equanimeous St. Brown for 7 yards (tackle by Adrian Amos),-0.380,-0.270
2,2:00,2,3,GNB 9,3,7,Aaron Rodgers pass incomplete deep left intended for Davante Adams (defended by Prince Amukamara),-0.270,-0.600
2,1:53,3,3,GNB 9,3,7,Jamaal Williams right tackle for 2 yards (tackle by Leonard Floyd),-0.600,-2.490
2,1:48,,,,,,Timeout #2 by Chicago Bears,,
2,1:48,4,1,GNB 11,3,7,"JK Scott punts 50 yards, fair catch by Tarik Cohen at CHI-39",-2.490,-1.530
2,1:42,1,10,CHI 39,3,7,Mitchell Trubisky pass complete short middle to Trey Burton for 9 yards (tackle by Kentrell Brice),1.530,2.200
2,1:14,2,1,CHI 48,3,7,Tarik Cohen left guard for 22 yards (tackle by Kentrell Brice),2.200,3.580
2,0:53,,,,,,Timeout #1 by Green Bay Packers,,
2,0:53,1,10,GNB 30,3,7,Mitchell Trubisky pass incomplete short right intended for Trey Burton,3.580,3.030
2,0:45,2,10,GNB 30,3,7,Mitchell Trubisky pass complete short right to Josh Bellamy for 18 yards (tackle by Jaire Alexander),3.030,4.780
2,0:38,,,,,,Timeout #3 by Chicago Bears,,
2,0:38,1,10,GNB 12,3,13,"Mitchell Trubisky pass complete short right to Tarik Cohen for 12 yards, touchdown",4.780,7.000
2,0:30,,,GNB 15,3,14,Cody Parkey kicks extra point good,0.000,0.000
2,0:30,,,CHI 35,3,14,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
2,0:30,1,10,GNB 25,3,14,Aaron Rodgers right end for 7 yards (tackle by Roquan Smith),0.610,1.010
2,0:20,,,,,,Timeout #2 by Green Bay Packers,,
2,0:20,2,3,GNB 32,3,14,Aaron Rodgers pass incomplete deep left,1.010,0.300
2,0:11,3,3,GNB 32,3,14,Jamaal Williams right guard for 20 yards (tackle by Khalil Mack),0.300,2.390
2,0:05,,,,,,Timeout #3 by Green Bay Packers,,
2,0:05,1,10,CHI 48,3,14,Aaron Rodgers pass incomplete deep left intended for Davante Adams (defended by Eddie Jackson),2.390,1.850
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,3,14,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,GNB 25,3,14,Aaron Rodgers pass complete short left to Davante Adams for 11 yards (tackle by Prince Amukamara),0.610,1.330
3,14:21,1,10,GNB 36,3,14,Jamaal Williams left guard for 6 yards (tackle by Roquan Smith),1.330,1.600
3,13:43,2,4,GNB 42,3,14,Aaron Rodgers pass complete short right to Lance Kendricks for 6 yards (tackle by Roquan Smith),1.600,2.130
3,13:02,1,10,GNB 48,3,14,Aaron Rodgers right guard for 8 yards (tackle by Eddie Jackson),2.130,2.660
3,12:17,2,2,CHI 44,3,14,Jamaal Williams left tackle for 2 yards (tackle by Sherrick McManis),2.660,2.790
3,11:44,1,10,CHI 42,3,14,Aaron Rodgers pass complete short left to Lance Kendricks for 3 yards (tackle by Danny Trevathan),2.790,2.650
3,11:05,2,7,CHI 39,3,14,Aaron Rodgers pass complete short middle to Jimmy Graham for 11 yards (tackle by Eddie Jackson),2.650,3.710
3,10:27,1,10,CHI 28,3,14,Jamaal Williams right end for 3 yards (tackle by Roquan Smith),3.710,3.570
3,9:40,2,7,CHI 25,3,14,Aaron Rodgers pass incomplete short right intended for Davante Adams (defended by Kyle Fuller),3.570,2.870
3,9:35,3,7,CHI 25,3,14,Aaron Rodgers pass incomplete deep left intended for Randall Cobb (defended by Sherrick McManis),2.870,1.800
3,9:30,4,7,CHI 25,6,14,Mason Crosby 43 yard field goal good,1.800,3.000
3,9:26,,,GNB 35,6,14,"Mason Crosby kicks off 61 yards, returned by Anthony Miller for no gain (tackle by Tony Brown)",0.000,0.940
3,9:20,1,10,CHI 30,6,14,Mitchell Trubisky pass incomplete short middle intended for Allen Robinson,0.940,0.390
3,9:17,2,10,CHI 30,6,14,Mitchell Trubisky pass complete short left to Tarik Cohen for 13 yards (tackle by Tramon Williams),0.390,1.800
3,8:37,1,10,CHI 43,6,14,"Jordan Howard left tackle for no gain (tackle by Dean Lowry and Clay Matthews). Jordan Howard fumbles (forced by Dean Lowry), recovered by Cody Whitehair at CHI-43",1.800,1.250
3,7:55,2,10,CHI 43,6,14,Jordan Howard left guard for 7 yards (tackle by Josh Jackson),1.250,1.490
3,7:13,3,3,CHI 50,6,14,Taquan Mizzell left tackle for 1 yard (tackle by Fadol Brown),1.490,0.000
3,6:30,4,2,GNB 49,6,14,Benny Cunningham up the middle for no gain (tackle by Jake Kumerow and Fadol Brown),0.000,-2.260
3,6:25,1,10,GNB 50,6,14,Aaron Rodgers pass incomplete deep right intended for Randall Cobb,2.260,1.710
3,6:19,2,10,GNB 50,6,14,Jamaal Williams right guard for 2 yards (tackle by Leonard Floyd),1.710,1.290
3,5:37,3,8,CHI 48,6,14,Aaron Rodgers pass complete deep left to Davante Adams for 28 yards (tackle by Prince Amukamara),1.290,4.240
3,4:56,1,10,CHI 20,6,14,Aaron Rodgers pass complete short right to Davante Adams for 10 yards (tackle by Roquan Smith),4.240,4.910
3,4:15,1,10,CHI 10,12,14,"Jamaal Williams right end for 10 yards, touchdown",4.910,7.000
3,4:10,,,CHI 2,14,14,"Two Point Attempt: Aaron Rodgers pass complete to Davante Adams, conversion succeeds",0.000,1.000
3,4:10,,,GNB 35,14,14,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,4:10,1,10,CHI 25,14,14,Mitchell Trubisky pass incomplete short right intended for Trey Burton,0.610,0.060
3,4:05,2,10,CHI 25,14,14,Mitchell Trubisky pass incomplete short right intended for Trey Burton (defended by Bashaud Breeland),0.060,-0.620
3,4:01,3,10,CHI 25,14,14,Mitchell Trubisky right end for 14 yards (tackle by Josh Jones),-0.620,1.530
3,3:23,1,10,CHI 39,14,14,"Mitchell Trubisky sacked by Montravius Adams and Kyler Fackrell for -3 yards. Mitchell Trubisky fumbles (forced by Montravius Adams), recovered by James Daniels at CHI-36 (tackle by Clay Matthews)",1.530,0.580
3,2:22,2,13,CHI 36,14,14,Mitchell Trubisky pass complete short left to Taylor Gabriel for 14 yards (tackle by Tony Brown),0.580,2.260
3,1:37,1,10,CHI 50,14,14,Jordan Howard right guard for 2 yards (tackle by Tyler Lancaster),2.260,1.980
3,0:53,2,8,GNB 48,14,14,Mitchell Trubisky pass complete short middle to Adam Shaheen for 16 yards (tackle by Tony Brown),1.980,3.450
3,0:04,,,,,,Timeout #1 by Chicago Bears,,
3,0:04,1,10,GNB 32,14,14,Tarik Cohen left end for 5 yards (tackle by Reggie Gilbert),3.450,3.580
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,GNB 27,14,14,Jordan Howard left tackle for 4 yards (tackle by Tyler Lancaster),3.580,3.400
4,14:23,3,1,GNB 23,14,14,"Tarik Cohen aborted snap, recovered by Dean Lowry at GB-26 (tackle by Charles Leno)",3.400,-0.670
4,14:18,1,10,GNB 26,14,14,Aaron Rodgers sacked by Leonard Floyd for -2 yards,0.670,-0.140
4,13:38,2,12,GNB 24,14,14,Aaron Rodgers pass incomplete deep left intended for Randall Cobb,-0.140,-0.820
4,13:30,3,12,GNB 24,14,14,Aaron Rodgers pass incomplete deep middle intended for Marquez Valdes-Scantling,-0.820,-1.770
4,13:22,4,12,GNB 24,14,14,"JK Scott punts 40 yards, returned by Tarik Cohen for 9 yards (tackle by Kyler Fackrell). Penalty on Hunter Bradley: Offensive Holding, 10 yards",-1.770,-2.590
4,13:12,1,10,GNB 45,14,14,Jordan Howard left guard for 4 yards (tackle by Tyler Lancaster),2.590,2.580
4,12:40,2,6,GNB 41,14,14,Mitchell Trubisky pass complete short right to Taylor Gabriel for 8 yards (tackle by Jaire Alexander),2.580,3.380
4,11:55,1,10,GNB 33,14,14,"Mitchell Trubisky pass incomplete short right intended for Allen Robinson. Penalty on Jaire Alexander: Defensive Pass Interference, 8 yards (no play)",3.380,3.910
4,11:51,1,10,GNB 25,14,14,Mitchell Trubisky pass complete short middle to Trey Burton for 5 yards (tackle by Montravius Adams),3.910,4.040
4,11:10,2,5,GNB 20,14,14,"Mitchell Trubisky pass incomplete deep left intended for Tarik Cohen. Penalty on Bashaud Breeland: Defensive Holding, 5 yards (no play)",4.040,4.580
4,11:05,1,10,GNB 15,14,14,Jordan Howard left guard for 2 yards (tackle by Tyler Lancaster and Kyler Fackrell),4.580,4.280
4,10:21,2,8,GNB 13,14,20,"Mitchell Trubisky pass complete short left to Trey Burton for 13 yards, touchdown",4.280,7.000
4,10:16,,,GNB 15,14,21,Cody Parkey kicks extra point good,0.000,0.000
4,10:16,,,CHI 35,14,21,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,10:16,1,10,GNB 25,14,21,Aaron Rodgers sacked by Khalil Mack for -5 yards,0.610,-0.610
4,9:34,2,15,GNB 20,14,21,Aaron Rodgers pass incomplete short right intended for Randall Cobb,-0.610,-1.290
4,9:31,3,15,GNB 20,14,21,Aaron Rodgers pass incomplete short left intended for Jamaal Williams (defended by Akiem Hicks) (defended by Roquan Smith),-1.290,-2.030
4,9:26,4,15,GNB 20,14,21,"JK Scott punts 39 yards, returned by Tarik Cohen for 44 yards (tackle by JK Scott)",-2.030,-4.580
4,9:12,1,10,GNB 15,14,21,Jordan Howard left guard for 4 yards (tackle by Blake Martinez and Clay Matthews),4.580,4.640
4,8:34,2,6,GNB 11,14,21,Jordan Howard left tackle for no gain (tackle by Tyler Lancaster),4.640,3.780
4,7:45,3,6,GNB 11,14,21,Mitchell Trubisky pass complete short left to Tarik Cohen for 5 yards,3.780,3.020
4,6:46,4,1,GNB 6,14,24,Cody Parkey 24 yard field goal good,3.020,3.000
4,6:43,,,CHI 35,14,24,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,6:43,1,10,GNB 25,14,24,Aaron Rodgers pass complete short middle to Jimmy Graham for 13 yards (tackle by Adrian Amos and Danny Trevathan),0.610,1.470
4,6:21,1,10,GNB 38,14,24,Aaron Rodgers pass complete short left to Jamaal Williams for 6 yards (tackle by Leonard Floyd),1.470,1.730
4,5:53,2,4,GNB 44,14,24,Aaron Rodgers pass complete short left to Davante Adams for 23 yards (tackle by Prince Amukamara),1.730,3.380
4,5:12,1,10,CHI 33,14,24,Aaron Rodgers pass complete short right to Jake Kumerow for 5 yards (tackle by Kyle Fuller),3.380,3.510
4,4:35,2,5,CHI 28,14,24,Jamaal Williams right guard for 3 yards (tackle by Khalil Mack),3.510,3.200
4,4:00,3,2,CHI 25,14,24,Aaron Rodgers pass complete deep left to Randall Cobb for 16 yards (tackle by Eddie Jackson),3.200,5.140
4,3:31,1,9,CHI 9,14,24,Aaron Rodgers pass incomplete short left,5.140,4.380
4,3:22,2,9,CHI 9,14,24,Aaron Rodgers pass incomplete short right intended for Jake Kumerow,4.380,3.360
4,3:14,3,9,CHI 9,14,24,Aaron Rodgers pass short middle (defended by Roquan Smith) intended for Jimmy Graham is intercepted by Eddie Jackson at CHI-0 and returned for 13 yards,3.360,0.380
4,3:04,1,10,CHI 8,14,24,Jordan Howard left guard for no gain (tackle by Montravius Adams),-0.380,-0.780
4,3:00,,,,,,Timeout #1 by Green Bay Packers,,
4,3:00,2,10,CHI 8,14,24,"Penalty on Ben Braunecker: False Start, 4 yards (no play)",-0.780,-1.070
4,3:00,2,14,CHI 4,14,24,Jordan Howard left tackle for 4 yards (tackle by Josh Jones),-1.070,-1.420
4,2:55,,,,,,Timeout #2 by Green Bay Packers,,
4,2:55,3,10,CHI 8,14,24,Jordan Howard left tackle for 4 yards (tackle by Tyler Lancaster),-1.420,-2.490
4,2:51,,,,,,Timeout #3 by Green Bay Packers,,
4,2:51,4,6,CHI 12,14,24,"Pat O'Donnell punts 51 yards, muffed catch by Josh Jackson, recovered by Josh Jackson at GB-41, returned by Josh Jackson for no gain",-2.490,-1.660
4,2:42,1,10,GNB 41,14,24,Aaron Rodgers pass incomplete short right intended for Davante Adams (defended by Kyle Fuller),1.660,1.120
4,2:38,2,10,GNB 41,14,24,"Aaron Rodgers pass incomplete short middle. Penalty on Jason Spriggs: Offensive Holding, 10 yards (no play)",1.120,-0.230
4,2:33,2,20,GNB 31,14,24,Aaron Rodgers pass complete short left to Jamaal Williams for 2 yards (tackle by Sherrick McManis),-0.230,-0.630
4,2:01,3,18,GNB 33,14,24,Aaron Rodgers pass complete short right to Marquez Valdes-Scantling for 12 yards (tackle by Kyle Fuller),-0.630,-0.390
4,1:53,4,6,GNB 45,14,24,Aaron Rodgers pass complete short middle to Davante Adams for 23 yards (tackle by Adrian Amos),-0.390,3.450
4,1:26,1,10,CHI 32,14,24,Aaron Rodgers pass complete short left to Davante Adams for 5 yards,3.450,3.580
4,1:22,2,5,CHI 27,14,24,Aaron Rodgers pass complete short middle to Jimmy Graham for 8 yards (tackle by Deon Bush),3.580,4.310
4,1:00,1,10,CHI 19,14,24,Aaron Rodgers right tackle for 10 yards,4.310,5.140
4,0:31,1,9,CHI 9,14,24,Aaron Rodgers pass incomplete short middle intended for Davante Adams (defended by Sherrick McManis),5.140,4.380
4,0:24,2,9,CHI 9,14,24,Aaron Rodgers sacked by Leonard Floyd for -18 yards Penalty on GNB: Illegal Shift (Declined),4.380,1.420
4,0:15,3,27,CHI 27,17,24,Mason Crosby 45 yard field goal good,1.420,3.000
4,0:11,,,GNB 35,17,24,"Mason Crosby kicks onside 9 yards, returned by Allen Robinson for no gain. Penalty on Jaire Alexander: Offside on Free Kick, 5 yards",0.000,-2.980
4,0:10,1,10,GNB 39,17,24,Mitchell Trubisky kneels for -1 yards,2.980,2.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
