#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DAL 29,12,5:23,54,Field Goal
2,1,8:03,DAL 5,4,1:50,14,Interception
3,1,5:26,WAS 41,5,1:44,41,Touchdown
4,2,13:15,DAL 18,3,1:58,-2,Punt
5,2,10:21,DAL 20,11,5:23,61,Field Goal
6,2,2:14,DAL 23,12,1:59,58,Field Goal
7,3,12:38,DAL 16,9,3:21,43,Punt
8,3,6:57,DAL 25,4,2:52,16,Punt
9,3,3:12,WAS 25,5,1:37,15,Field Goal
10,4,14:14,DAL 39,3,1:18,6,Punt
11,4,11:59,DAL 33,3,2:35,-10,Punt
12,4,5:09,DAL 22,2,0:56,4,Interception
13,4,4:13,DAL 13,3,1:09,7,Punt
14,4,2:24,WAS 28,6,2:24,8,End of Game
