Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Trevon Diggs,DAL,0,0,,0,0,1,1,1.0,0,1
CeeDee Lamb,DAL,0,0,,0,0,1,4,4.0,0,4
Cedrick Wilson Jr.,DAL,0,0,,0,0,1,0,0.0,0,0
Corey Clement,DAL,2,24,12.0,0,21,0,0,,0,0
JaQuan Hardy,DAL,1,15,15.0,0,15,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
DeAndre Carter,WAS,2,48,24.0,0,28,0,0,,0,0
