Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Corey Clement,DAL,13,44,0,2,23,1.8,21,1.6,0,
Ezekiel Elliott,DAL,12,45,0,2,23,1.9,22,1.8,0,
Dak Prescott,DAL,7,15,0,2,15,2.1,0,0.0,0,
CeeDee Lamb,DAL,2,15,0,1,13,6.5,2,1.0,0,
JaQuan Hardy,DAL,1,3,0,,3,3.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Antonio Gibson,WAS,10,36,0,2,18,1.8,18,1.8,0,
Jaret Patterson,WAS,4,29,0,2,15,3.8,14,3.5,0,
Jonathan Williams,WAS,4,16,1,1,9,2.3,7,1.8,0,
Taylor Heinicke,WAS,3,8,0,0,8,2.7,0,0.0,0,
Kyle Allen,WAS,2,11,0,1,11,5.5,0,0.0,0,
