Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,8:22,1,10,DAL 1,0,3,Chris Gronkowski left guard for 8 yards (tackle by Carlos Rogers),-0.380,-0.200
2,7:48,2,2,DAL 9,0,3,Marion Barber left guard for 3 yards (tackle by London Fletcher and Kedric Golston),-0.200,-0.350
2,7:48,1,10,DAL 12,0,3,Tony Romo pass complete short left to Miles Austin for 12 yards (tackle by Carlos Rogers),-0.350,0.540
2,6:27,1,10,DAL 24,0,3,Felix Jones left tackle for 4 yards (tackle by Rocky McIntosh),0.540,0.540
2,5:41,2,6,DAL 28,0,3,Tony Romo pass complete short middle to Miles Austin for 6 yards (tackle by DeAngelo Hall and Rocky McIntosh),0.540,1.200
2,5:04,1,10,DAL 34,0,3,Tony Romo pass complete short middle to Jason Witten for 7 yards (tackle by Rocky McIntosh and Kedric Golston),1.200,1.600
2,4:25,2,3,DAL 41,0,3,Felix Jones left guard for 1 yard (tackle by Kedric Golston and Brian Orakpo),1.600,1.030
2,3:43,3,2,DAL 42,0,3,Tashard Choice middle for 3 yards (tackle by London Fletcher),1.030,1.930
2,3:03,1,10,DAL 45,0,3,Tony Romo pass complete short right to Miles Austin for 21 yards (tackle by LaRon Landry),1.930,3.310
2,2:29,1,10,WAS 34,0,3,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",3.310,2.980
2,2:06,1,15,WAS 39,0,3,Tony Romo pass complete short left to Marion Barber for 2 yards (tackle by Carlos Rogers),2.980,2.370
2,1:58,2,13,WAS 37,0,3,Tony Romo pass incomplete short middle intended for Jason Witten,2.370,1.690
2,1:54,3,13,WAS 37,0,3,Tony Romo pass incomplete deep left intended for Dez Bryant,1.690,0.790
2,1:50,4,13,WAS 37,0,3,Mat McBriar punts 32 yards,0.790,0.380
2,1:42,1,10,WAS 5,0,3,Donovan McNabb pass complete deep middle to Chris Cooley for 20 yards (tackle by Alan Ball),-0.380,0.610
2,1:35,,,,0,3,Timeout #1 by Washington Redskins,0.000,0.610
2,1:35,1,10,WAS 25,0,3,Donovan McNabb pass complete short left to Santana Moss for 2 yards (tackle by DeMarcus Ware),0.610,0.330
2,1:04,2,8,WAS 27,0,3,"Donovan McNabb pass incomplete short middle intended for Clinton Portis. Penalty on Jay Ratliff: Defensive Pass Interfere, 1 yards (no play)",0.330,0.810
2,1:00,1,10,WAS 28,0,3,"Donovan McNabb pass incomplete short right intended for Anthony Armstrong. Penalty on Casey Rabach: Offensive Holding, 10 yards (no play)",0.810,-0.040
2,0:54,1,20,WAS 18,0,3,Donovan McNabb pass incomplete short left intended for Clinton Portis,-0.040,-1.190
2,0:50,2,20,WAS 18,0,3,Clinton Portis left end for 1 yard (tackle by Mike Jenkins and Keith Brooking),-1.190,-1.720
2,0:45,,,,0,3,Timeout #2 by Dallas Cowboys,0.000,-1.720
2,0:45,3,19,WAS 19,0,3,Donovan McNabb pass complete short middle to Clinton Portis for 1 yard (tackle by Jason Hatcher),-1.720,-2.030
2,0:40,,,,0,3,Timeout #3 by Dallas Cowboys,0.000,-2.030
2,0:40,4,18,WAS 20,0,3,Josh Bidwell punts 50 yards,-2.030,-0.940
2,0:27,1,10,DAL 30,0,3,Tony Romo pass complete short right to Tashard Choice for 2 yards (tackle by DeAngelo Hall),0.940,0.660
2,0:22,2,8,DAL 32,0,3,Tony Romo pass incomplete deep left intended for Dez Bryant (defended by Phillip Buchanon),0.660,-0.030
2,0:16,3,8,DAL 32,0,3,Tony Romo pass complete short right to Dez Bryant for 14 yards,-0.030,1.990
2,0:11,1,10,DAL 46,0,3,"Tony Romo pass incomplete short right intended for Dez Bryant. Penalty on Alex Barron: Offensive Holding, 10 yards (no play)",1.990,1.330
2,0:04,1,20,DAL 36,0,9,"Tony Romo pass complete short right to Tashard Choice for -4 yards (tackle by DeAngelo Hall). Tashard Choice fumbles (forced by DeAngelo Hall), recovered by DeAngelo Hall at DAL-32 and returned for 32 yards, touchdown",1.330,-7.000
2,,,,DAL 2,0,10,Graham Gano kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,0,10,"David Buehler kicks off 71 yards, returned by Devin Thomas for 34 yards (tackle by David Buehler)",0.000,1.140
3,14:51,1,10,WAS 33,0,10,Clinton Portis right tackle for 3 yards (tackle by Anthony Spencer and Marcus Spears),1.140,1.000
3,14:11,,,,0,10,Timeout #1 by Washington Redskins,0.000,1.000
3,14:11,2,7,WAS 36,0,10,"Donovan McNabb pass complete short left to Chris Cooley for 24 yards (tackle by Alan Ball). Chris Cooley fumbles (forced by Alan Ball), ball out of bounds at DAL-40. Penalty on DeMarcus Ware: Defensive Offside (Declined)",1.000,2.920
3,13:43,1,10,DAL 40,0,10,Donovan McNabb pass complete deep left to Santana Moss for 16 yards (tackle by Terence Newman),2.920,3.970
3,13:02,1,10,DAL 24,0,10,Clinton Portis right tackle for 3 yards (tackle by Gerald Sensabaugh and Bradie James),3.970,3.840
3,12:27,2,7,DAL 21,0,10,Clinton Portis left tackle for 4 yards (tackle by Gerald Sensabaugh and Bradie James),3.840,3.750
3,11:43,3,3,DAL 17,0,10,"Larry Johnson right tackle for 2 yards (tackle by Anthony Spencer and Bradie James). Penalty on Fred Davis: Offensive Holding, 10 yards (no play)",3.750,2.350
3,11:12,,,,0,10,Timeout #2 by Washington Redskins,0.000,2.350
3,11:12,3,13,DAL 27,0,10,Donovan McNabb pass complete short right to Chris Cooley for 9 yards (tackle by Orlando Scandrick and Keith Brooking),2.350,2.320
3,10:29,4,4,DAL 18,0,10,"Graham Gano 36 yard field goal good. Penalty on Orlando Scandrick: Defensive Offside, 6 yards (no play)",2.320,4.780
3,10:23,1,10,DAL 12,0,10,Clinton Portis left end for 3 yards (tackle by DeMarcus Ware and Bradie James),4.780,4.640
3,9:42,2,7,DAL 9,0,10,"Donovan McNabb pass incomplete short middle intended for Santana Moss is intercepted by Terence Newman at DAL-0. Penalty on Gerald Sensabaugh: Illegal Contact, 4 yards (no play)",4.640,6.060
3,9:36,1,5,DAL 5,0,10,Donovan McNabb pass incomplete,6.060,5.150
3,9:31,2,5,DAL 5,0,10,Donovan McNabb pass incomplete short left intended for Anthony Armstrong,5.150,4.260
3,9:25,3,5,DAL 5,0,10,Donovan McNabb pass incomplete short left intended for Anthony Armstrong,4.260,3.010
3,9:21,4,5,DAL 5,0,10,"Josh Bidwell for no gain. Josh Bidwell fumbles, recovered by Josh Bidwell at DAL-17",3.010,0.060
3,9:15,1,10,DAL 17,0,10,Felix Jones middle for 5 yards (tackle by LaRon Landry and Reed Doughty),-0.060,0.210
3,8:33,2,5,DAL 22,0,10,Tony Romo pass complete short middle to Miles Austin for 29 yards (tackle by London Fletcher),0.210,2.320
3,7:44,1,10,WAS 49,0,10,Tony Romo pass incomplete deep left intended for Roy Williams (defended by Carlos Rogers),2.320,1.780
3,7:36,2,10,WAS 49,0,10,Marion Barber left end for 1 yard (tackle by Brian Orakpo),1.780,1.220
3,7:03,3,9,WAS 48,0,10,Tony Romo pass complete short left to Dez Bryant for 6 yards (tackle by LaRon Landry),1.220,0.460
3,6:15,4,3,WAS 42,0,10,Mat McBriar punts 35 yards,0.460,0.380
3,6:03,1,10,WAS 7,0,10,Clinton Portis middle for no gain (tackle by Anthony Spencer),-0.380,-0.780
3,5:27,2,10,WAS 7,0,10,Donovan McNabb pass incomplete short left intended for Mike Sellers,-0.780,-1.420
3,5:22,3,10,WAS 7,0,10,Donovan McNabb pass incomplete deep left intended for Santana Moss,-1.420,-2.490
3,5:16,4,10,WAS 7,0,10,Josh Bidwell punts 27 yards,-2.490,-3.310
3,5:07,1,10,WAS 34,0,10,Tashard Choice left guard for 4 yards (tackle by Albert Haynesworth and LaRon Landry),3.310,3.310
3,4:26,2,6,WAS 30,0,10,Tony Romo pass complete short middle to Dez Bryant for 8 yards (tackle by Andre Carter and Reed Doughty),3.310,4.110
3,3:47,1,10,WAS 22,0,10,Tashard Choice right end for 6 yards (tackle by Lorenzo Alexander and LaRon Landry),4.110,4.460
3,3:11,2,4,WAS 16,0,10,Marion Barber right end for 12 yards (tackle by Reed Doughty and Albert Haynesworth),4.460,6.280
3,2:31,1,4,WAS 4,0,10,Marion Barber middle for no gain (tackle by Kedric Golston and London Fletcher),6.280,5.340
3,1:46,2,4,WAS 4,6,10,"Tony Romo pass complete short middle to Miles Austin for 4 yards, touchdown",5.340,7.000
3,,,,WAS 2,7,10,David Buehler kicks extra point good,0.000,0.000
3,,,,DAL 30,7,10,"David Buehler kicks off 69 yards, returned by Devin Thomas for 42 yards (tackle by David Buehler)",0.000,1.800
3,1:32,1,10,WAS 43,7,10,Clinton Portis right tackle for 9 yards (tackle by Alan Ball),1.800,2.470
3,0:56,2,1,DAL 48,7,10,Clinton Portis right guard for 3 yards (tackle by Keith Brooking),2.470,2.590
3,0:17,1,10,DAL 45,7,10,Donovan McNabb pass complete short left to Mike Sellers for 2 yards (tackle by Keith Brooking),2.590,2.310
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DAL 43,7,10,Donovan McNabb pass incomplete short middle intended for Anthony Armstrong. Penalty on Derrick Dockery: Ineligible Downfield Pas (Declined),2.310,1.620
4,14:55,3,8,DAL 43,7,10,Donovan McNabb sacked by DeMarcus Ware for -10 yards,1.620,-0.260
4,14:29,4,18,WAS 47,7,10,"Josh Bidwell punts 35 yards, fair catch by Akwasi Owusu-Ansah",-0.260,-0.040
4,14:21,1,10,DAL 18,7,10,Felix Jones left end for 11 yards (tackle by Rocky McIntosh and Reed Doughty),0.040,0.870
4,13:42,1,10,DAL 29,7,10,Felix Jones left end for 5 yards (tackle by London Fletcher),0.870,1.000
4,13:20,2,5,DAL 34,7,10,Felix Jones right end for 3 yards (tackle by LaRon Landry),1.000,0.700
4,12:36,3,2,DAL 37,7,10,Tashard Choice middle for 8 yards (tackle by London Fletcher and Carlos Rogers),0.700,1.930
4,11:56,1,10,DAL 45,7,10,"Tony Romo pass complete short middle to Miles Austin for 8 yards (tackle by LaRon Landry). Penalty on Martellus Bennett: Illegal Block Above the , 10 yards",1.930,1.800
4,11:28,1,12,DAL 43,7,10,Tony Romo pass complete short left to Roy Williams for 1 yard (tackle by Phillip Buchanon and Andre Carter),1.800,1.250
4,10:55,2,11,DAL 44,7,10,Tony Romo pass incomplete short middle intended for Jason Witten,1.250,0.560
4,10:50,3,11,DAL 44,7,10,"Tony Romo pass complete short middle to Jason Witten for 12 yards (tackle by London Fletcher). Penalty on Alex Barron: Offensive Holding, 10 yards (no play)",0.560,-0.760
4,10:23,3,21,DAL 34,7,10,"Penalty on Montrae Holland: False Start, 5 yards (no play)",-0.760,-1.420
4,10:07,3,26,DAL 29,7,10,Tony Romo pass complete short middle to Jason Witten for 14 yards (tackle by Carlos Rogers),-1.420,-0.520
4,9:35,4,12,DAL 43,7,10,"Mat McBriar punts 57 yards, touchback",-0.520,-0.280
4,9:28,1,10,WAS 20,7,10,Donovan McNabb pass complete short left to Anthony Armstrong for 11 yards (tackle by Mike Jenkins),0.280,1.000
4,8:49,1,10,WAS 31,7,10,Clinton Portis left tackle for no gain (tackle by Jason Hatcher and Bradie James),1.000,0.460
4,8:10,2,10,WAS 31,7,10,Donovan McNabb pass incomplete short right intended for Santana Moss,0.460,-0.230
4,8:05,3,10,WAS 31,7,10,Donovan McNabb pass incomplete short middle intended for Anthony Armstrong,-0.230,-1.310
4,8:00,4,10,WAS 31,7,10,Josh Bidwell punts 36 yards,-1.310,-1.140
4,7:47,1,10,DAL 33,7,10,Tony Romo pass incomplete deep middle intended for Roy Williams,1.140,0.590
4,7:40,2,10,DAL 33,7,10,Tony Romo pass complete short left to Miles Austin for 8 yards (tackle by Carlos Rogers and LaRon Landry),0.590,0.960
4,6:58,3,2,DAL 41,7,10,Tashard Choice left end for -3 yards (tackle by London Fletcher and LaRon Landry),0.960,-0.850
4,6:22,4,5,DAL 38,7,10,Mat McBriar punts 39 yards,-0.850,-0.480
4,6:14,1,10,WAS 23,7,10,Donovan McNabb pass incomplete short right intended for Mike Sellers (defended by Bradie James),0.480,-0.070
4,6:07,2,10,WAS 23,7,10,Clinton Portis right tackle for 8 yards (tackle by Keith Brooking and Gerald Sensabaugh),-0.070,0.300
4,5:27,3,2,WAS 31,7,10,Donovan McNabb pass complete short left to Santana Moss for 10 yards (tackle by Orlando Scandrick),0.300,1.660
4,4:46,1,10,WAS 41,7,10,Larry Johnson right end for 1 yard (tackle by DeMarcus Ware),1.660,1.260
4,4:11,2,9,WAS 42,7,10,Donovan McNabb pass complete short middle to Chris Cooley for 11 yards (tackle by Bradie James),1.260,2.460
4,3:26,1,10,DAL 47,7,10,"Clinton Portis right end for 10 yards (tackle by Bradie James). Penalty on Chris Cooley: Illegal Motion, 5 yards (no play)",2.460,2.130
4,3:19,1,15,WAS 48,7,10,Clinton Portis middle for 18 yards (tackle by Victor Butler),2.130,3.310
4,2:38,1,10,DAL 34,7,10,Larry Johnson left end for 1 yard (tackle by Victor Butler),3.310,2.910
4,2:32,2,9,DAL 33,7,10,Larry Johnson right end for 7 yards (tackle by Alan Ball and Bradie James),2.910,3.140
4,2:00,3,2,DAL 26,7,10,"Penalty on Trent Williams: False Start, 5 yards (no play)",3.140,2.480
4,2:00,3,7,DAL 31,7,10,Donovan McNabb pass incomplete short right intended for Roydell Williams,2.480,1.320
4,1:56,4,7,DAL 31,7,13,Graham Gano 49 yard field goal good,1.320,3.000
4,,,,WAS 30,7,13,"Graham Gano kicks off 64 yards, returned by Kevin Ogletree for 13 yards (tackle by Roydell Williams)",0.000,0.150
4,1:45,1,10,DAL 19,7,13,Tony Romo pass complete short middle to Dez Bryant for 15 yards (tackle by LaRon Landry),0.150,1.200
4,1:18,1,10,DAL 34,7,13,Tony Romo pass incomplete short left intended for Dez Bryant,1.200,0.660
4,1:13,2,10,DAL 34,7,13,Tony Romo pass complete short middle to Dez Bryant for 13 yards (tackle by Reed Doughty),0.660,2.060
4,1:06,,,,7,13,Timeout #1 by Dallas Cowboys,0.000,2.060
4,1:06,1,10,DAL 47,7,13,"Penalty on Miles Austin: False Start, 5 yards (no play)",2.060,1.730
4,1:06,1,15,DAL 42,7,13,Tony Romo pass complete short right to Roy Williams for 9 yards (tackle by DeAngelo Hall),1.730,2.060
4,0:40,2,6,WAS 49,7,13,Tony Romo pass complete short right to Jason Witten for 6 yards (tackle by Rocky McIntosh),2.060,2.720
4,0:34,,,,7,13,Timeout #3 by Washington Redskins,0.000,2.720
4,0:34,1,10,WAS 43,7,13,Tony Romo pass incomplete deep middle intended for Miles Austin (defended by Carlos Rogers),2.720,2.180
4,0:27,2,10,WAS 43,7,13,Tony Romo pass incomplete short middle intended for Dez Bryant (defended by LaRon Landry),2.180,1.490
4,0:24,3,10,WAS 43,7,13,Tony Romo pass incomplete short right intended for Dez Bryant (defended by DeAngelo Hall),1.490,0.400
4,0:19,4,10,WAS 43,7,13,Tony Romo pass complete deep middle to Miles Austin for 30 yards (tackle by Phillip Buchanon),0.400,4.710
4,0:12,,,,7,13,Timeout #2 by Dallas Cowboys,0.000,4.710
4,0:12,1,10,WAS 13,7,13,Tony Romo pass incomplete short right intended for Roy Williams,4.710,4.050
4,0:08,2,10,WAS 13,7,13,Tony Romo pass incomplete short middle intended for Kevin Ogletree,4.050,3.120
4,0:03,,,,7,13,Timeout #3 by Dallas Cowboys,0.000,3.120
4,0:03,3,10,WAS 13,7,13,Tony Romo pass complete short right to Roy Williams for 13 yards. Penalty on Alex Barron: Offensive Holding (no play),3.120,3.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
