Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,10,6,66,1,2,54,9.0,12,2.0,12.0,1,6.0,1,10.0,0,112.9
Chris Godwin,TAM,6,5,51,0,4,39,7.8,12,2.4,6.0,0,,0,0.0,0,102.1
Cade Otton,TAM,3,2,19,0,1,6,3.0,13,6.5,5.7,0,,0,0.0,0,84.0
Trey Palmer,TAM,3,2,8,1,1,8,4.0,0,0.0,4.3,0,,0,0.0,0,109.7
Deven Thompkins,TAM,3,2,10,0,1,-1,-0.5,11,5.5,6.3,0,,0,0.0,0,71.5
Sean Tucker,TAM,2,2,9,0,0,-3,-1.5,12,6.0,-1.5,0,,0,0.0,0,85.4
Rachaad White,TAM,2,2,10,0,0,-13,-6.5,23,11.5,-6.5,0,,0,0.0,0,87.5
Ko Kieft,TAM,3,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,12,9,150,0,5,83,9.2,67,7.4,9.6,0,,0,0.0,0,116.7
T.J. Hockenson,MIN,9,8,35,0,3,22,2.8,13,1.6,3.6,0,,0,0.0,0,82.9
Jordan Addison,MIN,6,4,61,1,2,57,14.3,4,1.0,12.2,0,,0,0.0,0,139.6
Alexander Mattison,MIN,4,3,10,1,1,0,0.0,10,3.3,2.3,1,3.0,0,0.0,0,116.7
Josh Oliver,MIN,3,3,32,0,2,13,4.3,19,6.3,4.3,0,,0,0.0,0,111.1
K.J. Osborn,MIN,6,3,31,0,1,30,10.0,1,0.3,9.8,0,,0,0.0,1,25.7
C.J. Ham,MIN,3,2,7,0,,-2,-1.0,9,4.5,0.3,0,,1,33.3,0,70.1
Ty Chandler,MIN,1,1,18,0,1,-4,-4.0,22,22.0,-4.0,0,,0,0.0,0,118.7
