Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tristan Wirfs,T,68,100%,0,0%,5,18%
Luke Goedeke,G,68,100%,0,0%,5,18%
Cody Mauch,G,68,100%,0,0%,5,18%
Matt Feiler,G,68,100%,0,0%,5,18%
Baker Mayfield,QB,68,100%,0,0%,0,0%
Robert Hainsey,C,68,100%,0,0%,0,0%
Cade Otton,TE,66,97%,0,0%,0,0%
Chris Godwin,WR,58,85%,0,0%,0,0%
Mike Evans,WR,57,84%,0,0%,0,0%
Rachaad White,RB,54,79%,0,0%,0,0%
Ko Kieft,TE,32,47%,0,0%,20,72%
Trey Palmer,WR,23,34%,0,0%,0,0%
Deven Thompkins,WR,18,26%,0,0%,9,32%
Sean Tucker,RB,10,15%,0,0%,15,54%
Chase Edmonds,RB,8,12%,0,0%,15,54%
David Wells,TE,8,12%,0,0%,4,14%
Rakim Jarrett,WR,6,9%,0,0%,5,18%
Ryan Neal,SS,0,0%,64,100%,3,11%
Carlton Davis,CB,0,0%,64,100%,0,0%
Jamel Dean,CB,0,0%,63,98%,5,18%
Antoine Winfield Jr.,FS,0,0%,63,98%,0,0%
Devin White,LB,0,0%,63,98%,0,0%
Lavonte David,LB,0,0%,61,95%,0,0%
Logan Hall,DE,0,0%,40,63%,0,0%
Shaquil Barrett,LB,0,0%,39,61%,0,0%
Joe Tryon-Shoyinka,LB,0,0%,39,61%,0,0%
Vita Vea,NT,0,0%,38,59%,3,11%
Christian Izien,SS,0,0%,36,56%,7,25%
Mike Greene,DT,0,0%,30,47%,3,11%
YaYa Diaby,LB,0,0%,26,41%,8,29%
Greg Gaines,NT,0,0%,26,41%,0,0%
Anthony Nelson,LB,0,0%,25,39%,5,18%
William Gholston,DE,0,0%,11,17%,8,29%
Calijah Kancey,DE,0,0%,11,17%,0,0%
SirVocea Dennis,LB,0,0%,3,5%,22,79%
K.J. Britt,LB,0,0%,2,3%,23,82%
Zyon McCollum,CB,0,0%,0,0%,23,82%
Josh Hayes,CB,0,0%,0,0%,23,82%
Cam Gill,LB,0,0%,0,0%,23,82%
Kaevon Merriweather,FS,0,0%,0,0%,20,72%
Jake Camarda,P,0,0%,0,0%,16,57%
Zach Triner,LS,0,0%,0,0%,11,39%
Dee Delaney,CB,0,0%,0,0%,6,21%
Justin Skule,T,0,0%,0,0%,5,18%
Chase McLaughlin,K,0,0%,0,0%,5,18%
