Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,ARI,9,7,41,0,1,23,3.3,18,2.6,5.3,0,,0,0.0,0,85.6
Christian Kirk,ARI,9,6,79,0,3,47,7.8,32,5.3,12.4,0,,0,0.0,0,94.2
Chase Edmonds,ARI,6,5,29,0,2,-5,-1.0,34,6.8,-1.3,0,,0,0.0,0,86.8
Antoine Wesley,ARI,5,4,30,2,2,30,7.5,0,0.0,10.2,0,,0,0.0,0,131.2
A.J. Green,ARI,6,3,74,0,3,62,20.7,12,4.0,16.5,0,,0,0.0,0,95.1
Greg Dortch,ARI,1,1,10,0,0,-4,-4.0,14,14.0,-4.0,0,,0,0.0,0,108.3
Jonathan Ward,ARI,1,1,23,0,1,19,19.0,4,4.0,19.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalton Schultz,DAL,10,6,54,0,3,23,3.8,31,5.2,4.6,0,,1,10.0,0,74.6
Cedrick Wilson Jr.,DAL,6,6,35,1,3,16,2.7,19,3.2,2.7,0,,0,0.0,0,130.6
Amari Cooper,DAL,7,3,18,1,2,17,5.7,1,0.3,6.6,0,,0,0.0,0,89.9
Michael Gallup,DAL,4,3,36,1,2,24,8.0,12,4.0,5.3,0,,0,0.0,0,141.7
CeeDee Lamb,DAL,4,3,51,0,2,38,12.7,13,4.3,8.3,0,,0,0.0,0,116.7
Tony Pollard,DAL,5,3,49,0,2,16,5.3,33,11.0,3.8,0,,1,20.0,0,92.9
Ezekiel Elliott,DAL,2,1,14,0,1,-2,-2.0,16,16.0,1.0,0,,1,50.0,0,72.9
