Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Josh Jones,G,77,100%,0,0%,5,19%
Kelvin Beachum,T,77,100%,0,0%,5,19%
Max Garcia,C,77,100%,0,0%,5,19%
Justin Pugh,G,77,100%,0,0%,5,19%
Rodney Hudson,C,77,100%,0,0%,0,0%
Kyler Murray,QB,77,100%,0,0%,0,0%
Zach Ertz,TE,70,91%,0,0%,0,0%
Christian Kirk,WR,69,90%,0,0%,4,15%
Chase Edmonds,RB,62,81%,0,0%,0,0%
A.J. Green,WR,62,81%,0,0%,0,0%
Antoine Wesley,WR,44,57%,0,0%,0,0%
Darrell Daniels,TE,32,42%,0,0%,12,46%
Greg Dortch,WR,17,22%,0,0%,4,15%
Eno Benjamin,RB,9,12%,0,0%,0,0%
Jonathan Ward,RB,8,10%,0,0%,18,69%
David Wells,TE,8,10%,0,0%,1,4%
Andy Isabella,WR,4,5%,0,0%,0,0%
Isaiah Simmons,LB,0,0%,64,100%,4,15%
Jordan Hicks,LB,0,0%,64,100%,3,12%
Byron Murphy,CB,0,0%,64,100%,0,0%
Jalen Thompson,FS,0,0%,63,98%,9,35%
Budda Baker,SS,0,0%,63,98%,0,0%
Kevin Peterson,CB,0,0%,59,92%,4,15%
Chandler Jones,LB,0,0%,56,88%,0,0%
Zach Allen,DE,0,0%,42,66%,0,0%
Antonio Hamilton,CB,0,0%,39,61%,5,19%
Corey Peters,DT,0,0%,31,48%,0,0%
Victor Dimukeje,LB,0,0%,29,45%,12,46%
Leki Fotu,DT,0,0%,27,42%,8,31%
Dennis Gardeck,LB,0,0%,25,39%,21,81%
Rashard Lawrence,NT,0,0%,22,34%,3,12%
Zaven Collins,LB,0,0%,19,30%,14,54%
Michael Dogbe,DE,0,0%,16,25%,3,12%
Tanner Vallejo,LB,0,0%,10,16%,18,69%
Josh Mauro,DE,0,0%,8,13%,3,12%
Deionte Thompson,SS,0,0%,3,5%,14,54%
Joe Walker,LB,0,0%,0,0%,21,81%
Charles Washington,FS,0,0%,0,0%,21,81%
Chris Banjo,FS,0,0%,0,0%,21,81%
Matt Prater,K,0,0%,0,0%,11,42%
Andy Lee,P,0,0%,0,0%,9,35%
Aaron Brewer,LS,0,0%,0,0%,9,35%
Sean Harlow,G,0,0%,0,0%,5,19%
Joshua Miles,T,0,0%,0,0%,5,19%
Jace Whittaker,CB,0,0%,0,0%,4,15%
