Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
1,0:17,2,10,CLE 20,7,7,Chris Ogbonnaya left guard for 11 yards (tackle by Chris Crocker and Reggie Nelson),-0.270,1.000
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CLE 31,7,7,Chris Ogbonnaya left end for 4 yards (tackle by Rey Maualuga),1.000,1.000
2,14:19,2,6,CLE 35,7,7,Colt McCoy pass complete short left to Greg Little for 5 yards,1.000,0.960
2,13:50,3,1,CLE 40,7,7,Peyton Hillis right guard for 1 yard (tackle by Thomas Howard),0.960,1.660
2,13:05,1,10,CLE 41,7,7,Greg Little left end for 13 yards (tackle by Chris Crocker),1.660,2.520
2,12:26,1,10,CIN 46,7,7,Peyton Hillis up the middle for 6 yards (tackle by Gibril Wilson and Reggie Nelson),2.520,2.790
2,11:48,2,4,CIN 40,7,7,Colt McCoy pass incomplete short right intended for Ben Watson (defended by Reggie Nelson),2.790,2.080
2,11:44,3,4,CIN 40,7,7,Colt McCoy pass complete short left to Greg Little for 15 yards (tackle by Nate Clements),2.080,3.910
2,11:08,1,10,CIN 25,7,7,Chris Ogbonnaya up the middle for 1 yard (tackle by Pat Sims),3.910,3.500
2,10:39,,,,7,7,Timeout #1 by Cincinnati Bengals,0.000,3.500
2,10:39,2,9,CIN 24,7,7,Peyton Hillis left guard for 10 yards (tackle by Thomas Howard),3.500,4.650
2,10:06,1,10,CIN 14,7,7,Colt McCoy sacked by Robert Geathers for -4 yards,4.650,3.480
2,10:01,2,14,CIN 18,7,7,Colt McCoy pass incomplete short left intended for Mohamed Massaquoi,3.480,2.840
2,9:50,,,,7,7,Timeout #1 by Cleveland Browns,0.000,2.840
2,9:50,3,14,CIN 18,7,7,Colt McCoy for 4 yards (tackle by Micah Johnson and Nate Clements),2.840,2.510
2,9:25,4,10,CIN 14,10,7,Phil Dawson 32 yard field goal good,2.510,3.000
2,,,,CLE 35,10,7,"Phil Dawson kicks off 63 yards, returned by Brandon Tate for 17 yards (tackle by James Dockery)",0.000,0.150
2,9:14,1,10,CIN 19,10,7,Andy Dalton left end for 5 yards (tackle by D'Qwell Jackson),0.150,0.340
2,8:30,2,5,CIN 24,10,7,Bernard Scott right guard for -7 yards (tackle by Usama Young),0.340,-1.420
2,7:49,3,12,CIN 17,10,7,Andy Dalton sacked by Titus Brown for -2 yards,-1.420,-2.440
2,7:25,4,14,CIN 15,10,7,"Kevin Huber punts 58 yards, returned by Josh Cribbs for 10 yards (tackle by Brian Leonard)",-2.440,-1.400
2,7:10,1,10,CLE 37,10,7,"Colt McCoy for no gain. Colt McCoy fumbles, recovered by Alex Smith at CLE-37",1.400,0.860
2,6:39,2,10,CLE 37,10,7,Colt McCoy pass complete short right to Ben Watson for 4 yards (tackle by Geno Atkins),0.860,0.700
2,5:53,3,6,CLE 41,10,7,Colt McCoy pass incomplete short middle intended for Greg Little,0.700,-0.650
2,5:49,4,6,CLE 41,10,7,"Brad Maynard punts 44 yards, returned by Brandon Tate for -2 yards (tackle by Dimitri Patterson)",-0.650,0.320
2,5:37,1,10,CIN 13,10,7,Cedric Benson right tackle for 4 yards (tackle by Phil Taylor),-0.320,-0.300
2,4:51,2,6,CIN 17,10,7,Andy Dalton pass complete short left to Cedric Benson for 10 yards (tackle by Brian Schaefering),-0.300,0.740
2,4:27,1,10,CIN 27,10,7,Bernard Scott right guard for -3 yards (tackle by Jabaal Sheard),0.740,-0.210
2,3:47,2,13,CIN 24,10,7,Andy Dalton right end for 7 yards (tackle by Sheldon Brown),-0.210,0.040
2,3:10,3,6,CIN 31,10,7,Andy Dalton pass incomplete short left intended for Jermaine Gresham,0.040,-1.310
2,3:02,4,6,CIN 31,10,7,Kevin Huber punts 41 yards,-1.310,-0.810
2,2:52,1,10,CLE 28,10,7,Peyton Hillis right guard for 4 yards (tackle by Reggie Nelson and Thomas Howard),0.810,0.800
2,2:06,2,6,CLE 32,10,7,Peyton Hillis up the middle for 8 yards (tackle by Gibril Wilson),0.800,1.600
2,1:58,1,10,CLE 40,10,7,Colt McCoy pass incomplete short right intended for Greg Little,1.600,1.050
2,1:54,2,10,CLE 40,10,7,Colt McCoy pass incomplete short left intended for Jordan Norwood (defended by Pacman Jones),1.050,0.370
2,1:50,,,,10,7,Timeout #2 by Cleveland Browns,0.000,0.370
2,1:50,3,10,CLE 40,10,7,Colt McCoy pass incomplete short middle intended for Ben Watson,0.370,-0.720
2,1:45,4,10,CLE 40,10,7,"Brad Maynard punts 47 yards, returned by Brandon Tate for -3 yards (tackle by Dimitri Patterson)",-0.720,0.380
2,1:35,1,10,CIN 10,10,7,Andy Dalton pass complete short right to Jermaine Gresham for 8 yards (tackle by Joe Haden),-0.380,0.070
2,1:29,2,2,CIN 18,10,7,"Andy Dalton pass incomplete deep left intended for Jermaine Gresham is intercepted by Mike Adams at CIN-46 and returned for 8 yards. Penalty on Eric Hagg: Defensive Holding, 5 yards (no play)",0.070,0.480
2,1:09,1,10,CIN 23,10,7,Andy Dalton pass complete short left to Andre Caldwell for 4 yards (tackle by Dimitri Patterson),0.480,0.470
2,0:45,2,6,CIN 27,10,7,"Andy Dalton sacked by Jabaal Sheard for -11 yards. Andy Dalton fumbles (forced by Jabaal Sheard), recovered by Scott Paxson at CIN-14 (tackle by Nate Livings). Penalty on Jerome Simpson: Unnecessary Roughness (Offsetting), Penalty on Scott Fujita: Unnecessary Roughness (Offsetting)",0.470,-4.650
2,0:33,1,10,CIN 14,10,7,Colt McCoy for 4 yards (tackle by Micah Johnson),4.650,4.710
2,0:24,2,6,CIN 10,10,7,Colt McCoy pass complete short middle to Jordan Norwood for 7 yards (tackle by Thomas Howard),4.710,6.510
2,0:14,,,,10,7,Timeout #3 by Cleveland Browns,0.000,6.510
2,0:14,1,3,CIN 3,10,7,Colt McCoy pass incomplete short right intended for Greg Little,6.510,5.530
2,0:09,2,3,CIN 3,16,7,"Colt McCoy pass complete short left to Greg Little for 3 yards, touchdown",5.530,7.000
2,,,,CIN 2,17,7,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 35,17,7,"Phil Dawson kicks off 37 yards, returned by Cedric Peerman for 10 yards (tackle by Titus Brown)",0.000,1.270
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,17,7,"Phil Dawson kicks off 68 yards, returned by Brandon Tate for 28 yards (tackle by Alex Smith)",0.000,0.610
3,14:55,1,10,CIN 25,17,7,Andy Dalton pass complete short right to Jermaine Gresham for 7 yards,0.610,1.010
3,14:47,2,3,CIN 32,17,7,Cedric Benson left tackle for 2 yards (tackle by Usama Young),1.010,0.560
3,14:08,3,1,CIN 34,17,7,Andy Dalton pass complete short right to Jermaine Gresham for 16 yards (tackle by D'Qwell Jackson and Usama Young),0.560,2.260
3,13:27,1,10,,17,7,Cedric Benson right end for no gain (tackle by Scott Paxson),2.260,1.710
3,12:46,2,10,,17,7,Andy Dalton right end for 5 yards (tackle by Scott Fujita),1.710,1.690
3,12:05,3,5,CLE 45,17,7,Andy Dalton pass complete short middle to Jerome Simpson for 6 yards (tackle by Scott Fujita),1.690,2.980
3,11:22,1,10,CLE 39,17,7,Cedric Benson for 12 yards (tackle by Scott Fujita),2.980,3.780
3,10:51,1,10,CLE 27,17,7,Andy Dalton pass complete short middle to Andre Caldwell for 16 yards (tackle by Usama Young),3.780,4.840
3,10:08,1,10,CLE 11,17,7,Cedric Benson right guard for 3 yards (tackle by Ahtyba Rubin),4.840,4.700
3,9:30,2,7,CLE 8,17,7,Andy Dalton pass incomplete short left intended for A.J. Green,4.700,3.760
3,9:24,3,7,CLE 8,17,7,Andy Dalton for 3 yards (tackle by Phil Taylor),3.760,3.010
3,8:55,4,4,CLE 5,17,10,Mike Nugent 23 yard field goal good,3.010,3.000
3,,,,CIN 35,17,10,"Mike Nugent kicks off 51 yards, returned by Josh Cribbs for 16 yards (tackle by Dan Skuta)",0.000,0.940
3,8:47,1,10,CLE 30,17,10,Peyton Hillis left guard for 3 yards (tackle by Robert Geathers and Domata Peko),0.940,0.800
3,8:08,2,7,CLE 33,17,10,Colt McCoy pass complete short left to Greg Little for 15 yards (tackle by Pacman Jones),0.800,2.130
3,7:30,1,10,CLE 48,17,10,Colt McCoy pass complete short right to Peyton Hillis for -3 yards (tackle by Thomas Howard),2.130,1.180
3,6:46,2,13,CLE 45,17,10,"Peyton Hillis left tackle for 5 yards (tackle by Rey Maualuga and Domata Peko). Penalty on Tony Pashos: Illegal Formation, 5 yards (no play)",1.180,0.500
3,6:19,2,18,CLE 40,17,10,Colt McCoy pass incomplete deep left intended for Josh Cribbs,0.500,-0.160
3,6:12,3,18,CLE 40,17,10,Colt McCoy up the middle for 20 yards (tackle by Kelly Jennings),-0.160,2.920
3,5:24,1,10,CIN 40,17,10,Josh Cribbs left end for 2 yards (tackle by Pacman Jones),2.920,2.640
3,4:48,2,8,CIN 38,17,10,Colt McCoy pass incomplete short right intended for Greg Little,2.640,1.950
3,4:41,3,8,CIN 38,17,10,Colt McCoy pass complete short right to Jordan Norwood for 2 yards (tackle by Kelly Jennings),1.950,0.880
3,3:57,4,6,CIN 36,20,10,Phil Dawson 54 yard field goal good,0.880,3.000
3,,,,CLE 35,20,10,"Phil Dawson kicks off 65 yards, returned by Brandon Tate for 25 yards (tackle by Usama Young)",0.000,0.610
3,3:44,1,10,CIN 25,20,10,Cedric Benson left tackle for 9 yards (tackle by D'Qwell Jackson),0.610,1.280
3,3:11,2,1,CIN 34,20,10,Cedric Benson left end for 1 yard (tackle by Ahtyba Rubin),1.280,1.270
3,2:35,1,10,CIN 35,20,10,Andy Dalton pass complete short middle to Andrew Hawkins for 8 yards (tackle by Dimitri Patterson),1.270,1.800
3,1:58,2,2,CIN 43,20,10,Andy Dalton pass complete deep right to A.J. Green for 35 yards (tackle by Joe Haden),1.800,4.110
3,1:29,1,10,CLE 22,20,16,"Andy Dalton pass complete deep right to Jermaine Gresham for 22 yards, touchdown",4.110,7.000
3,,,,CLE 2,20,17,Mike Nugent kicks extra point good,0.000,0.000
3,,,,CIN 35,20,17,"Mike Nugent kicks off 67 yards, returned by Josh Cribbs for 17 yards (tackle by Jeromy Miles)",0.000,-0.220
3,1:17,1,10,CLE 15,20,17,Peyton Hillis left guard for 7 yards (tackle by Jonathan Fanene and Rey Maualuga),-0.220,0.350
3,0:44,2,3,CLE 22,20,17,Peyton Hillis left guard for 3 yards (tackle by Rey Maualuga and Thomas Howard),0.350,0.610
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 25,20,17,Colt McCoy pass incomplete deep right intended for Greg Little is intercepted by Reggie Nelson at CIN-46,0.610,-1.990
4,14:52,1,10,CIN 46,20,17,Bernard Scott right tackle for 6 yards (tackle by D'Qwell Jackson),1.990,2.260
4,14:16,2,4,CLE 48,20,17,Andy Dalton pass complete short left to Andre Caldwell for 4 yards (tackle by Joe Haden),2.260,2.650
4,13:46,1,10,CLE 44,20,17,Andy Dalton pass incomplete short left intended for Jerome Simpson (defended by Sheldon Brown),2.650,2.110
4,13:42,2,10,CLE 44,20,17,Andy Dalton pass complete short right to Bernard Scott for 1 yard (tackle by Ahtyba Rubin and D'Qwell Jackson),2.110,1.550
4,12:56,3,9,CLE 43,20,17,Andy Dalton pass complete short middle to Jermaine Gresham for 15 yards (tackle by Eric Hagg),1.550,3.710
4,12:15,1,10,CLE 28,20,17,Andy Dalton pass complete short left to Bernard Scott for 1 yard (tackle by Chris Gocong),3.710,3.300
4,11:50,2,9,CLE 27,20,17,Bernard Scott right end for 5 yards (tackle by Mike Adams and Ahtyba Rubin),3.300,3.270
4,11:06,3,4,CLE 22,20,17,Andy Dalton pass incomplete deep right intended for Andrew Hawkins,3.270,2.070
4,11:01,4,4,CLE 22,20,20,Mike Nugent 40 yard field goal good,2.070,3.000
4,,,,CIN 35,20,20,"Mike Nugent kicks off 72 yards, returned by Josh Cribbs for 26 yards (tackle by Dan Skuta)",0.000,0.150
4,10:52,1,10,CLE 19,20,20,Peyton Hillis right end for -4 yards (tackle by Rey Maualuga),0.150,-1.000
4,10:07,2,14,CLE 15,20,20,Colt McCoy pass complete short right to Evan Moore for 3 yards (tackle by Robert Geathers and Rey Maualuga),-1.000,-1.250
4,9:25,3,11,CLE 18,20,20,Colt McCoy pass complete short middle to Ben Watson for 10 yards (tackle by Thomas Howard and Kelly Jennings),-1.250,-1.500
4,8:45,4,1,CLE 28,20,20,"Brad Maynard punts 41 yards, fair catch by Brandon Tate",-1.500,-1.000
4,8:37,1,10,CIN 31,20,20,"Cedric Benson left end for 8 yards (tackle by Chris Gocong and Mike Adams). Penalty on Jerome Simpson: Offensive Holding, 10 yards",1.000,0.870
4,8:09,1,12,CIN 29,20,20,Andy Dalton pass incomplete short left intended for Cedric Benson,0.870,0.190
4,8:03,2,12,CIN 29,20,20,Andy Dalton pass incomplete short left intended for Jerome Simpson,0.190,-0.490
4,7:59,3,12,CIN 29,20,20,Andy Dalton pass incomplete short middle intended for Jermaine Gresham (defended by Chris Gocong),-0.490,-1.440
4,7:54,4,12,CIN 29,20,20,"Kevin Huber punts 45 yards, returned by Josh Cribbs for 1 yard (tackle by Dan Skuta). Penalty on Jeromy Miles: Player Out of Bounds on Punt, 5 yards",-1.440,-1.070
4,7:41,1,10,CLE 32,20,20,Peyton Hillis up the middle for 6 yards (tackle by Rey Maualuga),1.070,1.340
4,7:05,2,4,CLE 38,20,20,Colt McCoy pass incomplete short right intended for Josh Cribbs (defended by Kelly Jennings),1.340,0.630
4,7:01,3,4,CLE 38,20,20,Colt McCoy sacked by Geno Atkins for -7 yards,0.630,-1.310
4,6:35,4,11,CLE 31,20,20,"Brad Maynard punts 46 yards, fair catch by Brandon Tate",-1.310,-0.480
4,6:28,1,10,CIN 23,20,20,Andy Dalton pass complete short left to Cedric Benson for 1 yard (tackle by Sheldon Brown),0.480,0.070
4,5:52,2,9,CIN 24,20,20,Cedric Benson left tackle for 4 yards (tackle by Ahtyba Rubin),0.070,-0.100
4,5:08,3,5,CIN 28,20,20,Andy Dalton pass incomplete short left intended for Jermaine Gresham (defended by Eric Hagg),-0.100,-1.500
4,5:03,4,5,CIN 28,20,20,"Kevin Huber punts 47 yards, returned by Josh Cribbs for 7 yards (tackle by Jeromy Miles)",-1.500,-1.070
4,4:52,1,10,CLE 32,20,20,Peyton Hillis up the middle for 3 yards (tackle by Domata Peko),1.070,0.930
4,4:12,2,7,CLE 35,20,20,"Colt McCoy pass complete short middle to Greg Little for 2 yards (tackle by Nate Clements). Penalty on Nate Clements: Defensive Holding, 5 yards (no play)",0.930,1.600
4,4:04,1,10,CLE 40,20,20,Colt McCoy pass complete short right to Peyton Hillis for -1 yards (tackle by Rey Maualuga and Robert Geathers),1.600,0.920
4,3:31,2,11,CLE 39,20,20,Peyton Hillis right guard for 5 yards (tackle by Manny Lawson and Geno Atkins),0.920,0.890
4,2:50,3,6,CLE 44,20,20,Colt McCoy pass complete short middle to Greg Little for 19 yards (tackle by Chris Crocker and Thomas Howard),0.890,3.120
4,2:10,1,10,CIN 37,20,20,Peyton Hillis left guard for 3 yards (tackle by Rey Maualuga),3.120,2.980
4,2:04,,,,20,20,Timeout #1 by Cincinnati Bengals,0.000,2.980
4,2:04,2,7,CIN 34,20,20,Peyton Hillis left end for -3 yards (tackle by Frostee Rucker and Nate Clements),2.980,1.880
4,1:59,3,10,CIN 37,20,20,Colt McCoy pass incomplete short middle intended for Greg Little (defended by Nate Clements),1.880,0.790
4,1:55,4,10,CIN 37,20,20,Phil Dawson 55 yard field goal no good,0.790,-1.930
4,1:51,1,10,CIN 45,20,20,Andy Dalton pass incomplete deep left intended for Jerome Simpson,1.930,1.380
4,1:46,2,10,CIN 45,20,20,Brian Leonard right guard for 2 yards (tackle by Ahtyba Rubin),1.380,0.960
4,1:08,3,8,CIN 47,20,20,Andy Dalton pass complete deep middle to A.J. Green for 51 yards (tackle by Joe Haden),0.960,6.740
4,0:58,1,2,CLE 2,20,20,"Penalty on Nate Livings: False Start, 5 yards (no play)",6.740,5.600
4,0:58,1,7,CLE 7,20,20,Cedric Benson right tackle for 2 yards (tackle by D'Qwell Jackson),5.600,5.150
4,0:49,,,,20,20,Timeout #1 by Cleveland Browns,0.000,5.150
4,0:49,2,5,CLE 5,20,20,Cedric Benson right guard for 1 yard (tackle by Jabaal Sheard),5.150,4.490
4,0:46,,,,20,20,Timeout #2 by Cleveland Browns,0.000,4.490
4,0:46,3,4,CLE 4,20,20,Cedric Benson left tackle for -4 yards (tackle by Scott Paxson),4.490,2.950
4,0:41,,,,20,20,Timeout #3 by Cleveland Browns,0.000,2.950
4,0:41,4,8,CLE 8,20,23,Mike Nugent 26 yard field goal good,2.950,3.000
4,,,,CIN 35,20,23,"Mike Nugent kicks off 68 yards, returned by Josh Cribbs for 29 yards (tackle by Jeromy Miles)",0.000,0.670
4,0:32,1,10,CLE 26,20,23,Colt McCoy pass incomplete short left intended for Chris Ogbonnaya,0.670,0.130
4,0:27,2,10,CLE 26,20,23,Colt McCoy pass incomplete deep middle intended for Greg Little,0.130,-0.560
4,0:22,3,10,CLE 26,20,23,Colt McCoy pass complete short left to Chris Ogbonnaya for 4 yards,-0.560,-1.370
4,0:16,4,6,CLE 30,20,23,Colt McCoy pass incomplete deep right intended for Josh Cribbs (defended by Kelly Jennings),-1.370,-3.640
4,0:10,1,10,CLE 29,20,23,Andy Dalton kneels for -1 yards,3.640,2.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
