Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
1,9:47,3,6,STL 29,0,3,Austin Davis pass incomplete short right intended for Chris Givens,-0.100,-1.440
1,9:40,4,6,STL 29,0,3,"Johnny Hekker punts 60 yards, returned by Bruce Ellington for 12 yards (tackle by Benny Cunningham)",-1.440,-0.480
1,9:26,1,10,SFO 23,0,3,Colin Kaepernick pass complete short right to Anquan Boldin for 13 yards (tackle by Rodney McLeod),0.480,1.330
1,8:44,1,10,SFO 36,0,3,Colin Kaepernick sacked by William Hayes for -7 yards,1.330,-0.160
1,8:00,2,17,SFO 29,0,3,Colin Kaepernick pass incomplete short left intended for Vernon Davis (defended by Alec Ogletree),-0.160,-0.820
1,7:55,3,17,SFO 29,0,3,Colin Kaepernick up the middle for 2 yards (tackle by Aaron Donald). Penalty on Alex Boone: Illegal Use of Hands (Declined),-0.820,-1.310
1,7:33,4,15,SFO 31,0,3,"Andy Lee punts 44 yards, out of bounds",-1.310,-0.610
1,7:28,1,10,STL 25,0,3,Tre Mason up the middle for 4 yards (tackle by Chris Borland),0.610,0.600
1,6:54,2,6,STL 29,0,3,Tre Mason left guard for 5 yards (tackle by Michael Wilhoite and Ray McDonald),0.600,0.560
1,6:12,3,1,STL 34,0,3,Austin Davis pass complete short middle to Stedman Bailey for 7 yards (tackle by Dan Skuta),0.560,1.660
1,5:35,1,10,STL 41,0,3,"Penalty on Ray McDonald: Neutral Zone Infraction, 5 yards (no play)",1.660,2.390
1,5:25,1,5,STL 46,0,3,Tre Mason left end for 6 yards (tackle by Michael Wilhoite),2.390,2.390
1,4:44,1,10,SFO 48,0,3,Tre Mason up the middle for -2 yards (tackle by Chris Borland),2.390,1.580
1,4:04,2,12,,0,3,"Austin Davis up the middle for 10 yards (tackle by Eric Reid). Penalty on Jimmie Ward: Defensive Holding, 5 yards",1.580,3.250
1,3:39,1,10,SFO 35,0,3,Tre Mason right tackle for 4 yards (tackle by Chris Borland and Antoine Bethea),3.250,3.240
1,2:59,2,6,SFO 31,0,3,Austin Davis pass complete short right to Jared Cook for 9 yards (tackle by Chris Borland),3.240,4.110
1,2:18,1,10,SFO 22,0,3,Austin Davis pass incomplete short left intended for Lance Kendricks (defended by Michael Wilhoite),4.110,3.560
1,2:12,2,10,SFO 22,0,3,Austin Davis pass complete short right to Jared Cook for 3 yards (tackle by Antoine Bethea),3.560,3.260
1,1:30,3,7,SFO 19,0,3,Austin Davis pass incomplete short left intended for Chris Givens,3.260,2.180
1,1:25,4,7,SFO 19,3,3,Greg Zuerlein 37 yard field goal good,2.180,3.000
1,1:25,,,STL 35,3,3,"Greg Zuerlein kicks off 69 yards, returned by Bruce Ellington for 24 yards (tackle by Will Herring)",0.000,-0.280
1,1:14,1,10,SFO 20,3,3,Carlos Hyde left guard for 4 yards (tackle by Jo-Lonn Dunbar),0.280,0.270
1,0:41,2,6,SFO 24,3,3,Frank Gore left end for 11 yards (tackle by T.J. McDonald),0.270,1.270
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 35,3,3,Frank Gore left end for no gain (tackle by Robert Quinn),1.270,0.720
2,14:20,2,10,SFO 35,3,3,Colin Kaepernick pass incomplete short right intended for Carlos Hyde,0.720,0.040
2,14:16,3,10,SFO 35,3,3,Colin Kaepernick sacked by James Laurinaitis for -8 yards,0.040,-1.570
2,13:40,4,18,SFO 27,3,3,"Andy Lee punts 58 yards, returned by Tavon Austin for 10 yards (tackle by Nick Moody)",-1.570,-0.610
2,13:28,1,10,STL 25,3,3,Austin Davis pass incomplete short right intended for Tavon Austin is intercepted by Antoine Bethea at STL-35,0.610,-3.250
2,13:21,1,10,STL 35,3,3,Colin Kaepernick left end for 3 yards (tackle by Trumaine Johnson and Jo-Lonn Dunbar),3.250,3.110
2,12:47,2,7,STL 32,3,3,Colin Kaepernick pass complete short left to Michael Crabtree for 5 yards (tackle by Trumaine Johnson),3.110,3.070
2,12:05,3,2,STL 27,3,9,"Colin Kaepernick pass complete deep middle to Anquan Boldin for 27 yards, touchdown",3.070,7.000
2,12:05,,,STL 2,3,10,Phil Dawson kicks extra point good,0.000,0.000
2,12:05,,,SFO 35,3,10,"Phil Dawson kicks off 70 yards, returned by Benny Cunningham for 37 yards (tackle by Jimmie Ward)",0.000,-1.070
2,11:50,1,10,STL 32,3,10,Tre Mason left tackle for 3 yards (tackle by Justin Smith),1.070,0.930
2,11:18,2,7,STL 35,3,10,Tre Mason right end for 2 yards (tackle by Chris Borland),0.930,0.500
2,10:33,3,5,STL 37,3,10,Austin Davis pass complete short right to Trey Watts for 6 yards (tackle by Chris Borland),0.500,1.800
2,9:56,1,10,STL 43,3,10,Austin Davis pass incomplete short right intended for Kenny Britt (defended by Antoine Bethea),1.800,1.250
2,9:51,2,10,STL 43,3,10,Austin Davis pass complete short left to Kenny Britt for 11 yards (tackle by Chris Culliver),1.250,2.520
2,9:11,1,10,SFO 46,3,10,"Tre Mason left end for 6 yards (tackle by Chris Culliver). Penalty on Greg Robinson: Offensive Holding, 10 yards (no play)",2.520,1.860
2,8:41,1,20,STL 44,3,10,Austin Davis pass incomplete deep right intended for Kenny Britt is intercepted by Perrish Cox at SFO-29 and returned for 10 yards,1.860,-1.530
2,8:29,1,10,SFO 39,3,10,Frank Gore up the middle for 4 yards (tackle by James Laurinaitis),1.530,1.530
2,7:43,2,6,SFO 43,3,10,Colin Kaepernick sacked by William Hayes for -5 yards. Penalty on Joe Staley: Offensive Holding (Declined),1.530,0.170
2,7:22,3,11,SFO 38,3,10,Colin Kaepernick pass complete short left to Michael Crabtree for 12 yards (tackle by Lamarcus Joyner),0.170,2.260
2,6:45,1,10,,3,10,Frank Gore right end for 1 yard (tackle by Kendall Langford),2.260,1.850
2,5:44,2,9,STL 49,3,10,Colin Kaepernick pass complete short right to Vernon Davis for 6 yards (tackle by T.J. McDonald and Kendall Langford),1.850,1.950
2,5:07,3,3,STL 43,3,10,Colin Kaepernick sacked by Robert Quinn for -4 yards,1.950,0.130
2,4:28,4,7,STL 47,3,10,"Andy Lee punts 47 yards, touchback",0.130,-0.280
2,4:17,1,10,STL 20,3,10,Tre Mason up the middle for 1 yard (tackle by Chris Borland),0.280,-0.130
2,3:39,2,9,STL 21,3,10,Austin Davis pass incomplete short middle intended for Jared Cook,-0.130,-0.820
2,3:34,3,9,STL 21,3,10,"Penalty on Joe Barksdale: False Start, 5 yards (no play)",-0.820,-1.690
2,3:33,3,14,STL 16,3,10,Austin Davis sacked by Aaron Lynch for -3 yards,-1.690,-2.490
2,2:51,4,17,STL 13,3,10,Johnny Hekker punts 46 yards,-2.490,-1.660
2,2:39,1,10,SFO 41,3,10,Colin Kaepernick right end for 9 yards (tackle by Lamarcus Joyner),1.660,2.340
2,2:06,2,1,,3,10,"Colin Kaepernick sacked by Robert Quinn for -10 yards. Colin Kaepernick fumbles (forced by Robert Quinn), recovered by Eugene Sims at SFO-36 (tackle by Anthony Davis)",2.340,-3.180
2,1:59,1,10,SFO 36,3,10,Austin Davis pass complete short right to Benny Cunningham for 17 yards (tackle by Chris Borland),3.180,4.310
2,1:17,1,10,SFO 19,3,10,Benny Cunningham up the middle for -2 yards (tackle by Antoine Bethea and Dan Skuta),4.310,4.310
2,1:11,1,10,SFO 19,3,10,Timeout #1 by St. Louis Rams,4.310,3.490
2,1:11,2,12,SFO 21,9,10,"Austin Davis pass complete short left to Kenny Britt for 21 yards, touchdown",3.490,7.000
2,1:11,,,SFO 2,10,10,Greg Zuerlein kicks extra point good,0.000,0.000
2,1:11,,,STL 35,10,10,"Greg Zuerlein kicks off 71 yards, returned by Bruce Ellington for 38 yards (tackle by Mark Barron)",0.000,-1.070
2,0:58,1,10,SFO 32,10,10,Colin Kaepernick pass complete short left to Brandon Lloyd for 10 yards,1.070,1.730
2,0:54,1,10,SFO 42,10,10,Colin Kaepernick pass complete short middle to Anquan Boldin for 11 yards (tackle by Lamarcus Joyner),1.730,2.460
2,0:30,1,10,STL 47,10,10,Colin Kaepernick pass complete short right to Vernon Davis for 13 yards (tackle by E.J. Gaines and James Laurinaitis),2.460,2.460
2,0:23,1,10,STL 47,10,10,Timeout #2 by San Francisco 49ers,2.460,3.310
2,0:23,1,10,STL 34,10,10,Colin Kaepernick pass incomplete deep right intended for Michael Crabtree,3.310,2.770
2,0:19,2,10,STL 34,10,10,Colin Kaepernick sacked by Eugene Sims for -3 yards,2.770,2.770
2,0:03,2,10,STL 34,10,10,Timeout #3 by San Francisco 49ers,2.770,1.690
2,0:03,3,13,STL 37,10,10,Phil Dawson 55 yard field goal no good,1.690,1.860
,,,,,,,"Replay Assistant challenged the safety ruling, and the play was upheld.",,
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,10,10,"Phil Dawson kicks off 61 yards, returned by Benny Cunningham for 22 yards (tackle by Nick Moody)",0.000,-0.670
3,14:54,1,10,STL 26,10,10,Tre Mason right guard for 21 yards (tackle by Eric Reid),0.670,2.060
3,14:18,1,10,STL 47,10,10,Tre Mason up the middle for 5 yards (tackle by Michael Wilhoite),2.060,2.190
3,13:45,2,5,SFO 48,10,10,"Tre Mason up the middle for 6 yards (tackle by Ahmad Brooks). Penalty on Scott Wells: Offensive Holding, 10 yards (no play)",2.190,0.840
3,13:21,2,15,STL 42,10,10,Austin Davis pass complete short left to Tavon Austin for 4 yards (tackle by Chris Borland),0.840,0.700
3,12:41,3,11,STL 46,10,10,Austin Davis pass incomplete short right intended for Jared Cook,0.700,-0.320
3,12:33,4,11,STL 46,10,10,"Johnny Hekker punts 54 yards, touchback",-0.320,-0.280
3,12:25,1,10,SFO 20,10,10,"Frank Gore up the middle for 14 yards (tackle by Rodney McLeod). Penalty on Alex Boone: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,12:01,1,20,SFO 10,10,10,Colin Kaepernick pass complete short middle to Frank Gore for 9 yards (tackle by Trumaine Johnson),-0.760,-0.460
3,11:19,2,11,SFO 19,10,10,Colin Kaepernick pass complete short right to Steve Johnson for 11 yards (tackle by E.J. Gaines),-0.460,0.940
3,11:00,1,10,SFO 30,10,10,Frank Gore up the middle for 3 yards (tackle by Eugene Sims),0.940,0.800
3,10:24,2,7,SFO 33,10,10,Colin Kaepernick pass incomplete short right intended for Michael Crabtree,0.800,0.100
3,10:20,3,7,SFO 33,10,10,"Penalty on Marcus Martin: False Start, 5 yards (no play)",0.100,0.100
3,10:17,3,7,SFO 33,10,10,Timeout #1 by San Francisco 49ers,0.100,-0.560
3,10:17,3,12,SFO 28,10,10,Colin Kaepernick pass complete short left to Michael Crabtree for 7 yards (tackle by T.J. McDonald),-0.560,-1.040
3,9:39,4,5,SFO 35,10,10,"Andy Lee punts 52 yards, returned by Tavon Austin for 5 yards (tackle by Craig Dahl)",-1.040,-0.040
3,9:27,1,10,STL 18,10,10,Austin Davis pass complete short left to Lance Kendricks for 7 yards (tackle by Chris Borland),0.040,0.550
3,8:47,2,3,STL 25,10,10,Tre Mason left guard for 5 yards (tackle by Ian Williams),0.550,0.940
3,8:10,1,10,STL 30,10,10,"Austin Davis pass complete short middle to Tre Mason for 5 yards (tackle by Chris Borland). Penalty on Chris Culliver: Defensive Holding, 5 yards (no play)",0.940,1.270
3,7:51,1,10,STL 35,10,10,Tre Mason left guard for no gain (tackle by Ian Williams),1.270,0.720
3,7:08,2,10,STL 35,10,10,Austin Davis pass incomplete short left intended for Tre Mason,0.720,0.040
3,7:04,3,10,STL 35,10,10,Benny Cunningham left guard for -3 yards (tackle by Ray McDonald),0.040,-1.240
3,6:27,4,13,STL 32,10,10,"Johnny Hekker punts 44 yards, fair catch by Bruce Ellington",-1.240,-0.540
3,6:19,1,10,SFO 24,10,10,Colin Kaepernick pass complete short right to Anquan Boldin for 14 yards (tackle by E.J. Gaines and Eugene Sims),0.540,1.470
3,5:33,1,10,SFO 38,10,10,Frank Gore up the middle for 4 yards (tackle by Michael Brockers),1.470,1.460
3,4:49,2,6,SFO 42,10,10,Colin Kaepernick pass complete short right to Bruce Miller for 5 yards (tackle by Jo-Lonn Dunbar),1.460,1.420
3,4:20,3,1,SFO 47,10,10,Frank Gore right guard for 3 yards (tackle by James Laurinaitis),1.420,2.260
3,3:41,1,10,,10,10,Frank Gore up the middle for 3 yards (tackle by Kendall Langford),2.260,2.120
3,3:02,2,7,STL 47,10,10,Carlos Hyde left end for 13 yards (tackle by Rodney McLeod),2.120,3.310
3,2:30,1,10,STL 34,10,10,Colin Kaepernick sacked by Aaron Donald for -9 yards,3.310,1.550
3,1:45,2,19,STL 43,10,10,Frank Gore right tackle for 2 yards (tackle by Alec Ogletree),1.550,1.160
3,1:01,3,17,STL 41,10,10,"Colin Kaepernick for no gain. Colin Kaepernick fumbles, recovered by Colin Kaepernick at STL-45",1.160,0.270
3,0:25,4,21,STL 45,10,10,"Andy Lee punts 45 yards, touchback",0.270,-0.280
3,0:16,1,10,STL 20,10,10,Tre Mason right guard for 5 yards (tackle by Chris Borland and Ian Williams),0.280,0.410
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,STL 25,10,10,Tre Mason right guard for 3 yards (tackle by Chris Borland and Ray McDonald),0.410,0.100
4,14:23,3,2,STL 28,10,10,Austin Davis pass complete short left to Benny Cunningham for 13 yards (tackle by Jimmie Ward),0.100,1.660
4,13:44,1,10,STL 41,10,10,Tavon Austin right end for 3 yards (tackle by Antoine Bethea),1.660,1.530
4,13:14,2,7,STL 44,10,10,Tre Mason up the middle for 3 yards (tackle by Chris Borland),1.530,1.220
4,12:31,3,4,STL 47,10,10,Austin Davis pass complete short right to Tavon Austin for 7 yards (tackle by Antoine Bethea),1.220,2.520
4,11:51,1,10,SFO 46,10,10,Tre Mason left tackle for -1 yards (tackle by Michael Wilhoite and Chris Culliver),2.520,1.840
4,11:32,2,11,SFO 47,10,10,Austin Davis pass complete short right to Tre Mason for -8 yards (tackle by Chris Borland),1.840,0.100
4,10:46,3,19,STL 45,10,10,Benny Cunningham left guard for 7 yards (tackle by Chris Borland),0.100,0.070
4,10:12,4,12,SFO 48,10,10,"Johnny Hekker punts 37 yards, fair catch by Bruce Ellington. Penalty on Bruce Ellington: Unsportsmanlike Conduct, 5 yards",0.070,0.380
4,10:04,1,10,SFO 6,10,10,"Penalty on Mike Iupati: False Start, 3 yards (no play)",-0.380,-0.490
4,10:04,1,13,SFO 3,10,10,"Penalty on Frank Gore: False Start, 1 yards (no play)",-0.490,-0.530
4,10:04,1,14,SFO 2,10,10,Frank Gore up the middle for 3 yards (tackle by Rodney McLeod),-0.530,-0.850
4,9:24,2,11,SFO 5,10,10,Colin Kaepernick sacked by Michael Brockers for -4 yards,-0.850,-2.010
4,8:38,3,15,SFO 1,10,10,Frank Gore right tackle for 5 yards (tackle by T.J. McDonald),-2.010,-2.490
4,8:00,4,10,SFO 6,10,10,"Andy Lee punts 55 yards, returned by Tavon Austin for 17 yards (tackle by L.J. McCray). Penalty on Daren Bates: Illegal Block Above the Waist (Offsetting), Penalty on Eric Reid: Illegal Block Above the Waist (Offsetting) (no play)",-2.490,-2.490
4,7:45,4,10,SFO 6,10,10,"Andy Lee punts 23 yards, out of bounds",-2.490,-3.640
4,7:37,1,10,SFO 29,10,10,Tre Mason left guard for 1 yard (tackle by Michael Wilhoite and Ahmad Brooks),3.640,3.240
4,6:57,2,9,SFO 28,10,10,Tre Mason up the middle for -1 yards (tackle by Chris Borland),3.240,3.240
4,6:13,2,9,SFO 28,10,10,Timeout #1 by St. Louis Rams,3.240,2.410
4,6:13,3,10,SFO 29,10,10,Austin Davis pass complete short left to Benny Cunningham for 8 yards (tackle by Chris Borland),2.410,2.180
4,5:30,4,2,SFO 21,13,10,Greg Zuerlein 39 yard field goal good,2.180,3.000
4,5:30,,,STL 35,13,10,"Greg Zuerlein kicks off 66 yards, returned by Bruce Ellington for 22 yards (tackle by Chase Reynolds)",0.000,-0.340
4,5:20,1,10,SFO 21,13,10,Colin Kaepernick pass complete short right to Derek Carrier for 6 yards (tackle by Jo-Lonn Dunbar),0.340,0.610
4,4:34,2,4,SFO 27,13,10,Colin Kaepernick pass incomplete short middle intended for Frank Gore (defended by Robert Quinn),0.610,-0.100
4,4:28,3,4,SFO 27,13,10,Colin Kaepernick pass incomplete short left intended for Michael Crabtree,-0.100,-1.570
4,4:26,4,4,SFO 27,13,10,"Andy Lee punts 45 yards, returned by Tavon Austin for 11 yards (tackle by Eric Reid)",-1.570,-1.530
4,4:14,1,10,STL 39,13,10,Tre Mason right tackle for 1 yard (tackle by Ian Williams and Chris Borland),1.530,1.120
4,3:30,2,9,STL 40,13,10,Benny Cunningham up the middle for 8 yards (tackle by Perrish Cox),1.120,1.120
4,3:23,2,9,STL 40,13,10,Timeout #2 by San Francisco 49ers,1.120,1.490
4,3:23,3,1,STL 48,13,10,Austin Davis pass incomplete short right intended for Cory Harkey,1.490,-0.190
4,3:19,4,1,STL 48,13,10,"Johnny Hekker punts 40 yards, fair catch by Bruce Ellington",-0.190,0.350
4,3:11,1,10,SFO 12,13,10,Colin Kaepernick pass complete short left to Steve Johnson for 25 yards (tackle by Lamarcus Joyner and Rodney McLeod),-0.350,1.400
4,2:38,1,10,SFO 37,13,10,Colin Kaepernick pass incomplete short right intended for Steve Johnson,1.400,0.860
4,2:34,2,10,SFO 37,13,10,Colin Kaepernick pass complete short right to Anquan Boldin for 8 yards (tackle by Rodney McLeod),0.860,1.220
4,2:01,3,2,SFO 45,13,10,"Colin Kaepernick pass incomplete short left intended for Michael Crabtree. Penalty on Lamarcus Joyner: Defensive Holding, 5 yards (no play)",1.220,2.260
4,1:58,1,10,,13,10,"Colin Kaepernick pass incomplete deep right intended for Michael Crabtree. Penalty on Anthony Davis: Illegal Formation, 5 yards (no play)",2.260,1.930
4,1:54,1,15,SFO 45,13,10,Colin Kaepernick pass complete short left to Anquan Boldin for 20 yards (tackle by James Laurinaitis),1.930,3.250
4,1:24,1,10,STL 35,13,10,Colin Kaepernick pass complete short right to Steve Johnson for 5 yards (tackle by E.J. Gaines),3.250,3.380
4,0:56,2,5,STL 30,13,10,Colin Kaepernick pass incomplete deep right intended for Steve Johnson (defended by E.J. Gaines),3.380,3.380
4,0:51,2,5,STL 30,13,10,Timeout #2 by St. Louis Rams,3.380,2.680
4,0:51,3,5,STL 30,13,10,"Colin Kaepernick pass incomplete deep left intended for Michael Crabtree. Penalty on Trumaine Johnson: Defensive Pass Interference, 25 yards (no play)",2.680,6.060
4,0:46,1,5,STL 5,13,10,"Colin Kaepernick pass incomplete short left intended for Michael Crabtree. Penalty on Trumaine Johnson: Defensive Holding, 3 yards (no play)",6.060,6.740
4,0:42,1,2,STL 2,13,10,Colin Kaepernick pass complete short right to Michael Crabtree for 1 yard (tackle by Lamarcus Joyner),6.740,5.910
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:14,2,1,STL 1,13,10,Colin Kaepernick pass incomplete short right intended for Frank Gore,5.910,5.170
4,0:09,3,1,STL 1,13,10,"Colin Kaepernick up the middle for no gain. Colin Kaepernick fumbles, recovered by James Laurinaitis at STL-0",5.170,-0.280
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,0:02,1,10,STL 20,13,10,Austin Davis kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
