Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sterling Shepard,NYG,7,6,113,0,5,89,14.8,24,4.0,14.0,0,,0,0.0,0,118.7
Evan Engram,NYG,6,6,87,0,5,53,8.8,34,5.7,8.8,0,,0,0.0,0,118.7
Saquon Barkley,NYG,7,5,34,0,2,-15,-3.0,49,9.8,-2.6,2,2.5,0,0.0,0,81.8
Scott Simonson,NYG,3,3,16,1,2,5,1.7,11,3.7,1.7,0,,0,0.0,0,128.5
Rhett Ellison,NYG,2,2,18,0,1,2,1.0,16,8.0,1.0,0,,0,0.0,0,104.2
Bennie Fowler,NYG,3,1,26,0,1,3,3.0,23,23.0,14.7,1,1.0,0,0.0,1,26.4
Cody Latimer,NYG,1,1,10,0,1,10,10.0,0,0.0,10.0,0,,0,0.0,0,108.3
Elijhaa Penny,NYG,1,1,5,0,,1,1.0,4,4.0,1.0,0,,0,0.0,0,87.5
Corey Coleman,NYG,1,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
T.Y. Hilton,IND,8,7,138,0,5,90,12.9,48,6.9,12.5,0,,0,0.0,0,118.7
Chester Rogers,IND,7,7,54,1,5,16,2.3,38,5.4,2.3,1,7.0,0,0.0,0,138.4
Nyheim Hines,IND,5,4,41,0,2,34,8.5,7,1.8,6.8,0,,0,0.0,0,100.8
Dontrelle Inman,IND,5,4,46,1,3,38,9.5,8,2.0,8.8,1,4.0,1,20.0,0,144.6
Zach Pascal,IND,7,4,41,0,2,27,6.8,14,3.5,8.4,0,,1,14.3,0,74.1
Eric Ebron,IND,5,3,28,0,2,23,7.7,5,1.7,15.4,0,,0,0.0,0,75.4
Ryan Grant,IND,3,1,5,0,,5,5.0,0,0.0,15.7,0,,1,33.3,0,42.4
Marlon Mack,IND,3,1,4,0,0,2,2.0,2,2.0,1.0,0,,0,0.0,0,42.4
Mo Alie-Cox,IND,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
