Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,5:42,,,IND 15,10,13,Josh Lambo kicks extra point good,0.000,0.000
2,5:42,,,JAX 35,10,13,"Logan Cooke kicks off 66 yards, returned by Ashton Dulin for 46 yards (tackle by Doug Middleton)",0.000,1.930
2,5:31,1,10,IND 45,10,13,Marlon Mack right end for 16 yards (tackle by Ronnie Harrison),1.930,2.980
2,5:00,1,10,JAX 39,10,13,Marlon Mack up the middle for 9 yards (tackle by Akeem Spence),2.980,3.660
2,4:18,2,1,JAX 30,10,13,Nyheim Hines up the middle for 7 yards (tackle by Leon Jacobs),3.660,4.040
2,3:39,1,10,JAX 23,10,13,Nyheim Hines left end for 15 yards (tackle by Austin Calitro),4.040,5.370
2,2:58,1,8,JAX 8,10,13,Marlon Mack up the middle for no gain (tackle by D.J. Hayden),5.370,4.570
2,2:16,2,8,JAX 8,16,13,"Marlon Mack left end for 8 yards, touchdown",4.570,7.000
2,2:11,,,JAX 15,17,13,Chase McLaughlin kicks extra point good,0.000,0.000
2,2:11,,,IND 35,17,13,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
2,2:11,1,10,JAX 25,17,13,Gardner Minshew pass complete short right to Seth Devalve for 4 yards (tackle by Anthony Walker),0.610,0.600
2,2:00,2,6,JAX 29,17,13,Gardner Minshew pass complete short left to Ryquell Armstead for 6 yards (tackle by Briean Boddy-Calhoun),0.600,1.270
2,1:35,1,10,JAX 35,17,13,Gardner Minshew pass short left intended for Ryquell Armstead is intercepted by Darius Leonard at JAC-37 and returned for no gain,1.270,-3.120
2,1:26,1,10,JAX 37,17,13,Nyheim Hines up the middle for 7 yards (tackle by Ronnie Harrison),3.120,3.520
2,0:59,2,3,JAX 30,17,13,Jacoby Brissett sacked by Dawuane Smoot for -6 yards,3.520,2.010
2,0:51,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,0:51,3,9,JAX 36,17,13,Jacoby Brissett pass complete short left to Nyheim Hines for 4 yards (tackle by Jarrod Wilson and Ronnie Harrison),2.010,1.260
2,0:44,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,0:44,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:44,4,5,JAX 32,20,13,Chase McLaughlin 50 yard field goal good,1.260,3.000
2,0:39,,,IND 35,20,13,"Rigoberto Sanchez kicks off 70 yards, returned by Keelan Cole for 32 yards (tackle by Marvell Tell)",0.000,0.740
2,0:33,1,10,JAX 27,20,13,Gardner Minshew pass complete short right to Devine Ozigbo for 7 yards (tackle by Pierre Desir),0.740,1.140
2,0:27,2,3,JAX 34,20,13,Gardner Minshew pass incomplete short right intended for Devine Ozigbo,1.140,0.430
2,0:23,3,3,JAX 34,20,13,Gardner Minshew pass complete deep right to Chris Conley for 17 yards (tackle by Pierre Desir),0.430,2.320
2,0:19,1,10,IND 49,20,13,Gardner Minshew pass complete short left to Keelan Cole for 8 yards (tackle by Pierre Desir),2.320,2.860
2,0:12,2,2,IND 41,20,13,Gardner Minshew pass incomplete short right intended for Devine Ozigbo,2.860,2.150
2,0:07,3,2,IND 41,20,13,Gardner Minshew left end for 3 yards (tackle by Marvell Tell),2.150,3.050
2,0:02,,,,,,Timeout #3 by Jacksonville Jaguars,,
2,0:02,1,10,IND 38,20,16,Josh Lambo 56 yard field goal good,3.050,3.000
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,20,16,"Rigoberto Sanchez kicks off 64 yards, returned by Keelan Cole for 19 yards (tackle by Zaire Franklin)",0.000,0.280
3,14:55,1,10,JAX 20,20,16,Gardner Minshew pass complete short right to DJ Chark for 8 yards (tackle by Pierre Desir),0.280,0.810
3,14:15,2,2,JAX 28,20,16,Ryquell Armstead up the middle for 2 yards (tackle by Margus Hunt),0.810,0.940
3,13:37,1,10,JAX 30,20,16,Gardner Minshew pass complete short left to Ryquell Armstead for 8 yards (tackle by Anthony Walker),0.940,1.470
3,12:55,2,2,JAX 38,20,16,Ryquell Armstead left end for 7 yards (tackle by Trevon Coley and Bobby Okereke),1.470,1.930
3,12:13,1,10,JAX 45,20,16,Gardner Minshew pass complete short middle to Dede Westbrook for 11 yards (tackle by Anthony Walker),1.930,2.650
3,11:30,1,10,IND 44,20,16,Devine Ozigbo up the middle for no gain (tackle by Margus Hunt),2.650,2.110
3,10:50,2,10,IND 44,20,16,Gardner Minshew pass complete short right to Dede Westbrook for 11 yards (tackle by Briean Boddy-Calhoun),2.110,3.380
3,10:09,1,10,IND 33,20,16,Gardner Minshew pass incomplete deep left intended for Chris Conley (defended by Pierre Desir),3.380,2.840
3,10:04,2,10,IND 33,20,16,Ryquell Armstead up the middle for 4 yards (tackle by Trevon Coley and Grover Stewart),2.840,2.680
3,9:22,3,6,IND 29,20,16,"Gardner Minshew pass incomplete deep left intended for DJ Chark. Penalty on Rock Ya-Sin: Defensive Pass Interference, 20 yards (no play)",2.680,5.140
3,9:16,1,9,IND 9,20,16,Gardner Minshew pass complete short right to Chris Conley for 6 yards (tackle by Briean Boddy-Calhoun and Pierre Desir),5.140,5.530
3,8:33,2,3,IND 3,20,22,"Gardner Minshew pass complete short left to Ryquell Armstead for 3 yards, touchdown, touchdown. Penalty on Tyquan Lewis: Roughing the Passer, 1 yard",5.530,7.000
3,8:27,,,IND 1,20,24,"Two Point Attempt: Gardner Minshew pass complete to Dede Westbrook, conversion succeeds",1.000,1.000
3,8:27,,,JAX 35,20,24,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
3,8:27,1,10,IND 25,20,24,Marlon Mack right end for 8 yards (tackle by Austin Calitro),0.610,1.140
3,7:48,2,2,IND 33,20,24,Nyheim Hines up the middle for 4 yards (tackle by Taven Bryan),1.140,1.400
3,7:10,1,10,IND 37,20,24,Nyheim Hines up the middle for -4 yards (tackle by Taven Bryan),1.400,0.320
3,6:28,2,14,IND 33,20,24,Jacoby Brissett pass incomplete deep right intended for Marcus Johnson,0.320,-0.360
3,6:22,3,14,IND 33,20,24,Jacoby Brissett pass incomplete short right intended for Jack Doyle,-0.360,-1.180
3,6:18,4,14,IND 33,20,24,"Rigoberto Sanchez punts 54 yards, returned by Dede Westbrook for 5 yards (tackle by Zaire Franklin)",-1.180,-0.040
3,6:05,1,10,JAX 18,20,24,Gardner Minshew pass complete short left to DJ Chark for no gain (tackle by Anthony Walker),0.040,-0.490
3,5:29,2,10,JAX 18,20,24,Gardner Minshew pass complete short right to Dede Westbrook for 7 yards (tackle by Pierre Desir),-0.490,-0.270
3,4:48,3,3,JAX 25,20,24,Gardner Minshew pass complete short right to Chris Conley for 15 yards (tackle by Pierre Desir and Anthony Walker),-0.270,1.600
3,4:03,1,10,JAX 40,20,24,Devine Ozigbo right end for -1 yards (tackle by Darius Leonard),1.600,0.920
3,3:27,2,11,JAX 39,20,24,"Gardner Minshew pass complete short left to Seth Devalve for 14 yards (tackle by Pierre Desir). Penalty on Jawaan Taylor: Offensive Holding, 10 yards (no play)",0.920,-0.430
3,2:59,2,21,JAX 29,20,24,Gardner Minshew pass complete short left to Charles Jones for 5 yards (tackle by Anthony Walker and Darius Leonard),-0.430,-0.430
3,2:17,3,16,JAX 34,20,24,Gardner Minshew pass incomplete short left intended for Ryquell Armstead,-0.430,-1.110
3,2:13,4,16,JAX 34,20,24,"Logan Cooke punts 59 yards, returned by Nyheim Hines for 18 yards (tackle by Brandon Watson)",-1.110,-0.610
3,2:02,1,10,IND 25,20,24,Jacoby Brissett pass complete short left to T.Y. Hilton for 21 yards (tackle by Jarrod Wilson),0.610,1.990
3,1:25,1,10,IND 46,20,24,Jacoby Brissett left end for 9 yards (tackle by Carl Davis),1.990,2.670
3,0:38,2,1,JAX 45,20,24,Marlon Mack up the middle for -4 yards (tackle by Jarrod Wilson),2.670,1.420
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,JAX 49,20,24,Jacoby Brissett pass incomplete short left intended for Zach Pascal,1.420,0.000
4,14:52,4,5,JAX 49,20,24,"Rigoberto Sanchez punts 38 yards, fair catch by Dede Westbrook at JAC-11",0.000,0.370
4,14:44,1,10,JAX 11,20,24,Ryquell Armstead up the middle for 1 yard (tackle by Al-Quadin Muhammad),-0.370,-0.710
4,14:08,2,9,JAX 12,20,24,Ryquell Armstead up the middle for 1 yard (tackle by Clayton Geathers),-0.710,-1.190
4,13:21,3,8,JAX 13,20,24,"Gardner Minshew sacked by Justin Houston for no gain. Gardner Minshew fumbles (forced by Justin Houston), recovered by Dede Westbrook at JAC-26 (tackle by George Odum)",-1.190,0.670
4,13:05,1,10,JAX 26,20,24,Gardner Minshew pass complete short right to Devine Ozigbo for 12 yards (tackle by Darius Leonard and Clayton Geathers),0.670,1.470
4,12:23,1,10,JAX 38,20,24,Devine Ozigbo up the middle for 2 yards (tackle by Anthony Walker),1.470,1.190
4,11:34,2,8,JAX 40,20,24,Gardner Minshew pass incomplete deep right intended for Chris Conley,1.190,0.500
4,11:30,3,8,JAX 40,20,24,Gardner Minshew sacked by Jabaal Sheard for -7 yards,0.500,-1.180
4,10:42,4,15,JAX 33,20,24,"Logan Cooke punts 59 yards, returned by Nyheim Hines for 2 yards (tackle by Leon Jacobs). Penalty on Marvell Tell: Illegal Block Above the Waist, 5 yards",-1.180,0.380
4,10:30,1,10,IND 5,20,24,Jacoby Brissett pass incomplete short left intended for Marlon Mack,-0.380,-0.780
4,10:26,2,10,IND 5,20,24,Jacoby Brissett sacked by and Josh Allen for -2 yards and Abry Jones for -2 yards,-0.780,-1.650
4,9:41,3,12,IND 3,20,30,"Jacoby Brissett right end for 5 yards (tackle by Yannick Ngakoue). Jacoby Brissett fumbles (forced by Yannick Ngakoue), recovered by Calais Campbell at IND-8 and returned for 8 yards, touchdown",-1.650,-7.000
4,9:28,,,IND 15,20,31,Josh Lambo kicks extra point good,0.000,0.000
4,9:28,,,JAX 35,20,31,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
4,9:28,1,10,IND 25,20,31,Jacoby Brissett pass complete short middle to Nyheim Hines for 9 yards (tackle by Leon Jacobs),0.610,1.280
4,8:50,2,1,IND 34,20,31,Jacoby Brissett left end for 1 yard (tackle by Akeem Spence),1.280,1.270
4,8:20,1,10,IND 35,20,31,Jacoby Brissett pass complete short right to Zach Pascal for 10 yards (tackle by Parry Nickerson),1.270,1.930
4,7:55,1,10,IND 45,20,31,"Jacoby Brissett sacked by Taven Bryan for -11 yards. Jacoby Brissett fumbles (forced by Taven Bryan), recovered by Dawuane Smoot at IND-34 (tackle by Nyheim Hines)",1.930,-3.310
4,7:45,1,10,IND 34,20,31,Devine Ozigbo left end for 1 yard (tackle by Anthony Walker and Clayton Geathers),3.310,2.910
4,7:00,2,9,IND 33,20,31,Devine Ozigbo right end for 6 yards (tackle by Anthony Walker),2.910,3.010
4,6:13,3,3,IND 27,20,31,Gardner Minshew up the middle for 7 yards (tackle by George Odum),3.010,4.240
4,5:26,1,10,IND 20,20,31,Gardner Minshew pass incomplete short right intended for DJ Chark,4.240,3.690
4,5:19,2,10,IND 20,20,31,Ryquell Armstead left end for 2 yards (tackle by Darius Leonard) Penalty on JAX: Illegal Shift (Declined),3.690,3.220
4,4:49,3,8,IND 18,20,37,"Gardner Minshew pass complete deep right to Dede Westbrook for 18 yards, touchdown",3.220,7.000
4,4:42,,,IND 15,20,38,Josh Lambo kicks extra point good,0.000,0.000
4,4:42,,,JAX 35,20,38,"Josh Lambo kicks off 69 yards, returned by Nyheim Hines for 24 yards (tackle by Andrew Wingard)",0.000,0.280
4,4:35,1,10,IND 20,20,38,Jacoby Brissett pass incomplete short left intended for Nyheim Hines,0.280,-0.270
4,4:29,2,10,IND 20,20,38,Jacoby Brissett pass incomplete short right intended for Dontrelle Inman,-0.270,-0.960
4,4:24,3,10,IND 20,20,38,Jacoby Brissett pass incomplete deep right intended for Dontrelle Inman (defended by Cody Davis),-0.960,-2.030
4,4:16,4,10,IND 20,20,38,Jacoby Brissett pass incomplete deep left intended for Marcus Johnson,-2.030,-4.240
4,4:09,1,10,IND 20,20,38,Devine Ozigbo left end for 7 yards (tackle by Al-Quadin Muhammad and Darius Leonard),4.240,4.830
4,3:23,2,3,IND 13,20,38,Devine Ozigbo right end for 1 yard (tackle by Anthony Walker and Trevon Coley),4.830,4.340
4,2:38,3,2,IND 12,20,38,Devine Ozigbo up the middle for 2 yards (tackle by Anthony Walker),4.340,4.910
4,2:00,1,10,IND 10,20,38,Gardner Minshew kneels for -1 yards,4.910,4.020
4,1:18,2,11,IND 11,20,38,Gardner Minshew kneels for -1 yards,4.020,3.100
4,0:38,3,12,IND 12,20,38,Gardner Minshew kneels for -1 yards,3.100,2.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
