Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jack Jones,LVR,1,33,1,33,1,0.0,5,4,1,0,0,0,0,0,0
Malcolm Koonce,LVR,0,0,0,0,0,3.0,6,5,1,4,4,0,0,0,0
Adam Butler,LVR,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1
Nate Hobbs,LVR,0,0,0,0,1,0.0,11,9,2,1,0,0,0,0,0
Robert Spillane,LVR,0,0,0,0,0,0.0,11,9,2,1,0,0,0,0,0
Amik Robertson,LVR,0,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0
Divine Deablo,LVR,0,0,0,0,0,0.0,6,6,0,0,1,0,0,0,0
Tre'von Moehrig,LVR,0,0,0,0,2,0.0,3,2,1,0,0,0,0,0,0
Bilal Nichols,LVR,0,0,0,0,0,0.0,3,1,2,0,0,1,8,1,0
Maxx Crosby,LVR,0,0,0,0,0,0.0,2,2,0,1,2,0,0,0,0
Luke Masterson,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Janarius Robinson,LVR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Jerry Tillery,LVR,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0
DJ Turner,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Tyree Wilson,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ameer Abdullah,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jacob Bobenmoyer,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brandon Bolden,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marcus Epps,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
John Jenkins,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
DeAndre Carter,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Chris Jones,KAN,0,0,0,0,0,1.0,2,1,1,1,3,0,0,0,0
Charles Omenihu,KAN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Nick Bolton,KAN,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Justin Reid,KAN,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Trent McDuffie,KAN,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0
Mike Edwards,KAN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Chamarri Conner,KAN,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
L'Jarius Sneed,KAN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Drue Tranquill,KAN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Leo Chenal,KAN,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Michael Danna,KAN,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Willie Gay Jr.,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Derrick Nnadi,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Mike Pennel,KAN,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
Tershawn Wharton,KAN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
George Karlaftis III,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Patrick Mahomes,KAN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Jaylen Watson,KAN,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
