Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2,10:33,1,10,CHI 30,0,0,Daunte Culpepper pass complete to Michael Bennett for 7 yards (tackle by Brian Urlacher),3.580,3.980
2,9:46,2,3,CHI 23,0,0,Michael Bennett middle for -3 yards (tackle by Alfonso Boone),3.980,2.870
2,9:03,3,6,CHI 26,0,0,Daunte Culpepper pass incomplete intended for Moe Williams,2.870,1.760
2,8:56,4,6,CHI 26,0,3,Gary Anderson 44 yard field goal good,1.760,3.000
2,8:56,,,MIN 30,0,3,"Hayden Epstein kicks off 56 yards, returned by Leon Johnson for 14 yards (tackle by Chris Walsh)",0.000,-0.810
2,8:46,1,10,CHI 28,0,3,Chris Chandler pass incomplete intended for Anthony Thomas,0.810,0.260
2,8:42,2,10,CHI 28,0,3,Chris Chandler pass incomplete intended for Daimon Shelton,0.260,-0.430
2,8:39,3,10,CHI 28,0,3,Chris Chandler pass complete to Dez White for 26 yards (tackle by Corey Chavous). Penalty on Corey Chavous: Defensive Pass Interference (Declined),-0.430,2.520
2,8:20,1,10,MIN 46,0,3,Chris Chandler pass incomplete intended for Marty Booker,2.520,1.980
,,,,,,,"MIN challenged the ruling, and the original play was overturned.",,
2,8:18,2,10,MIN 46,0,3,Anthony Thomas right end for 4 yards (tackle by Brian Russell),1.980,1.820
2,7:36,3,6,MIN 42,0,3,Chris Chandler pass incomplete intended for Marty Booker is intercepted by Greg Biekert at MIN-37 and returned for 6 yards,1.820,-1.800
2,7:29,1,10,MIN 43,0,3,Daunte Culpepper pass complete to Michael Bennett for 4 yards (tackle by Jerry Azumah),1.800,1.790
2,6:45,2,6,MIN 47,0,3,Daunte Culpepper pass complete to Chris Walsh for 13 yards (tackle by Mike Caldwell),1.790,2.920
2,6:06,1,10,CHI 40,0,3,Michael Bennett left end for 12 yards (tackle by Larry Whigham),2.920,3.710
2,5:38,1,10,CHI 28,0,3,Daunte Culpepper pass complete to Randy Moss for 8 yards (tackle by Larry Whigham and Michael Green),3.710,4.250
2,5:03,2,2,CHI 20,0,3,Michael Bennett left guard for 3 yards (tackle by Alex Brown and Brian Urlacher),4.250,4.440
2,4:27,1,10,CHI 17,0,3,Michael Bennett middle for 3 yards (tackle by Keith Traylor and Brian Urlacher),4.440,4.320
2,3:47,2,7,CHI 14,0,3,Daunte Culpepper middle for 12 yards (tackle by Larry Whigham),4.320,6.740
2,3:09,1,2,CHI 2,0,3,"Penalty on Lewis Kelly: False Start, 5 yards (no play)",6.740,5.600
2,2:55,1,7,CHI 7,0,3,Moe Williams middle for 4 yards (tackle by Christian Peter and Keith Traylor),5.600,5.530
2,2:16,2,3,CHI 3,0,3,Moe Williams middle for 2 yards (tackle by Alex Brown and Phillip Daniels),5.530,5.170
2,2:00,3,1,CHI 1,0,3,Daunte Culpepper right end for no gain (tackle by Brian Urlacher and Michael Green),5.170,3.550
2,1:42,3,1,CHI 1,,,Timeout #1 by Chicago Bears,5.170,3.550
2,1:42,4,1,CHI 1,0,9,"Moe Williams middle for 1 yard, touchdown",3.550,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:42,,,CHI 1,0,10,Gary Anderson kicks extra point good,0.000,0.000
2,1:42,,,MIN 30,0,10,"Hayden Epstein kicks off 67 yards, returned by Ahmad Merritt for 14 yards (tackle by Harold Morrow)",0.000,0.060
2,1:38,1,10,CHI 17,0,10,Chris Chandler pass complete to Ahmad Merritt for 7 yards (tackle by Greg Biekert),-0.060,0.480
2,1:21,2,3,CHI 24,0,10,Chris Chandler pass incomplete intended for Dez White,0.480,-0.370
2,1:15,3,3,CHI 24,0,10,Chris Chandler pass incomplete intended for Marty Booker,-0.370,-1.770
2,1:11,3,3,CHI 24,,,Timeout #2 by Chicago Bears,-0.370,-1.770
2,1:11,4,3,CHI 24,0,10,"Brad Maynard punts 47 yards, returned by Nick Davis for 57 yards (tackle by Mike Brown)",-1.770,-4.650
2,0:55,1,10,CHI 14,0,10,Michael Bennett left end for 6 yards (tackle by Michael Green and Mike Brown),4.650,5.090
2,0:49,1,10,CHI 14,,,Timeout #1 by Minnesota Vikings,4.650,5.090
2,0:49,2,4,CHI 8,0,10,Michael Bennett left guard for 1 yard (tackle by Brian Urlacher),5.090,4.500
2,0:44,2,4,CHI 8,,,Timeout #2 by Minnesota Vikings,5.090,4.500
2,0:44,3,3,CHI 7,0,10,Daunte Culpepper pass complete to Randy Moss for 6 yards (tackle by Reggie Austin and Larry Whigham),4.500,6.970
2,0:16,1,1,CHI 1,0,10,"Penalty on Chris Liwienski: False Start, 5 yards (no play)",6.970,5.830
2,0:06,1,1,CHI 1,,,Timeout #3 by Minnesota Vikings,6.970,5.830
2,0:06,1,6,CHI 6,0,13,Gary Anderson 24 yard field goal good,5.830,3.000
2,0:06,,,MIN 30,0,13,"Hayden Epstein kicks off 54 yards, returned by Leon Johnson for 15 yards (tackle by Eric Kelly)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,0,13,"Hayden Epstein kicks off 58 yards, returned by Ahmad Merritt for 16 yards (tackle by Eric Kelly)",0.000,-0.810
3,14:55,1,10,CHI 28,0,13,Anthony Thomas middle for 6 yards (tackle by Corey Chavous),0.810,1.070
3,14:19,2,4,CHI 34,0,13,Anthony Thomas middle for -4 yards (tackle by Chris Hovan),1.070,-0.160
3,13:37,3,8,CHI 30,0,13,Chris Chandler sacked by Lorenzo Bromell for -4 yards,-0.160,-1.630
3,13:08,4,12,CHI 26,0,13,"Brad Maynard punts 43 yards, returned by Nick Davis for 3 yards (tackle by Mike Brown)",-1.630,-1.200
3,12:57,1,10,MIN 34,0,13,Daunte Culpepper pass complete to Michael Bennett for 6 yards,1.200,1.470
3,12:17,2,4,MIN 40,0,13,Michael Bennett right guard for 9 yards (tackle by Mike Caldwell),1.470,2.190
3,11:38,1,10,MIN 49,0,13,Daunte Culpepper pass complete to Byron Chamberlain for 5 yards,2.190,2.320
3,11:10,2,5,CHI 46,0,13,Daunte Culpepper pass complete to Jim Kleinsasser for 7 yards (tackle by Jerry Azumah and Bobbie Howard),2.320,2.980
3,10:28,1,10,CHI 39,0,19,"Daunte Culpepper pass complete to Randy Moss for 39 yards, touchdown",2.980,7.000
3,10:28,,,CHI 39,0,20,Gary Anderson kicks extra point good,0.000,0.000
3,10:28,,,MIN 30,0,20,"Hayden Epstein kicks off 58 yards, returned by Ahmad Merritt for 9 yards (tackle by Tyrone Carter)",0.000,-0.340
3,10:12,1,10,CHI 21,0,20,Chris Chandler pass complete to Marty Booker for 4 yards (tackle by Greg Biekert),0.340,0.340
3,9:38,2,6,CHI 25,0,20,Chris Chandler middle for 7 yards (tackle by Greg Biekert and Henri Crockett),0.340,1.070
3,9:00,1,10,CHI 32,0,20,"Chris Chandler sacked by Nick Rogers for -7 yards. Chris Chandler fumbles (forced by Nick Rogers), recovered by Greg Biekert at CHI-26 (tackle by Chris Villarrial)",1.070,-3.840
3,8:53,1,10,CHI 26,0,20,Randy Moss pass incomplete intended for Derrick Alexander,3.840,3.300
3,8:48,2,10,CHI 26,0,20,Daunte Culpepper pass complete to Randy Moss for 23 yards (tackle by Reggie Austin),3.300,6.510
3,8:18,1,3,CHI 3,0,20,Michael Bennett right guard for no gain (tackle by Keith Traylor),6.510,5.530
3,7:35,2,3,CHI 3,0,20,"Daunte Culpepper left tackle for 2 yards (tackle by Mike Brown). Daunte Culpepper fumbles (forced by Mike Brown), recovered by Michael Green at CHI-1 (tackle by Chris Walsh)",5.530,0.380
3,7:25,1,10,CHI 1,0,20,Penalty on Marc Colombo: False Start (no play),-0.380,-0.380
3,7:25,1,10,CHI 1,0,22,"Anthony Thomas for -1 yards, safety",-0.380,-2.000
3,7:25,,,CHI 20,0,22,"Brad Maynard kicks off 51 yards, returned by Randy Moss for 11 yards (tackle by Rabih Abdullah)",0.000,1.600
3,7:10,1,10,MIN 40,0,22,"Daunte Culpepper pass incomplete intended for Michael Bennett. Penalty on Mike Caldwell: Defensive Pass Interference, 8 yards (no play)",1.600,2.130
3,7:04,1,10,MIN 48,0,22,Michael Bennett middle for 7 yards (tackle by Michael Green),2.130,2.530
3,6:27,2,3,CHI 45,0,22,Michael Bennett left tackle for 8 yards (tackle by Mike Caldwell),2.530,3.120
3,5:50,1,10,CHI 37,0,22,Michael Bennett right end for 2 yards (tackle by Rosevelt Colvin and Mike Caldwell),3.120,2.840
3,5:04,2,8,CHI 35,0,22,Daunte Culpepper pass incomplete intended for Byron Chamberlain,2.840,2.150
3,4:59,3,8,CHI 35,0,22,Daunte Culpepper pass complete to Byron Chamberlain for 11 yards (tackle by Brian Urlacher),2.150,3.970
3,4:20,1,10,CHI 24,0,22,Michael Bennett middle for 2 yards (tackle by Michael Green and Ernest Grant),3.970,3.700
3,3:39,2,8,CHI 22,0,22,Daunte Culpepper pass complete to Randy Moss for 8 yards (tackle by Michael Green),3.700,4.650
3,2:55,1,10,CHI 14,0,22,Michael Bennett right end for 4 yards (tackle by Michael Green),4.650,4.710
3,2:17,2,6,CHI 10,0,22,Moe Williams right end for 3 yards (tackle by Brian Urlacher and Michael Green),4.710,4.500
3,1:32,3,3,CHI 7,0,22,Daunte Culpepper pass incomplete intended for Randy Moss,4.500,2.990
3,1:27,4,3,CHI 7,0,25,Gary Anderson 24 yard field goal good,2.990,3.000
3,1:27,,,MIN 30,0,25,"Hayden Epstein kicks off 58 yards, returned by Ahmad Merritt for 24 yards (tackle by Jim Nelson)",0.000,-1.330
3,1:18,1,10,CHI 36,0,25,Chris Chandler pass complete to Dez White for 6 yards (tackle by Eric Kelly),1.330,1.600
3,0:39,2,4,CHI 42,0,25,Chris Chandler pass complete to Marcus Robinson for 22 yards (tackle by Corey Chavous). Penalty on Corey Chavous: Defensive Pass Interference (Declined),1.600,3.180
3,0:27,1,10,MIN 36,0,25,Chris Chandler pass complete to Stanley Pritchett for 9 yards (tackle by Eric Kelly),3.180,3.850
3,0:02,2,1,MIN 27,0,25,Chris Chandler pass incomplete intended for Marcus Robinson,3.850,3.140
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,MIN 27,6,25,"Chris Chandler pass complete to Marty Booker for 27 yards, touchdown",3.140,7.000
4,15:00,3,1,MIN 27,7,25,"Penalty on CHI: False Start, 5 yards (no play)",3.140,0.000
4,15:00,,,MIN 27,7,25,Paul Edinger kicks extra point good,0.000,0.000
4,15:00,,,CHI 30,7,25,"Paul Edinger kicks off 67 yards, returned by Nick Davis for 22 yards (tackle by Rabih Abdullah)",0.000,0.610
4,14:47,1,10,MIN 25,7,25,Daunte Culpepper pass complete to Derrick Alexander for 9 yards (tackle by Rosevelt Colvin),0.610,1.280
4,14:04,2,1,MIN 34,7,25,Michael Bennett middle for 5 yards (tackle by Alfonso Boone and Rosevelt Colvin),1.280,1.530
4,13:22,1,10,MIN 39,7,25,Michael Bennett middle for 4 yards (tackle by Alfonso Boone and Mike Caldwell),1.530,1.530
4,12:39,2,6,MIN 43,7,25,Daunte Culpepper pass incomplete intended for Randy Moss,1.530,0.830
4,12:32,3,6,MIN 43,7,25,Daunte Culpepper pass complete to Randy Moss for 8 yards (tackle by Jerry Azumah),0.830,2.320
4,11:47,1,10,CHI 49,7,25,Michael Bennett right guard for 3 yards (tackle by Brian Urlacher),2.320,2.190
4,11:04,2,7,CHI 46,7,25,Michael Bennett left guard for -1 yards (tackle by Michael Green),2.190,1.360
4,10:21,3,8,CHI 47,7,25,Daunte Culpepper right tackle for 9 yards (tackle by Todd McMillon),1.360,3.050
4,9:29,1,10,CHI 38,7,25,Michael Bennett left guard for 2 yards (tackle by Keith Traylor and Mike Brown),3.050,2.780
4,8:46,2,8,CHI 36,7,25,Daunte Culpepper pass complete to Randy Moss for 5 yards (tackle by Jerry Azumah),2.780,2.740
4,8:13,3,3,CHI 31,7,25,"Penalty on Daunte Culpepper: Delay of Game, 5 yards (no play)",2.740,2.080
4,7:49,3,8,CHI 36,7,25,Daunte Culpepper left tackle for 1 yard (tackle by Mike Caldwell),2.080,0.970
4,7:06,4,7,CHI 35,7,25,Kyle Richardson punts 27 yards,0.970,0.380
4,6:57,1,10,CHI 8,7,25,Chris Chandler pass complete to Marty Booker for 40 yards (tackle by Corey Chavous). Penalty on Corey Chavous: Defensive Pass Interference (Declined),-0.380,2.130
4,6:45,1,10,CHI 48,7,25,Chris Chandler pass complete to Dez White for 5 yards (tackle by Lemanski Hall),2.130,2.260
4,6:24,2,5,MIN 47,7,25,Chris Chandler sacked by Lemanski Hall for -8 yards,2.260,0.500
4,5:53,3,13,CHI 45,7,25,Chris Chandler pass incomplete intended for Ahmad Merritt,0.500,-0.390
4,5:46,4,13,CHI 45,7,25,Chris Chandler pass complete to Marty Booker for 9 yards (tackle by Lance Johnstone),-0.390,-1.990
4,5:31,1,10,MIN 46,7,25,Michael Bennett right end for 2 yards (tackle by Bobbie Howard),1.990,1.720
4,5:24,1,10,MIN 46,,,Timeout #1 by Chicago Bears,1.990,1.720
4,5:24,2,8,MIN 48,7,25,"Penalty on MIN: Illegal Substitution, 5 yards (no play)",1.720,1.050
4,5:24,2,13,MIN 43,7,25,Michael Bennett middle for 2 yards (tackle by Bobbie Howard). Penalty on Corbin Lacina: Offensive Holding (Declined),1.050,0.630
4,4:59,3,11,MIN 45,7,25,Moe Williams left end for -2 yards (tackle by Bobbie Howard),0.630,-0.520
4,4:52,3,11,MIN 45,,,Timeout #2 by Chicago Bears,0.630,-0.520
4,4:52,4,13,MIN 43,7,25,"Kyle Richardson punts, blocked by Bobbie Howard, recovered by Hunter Goodwin",-0.520,-3.180
4,4:45,1,10,MIN 36,7,25,Henry Burris pass incomplete intended for Anthony Thomas,3.180,2.640
4,4:30,2,10,MIN 36,7,25,Henry Burris sacked by Lance Johnstone for -1 yards,2.640,1.820
4,4:19,3,11,MIN 37,7,25,"Penalty on James Williams: False Start, 5 yards (no play)",1.820,1.160
4,4:19,3,16,MIN 42,7,25,"Henry Burris pass incomplete intended for Ahmad Merritt. Penalty on Tyrone Carter: Defensive Holding, 5 yards, Penalty on Chris Hovan: Defensive Offside (Declined) (no play)",1.160,3.120
4,4:14,1,10,MIN 37,7,25,"Henry Burris pass incomplete is intercepted by Corey Chavous at MIN-2. Penalty on Eric Kelly: Defensive Offside, 5 yards (no play)",3.120,3.850
4,4:09,1,5,MIN 32,7,25,Henry Burris pass incomplete intended for Marty Booker is intercepted by Brian Russell at MIN-6 and returned for 18 yards,3.850,-0.540
4,3:57,1,10,MIN 24,7,25,Michael Bennett right guard for 3 yards (tackle by Alfonso Boone),0.540,0.400
4,3:11,2,7,MIN 27,7,25,Michael Bennett middle for 2 yards (tackle by Christian Peter),0.400,-0.030
4,2:27,3,5,MIN 29,7,25,Michael Bennett right guard for -1 yards (tackle by Alfonso Boone),-0.030,-1.500
4,2:22,3,5,MIN 29,,,Timeout #3 by Chicago Bears,-0.030,-1.500
4,2:22,4,6,MIN 28,7,25,"Kyle Richardson punts 54 yards, returned by Leon Johnson for 1 yard (tackle by Jack Brewer)",-1.500,-0.150
4,2:12,1,10,CHI 19,7,25,Henry Burris pass complete to Dez White for 28 yards (tackle by Ronnie Bradford),0.150,2.060
4,1:59,1,10,CHI 47,7,25,Henry Burris for 13 yards (tackle by Greg Biekert),2.060,2.920
4,1:38,1,10,MIN 40,7,25,"Henry Burris left end for 6 yards. Henry Burris fumbles, recovered by Henry Burris at MIN-34",2.920,3.180
4,1:06,2,4,MIN 34,7,25,Henry Burris pass incomplete intended for Marcus Robinson,3.180,2.480
4,1:00,3,4,MIN 34,7,25,Henry Burris pass incomplete intended for Ahmad Merritt,2.480,1.080
4,0:56,4,4,MIN 34,7,25,Henry Burris pass incomplete intended for Marcus Robinson,1.080,-1.200
4,0:52,1,10,MIN 34,7,25,Daunte Culpepper for -1 yards,1.200,0.520
4,0:19,2,11,MIN 33,7,25,Daunte Culpepper for -1 yards,0.520,-0.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
