#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 20,7,3:06,80,Touchdown
2,1,10:17,DEN 20,9,2:53,49,Field Goal
3,1,1:32,DEN 20,9,4:05,58,Field Goal
4,2,5:45,DEN 25,3,1:37,4,Punt
5,2,2:53,DEN 20,3,0:26,-4,Punt
6,2,0:54,,0,0:07,0,Fumble
7,2,0:14,DEN 24,1,0:14,12,End of Half
8,3,12:25,DEN 12,3,1:25,19,Fumble
9,3,8:55,DEN 16,6,3:54,43,Punt
10,3,0:55,DEN 35,3,1:01,65,Touchdown
11,4,10:50,DEN 24,3,1:11,0,Punt
12,4,7:59,,5,3:09,50,Touchdown
13,4,4:26,DEN 41,8,1:51,59,Touchdown
14,4,1:06,DEN 34,4,0:44,-6,Downs
