Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
1,8:51,,,NOR 2,0,7,Matt Bryant kicks extra point good,0.000,0.000
1,8:51,,,ATL 35,0,7,"Matt Bryant kicks off 63 yards, returned by Travaris Cadet for 20 yards (tackle by Robert McClain)",0.000,-0.410
1,8:42,1,10,NOR 22,0,7,Drew Brees pass incomplete short right intended for Pierre Thomas,0.410,-0.130
1,8:37,2,10,NOR 22,0,7,Drew Brees pass complete short left to Pierre Thomas for 3 yards (tackle by Sean Weatherspoon),-0.130,-0.430
1,7:58,3,7,NOR 25,0,7,Drew Brees pass complete short left to Jimmy Graham for 9 yards (tackle by Thomas DeCoud),-0.430,1.200
1,7:22,1,10,NOR 34,0,7,Drew Brees pass complete short right to Lance Moore for 5 yards (tackle by Robert McClain),1.200,1.330
1,6:39,2,5,NOR 39,0,7,Mark Ingram right end for 4 yards (tackle by Paul Worrilow),1.330,1.160
1,5:55,3,1,NOR 43,0,7,Pierre Thomas right tackle for 13 yards (tackle by Robert McClain and Sean Weatherspoon),1.160,2.650
1,5:19,1,10,ATL 44,0,7,Drew Brees pass incomplete deep left intended for Jimmy Graham,2.650,2.110
1,5:12,2,10,ATL 44,0,7,Drew Brees pass complete short right to Pierre Thomas for 7 yards (tackle by Joplo Bartu and Thomas DeCoud),2.110,2.350
1,4:29,3,3,ATL 37,0,7,Drew Brees pass complete short right to Pierre Thomas for 18 yards (tackle by Desmond Trufant),2.350,4.310
1,3:46,1,10,ATL 19,0,7,Mark Ingram right tackle for 4 yards (tackle by Jonathan Babineaux),4.310,4.350
1,3:07,2,6,ATL 15,0,7,Drew Brees pass incomplete short left intended for Marques Colston (defended by Desmond Trufant),4.350,3.580
1,3:00,3,6,ATL 15,0,7,Drew Brees pass complete short middle to Marques Colston for 12 yards (tackle by Sean Weatherspoon),3.580,6.510
1,2:26,1,3,ATL 3,0,7,Drew Brees pass complete short left to Marques Colston for 2 yards (tackle by Robert McClain),6.510,5.910
1,1:47,2,1,ATL 1,0,7,Jed Collins left guard for no gain (tackle by Jonathan Babineaux and Akeem Dent),5.910,5.170
1,1:23,3,1,ATL 1,6,7,"Drew Brees pass complete short middle to Ben Watson for 1 yard, touchdown",5.170,7.000
1,1:23,,,ATL 2,7,7,Garrett Hartley kicks extra point good,0.000,0.000
1,1:23,,,NOR 35,7,7,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
1,1:17,1,10,ATL 20,7,7,Steven Jackson left tackle for 4 yards (tackle by Akiem Hicks and David Hawthorne),0.280,0.270
1,0:34,2,6,ATL 24,7,7,Matt Ryan pass complete short left to Darius Johnson for 17 yards (tackle by Corey White),0.270,1.660
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 41,7,7,Steven Jackson left guard for 3 yards (tackle by Roman Harper and Cameron Jordan),1.660,1.530
2,14:29,2,7,ATL 44,7,7,"Matt Ryan pass incomplete deep left intended for Darius Johnson. Penalty on Corey White: Defensive Pass Interference, 31 yards (no play)",1.530,3.910
2,14:23,1,10,NOR 25,7,7,Matt Ryan sacked by Akiem Hicks for -8 yards,3.910,2.280
2,13:54,2,18,NOR 33,7,7,Jacquizz Rodgers right guard for 1 yard (tackle by Akiem Hicks),2.280,1.750
2,13:09,3,17,NOR 32,7,7,Matt Ryan pass complete short middle to Roddy White for 11 yards (tackle by Curtis Lofton),1.750,2.080
2,12:26,4,6,NOR 21,7,10,Matt Bryant 39 yard field goal good,2.080,3.000
2,12:26,,,ATL 35,7,10,"Matt Bryant kicks off 65 yards, touchback",0.000,-0.280
2,12:20,1,10,NOR 20,7,10,Drew Brees pass complete short left to Marques Colston for 14 yards (tackle by Desmond Trufant),0.280,1.200
2,11:36,1,10,NOR 34,7,10,Drew Brees pass incomplete short right intended for Jimmy Graham,1.200,0.660
2,11:32,2,10,NOR 34,7,10,Drew Brees pass complete short left to Marques Colston for 12 yards (tackle by Desmond Trufant),0.660,1.990
2,11:03,1,10,NOR 46,7,10,Mark Ingram left end for 10 yards (tackle by Joplo Bartu and Thomas DeCoud),1.990,2.650
2,10:21,1,10,ATL 44,13,10,"Drew Brees pass complete deep left to Jimmy Graham for 44 yards, touchdown",2.650,7.000
2,10:21,,,ATL 2,14,10,Garrett Hartley kicks extra point good,0.000,0.000
2,10:21,,,NOR 35,14,10,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,10:12,1,10,ATL 20,14,10,Matt Ryan pass complete short left to Harry Douglas for 3 yards (tackle by Roman Harper),0.280,0.140
2,9:29,2,7,ATL 23,14,10,Matt Ryan pass complete short left to Darius Johnson for 15 yards (tackle by Corey White),0.140,1.470
2,8:46,1,10,ATL 38,14,10,Jacquizz Rodgers right guard for 3 yards (tackle by Roman Harper and David Hawthorne),1.470,1.330
2,8:12,2,7,ATL 41,14,10,"Matt Ryan pass complete short left to Jason Snelling for 12 yards (tackle by David Hawthorne and Corey White). Penalty on Jeremy Trueblood: Unnecessary Roughness, 15 yards",1.330,1.470
2,7:35,1,10,ATL 38,14,10,Matt Ryan pass complete short left to Jason Snelling for 7 yards (tackle by Corey White and Kenny Vaccaro),1.470,1.870
2,6:59,2,3,ATL 45,14,10,Antone Smith left tackle for 11 yards (tackle by Roman Harper),1.870,2.650
2,6:15,1,10,NOR 44,14,10,Steven Jackson left end for 4 yards (tackle by Corey White and Cameron Jordan),2.650,2.650
2,5:44,2,6,NOR 40,14,10,Matt Ryan pass complete short left to Darius Johnson for 12 yards (tackle by Corey White and Curtis Lofton),2.650,3.710
2,5:06,1,10,NOR 28,14,10,Steven Jackson left guard for 2 yards (tackle by Akiem Hicks and Roman Harper),3.710,3.440
2,4:23,2,8,NOR 26,14,10,Matt Ryan pass complete deep left to Darius Johnson for 16 yards (tackle by Corey White),3.440,4.910
2,3:42,1,10,NOR 10,14,10,Matt Ryan pass incomplete short left intended for Darius Johnson,4.910,4.190
2,3:38,2,10,NOR 10,14,10,Matt Ryan pass complete short left to Steven Jackson for no gain,4.190,4.190
2,3:28,2,10,NOR 10,14,10,Timeout #1 by New Orleans Saints,4.190,4.190
2,3:28,2,10,NOR 10,14,10,Timeout #1 by Atlanta Falcons,4.190,3.130
2,3:28,3,10,NOR 10,14,10,Matt Ryan up the middle for 4 yards,3.130,2.990
2,2:44,4,6,NOR 6,14,13,Matt Bryant 24 yard field goal good,2.990,3.000
2,2:44,,,ATL 35,14,13,"Matt Bryant kicks off 65 yards, touchback",0.000,-0.280
2,2:41,1,10,NOR 20,14,13,Pierre Thomas right end for 1 yard (tackle by Corey Peters and Stansly Maponga),0.280,-0.130
2,2:07,2,9,NOR 21,14,13,Drew Brees right guard for 8 yards (tackle by Jonathan Babineaux),-0.130,0.230
2,2:00,3,1,NOR 29,14,13,Drew Brees pass incomplete short left intended for Josh Hill. Penalty on NOR: Offensive Holding (Declined),0.230,-1.440
2,1:57,4,1,NOR 29,14,13,"Thomas Morstead punts 56 yards, returned by Robert McClain for 10 yards (tackle by Rafael Bush)",-1.440,-0.610
2,1:47,1,10,ATL 25,14,13,Matt Ryan pass complete short right to Harry Douglas for 6 yards (tackle by Roman Harper and Malcolm Jenkins),0.610,0.870
2,1:22,2,4,ATL 31,14,13,Matt Ryan pass complete short right to Tony Gonzalez for 14 yards (tackle by Kenny Vaccaro),0.870,1.930
2,0:59,1,10,ATL 45,14,13,Matt Ryan pass incomplete,1.930,1.380
2,0:53,2,10,ATL 45,14,13,Matt Ryan pass incomplete short middle intended for Tony Gonzalez (defended by Malcolm Jenkins),1.380,0.700
2,0:46,3,10,ATL 45,14,13,Matt Ryan pass incomplete short left intended for Jacquizz Rodgers,0.700,-0.390
2,0:41,4,10,ATL 45,14,13,"Matthew Bosher punts 41 yards, returned by Travaris Cadet for no gain",-0.390,0.280
2,0:34,1,10,NOR 14,14,13,Pierre Thomas left end for 3 yards (tackle by Robert Alford),-0.280,-0.370
2,0:28,2,7,NOR 17,14,13,Drew Brees pass complete short right to Jimmy Graham for 6 yards (tackle by Paul Worrilow),-0.370,-0.370
2,0:19,2,7,NOR 17,14,13,Timeout #2 by New Orleans Saints,-0.370,-0.320
2,0:19,3,1,NOR 23,14,13,Pierre Thomas left tackle for 18 yards (tackle by Thomas DeCoud),-0.320,-0.320
2,0:13,3,1,NOR 23,14,13,Timeout #3 by New Orleans Saints,-0.320,1.660
2,0:12,1,10,NOR 41,14,13,Drew Brees pass complete short middle to Lance Moore for 17 yards (tackle by Paul Worrilow),1.660,2.790
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,14,13,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,ATL 20,14,13,Matt Ryan pass incomplete short right intended for Steven Jackson (defended by Cameron Jordan),0.280,-0.270
3,14:55,2,10,ATL 20,14,13,Steven Jackson left guard for 5 yards (tackle by Curtis Lofton and Glenn Foster),-0.270,-0.300
3,14:30,3,5,ATL 25,14,13,Matt Ryan pass complete short left to Harry Douglas for 6 yards (tackle by Chris Carr),-0.300,1.000
3,13:51,1,10,ATL 31,14,13,Matt Ryan sacked by Cameron Jordan and Akiem Hicks for -7 yards,1.000,-0.490
3,13:16,2,17,ATL 24,14,13,Matt Ryan sacked by Cameron Jordan for -2 yards,-0.490,-1.420
3,12:46,3,19,ATL 22,14,13,Matt Ryan pass complete short left to Jacquizz Rodgers for 9 yards (tackle by Curtis Lofton and Kenny Vaccaro),-1.420,-1.310
3,12:02,4,10,ATL 31,14,13,"Matthew Bosher punts 45 yards, fair catch by Travaris Cadet",-1.310,-0.540
3,11:53,1,10,NOR 24,14,13,Drew Brees pass complete deep right to Kenny Stills for 16 yards,0.540,1.600
3,11:28,1,10,NOR 40,14,13,Mark Ingram right end for 3 yards (tackle by Jonathan Babineaux),1.600,1.460
3,10:47,2,7,NOR 43,14,13,Drew Brees pass complete short left to Kenny Stills for 6 yards (tackle by Robert McClain),1.460,1.550
3,10:17,3,1,NOR 49,14,13,Drew Brees pass incomplete short left intended for Ben Watson (defended by Thomas DeCoud),1.550,-0.130
3,10:11,4,1,NOR 49,14,13,"Thomas Morstead punts 51 yards, touchback",-0.130,-0.280
3,10:03,1,10,ATL 20,14,13,Steven Jackson left tackle for 2 yards (tackle by Akiem Hicks),0.280,0.000
3,9:29,2,8,ATL 22,14,13,Matt Ryan pass complete short right to Levine Toilolo for 6 yards (tackle by Kenny Vaccaro),0.000,0.100
3,8:46,3,2,ATL 28,14,13,Matt Ryan pass incomplete short left intended for Darius Johnson,0.100,-1.500
3,8:41,4,2,ATL 28,14,13,Matthew Bosher punts 50 yards,-1.500,-0.410
3,8:32,1,10,NOR 22,14,13,Drew Brees sacked by Peria Jerry for -7 yards,0.410,-1.210
3,8:00,2,17,NOR 15,14,13,Pierre Thomas left end for 18 yards (tackle by William Moore),-1.210,1.140
3,7:33,1,10,NOR 33,14,13,Khiry Robinson left end for 4 yards (tackle by Joplo Bartu and Osi Umenyiora),1.140,1.130
3,6:54,2,6,NOR 37,14,13,Pierre Thomas right guard for 1 yard (tackle by Joplo Bartu),1.130,0.560
3,6:13,3,5,NOR 38,14,13,Drew Brees pass complete short right to Jimmy Graham for 35 yards (tackle by William Moore),0.560,3.780
3,5:30,1,10,ATL 27,14,13,Mark Ingram left end for 4 yards (tackle by Paul Worrilow and Joplo Bartu),3.780,3.770
3,4:50,2,6,ATL 23,14,13,Drew Brees pass incomplete short middle intended for Marques Colston,3.770,3.070
3,4:47,3,6,ATL 23,14,13,Drew Brees pass incomplete short left intended for Robert Meachem (defended by Desmond Trufant),3.070,1.950
3,4:42,4,6,ATL 23,17,13,Garrett Hartley 41 yard field goal good,1.950,3.000
3,4:42,,,NOR 35,17,13,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,4:37,1,10,ATL 20,17,13,Steven Jackson left guard for 2 yards (tackle by Tom Johnson),0.280,0.000
3,4:03,2,8,ATL 22,17,13,Matt Ryan pass complete short right to Steven Jackson for 10 yards (tackle by Malcolm Jenkins),0.000,1.070
3,3:24,1,10,ATL 32,17,13,Steven Jackson right tackle for 5 yards (tackle by Tom Johnson and Akiem Hicks),1.070,1.200
3,2:44,2,5,ATL 37,17,13,Matt Ryan pass complete short left to Harry Douglas for 9 yards (tackle by Kenny Vaccaro and Malcolm Jenkins),1.200,1.990
3,2:01,1,10,ATL 46,17,13,"Matt Ryan pass incomplete short left intended for Jacquizz Rodgers. Penalty on Tony Gonzalez: Offensive Holding, 10 yards (no play)",1.990,1.330
3,1:55,1,20,ATL 36,17,13,Matt Ryan pass complete short right to Harry Douglas for 14 yards (tackle by Malcolm Jenkins),1.330,1.990
3,1:14,2,6,,17,13,Matt Ryan pass complete short right to Tony Gonzalez for 4 yards (tackle by Tom Johnson and Curtis Lofton),1.990,1.820
3,0:23,3,2,NOR 46,17,13,Matt Ryan right end for 6 yards (tackle by Keenan Lewis),1.820,2.920
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 40,17,13,Matt Ryan pass complete short right to Tony Gonzalez for 8 yards (tackle by Curtis Lofton),2.920,3.450
4,14:20,2,2,NOR 32,17,13,Matt Ryan pass complete short middle to Harry Douglas for 8 yards (tackle by Malcolm Jenkins),3.450,3.970
4,13:47,1,10,NOR 24,17,13,Steven Jackson right guard for 2 yards (tackle by Akiem Hicks and Brodrick Bunkley),3.970,3.700
4,13:17,2,8,NOR 22,17,13,"Matt Ryan pass complete short left to Darius Johnson for 2 yards (tackle by Keyunta Dawson). Darius Johnson fumbles (forced by Keyunta Dawson), recovered by Corey White at NOR-13 (tackle by Harry Douglas)",3.700,0.320
4,13:05,1,10,NOR 13,17,13,"Penalty on Drew Brees: Delay of Game, 5 yards (no play)",-0.320,-0.570
4,13:05,1,15,NOR 8,17,13,Drew Brees pass incomplete deep left intended for Kenny Stills,-0.570,-1.150
4,13:01,2,15,NOR 8,17,13,Drew Brees pass complete short left to Pierre Thomas for 16 yards (tackle by Thomas DeCoud),-1.150,0.540
4,12:17,1,10,NOR 24,17,13,Mark Ingram left end for 3 yards (tackle by Sean Weatherspoon),0.540,0.400
4,11:46,2,7,NOR 27,17,13,Drew Brees pass complete short left to Josh Hill for 9 yards (tackle by Thomas DeCoud),0.400,1.330
4,11:17,1,10,NOR 36,17,13,Drew Brees pass complete short middle to Josh Hill for 7 yards (tackle by Paul Worrilow),1.330,1.740
4,10:31,2,3,NOR 43,17,13,Drew Brees pass complete short right to Pierre Thomas for 13 yards (tackle by William Moore and Peria Jerry),1.740,2.650
4,10:23,1,10,ATL 44,17,13,"Penalty on Ben Watson: False Start, 5 yards (no play)",2.650,2.320
4,9:28,1,15,ATL 49,17,13,Mark Ingram right end for no gain (tackle by Joplo Bartu),2.320,1.440
4,8:43,2,15,ATL 49,17,13,Drew Brees pass complete short left to Travaris Cadet for 2 yards (tackle by Robert McClain),1.440,1.030
4,8:09,3,13,ATL 47,17,13,Drew Brees pass incomplete deep left intended for Robert Meachem (defended by Desmond Trufant),1.030,0.130
4,8:01,4,13,ATL 47,17,13,"Thomas Morstead punts 38 yards, fair catch by Robert McClain",0.130,0.380
4,7:53,1,10,ATL 9,17,13,Matt Ryan sacked by Keyunta Dawson and Parys Haralson for -6 yards,-0.380,-1.220
4,7:12,2,16,ATL 3,17,13,Matt Ryan pass complete short middle to Steven Jackson for 6 yards (tackle by Roman Harper),-1.220,-1.420
4,6:33,3,10,ATL 9,17,13,Matt Ryan pass complete short middle to Roddy White for 13 yards (tackle by Keenan Lewis),-1.420,0.410
4,5:54,1,10,ATL 22,17,13,Steven Jackson left guard for 2 yards (tackle by Kenny Vaccaro and Parys Haralson),0.410,0.140
4,5:12,2,8,ATL 24,17,13,Matt Ryan pass complete deep middle to Tony Gonzalez for 17 yards (tackle by Curtis Lofton),0.140,1.660
4,4:42,1,10,ATL 41,17,13,Matt Ryan pass complete short middle to Harry Douglas for 15 yards (tackle by Kenny Vaccaro),1.660,2.650
4,4:03,1,10,NOR 44,17,13,Matt Ryan pass complete short right to Drew Davis for 7 yards (tackle by Keenan Lewis),2.650,3.060
4,3:18,2,3,NOR 37,17,13,Steven Jackson right guard for 8 yards (tackle by Keenan Lewis),3.060,3.640
4,2:36,1,10,NOR 29,17,13,Matt Ryan pass incomplete short middle intended for Tony Gonzalez (defended by Kenny Vaccaro),3.640,3.100
4,2:34,2,10,NOR 29,17,13,Matt Ryan sacked by Cameron Jordan for -5 yards,3.100,3.100
4,2:28,2,10,NOR 29,17,13,Timeout #1 by New Orleans Saints,3.100,1.750
4,2:28,3,15,NOR 34,17,13,Matt Ryan pass incomplete short left intended for Harry Douglas,1.750,1.750
4,2:24,3,15,NOR 34,17,13,Timeout #2 by New Orleans Saints,1.750,1.060
4,2:24,4,15,NOR 34,17,13,Matt Bryant 52 yard field goal no good,1.060,-1.730
4,2:19,1,10,NOR 42,17,13,Pierre Thomas right tackle for 4 yards (tackle by Paul Worrilow),1.730,1.730
4,2:14,1,10,NOR 42,17,13,Timeout #1 by Atlanta Falcons,1.730,1.730
4,2:14,2,6,NOR 46,17,13,Drew Brees pass complete short right to Robert Meachem for 18 yards (tackle by Thomas DeCoud). Penalty on Peria Jerry: Defensive Holding (Declined),1.730,3.180
4,2:03,1,10,ATL 36,17,13,Pierre Thomas right tackle for 2 yards (tackle by Cliff Matthews and Paul Worrilow),3.180,2.910
4,1:58,2,8,ATL 34,17,13,Pierre Thomas right guard for 16 yards (tackle by William Moore),2.910,2.910
4,1:48,2,8,ATL 34,17,13,Timeout #2 by Atlanta Falcons,2.910,4.370
4,1:48,1,10,ATL 18,17,13,"Mark Ingram right end for 10 yards (tackle by Thomas DeCoud). Penalty on Bryce Harris: Offensive Holding, 10 yards (no play)",4.370,3.710
4,1:42,1,20,ATL 28,17,13,Mark Ingram left end for 4 yards (tackle by Paul Worrilow and Desmond Trufant),3.710,3.710
4,1:37,1,20,ATL 28,17,13,Timeout #3 by Atlanta Falcons,3.710,3.020
4,1:37,2,16,ATL 24,17,13,Drew Brees kneels for -2 yards,3.020,2.080
4,1:35,3,18,ATL 26,17,13,Drew Brees kneels for -1 yards,2.080,2.080
4,0:12,3,18,ATL 26,17,13,Timeout #3 by New Orleans Saints,2.080,1.670
4,0:12,4,19,ATL 27,17,13,Drew Brees left end for -11 yards (tackle by Peria Jerry),1.670,-1.470
4,0:05,1,10,ATL 38,17,13,Matt Ryan pass incomplete short middle intended for Harry Douglas. Penalty on Harry Douglas: Illegal Forward Pass,1.470,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
