Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,13,6,48,0,4,33,5.5,15,2.5,9.0,0,,0,0.0,1,23.9
Dante Pettis,SFO,7,4,77,1,4,55,13.8,22,5.5,15.0,1,4.0,0,0.0,1,95.5
Matt Breida,SFO,4,3,34,0,1,-2,-0.7,36,12.0,0.8,0,,0,0.0,0,100.0
Kendrick Bourne,SFO,3,2,27,0,2,22,11.0,5,2.5,7.3,0,,0,0.0,0,95.1
Richie James,SFO,2,2,27,0,1,1,0.5,26,13.0,0.5,2,1.0,0,0.0,0,118.7
Jeff Wilson,SFO,1,1,8,0,0,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0
Kyle Juszczyk,SFO,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,8,6,116,0,5,87,14.5,29,4.8,14.4,0,,0,0.0,0,116.7
Adam Humphries,TAM,6,6,54,1,2,21,3.5,33,5.5,3.5,0,,0,0.0,0,143.7
Chris Godwin,TAM,4,4,42,0,3,24,6.0,18,4.5,6.0,0,,0,0.0,0,110.4
Jacquizz Rodgers,TAM,5,4,31,0,1,25,6.3,6,1.5,5.0,0,,0,0.0,0,92.5
Cameron Brate,TAM,4,3,26,1,2,24,8.0,2,0.7,11.3,0,,0,0.0,0,131.2
DeSean Jackson,TAM,8,3,19,0,2,20,6.7,-1,-0.3,16.6,0,,1,12.5,0,45.8
Peyton Barber,TAM,2,2,16,0,0,4,2.0,12,6.0,2.0,0,,0,0.0,0,100.0
Antony Auclair,TAM,1,1,8,0,,5,5.0,3,3.0,5.0,0,,0,0.0,0,100.0
