Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,8:01,3,1,NYJ 43,0,21,BenJarvus Green-Ellis middle for 2 yards (tackle by Shaun Ellis and David Harris),2.080,2.850
2,7:18,1,10,NYJ 41,0,21,Laurence Maroney middle for 14 yards (tackle by Kerry Rhodes),2.850,3.780
2,6:37,1,10,NYJ 27,0,21,Laurence Maroney right tackle for 3 yards (tackle by Bart Scott and Calvin Pace),3.780,3.640
2,5:57,2,7,NYJ 24,0,21,Tom Brady pass complete short left to Julian Edelman for 9 yards (tackle by Dwight Lowery),3.640,4.580
2,5:24,1,10,NYJ 15,0,21,BenJarvus Green-Ellis middle for 1 yard (tackle by Jim Leonhard and Marques Douglas),4.580,4.110
2,4:46,2,9,NYJ 14,0,21,Tom Brady pass incomplete short right intended for Kevin Faulk,4.110,3.240
2,4:42,,,,0,21,Timeout #1 by New York Jets,0.000,3.240
2,4:42,3,9,NYJ 14,0,21,Tom Brady pass complete short right to Randy Moss for 6 yards (tackle by Darrelle Revis),3.240,2.980
2,4:18,4,3,NYJ 8,0,24,Stephen Gostkowski 26 yard field goal good,2.980,3.000
2,,,,NWE 30,0,24,"Stephen Gostkowski kicks off 64 yards, returned by Dwight Lowery for 29 yards (tackle by Kyle Arrington)",0.000,1.270
2,4:08,1,10,NYJ 35,0,24,Thomas Jones right tackle for 1 yard (tackle by Vince Wilfork),1.270,0.860
2,3:33,2,9,NYJ 36,0,24,Thomas Jones middle for 7 yards (tackle by Vince Wilfork and Brandon Meriweather),0.860,1.090
2,2:49,3,2,NYJ 43,0,24,Shonn Greene right end for -4 yards (tackle by Adalius Thomas and Vince Wilfork),1.090,-0.780
2,2:16,4,6,NYJ 39,0,24,"Steve Weatherford punts 40 yards, fair catch by Wes Welker",-0.780,-0.340
2,2:09,1,10,NWE 21,0,24,"Kevin Faulk left end for 5 yards (tackle by David Harris). Penalty on Logan Mankins: Offensive Holding, 10 yards (no play)",0.340,-0.720
2,2:00,1,20,NWE 11,0,24,Tom Brady pass complete short right to Kevin Faulk for 11 yards (tackle by David Harris),-0.720,-0.070
2,1:16,2,9,NWE 22,0,24,Tom Brady pass complete short middle to Wes Welker for 3 yards (tackle by Drew Coleman),-0.070,-0.360
2,1:06,,,,0,24,Timeout #2 by New York Jets,0.000,-0.360
2,1:06,3,6,NWE 25,0,24,"Tom Brady sacked by Shaun Ellis for -6 yards. Tom Brady fumbles (forced by Shaun Ellis), recovered by Mark LeVoir at NWE-19",-0.360,-2.140
2,0:55,,,,0,24,Timeout #3 by New York Jets,0.000,-2.140
2,0:55,4,12,NWE 19,6,24,"Chris Hanson punts no gain, touchdown",-2.140,-7.000
2,,,,NWE 2,7,24,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYJ 30,7,24,"Jay Feely kicks off 58 yards, returned by Julian Edelman for 20 yards (tackle by Brad Smith)",0.000,1.070
2,0:44,1,10,NWE 32,7,24,Tom Brady pass complete short middle to Wes Welker for 23 yards (tackle by Jim Leonhard),1.070,2.590
2,0:34,,,,7,24,Timeout #2 by New England Patriots,0.000,2.590
2,0:34,1,10,NYJ 45,7,24,Tom Brady pass complete short middle to Wes Welker for 15 yards (tackle by Kerry Rhodes and Eric Smith),2.590,3.580
2,0:27,,,,7,24,Timeout #3 by New England Patriots,0.000,3.580
2,0:27,1,10,NYJ 30,7,24,Tom Brady pass incomplete short left intended for Wes Welker,3.580,3.030
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:23,2,10,NYJ 30,7,24,Tom Brady pass incomplete short right intended for Kevin Faulk,3.030,2.340
2,0:19,3,10,NYJ 30,7,24,Tom Brady pass complete short left to Kevin Faulk for 8 yards,2.340,2.120
2,0:15,4,2,NYJ 22,7,24,Stephen Gostkowski 40 yard field goal no good,2.120,-0.940
2,0:10,1,10,NYJ 30,7,24,Thomas Jones right guard for 5 yards (tackle by Ty Warren and Gary Guyton),0.940,1.070
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,7,24,"Stephen Gostkowski kicks off 75 yards, returned by Dwight Lowery for 25 yards (tackle by Brandon McGowan)",0.000,0.280
,,,,,,,"NWE challenged the runner was down by contact ruling, and the play was upheld.",,
3,14:56,1,10,NYJ 20,7,24,Thomas Jones middle for 3 yards (tackle by Mike Wright and Gary Guyton),0.280,0.140
3,14:19,2,7,NYJ 23,7,24,Mark Sanchez pass complete short right to Dustin Keller for 12 yards (tackle by Brandon McGowan),0.140,1.270
3,13:52,1,10,NYJ 35,7,24,Thomas Jones left guard for 7 yards (tackle by Jerod Mayo),1.270,1.670
3,13:14,2,3,NYJ 42,7,24,Thomas Jones left guard for 2 yards (tackle by Pierre Woods),1.670,1.220
3,12:41,3,1,NYJ 44,7,24,Tony Richardson middle for no gain (tackle by Gary Guyton and Brandon Meriweather),1.220,-0.460
3,12:19,4,1,NYJ 44,7,24,Mark Sanchez middle for 2 yards (tackle by Ron Brace and Mike Wright),-0.460,1.990
3,11:49,1,10,NYJ 46,7,24,"Penalty on Braylon Edwards: False Start, 5 yards (no play)",1.990,1.660
3,11:38,1,15,NYJ 41,7,24,Mark Sanchez pass incomplete deep left intended for Braylon Edwards,1.660,0.780
3,11:31,2,15,NYJ 41,7,24,Thomas Jones right guard for 6 yards (tackle by Mike Wright),0.780,0.890
3,10:56,3,9,NYJ 47,7,24,Mark Sanchez pass complete deep middle to Dustin Keller for 21 yards (tackle by Patrick Chung and Brandon Meriweather),0.890,3.450
3,10:26,1,10,NWE 32,7,24,Thomas Jones left tackle for 3 yards (tackle by Brandon McGowan and Gary Guyton),3.450,3.310
3,9:51,2,7,NWE 29,13,24,"Mark Sanchez pass complete deep right to Jerricho Cotchery for 29 yards, touchdown",3.310,7.000
3,,,,NWE 2,14,24,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYJ 30,14,24,"Jay Feely kicks off 68 yards, returned by Julian Edelman for 24 yards (tackle by James Ihedigbo). Penalty on Bret Lockett: Face Mask (15 Yards), 11 yards",0.000,-0.370
3,9:40,1,10,NWE 11,14,24,Tom Brady pass complete short left to Julian Edelman for 11 yards (tackle by Kerry Rhodes and Jim Leonhard),-0.370,0.410
3,8:59,1,10,NWE 22,14,24,Tom Brady pass incomplete short left intended for Randy Moss,0.410,-0.130
3,8:53,2,10,NWE 22,14,24,Tom Brady pass complete short left to Wes Welker for 9 yards (tackle by Kerry Rhodes),-0.130,0.370
3,8:17,3,1,NWE 31,14,24,"BenJarvus Green-Ellis middle for 4 yards (tackle by David Harris). Penalty on Bart Scott: Illegal Use of Hands, 5 yards",0.370,1.600
3,7:54,1,10,NWE 40,14,24,Laurence Maroney left guard for 7 yards (tackle by David Harris and Drew Coleman),1.600,2.000
3,7:19,2,3,NWE 47,14,24,Laurence Maroney left guard for 2 yards (tackle by Marques Douglas and Bryan Thomas),2.000,1.550
3,6:44,3,1,NWE 49,14,24,Tom Brady middle for 2 yards (tackle by David Harris),1.550,2.320
3,6:06,1,10,NYJ 49,14,24,Tom Brady sacked by Shaun Ellis for -5 yards,2.320,1.110
3,5:30,2,15,NWE 46,14,24,Tom Brady pass complete short middle to Wes Welker for 3 yards (tackle by David Harris),1.110,0.830
3,4:46,3,12,NWE 49,14,24,Tom Brady pass incomplete deep left intended for Kevin Faulk,0.830,-0.130
3,4:40,4,12,NWE 49,14,24,Chris Hanson punts 35 yards. Penalty on Mike DeVito: Running Into the Kicker (Declined),-0.130,0.140
3,4:27,1,10,NYJ 16,14,24,Mark Sanchez pass complete deep middle to Jerricho Cotchery for 22 yards (tackle by Jonathan Wilhite),-0.140,1.470
3,3:58,1,10,NYJ 38,14,24,Thomas Jones left guard for 11 yards (tackle by Jerod Mayo and Brandon Meriweather),1.470,2.190
3,3:30,1,10,NYJ 49,14,24,Thomas Jones middle for 1 yard (tackle by Jerod Mayo),2.190,1.780
3,2:58,2,9,,14,24,Mark Sanchez pass incomplete short middle intended for Thomas Jones,1.780,1.090
3,2:53,3,9,,14,24,Mark Sanchez pass incomplete short middle intended for Dustin Keller,1.090,-0.060
3,2:49,4,9,,14,24,"Steve Weatherford punts 42 yards, fair catch by Wes Welker",-0.060,0.380
3,2:42,1,10,NWE 8,14,24,Tom Brady pass complete short middle to Randy Moss for 13 yards (tackle by Darrelle Revis),-0.380,0.340
3,1:58,1,10,NWE 21,14,24,Tom Brady pass incomplete short left intended for Isaiah Stanback (defended by Darrelle Revis),0.340,-0.200
3,1:52,2,10,NWE 21,14,24,Kevin Faulk middle for no gain (tackle by Sione Pouha),-0.200,-0.890
3,1:08,3,10,NWE 21,14,24,"Penalty on Tom Brady: Delay of Game, 5 yards (no play)",-0.890,-1.780
3,0:43,3,15,NWE 16,14,24,Tom Brady left end for 7 yards (tackle by David Harris and Shaun Ellis),-1.780,-1.830
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,8,NWE 23,14,24,"Chris Hanson punts 39 yards, returned by Jerricho Cotchery for 10 yards (tackle by Bret Lockett)",-1.830,-2.130
4,14:51,1,10,NYJ 48,14,24,Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery is intercepted by Leigh Bodden at NWE-26,2.130,-0.670
4,14:42,1,10,NWE 26,14,24,Tom Brady pass complete short middle to Wes Welker for 4 yards (tackle by David Harris),0.670,0.670
4,14:12,2,6,NWE 30,14,24,Laurence Maroney middle for 6 yards (tackle by Bart Scott and David Harris),0.670,1.330
4,13:34,1,10,NWE 36,14,24,Laurence Maroney right guard for 8 yards (tackle by David Harris and Jim Leonhard),1.330,1.870
4,12:59,2,2,NWE 44,14,24,BenJarvus Green-Ellis left tackle for 4 yards (tackle by Bryan Thomas and Howard Green),1.870,2.130
4,12:15,1,10,NWE 48,14,24,Tom Brady pass incomplete short middle intended for Wes Welker,2.130,1.580
4,12:11,2,10,NWE 48,14,24,"Penalty on Tom Brady: Delay of Game, 5 yards (no play)",1.580,0.910
4,12:11,2,15,NWE 43,14,24,Tom Brady pass complete short middle to Wes Welker for 13 yards (tackle by Eric Smith and Drew Coleman),0.910,1.950
4,11:25,3,2,NYJ 44,14,24,BenJarvus Green-Ellis right guard for -1 yards (tackle by Sione Pouha),1.950,0.270
4,10:43,4,3,NYJ 45,14,24,"Chris Hanson punts 37 yards, fair catch by Jerricho Cotchery",0.270,0.380
4,10:37,1,10,NYJ 8,14,24,"Thomas Jones right tackle for 3 yards (tackle by Adalius Thomas and Jerod Mayo). Penalty on Dustin Keller: False Start, 4 yards (no play)",-0.380,-0.530
4,10:37,1,14,NYJ 4,14,24,Thomas Jones left tackle for 3 yards (tackle by Tully Banta-Cain and Gary Guyton),-0.530,-0.850
4,10:03,2,11,NYJ 7,14,24,Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery is intercepted by Brandon Meriweather at NYJ-29 and returned for 4 yards,-0.850,-3.910
4,9:53,1,10,NYJ 25,14,24,"Tom Brady pass incomplete deep left intended for Randy Moss. Penalty on Randy Moss: Offensive Pass Interfere, 10 yards (no play)",3.910,3.250
4,9:49,1,20,NYJ 35,14,24,Tom Brady pass complete short right to Wes Welker for 3 yards,3.250,2.420
4,9:22,2,17,NYJ 32,14,24,Tom Brady pass complete short middle to Wes Welker for 12 yards (tackle by Marquice Cole),2.420,3.340
4,8:40,3,5,NYJ 20,14,24,Tom Brady pass complete short left to Julian Edelman for 6 yards (tackle by Shaun Ellis),3.340,4.650
4,7:57,1,10,NYJ 14,14,24,Laurence Maroney right tackle for 4 yards (tackle by Bryan Thomas and Marques Douglas),4.650,4.710
4,7:16,2,6,NYJ 10,14,24,Laurence Maroney left end for 9 yards (tackle by Kerry Rhodes and Jim Leonhard),4.710,6.970
4,6:34,1,1,NYJ 1,14,24,Tom Brady middle for no gain (tackle by Mike DeVito),6.970,5.910
4,5:53,2,1,NYJ 1,14,24,Tom Brady middle for no gain (tackle by Mike DeVito),5.910,5.170
4,5:09,3,1,NYJ 1,14,30,"Laurence Maroney left tackle for 1 yard, touchdown",5.170,7.000
4,,,,NYJ 2,14,31,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,14,31,"Stephen Gostkowski kicks off 73 yards, returned by David Clowney for 37 yards (tackle by Matt Slater)",0.000,1.200
4,4:58,1,10,NYJ 34,14,31,Thomas Jones right guard for 10 yards (tackle by Darius Butler),1.200,1.860
4,4:35,1,10,NYJ 44,14,31,Thomas Jones middle for 4 yards (tackle by Jerod Mayo),1.860,1.860
4,4:08,2,6,NYJ 48,14,31,Mark Sanchez pass complete short left to Tony Richardson for 4 yards (tackle by Leigh Bodden and Jonathan Wilhite),1.860,1.690
4,3:58,3,2,NWE 48,14,31,Thomas Jones left guard for 9 yards (tackle by Tully Banta-Cain),1.690,2.980
4,3:54,,,,14,31,Timeout #1 by New York Jets,0.000,2.980
4,3:54,1,10,NWE 39,14,31,Thomas Jones right guard for 15 yards (tackle by Brandon Meriweather),2.980,3.970
4,3:30,1,10,NWE 24,14,31,"Mark Sanchez sacked by Tully Banta-Cain for -7 yards. Mark Sanchez fumbles (forced by Tully Banta-Cain), recovered by Derrick Burgess at NWE-29 (tackle by Damien Woody)",3.970,-0.870
4,3:24,1,10,NWE 29,14,31,Laurence Maroney left guard for 1 yard (tackle by Bryan Thomas and Sione Pouha),0.870,0.460
4,2:41,2,9,NWE 30,14,31,Laurence Maroney middle for 2 yards (tackle by Mike DeVito and Jim Leonhard),0.460,0.040
4,2:36,,,,14,31,Timeout #2 by New York Jets,0.000,0.040
4,2:36,3,7,NWE 32,14,31,Tom Brady pass complete short right to Wes Welker for 9 yards (tackle by Drew Coleman),0.040,1.660
4,2:00,1,10,NWE 41,14,31,Laurence Maroney left tackle for 2 yards (tackle by Shaun Ellis),1.660,1.390
4,1:16,2,8,NWE 43,14,31,Laurence Maroney left guard for 2 yards (tackle by Marques Douglas and Howard Green),1.390,0.960
4,0:30,3,6,NWE 45,14,31,Tom Brady pass incomplete deep left intended for Randy Moss,0.960,-0.390
4,0:25,,,,14,31,Timeout #2 by New England Patriots,0.000,-0.390
4,0:25,4,6,NWE 45,14,31,Chris Hanson punts 48 yards,-0.390,-0.410
4,0:16,1,10,NYJ 22,14,31,Mark Sanchez pass complete deep middle to Jerricho Cotchery for 33 yards (tackle by Jonathan Wilhite and Brandon McGowan),0.410,2.590
4,0:05,,,,14,31,Timeout #3 by New York Jets,0.000,2.590
4,0:05,1,10,NWE 45,14,31,Mark Sanchez pass incomplete deep right intended for Braylon Edwards,2.590,2.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
