Player,Pos
Mark Sanchez,QB
Thomas Jones,RB
Tony Richardson,FB
Jerricho Cotchery,WR
Braylon Edwards,WR
Dustin Keller,TE
D'Brickashaw Ferguson,LT
Alan Faneca,LG
Nick Mangold,C
Brandon Moore,RG
Damien Woody,RT
Sione Pouha,NT
Shaun Ellis,END
Calvin Pace,OLB
Bryan Thomas,OLB
Bart Scott,WILL
David Harris,MIKE
Darrelle Revis,LCB
Donald Strickland,RCB
Jim Leonhard,S
Kerry Rhodes,S
Drew Coleman,DB
