Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,8:28,2,9,PIT 22,0,7,Le'Veon Bell left guard for 3 yards (tackle by Arthur Jones),-0.070,-0.360
1,7:44,3,6,PIT 25,0,7,Ben Roethlisberger pass complete short middle to Antonio Brown for 8 yards (tackle by Corey Graham),-0.360,1.140
1,6:58,1,10,PIT 33,0,7,Ben Roethlisberger pass incomplete short middle intended for Heath Miller (defended by Chris Canty),1.140,0.590
1,6:53,2,10,PIT 33,0,7,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 3 yards (tackle by Corey Graham and Elvis Dumervil),0.590,0.590
1,6:16,2,10,PIT 33,0,7,Timeout #1 by Pittsburgh Steelers,0.590,0.300
1,6:16,3,7,PIT 36,0,7,"Ben Roethlisberger pass incomplete deep left intended for Emmanuel Sanders. Penalty on Elvis Dumervil: Defensive Offside, 5 yards (no play)",0.300,0.960
1,6:10,3,2,PIT 41,0,7,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 5 yards (tackle by Elvis Dumervil),0.960,1.990
1,5:30,1,10,PIT 46,0,7,Ben Roethlisberger pass complete short right to Le'Veon Bell for 1 yard (tackle by James Ihedigbo and Josh Bynes),1.990,1.590
1,4:42,2,9,PIT 47,0,7,Ben Roethlisberger pass complete short left to Heath Miller for 12 yards (tackle by Daryl Smith),1.590,2.850
1,4:00,1,10,BAL 41,0,7,Le'Veon Bell right guard for 4 yards (tackle by Lardarius Webb),2.850,2.850
1,3:19,2,6,BAL 37,0,7,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,2.850,2.150
1,3:14,3,6,BAL 37,0,7,Ben Roethlisberger pass incomplete short right intended for Jerricho Cotchery,2.150,0.790
1,3:14,4,6,BAL 37,0,7,Mat McBriar punts 26 yards,0.790,0.370
1,3:00,1,10,BAL 11,0,7,Bernard Pierce left guard for 3 yards (tackle by Jason Worilds),-0.370,-0.530
1,2:23,2,7,BAL 14,0,7,Joe Flacco pass complete short right to Jacoby Jones for 6 yards (tackle by Cortez Allen),-0.530,-0.370
1,1:56,3,1,BAL 20,0,7,Bernard Pierce right guard for 2 yards (tackle by Vince Williams),-0.370,0.410
1,1:17,1,10,BAL 22,0,7,Bernard Pierce for 12 yards (tackle by Terence Garvin),0.410,1.200
1,0:52,1,10,BAL 34,0,7,Joe Flacco pass incomplete short right intended for Torrey Smith,1.200,0.660
1,0:48,2,10,BAL 34,0,7,Bernard Pierce right tackle for 5 yards (tackle by Cameron Heyward),0.660,0.630
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,BAL 39,0,7,Joe Flacco pass complete short middle to Brandon Stokley for 18 yards (tackle by Ike Taylor),0.630,2.720
2,14:23,1,10,PIT 43,0,7,Ray Rice right end for 2 yards (tackle by Will Allen),2.720,2.450
2,13:50,2,8,PIT 41,0,7,Joe Flacco pass incomplete deep right intended for Ed Dickson,2.450,1.750
2,13:44,3,8,PIT 41,0,7,Joe Flacco pass incomplete short right intended for Brandon Stokley,1.750,0.530
2,13:39,4,8,PIT 41,0,7,"Sam Koch punts 26 yards, fair catch by Antonio Brown",0.530,0.220
2,13:32,1,10,PIT 15,0,7,Ben Roethlisberger pass complete short right to Antonio Brown for 11 yards,-0.220,0.670
2,12:55,1,10,PIT 26,0,7,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 5 yards (tackle by Corey Graham),0.670,0.810
2,12:22,2,5,PIT 31,0,7,Le'Veon Bell left guard for 6 yards (tackle by Jameel McClain and James Ihedigbo),0.810,1.400
2,11:38,1,10,PIT 37,0,7,Le'Veon Bell right tackle for no gain (tackle by Arthur Jones and Elvis Dumervil),1.400,0.860
2,10:54,2,10,PIT 37,0,7,Ben Roethlisberger right end for 11 yards (tackle by Josh Bynes),0.860,2.130
2,10:12,1,10,PIT 48,0,7,Ben Roethlisberger pass incomplete short middle intended for Emmanuel Sanders,2.130,1.580
2,10:05,2,10,PIT 48,0,7,Le'Veon Bell left guard for 1 yard (tackle by Arthur Jones and Pernell McPhee),1.580,1.020
2,9:22,3,9,PIT 49,0,7,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 15 yards (tackle by Matt Elam),1.020,3.180
2,8:34,1,10,BAL 36,0,7,"Penalty on David DeCastro: False Start, 5 yards (no play)",3.180,2.850
2,8:08,1,15,BAL 41,0,7,Ben Roethlisberger pass complete short left to Le'Veon Bell for 9 yards (tackle by Courtney Upshaw),2.850,3.180
2,7:36,2,6,BAL 32,0,7,Ben Roethlisberger pass incomplete short left intended for Emmanuel Sanders,3.180,2.480
2,7:31,3,6,BAL 32,0,7,Ben Roethlisberger pass incomplete short left intended for Emmanuel Sanders,2.480,1.250
2,7:27,4,6,BAL 32,0,7,Shaun Suisham right end for -12 yards (tackle by Jeromy Miles),1.250,-1.860
2,7:19,1,10,BAL 44,0,7,Ray Rice left tackle for 3 yards (tackle by Jason Worilds),1.860,1.720
2,6:50,2,7,BAL 47,0,7,Joe Flacco pass incomplete short middle intended for Jacoby Jones (defended by Cortez Allen),1.720,1.030
2,6:45,3,7,BAL 47,0,7,"Joe Flacco pass incomplete deep left intended for Torrey Smith. Penalty on Ike Taylor: Defensive Pass Interference, 26 yards (no play)",1.030,3.780
2,6:38,1,10,PIT 27,0,7,Ray Rice left tackle for 2 yards (tackle by Jason Worilds),3.780,3.500
2,6:03,2,8,PIT 25,0,7,Joe Flacco pass incomplete deep left intended for Torrey Smith (defended by Ike Taylor),3.500,2.810
2,5:57,3,8,PIT 25,0,7,Joe Flacco up the middle for 9 yards (tackle by Jarvis Jones),2.810,4.510
2,5:18,1,10,PIT 16,0,7,"Penalty on A.Q. Shipley: False Start, 5 yards (no play)",4.510,4.170
2,4:58,1,15,PIT 21,0,7,Ray Rice left guard for no gain (tackle by Lawrence Timmons),4.170,3.280
2,4:27,2,15,PIT 21,0,7,"Joe Flacco sacked by Jason Worilds for -8 yards. Joe Flacco fumbles (forced by Jason Worilds), recovered by Marshal Yanda at PIT-29",3.280,1.550
2,3:45,3,23,PIT 29,0,7,Ray Rice left guard for 4 yards (tackle by Evander Hood and Will Allen),1.550,1.800
2,3:06,4,19,PIT 25,0,10,Justin Tucker 43 yard field goal good,1.800,3.000
2,3:06,,,BAL 35,0,10,"Justin Tucker kicks off 64 yards, returned by Jonathan Dwyer for 27 yards (tackle by Chykie Brown)",0.000,-0.810
2,2:54,1,10,PIT 28,0,10,Ben Roethlisberger pass complete short left to Antonio Brown for 2 yards (tackle by Jimmy Smith),0.810,0.530
2,2:11,2,8,PIT 30,0,10,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,0.530,-0.160
2,2:07,3,8,PIT 30,0,10,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 7 yards (tackle by Lardarius Webb),-0.160,-0.910
2,2:00,4,1,PIT 37,0,10,"Mat McBriar punts 48 yards, out of bounds",-0.910,0.220
2,1:50,1,10,BAL 15,0,10,Joe Flacco pass complete short right to Ray Rice for 1 yard (tackle by Evander Hood),-0.220,-0.580
2,1:28,2,9,BAL 16,0,10,Joe Flacco pass complete short right to Dallas Clark for 8 yards (tackle by Troy Polamalu and Will Allen),-0.580,-0.270
2,1:04,3,1,BAL 24,0,10,Ray Rice right guard for 2 yards (tackle by Evander Hood and Jason Worilds),-0.270,-0.270
2,1:04,3,1,BAL 24,0,10,Timeout #1 by Baltimore Ravens,-0.270,0.670
2,1:04,1,10,BAL 26,0,10,Joe Flacco pass complete short right to Ray Rice for 7 yards (tackle by Will Allen and Jarvis Jones),0.670,1.070
2,0:40,2,3,BAL 33,0,10,"Penalty on Michael Oher: False Start, 5 yards (no play)",1.070,0.400
2,0:26,2,8,BAL 28,0,10,Joe Flacco pass complete short middle to Ray Rice for 4 yards (tackle by Lawrence Timmons and Jason Worilds),0.400,0.230
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,0,10,"Shaun Suisham kicks off no gain, returned by Jacoby Jones for 31 yards (tackle by Robert Golden)",0.000,1.070
3,14:51,1,10,BAL 32,0,10,Bernard Pierce left guard for 4 yards (tackle by Jason Worilds),1.070,1.070
3,14:31,2,6,BAL 36,0,10,Joe Flacco pass complete short right to Jacoby Jones for 10 yards (tackle by Cortez Allen),1.070,1.990
3,14:00,1,10,BAL 46,0,10,Bernard Pierce right guard for 2 yards (tackle by Jason Worilds and Cameron Heyward),1.990,1.720
3,13:33,2,8,BAL 48,0,10,Joe Flacco pass incomplete deep right intended for Jacoby Jones,1.720,1.030
3,13:27,3,8,BAL 48,0,10,Joe Flacco pass complete short left to Torrey Smith for 8 yards (tackle by Cortez Allen),1.030,2.650
3,12:57,1,10,PIT 44,0,10,Joe Flacco pass complete short right to Marlon Brown for 12 yards (tackle by Cameron Heyward and Al Woods),2.650,3.450
3,12:13,1,10,PIT 32,0,10,Joe Flacco pass complete short middle to Bernard Pierce for 2 yards (tackle by Lawrence Timmons),3.450,3.170
3,11:43,2,8,PIT 30,0,10,Bernard Pierce left guard for no gain (tackle by Lawrence Timmons and Ryan Clark),3.170,2.480
3,11:07,3,8,PIT 30,0,10,Joe Flacco pass complete short right to Torrey Smith for 10 yards (tackle by Cortez Allen),2.480,4.240
3,10:29,1,10,PIT 20,0,10,Ray Rice up the middle for 9 yards (tackle by Ryan Clark),4.240,5.260
3,9:50,2,1,PIT 11,0,10,"Penalty on Michael Oher: False Start, 5 yards (no play)",5.260,4.280
3,9:36,2,6,PIT 16,0,10,Joe Flacco pass incomplete deep left intended for Torrey Smith (defended by Ike Taylor),4.280,3.520
3,9:32,3,6,PIT 16,0,10,Joe Flacco pass incomplete short left intended for Ray Rice,3.520,2.400
3,9:26,4,6,PIT 16,0,13,Justin Tucker 34 yard field goal good,2.400,3.000
3,9:26,,,BAL 35,0,13,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,9:21,1,10,PIT 20,0,13,Ben Roethlisberger pass complete short right to Heath Miller for 21 yards (tackle by James Ihedigbo),0.280,1.660
3,8:41,1,10,PIT 41,0,13,Le'Veon Bell right guard for 6 yards (tackle by Josh Bynes and James Ihedigbo),1.660,1.930
3,8:00,2,4,PIT 47,0,13,Ben Roethlisberger pass complete short left to Heath Miller for 2 yards (tackle by Josh Bynes),1.930,1.490
3,7:26,3,2,PIT 49,0,13,Le'Veon Bell right guard for 43 yards (tackle by Matt Elam and Corey Graham),1.490,5.370
3,6:44,1,8,BAL 8,0,13,Ben Roethlisberger pass incomplete short middle intended for Emmanuel Sanders,5.370,4.570
3,6:41,2,8,BAL 8,0,13,Ben Roethlisberger pass incomplete short left intended for Jerricho Cotchery (defended by Jimmy Smith),4.570,3.580
3,6:33,3,8,BAL 8,6,13,"Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 8 yards, touchdown",3.580,7.000
3,6:33,,,BAL 2,7,13,Shaun Suisham kicks extra point good,0.000,0.000
3,6:33,,,PIT 35,7,13,"Shaun Suisham kicks off 65 yards, returned by Jacoby Jones for 73 yards (tackle by Cortez Allen)",0.000,-3.780
3,6:16,1,10,PIT 27,7,13,Joe Flacco pass complete short middle to Ed Dickson for 16 yards (tackle by Ryan Clark),3.780,4.840
3,5:45,1,10,PIT 11,7,13,Ray Rice right tackle for 2 yards (tackle by Lawrence Timmons and Ryan Clark),4.840,4.510
3,5:08,2,8,PIT 9,7,13,Joe Flacco pass complete short middle to Ray Rice for 2 yards (tackle by Lawrence Timmons),4.510,3.980
3,4:27,3,6,PIT 7,7,13,"Ray Rice up the middle for 2 yards (tackle by Lawrence Timmons). Penalty on Ray Rice: Unsportsmanlike Conduct, 15 yards",3.980,2.120
3,3:54,4,19,PIT 20,7,16,Justin Tucker 38 yard field goal good,2.120,3.000
3,3:54,,,BAL 35,7,16,"Justin Tucker kicks off 66 yards, returned by Emmanuel Sanders for 22 yards (tackle by Matt Elam)",0.000,-0.340
3,3:43,1,10,PIT 21,7,16,Ben Roethlisberger pass complete short right to Le'Veon Bell for 7 yards (tackle by Jameel McClain),0.340,0.750
3,2:59,2,3,PIT 28,7,16,Le'Veon Bell right end for no gain (tackle by Corey Graham and James Ihedigbo),0.750,0.040
3,2:16,3,3,PIT 28,7,16,Ben Roethlisberger pass incomplete deep right intended for Le'Veon Bell,0.040,-1.500
3,2:11,4,3,PIT 28,7,16,"Mat McBriar punts 44 yards, returned by Jacoby Jones for 8 yards (tackle by Markus Wheaton)",-1.500,-1.330
3,1:59,1,10,BAL 36,7,16,Bernard Pierce right end for 6 yards (tackle by Cameron Heyward and Evander Hood),1.330,1.600
3,1:29,2,4,BAL 42,7,16,Joe Flacco pass complete short right to Bernard Pierce for no gain,1.600,0.890
3,0:48,3,4,BAL 42,7,16,Joe Flacco pass complete deep left to Jacoby Jones for 34 yards (tackle by Cortez Allen),0.890,3.970
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 24,7,16,Joe Flacco pass incomplete deep right intended for Torrey Smith,3.970,3.430
4,14:53,2,10,PIT 24,7,16,"Penalty on Michael Oher: False Start, 5 yards (no play)",3.430,2.760
4,14:53,2,15,PIT 29,7,16,Joe Flacco pass complete short right to Ray Rice for 2 yards (tackle by William Gay),2.760,2.350
4,14:10,3,13,PIT 27,7,16,Joe Flacco pass incomplete short left intended for Dallas Clark,2.350,1.670
4,14:03,4,13,PIT 27,7,19,Justin Tucker 45 yard field goal good,1.670,3.000
4,14:03,,,BAL 35,7,19,"Justin Tucker kicks off 25 yards, out of bounds",0.000,-1.600
4,13:59,1,10,PIT 40,7,19,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,1.600,1.050
4,13:53,2,10,PIT 40,7,19,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 7 yards (tackle by Josh Bynes and Daryl Smith),1.050,1.050
4,13:13,2,10,PIT 40,7,19,Timeout #1 by Baltimore Ravens,1.050,1.290
4,13:13,3,3,PIT 47,7,19,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 5 yards (tackle by Corey Graham),1.290,2.390
4,12:34,1,10,BAL 48,7,19,Ben Roethlisberger pass complete short left to Le'Veon Bell for 9 yards (tackle by Terrell Suggs),2.390,3.060
4,11:53,2,1,BAL 39,7,19,Le'Veon Bell right tackle for 2 yards (tackle by Pernell McPhee),3.060,3.120
4,11:19,1,10,BAL 37,7,19,"Ben Roethlisberger pass complete short left to Heath Miller for 2 yards (tackle by Daryl Smith). Penalty on Lardarius Webb: Defensive Holding, 5 yards (no play)",3.120,3.450
4,10:50,1,10,BAL 32,7,19,"Ben Roethlisberger pass incomplete deep right intended for Antonio Brown. Penalty on Corey Graham: Defensive Holding, 5 yards (no play)",3.450,3.780
4,10:45,1,10,BAL 27,7,19,Ben Roethlisberger pass incomplete deep middle intended for Emmanuel Sanders,3.780,3.230
4,10:39,2,10,BAL 27,7,19,Ben Roethlisberger pass incomplete deep right intended for Le'Veon Bell (defended by James Ihedigbo),3.230,2.540
4,10:33,3,10,BAL 27,7,19,Ben Roethlisberger pass complete short right to Antonio Brown for 19 yards (tackle by Corey Graham and Lardarius Webb),2.540,2.540
4,10:01,3,10,BAL 27,7,19,Timeout #2 by Baltimore Ravens,2.540,5.370
4,10:01,1,8,BAL 8,7,19,Ben Roethlisberger pass complete short left to Heath Miller for 7 yards (tackle by Daryl Smith),5.370,5.910
4,9:36,2,1,BAL 1,13,19,"Le'Veon Bell right tackle for 1 yard, touchdown",5.910,7.000
4,9:36,,,BAL 2,14,19,Shaun Suisham kicks extra point good,0.000,0.000
4,9:36,,,PIT 35,14,19,"Shaun Suisham kicks off 40 yards, returned by Kyle Juszczyk for 9 yards (tackle by Antwon Blake)",0.000,-1.200
4,9:28,1,10,BAL 34,14,19,Ray Rice left guard for 3 yards (tackle by Evander Hood),1.200,1.060
4,9:04,2,7,BAL 37,14,19,Joe Flacco pass complete short left to Jacoby Jones for 3 yards (tackle by Evander Hood),1.060,0.760
4,8:33,3,4,BAL 40,14,19,Joe Flacco pass complete short right to Ray Rice for 22 yards (tackle by William Gay),0.760,3.050
4,7:54,1,10,PIT 38,14,19,Bernard Pierce right tackle for 1 yard (tackle by Al Woods and Cameron Heyward),3.050,2.640
4,7:18,2,9,PIT 37,14,19,"Penalty on Torrey Smith: False Start, 5 yards (no play)",2.640,1.970
4,7:02,2,14,PIT 42,14,19,Joe Flacco pass complete short right to Bernard Pierce for 2 yards (tackle by Lawrence Timmons),1.970,1.550
4,6:27,3,12,PIT 40,14,19,Joe Flacco pass complete short left to Torrey Smith for 10 yards (tackle by Ike Taylor),1.550,1.500
4,5:43,4,2,PIT 30,14,22,Justin Tucker 48 yard field goal good,1.500,3.000
4,5:43,,,BAL 35,14,22,"Justin Tucker kicks off 71 yards, returned by Felix Jones for 27 yards (tackle by Chykie Brown)",0.000,-0.340
4,5:31,1,10,PIT 21,14,22,Ben Roethlisberger pass incomplete deep left intended for Jerricho Cotchery (defended by Corey Graham),0.340,-0.200
4,5:22,2,10,PIT 21,14,22,Ben Roethlisberger pass complete deep right to Antonio Brown for 19 yards (tackle by James Ihedigbo),-0.200,1.600
4,4:53,1,10,PIT 40,14,22,Ben Roethlisberger pass complete short middle to Heath Miller for 7 yards (tackle by Daryl Smith),1.600,2.000
4,4:11,2,3,PIT 47,14,22,Ben Roethlisberger pass complete short left to Heath Miller for 5 yards (tackle by James Ihedigbo),2.000,2.390
4,3:28,1,10,BAL 48,14,22,Ben Roethlisberger pass complete short middle to Heath Miller for 13 yards (tackle by James Ihedigbo and Daryl Smith),2.390,3.250
4,2:53,1,10,BAL 35,14,22,Ben Roethlisberger pass complete short left to Le'Veon Bell for 1 yard (tackle by Jameel McClain),3.250,3.250
4,2:41,1,10,BAL 35,14,22,Timeout #1 by Pittsburgh Steelers,3.250,2.840
4,2:41,2,9,BAL 34,14,22,"Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders. Penalty on Mike Adams: Personal Foul, 15 yards (no play)",2.840,0.810
4,2:34,2,24,BAL 49,14,22,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 29 yards (tackle by Josh Bynes),0.810,4.240
4,2:02,1,10,BAL 20,14,22,Ben Roethlisberger pass incomplete short middle intended for Jerricho Cotchery (defended by Lardarius Webb),4.240,3.690
4,1:57,2,10,BAL 20,14,22,Ben Roethlisberger pass complete deep middle to Heath Miller for 19 yards (tackle by James Ihedigbo),3.690,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
4,1:39,1,1,BAL 1,14,22,Le'Veon Bell right guard for no gain (tackle by Lardarius Webb),6.970,6.970
4,1:32,1,1,BAL 1,14,22,Timeout #3 by Baltimore Ravens,6.970,5.910
4,1:32,2,1,BAL 1,14,22,Le'Veon Bell left tackle for no gain (tackle by Jimmy Smith),5.910,5.170
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
4,1:11,3,1,BAL 1,14,22,Ben Roethlisberger pass incomplete short right intended for Will Johnson (defended by James Ihedigbo),5.170,5.170
4,1:06,3,1,BAL 1,14,22,Timeout #2 by Pittsburgh Steelers,5.170,3.550
4,1:06,4,1,BAL 1,20,22,"Ben Roethlisberger pass complete short right to Jerricho Cotchery for 1 yard, touchdown",3.550,7.000
4,1:06,,,,20,22,"Two Point Attempt: Ben Roethlisberger pass incomplete intended for Emmanuel Sanders, conversion fails",0.000,-1.000
4,1:06,,,PIT 35,20,22,"Shaun Suisham kicks onside 6 yards. Penalty on Jerricho Cotchery: Illegal Touch Kick, 5 yards",0.000,-3.180
4,1:03,1,10,PIT 36,20,22,Joe Flacco kneels for -1 yards,3.180,3.180
4,0:59,1,10,PIT 36,20,22,Timeout #3 by Pittsburgh Steelers,3.180,2.500
4,0:59,2,11,PIT 37,20,22,Joe Flacco kneels for no gain,2.500,1.820
4,0:38,3,11,PIT 37,20,22,Joe Flacco kneels for -1 yards,1.820,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
