Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2,12:47,2,5,BAL 25,0,0,Jamal Lewis right guard for no gain (tackle by Barry Gardner),0.410,-0.300
2,12:05,3,5,BAL 25,0,0,Anthony Wright pass complete to Marcus Robinson for 9 yards (tackle by Roosevelt Williams),-0.300,1.200
2,12:05,1,10,BAL 34,0,0,"Penalty on Marcus Robinson: False Start, 5 yards (no play)",1.200,0.870
2,11:08,1,15,BAL 29,0,0,Jamal Lewis left guard for 3 yards (tackle by Ben Taylor and Kevin Bentley),0.870,0.390
2,10:28,2,12,BAL 32,0,0,Anthony Wright up the middle for 11 yards (tackle by Kenard Lang and Orpheus Roye),0.390,1.160
2,9:46,3,1,BAL 43,0,0,Anthony Wright sacked by Gerard Warren for -5 yards,1.160,-0.850
2,9:23,4,6,BAL 38,0,0,Dave Zastudil punts 40 yards,-0.850,-0.410
2,9:14,1,10,CLE 22,0,0,Jamel White right guard for 4 yards (tackle by Ma'ake Kemoeatu),0.410,0.410
2,8:40,2,6,CLE 26,0,0,Jamel White for 5 yards,0.410,0.370
2,8:11,3,1,CLE 31,0,0,Jamel White left tackle for no gain (tackle by Marques Douglas),0.370,-1.310
2,7:39,4,1,CLE 31,0,0,Chris Gardocki punts 27 yards,-1.310,-1.730
2,7:28,1,10,BAL 42,0,0,Jamal Lewis left guard for 6 yards (tackle by Antonio Garay and Earl Little),1.730,2.000
2,6:49,2,4,BAL 48,0,0,Jamal Lewis left guard for 8 yards (tackle by Earl Little),2.000,2.650
2,6:07,1,10,CLE 44,0,0,Anthony Wright pass complete to Travis Taylor for 4 yards (tackle by Roosevelt Williams),2.650,2.650
2,5:40,2,6,CLE 40,0,0,Jamal Lewis right end for -1 yards (tackle by Ben Taylor and Roosevelt Williams),2.650,1.820
2,4:56,3,7,CLE 41,0,0,Anthony Wright pass complete to Chester Taylor for 23 yards (tackle by Brant Boyer),1.820,4.370
2,4:27,1,10,CLE 18,0,0,Chester Taylor right tackle for 14 yards (tackle by Michael Lehan),4.370,6.280
2,3:49,,,,0,0,Timeout #2 by Baltimore Ravens,0.000,6.280
2,3:49,1,4,CLE 4,0,0,"Jamal Lewis right end for 2 yards (tackle by Ben Taylor). Penalty on Orpheus Roye: Defensive Holding, 1 yards",6.280,6.970
2,3:29,1,1,CLE 1,0,0,Alan Ricard up the middle for no gain (tackle by Andra Davis and Tyrone Rogers),6.970,5.910
2,2:48,2,1,CLE 1,6,0,"Anthony Wright pass complete to Terry Jones for 1 yard, touchdown",5.910,7.000
2,,,,CLE 2,7,0,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,7,0,"Wade Richey kicks off 65 yards, returned by Andre King for 18 yards (tackle by Cornell Brown)",0.000,0.480
2,2:38,1,10,CLE 23,7,0,Tim Couch pass complete to Dennis Northcutt for 9 yards (tackle by Gary Baxter),0.480,1.150
2,2:07,2,1,CLE 32,7,0,Lee Suggs right guard for 2 yards (tackle by Ray Lewis and Ed Hartwell),1.150,1.200
2,2:00,1,10,CLE 34,7,0,"Tim Couch pass complete to Jamel White for 3 yards (tackle by Gary Baxter). Penalty on Riddick Parker: Unnecessary Roughness, 15 yards",1.200,2.390
2,1:45,1,10,BAL 48,7,0,"Tim Couch pass incomplete intended for Darnell Sanders. Penalty on Ed Reed: Defensive Pass Interference, 11 yards (no play)",2.390,3.120
2,1:45,1,10,BAL 37,7,0,"Tim Couch sacked by Terrell Suggs for -9 yards. Tim Couch fumbles (forced by Terrell Suggs), recovered by Terrell Suggs at BAL-46 (tackle by Shaun O'Hara)",3.120,-2.060
2,1:36,1,10,BAL 47,7,0,Anthony Wright pass complete to Jamal Lewis for 14 yards (tackle by Michael Lehan),2.060,2.980
2,1:36,1,10,CLE 39,7,0,Anthony Wright spiked the ball,2.980,2.440
2,1:36,2,10,CLE 39,7,0,Anthony Wright pass incomplete intended for Jamal Lewis,2.440,1.750
2,1:13,3,10,CLE 39,7,0,Anthony Wright sacked by Michael Myers for -12 yards,1.750,-0.130
2,0:59,,,,7,0,Timeout #1 by Cleveland Browns,0.000,-0.130
2,0:59,4,22,BAL 49,7,0,"Dave Zastudil punts 30 yards, fair catch by Dennis Northcutt",-0.130,-0.340
2,0:51,1,10,CLE 21,7,0,Tim Couch pass incomplete intended for Andre King (defended by Anthony Weaver),0.340,-0.200
2,0:47,2,10,CLE 21,7,0,Tim Couch pass complete to Andra Davis for 49 yards (tackle by Chris McAlister). Penalty on Riddick Parker: Defensive Offside (Declined),-0.200,3.580
2,0:39,1,10,BAL 30,7,0,Tim Couch pass incomplete intended for Jamel White (defended by Chad Williams),3.580,3.030
2,0:32,2,10,BAL 30,7,0,Tim Couch pass complete to Dennis Northcutt for 6 yards (tackle by Chad Williams),3.030,3.140
2,0:23,,,,7,0,Timeout #2 by Cleveland Browns,0.000,3.140
2,0:23,3,4,BAL 24,7,0,Tim Couch pass complete to Jamel White for 5 yards (tackle by Marques Douglas),3.140,4.310
2,0:05,,,,7,0,Timeout #3 by Cleveland Browns,0.000,4.310
2,0:05,1,10,BAL 19,7,0,Brett Conway 37 yard field goal no good,4.310,0.670
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,7,0,"Wade Richey kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,CLE 20,7,0,Tim Couch pass incomplete intended for Keith Heinrich,0.280,-0.270
,,,,,,,"CLE challenged the ruling, and the play was upheld.",,
3,14:54,2,10,CLE 20,7,0,Tim Couch pass complete to Lee Suggs for 1 yard (tackle by Gary Baxter),-0.270,-0.820
3,14:10,3,9,CLE 21,7,0,Tim Couch pass complete to Quincy Morgan for 8 yards (tackle by Corey Fuller),-0.820,-1.440
3,13:35,4,1,CLE 29,7,0,"Chris Gardocki punts 47 yards, returned by Lamont Brightful for 6 yards (tackle by Leigh Bodden)",-1.440,-0.940
3,13:24,1,10,BAL 30,7,0,Jamal Lewis right guard for 7 yards (tackle by Barry Gardner and Michael Myers),0.940,1.340
3,12:48,2,3,BAL 37,7,0,Jamal Lewis right guard for 2 yards (tackle by Kenard Lang and Earl Little),1.340,0.890
3,12:13,3,1,BAL 39,7,0,Alan Ricard up the middle for 6 yards (tackle by Kenard Lang and Michael Myers),0.890,1.930
3,11:31,1,10,BAL 45,7,0,"Jamal Lewis right tackle for 2 yards (tackle by Kenard Lang). Penalty on Kenard Lang: Defensive Offside (Offsetting), Penalty on Orlando Brown: Illegal Formation (Offsetting) (no play)",1.930,1.930
3,11:09,1,10,BAL 45,7,0,Anthony Wright pass incomplete intended for Todd Heap (defended by Orpheus Roye),1.930,1.380
3,10:58,2,10,BAL 45,7,0,Anthony Wright pass complete to Jamal Lewis for -2 yards (tackle by Orpheus Roye),1.380,0.430
3,10:18,3,12,BAL 43,7,0,"Anthony Wright pass incomplete intended for Travis Taylor. Penalty on Mark Word: Defensive Offside, 5 yards (no play)",0.430,1.090
3,10:13,3,7,BAL 48,7,0,Anthony Wright pass incomplete intended for Travis Taylor is intercepted by Earl Little at CLE-31 and returned for 4 yards (tackle by Travis Taylor),1.090,-1.270
3,10:02,1,10,CLE 35,7,0,Lee Suggs right tackle for -1 yards (tackle by Cornell Brown),1.270,0.590
3,9:33,2,11,CLE 34,7,0,Lee Suggs right tackle for 16 yards (tackle by Anthony Weaver),0.590,2.260
3,8:53,1,10,CLE 50,7,0,Lee Suggs right guard for 1 yard (tackle by Gary Baxter),2.260,1.850
3,8:13,2,9,BAL 49,7,0,Lee Suggs for 1 yard (tackle by Corey Fuller),1.850,1.290
3,7:47,3,8,BAL 48,7,0,Tim Couch pass incomplete intended for Dennis Northcutt,1.290,0.070
3,7:42,4,8,BAL 48,7,0,Chris Gardocki punts 33 yards,0.070,0.220
3,7:34,1,10,BAL 15,7,0,Jamal Lewis right tackle for 4 yards (tackle by Brant Boyer),-0.220,-0.110
3,6:59,2,6,BAL 19,7,0,Anthony Wright pass complete to Marcus Robinson for 9 yards,-0.110,0.810
3,6:26,1,10,BAL 28,13,0,"Jamal Lewis right guard for 72 yards, touchdown",0.810,7.000
3,,,,CLE 2,14,0,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,14,0,"Wade Richey kicks off 64 yards, returned by Andre King for 12 yards (tackle by Chester Taylor)",0.000,0.040
3,6:10,1,10,CLE 18,14,0,Lee Suggs for 8 yards (tackle by Ed Reed),0.040,0.680
3,5:46,2,2,CLE 26,14,0,Lee Suggs right tackle for 2 yards (tackle by Ed Hartwell and Chris McAlister),0.680,0.810
3,5:46,1,10,CLE 28,14,0,"Penalty on Tim Couch: Delay of Game, 5 yards (no play)",0.810,0.480
3,4:38,1,15,CLE 23,14,0,Tim Couch pass incomplete intended for Dennis Northcutt,0.480,-0.410
3,4:34,2,15,CLE 23,14,0,"Tim Couch pass incomplete intended for Andra Davis. Penalty on Chris McAlister: Illegal Contact, 5 yards (no play)",-0.410,0.810
3,4:29,1,10,CLE 28,14,0,Tim Couch pass complete to Keith Heinrich for 16 yards (tackle by Chris McAlister),0.810,1.860
3,3:53,1,10,CLE 44,14,0,Lee Suggs right tackle for -1 yards (tackle by Ray Lewis and Kelly Gregg),1.860,1.180
3,3:16,2,11,CLE 43,14,0,Tim Couch pass complete to Dennis Northcutt for 9 yards (tackle by Will Demps),1.180,1.690
3,2:33,3,2,BAL 48,14,0,Tim Couch pass incomplete intended for Quincy Morgan,1.690,0.070
3,2:29,4,2,BAL 48,14,0,"Chris Gardocki punts 48 yards, touchback",0.070,-0.280
3,2:18,1,10,BAL 20,14,0,Anthony Wright pass incomplete intended for Travis Taylor,0.280,-0.270
3,2:15,2,10,BAL 20,14,0,Jamal Lewis for 45 yards,-0.270,3.250
3,1:47,1,10,CLE 35,14,0,Alan Ricard up the middle for 1 yard (tackle by Robert Griffith and Barry Gardner),3.250,2.840
3,1:09,2,9,CLE 34,14,0,"Anthony Wright pass complete to Todd Heap for 10 yards (tackle by Robert Griffith). Penalty on Robert Griffith: Defensive Holding (Offsetting), Penalty on Casey Rabach: Tripping (Offsetting) (no play)",2.840,2.840
3,0:46,2,9,CLE 34,14,0,Jamal Lewis right guard for 7 yards (tackle by Michael Lehan),2.840,3.070
3,0:06,3,2,CLE 27,14,0,Anthony Wright pass incomplete intended for Travis Taylor,3.070,1.800
3,0:00,4,2,CLE 27,14,0,Matt Stover 46 yard field goal no good,1.800,-1.330
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 36,14,0,Lee Suggs right guard for 1 yard (tackle by Ma'ake Kemoeatu),1.330,0.930
4,14:27,2,9,CLE 37,14,0,Tim Couch pass incomplete intended for Darnell Sanders,0.930,0.230
4,14:18,3,9,CLE 37,14,0,Tim Couch pass incomplete intended for Quincy Morgan,0.230,-0.910
4,14:11,4,9,CLE 37,14,0,"Chris Gardocki punts 36 yards, returned by Ed Reed for 1 yard (tackle by Leigh Bodden)",-0.910,-0.810
4,14:01,1,10,BAL 28,14,0,Travis Taylor for 3 yards (tackle by Kenard Lang),0.810,0.670
4,13:29,2,7,BAL 31,14,0,Jamal Lewis left end for 3 yards (tackle by Barry Gardner),0.670,0.370
4,13:04,3,4,BAL 34,14,0,"Anthony Wright for no gain. Anthony Wright fumbles, recovered by Anthony Wright at BAL-31",0.370,-1.310
4,12:24,4,7,BAL 31,14,0,Dave Zastudil punts 45 yards,-1.310,-0.540
4,12:21,1,10,CLE 24,14,0,Tim Couch pass incomplete intended for Andra Davis,0.540,0.000
4,12:17,2,10,CLE 24,14,0,Tim Couch pass incomplete intended for Quincy Morgan,0.000,-0.690
4,12:11,3,10,CLE 24,14,0,"Tim Couch sacked by Terrell Suggs for -4 yards. Tim Couch fumbles (forced by Terrell Suggs), recovered by Anthony Weaver at CLE-24 (tackle by Jamel White)",-0.690,-3.970
4,12:02,1,10,CLE 24,20,0,"Jamal Lewis right guard for 24 yards, touchdown",3.970,7.000
4,,,,CLE 2,21,0,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,21,0,"Wade Richey kicks off 57 yards, returned by Andre King for 14 yards (tackle by Harold Morrow)",0.000,0.740
4,11:47,1,10,CLE 27,21,0,Tim Couch pass incomplete intended for Frisman Jackson,0.740,0.200
4,11:38,2,10,CLE 27,21,0,Lee Suggs right guard for 8 yards (tackle by Chad Williams and Terrell Suggs),0.200,0.560
4,11:03,3,2,CLE 35,21,0,Tim Couch pass complete to Dennis Northcutt for 6 yards (tackle by Tom Knight),0.560,1.660
4,10:40,1,10,CLE 41,27,0,"Tim Couch pass incomplete intended for Andra Davis is intercepted by Chad Williams at BAL-48 and returned for 52 yards, touchdown",1.660,-7.000
4,,,,CLE 2,28,0,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,28,0,Wade Richey kicks off 60 yards,0.000,1.600
4,10:25,1,10,CLE 40,28,0,Tim Couch pass complete to Quincy Morgan for 2 yards,1.600,1.320
4,9:49,2,8,CLE 42,28,0,Tim Couch pass complete to Dennis Northcutt for 13 yards (tackle by Ed Reed),1.320,2.590
4,9:49,1,10,BAL 45,28,0,Tim Couch pass incomplete,2.590,2.040
4,9:11,2,10,BAL 45,28,0,Lee Suggs left guard for 8 yards (tackle by Ray Lewis),2.040,2.410
4,8:29,3,2,BAL 37,28,0,Tim Couch pass incomplete intended for Frisman Jackson,2.410,0.790
4,8:28,4,2,BAL 37,28,0,Tim Couch pass incomplete intended for Lee Suggs,0.790,-1.400
4,8:23,1,10,BAL 37,28,0,Chester Taylor left tackle for no gain (tackle by Michael Myers and Antonio Garay),1.400,0.860
4,7:46,2,10,BAL 37,28,0,Chester Taylor left end for 3 yards (tackle by Robert Griffith and Andra Davis),0.860,0.560
4,7:02,3,7,BAL 40,28,0,Chester Taylor right guard for 6 yards (tackle by Antonio Garay and Roosevelt Williams),0.560,-0.320
4,6:16,4,1,BAL 46,28,0,"Dave Zastudil punts 33 yards, returned by Dennis Northcutt for 11 yards (tackle by Terry Jones)",-0.320,-1.070
4,6:03,1,10,CLE 32,28,0,Tim Couch sacked by Ma'ake Kemoeatu for -7 yards,1.070,-0.420
4,5:33,2,17,CLE 25,28,0,"Lee Suggs right guard for 2 yards. Lee Suggs fumbles, recovered by Bart Scott at CLE-30 (tackle by Shaun O'Hara)",-0.420,-3.580
4,5:24,1,10,CLE 30,28,0,Chester Taylor left tackle for 3 yards (tackle by Barry Gardner),3.580,3.440
4,4:42,2,7,CLE 27,28,0,Chester Taylor left tackle for -3 yards (tackle by Orpheus Roye and Robert Griffith),3.440,2.340
4,3:57,3,10,CLE 30,28,0,Musa Smith left tackle for 4 yards (tackle by Michael Myers),2.340,1.760
4,3:15,4,6,CLE 26,28,0,Kyle Boller pass complete to Terry Jones for 10 yards,1.760,4.510
4,3:09,1,10,CLE 16,28,0,Musa Smith right guard for 3 yards (tackle by Orpheus Roye and Kenard Lang),4.510,4.390
4,2:28,2,7,CLE 13,28,0,Musa Smith left tackle for 3 yards (tackle by Ben Taylor and Michael Myers),4.390,4.170
4,2:00,3,4,CLE 10,28,0,Chester Taylor right tackle for -1 yards (tackle by Andra Davis),4.170,2.750
4,1:42,,,,28,0,Timeout #2 by Cleveland Browns,0.000,2.750
4,1:42,4,5,CLE 11,34,0,"Musa Smith right tackle for 11 yards, touchdown",2.750,7.000
4,,,,CLE 2,35,0,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,35,0,"Wade Richey kicks off 47 yards, returned by Barry Stokes for 7 yards (tackle by Musa Smith)",0.000,0.940
4,1:30,1,10,CLE 30,35,0,Tim Couch pass incomplete intended for Lee Suggs. Penalty on Enoch DeMar: Ineligible Downfield Pass (Declined),0.940,0.390
4,1:23,2,10,CLE 30,35,0,Lee Suggs right guard for 2 yards (tackle by Ma'ake Kemoeatu),0.390,-0.030
4,0:47,3,8,CLE 32,35,0,Tim Couch pass complete to Lee Suggs for -1 yards (tackle by Gary Baxter),-0.030,-1.310
4,0:06,4,9,CLE 31,35,0,"Penalty on Enoch DeMar: False Start, 5 yards (no play)",-1.310,-1.630
4,0:04,,,,35,0,Timeout #3 by Cleveland Browns,0.000,-1.630
4,0:03,4,14,CLE 26,35,0,"Lee Suggs for -6 yards (tackle by Anthony Weaver). Lee Suggs fumbles (forced by Anthony Weaver), recovered by Lee Suggs at CLE-20",-1.630,1.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
