Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,11:42,1,10,ATL 28,7,14,Matt Ryan pass complete short right to Michael Turner for 8 yards (tackle by Jabari Greer),0.810,1.340
2,11:02,2,2,ATL 36,7,14,Michael Turner right guard for 1 yard (tackle by Jimmy Wilkerson),1.340,0.760
2,10:31,3,1,ATL 37,7,14,Matt Ryan middle for 2 yards (tackle by Alex Brown and Roman Harper),0.760,1.530
2,9:51,1,10,ATL 39,7,14,Matt Ryan for 3 yards (tackle by Patrick Robinson),1.530,1.390
2,9:18,2,7,ATL 42,7,14,Michael Turner right guard for 3 yards (tackle by Sedrick Ellis and Jonathan Vilma),1.390,1.090
2,8:35,3,4,ATL 45,7,14,Matt Ryan pass complete short right to Tony Gonzalez for 9 yards (tackle by Patrick Robinson),1.090,2.520
2,7:52,1,10,NOR 46,7,14,Jason Snelling left guard for 5 yards (tackle by Patrick Robinson and Scott Shanle),2.520,2.650
2,7:10,2,5,NOR 41,7,14,Jason Snelling right tackle for 7 yards (tackle by Jo-Lonn Dunbar),2.650,3.310
2,6:33,1,10,NOR 34,7,14,Matt Ryan pass incomplete short right intended for Harry Douglas,3.310,2.770
2,6:24,2,10,NOR 34,7,14,Michael Turner left end for 3 yards (tackle by Jabari Greer and Scott Shanle),2.770,2.480
2,5:40,3,7,NOR 31,7,14,Matt Ryan pass complete short middle to Roddy White for 5 yards (tackle by Malcolm Jenkins),2.480,1.860
2,4:58,,,,7,14,Timeout #1 by New Orleans Saints,0.000,1.860
2,4:58,4,2,NOR 26,7,14,Matt Ryan pass complete short middle to Roddy White for 7 yards (tackle by Jabari Greer),1.860,4.310
2,4:25,1,10,NOR 19,7,14,Michael Turner right guard for 3 yards (tackle by Jonathan Vilma and Pierson Prioleau),4.310,4.180
2,3:45,2,7,NOR 16,7,14,Michael Turner left guard for 6 yards (tackle by Remi Ayodele),4.180,4.690
2,3:07,3,1,NOR 10,7,14,Michael Turner left tackle for -1 yards (tackle by Alex Brown),4.690,2.820
2,2:24,4,2,NOR 11,7,14,Matt Ryan pass complete short left to Tony Gonzalez for 9 yards (tackle by Pierson Prioleau),2.820,6.740
2,2:00,1,2,NOR 2,7,14,Michael Turner left guard for 1 yard (tackle by Marvin Mitchell and Scott Shanle),6.740,5.910
2,1:54,,,,7,14,Timeout #2 by New Orleans Saints,0.000,5.910
2,1:54,2,1,NOR 1,7,14,Michael Turner right end for no gain (tackle by Remi Ayodele). Penalty on Remi Ayodele: Horse Collar Tackle (no play),5.910,6.970
2,1:51,1,1,NOR 1,7,14,Michael Turner left guard for no gain (tackle by Jonathan Vilma and Jeff Charleston),6.970,5.910
2,1:06,,,,7,14,Timeout #2 by Atlanta Falcons,0.000,5.910
2,1:06,2,1,NOR 1,13,14,"Michael Turner left tackle for 1 yard, touchdown",5.910,7.000
2,,,,NOR 2,14,14,Matt Bryant kicks extra point good,0.000,0.000
2,,,,ATL 30,14,14,"Michael Koenen kicks off 78 yards, touchback",0.000,0.280
2,1:03,1,10,NOR 20,14,14,Drew Brees pass complete short middle to Jeremy Shockey for 11 yards (tackle by Sean Weatherspoon),0.280,1.000
2,0:44,1,10,NOR 31,14,14,Drew Brees pass complete short middle to Pierre Thomas for 10 yards (tackle by Sean Weatherspoon and Chris Owens),1.000,1.660
2,0:22,1,10,NOR 41,14,14,Drew Brees pass complete short right to David Thomas for 8 yards (tackle by Sean Weatherspoon and Chris Owens),1.660,2.200
2,0:16,2,2,NOR 49,14,14,Drew Brees pass complete short middle to Robert Meachem for 5 yards (tackle by Sean Weatherspoon),2.200,2.520
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,14,14,"Michael Koenen kicks off 68 yards, returned by Courtney Roby for 24 yards (tackle by Eric Weems)",0.000,0.670
3,14:54,1,10,NOR 26,14,14,"Penalty on Jermon Bushrod: False Start, 5 yards (no play)",0.670,0.340
3,14:54,1,15,NOR 21,14,14,Drew Brees pass complete short right to Devery Henderson for 9 yards (tackle by Brent Grimes),0.340,0.670
3,14:22,2,6,NOR 30,14,14,Chris Ivory right end for 1 yard (tackle by Sean Weatherspoon),0.670,0.100
3,13:35,3,5,NOR 31,14,14,Drew Brees pass complete short middle to Lance Moore for 13 yards (tackle by Chris Owens),0.100,1.860
3,12:58,1,10,NOR 44,14,14,Pierre Thomas left guard for 2 yards (tackle by John Abraham and Curtis Lofton),1.860,1.590
3,12:17,2,8,NOR 46,14,14,Drew Brees pass complete short right to Jeremy Shockey for 7 yards (tackle by Curtis Lofton and Brent Grimes),1.590,1.820
3,11:34,3,1,ATL 47,14,14,Drew Brees pass complete short left to Marques Colston for 6 yards (tackle by Mike Peterson),1.820,2.850
3,10:56,1,10,ATL 41,14,14,Drew Brees sacked by John Abraham for -8 yards,2.850,1.230
3,10:24,2,18,ATL 49,14,14,Drew Brees pass complete short right to David Thomas for 2 yards (tackle by Brent Grimes),1.230,0.830
3,9:45,3,16,ATL 47,14,14,Drew Brees pass complete short right to Pierre Thomas for 15 yards (tackle by Chris Owens),0.830,1.310
3,8:53,,,,14,14,Timeout #1 by New Orleans Saints,0.000,1.310
3,8:53,4,1,ATL 32,14,14,"Chris Ivory right guard for no gain (tackle by Mike Peterson). Chris Ivory fumbles (forced by Mike Peterson), recovered by Chauncey Davis at ATL-32",1.310,-1.070
3,8:47,1,10,ATL 32,14,14,Matt Ryan sacked by Sedrick Ellis for -4 yards,1.070,-0.010
3,8:09,2,14,ATL 28,14,14,Matt Ryan pass complete short right to Tony Gonzalez for 6 yards (tackle by Roman Harper),-0.010,0.100
3,7:34,3,8,ATL 34,14,14,Matt Ryan pass complete short left to Tony Gonzalez for 14 yards (tackle by Roman Harper),0.100,2.130
3,6:56,1,10,ATL 48,14,14,Michael Turner right tackle for 1 yard (tackle by Jimmy Wilkerson),2.130,1.720
3,6:19,2,9,ATL 49,14,14,Michael Turner right tackle for 32 yards (tackle by Malcolm Jenkins and Patrick Robinson),1.720,4.310
3,5:45,1,10,NOR 19,14,14,Matt Ryan pass incomplete short right intended for Ovie Mughelli (defended by Roman Harper),4.310,3.750
3,5:40,2,10,NOR 19,14,14,Jason Snelling right guard for 17 yards (tackle by Malcolm Jenkins),3.750,6.740
,,,,,,,"ATL challenged the fumble ruling, and the original play was overturned.",,
3,5:18,1,2,NOR 2,14,14,Matt Ryan pass incomplete short right intended for Tony Gonzalez,6.740,5.720
3,5:14,2,2,NOR 2,14,14,Michael Turner left guard for -1 yards (tackle by Jonathan Vilma and Marvin Mitchell),5.720,4.720
3,4:34,3,3,NOR 3,14,14,Michael Turner right end for -2 yards (tackle by Marvin Mitchell),4.720,3.010
3,3:47,4,5,NOR 5,17,14,Matt Bryant 23 yard field goal good,3.010,3.000
3,,,,ATL 30,17,14,"Michael Koenen kicks off 74 yards, returned by Courtney Roby for 18 yards (tackle by Shann Schillinger)",0.000,-0.280
3,3:38,1,10,NOR 14,17,14,Drew Brees pass incomplete short left intended for Marques Colston,-0.280,-0.750
3,3:32,2,10,NOR 14,17,14,Pierre Thomas left end for 6 yards (tackle by Thomas DeCoud and Jonathan Babineaux),-0.750,-0.680
3,2:47,3,4,NOR 20,17,14,Drew Brees pass incomplete short right intended for Devery Henderson,-0.680,-2.030
3,2:42,4,4,NOR 20,17,14,"Thomas Morstead punts 41 yards, muffed catch by Thomas DeCoud, recovered by Jason Kyle and returned for no gain",-2.030,2.790
,,,,,,,"NOR challenged the kick touched ruling, and the original play was overturned.",,
3,2:32,1,10,ATL 42,17,14,Pierre Thomas left guard for 12 yards (tackle by Corey Peters and Jonathan Babineaux),2.790,3.580
3,1:47,1,10,ATL 30,17,14,Pierre Thomas right guard for 2 yards (tackle by Corey Peters),3.580,3.300
3,1:23,2,8,ATL 28,17,14,Drew Brees pass complete short left to Lance Moore for 6 yards (tackle by Dunta Robinson),3.300,3.400
3,0:44,3,2,ATL 22,17,14,Drew Brees pass complete short right to Marques Colston for 6 yards (tackle by Brent Grimes),3.400,4.510
3,0:12,1,10,ATL 16,17,20,"Drew Brees pass complete short right to Lance Moore for 16 yards, touchdown",4.510,7.000
3,,,,ATL 2,17,21,Garrett Hartley kicks extra point good,0.000,0.000
3,,,,NOR 30,17,21,"Thomas Morstead kicks off 77 yards, touchback",0.000,0.280
3,0:04,1,10,ATL 20,17,21,Michael Turner left tackle for 3 yards (tackle by Jonathan Vilma),0.280,0.140
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,ATL 23,17,21,"Matt Ryan pass complete deep middle to Harry Douglas for 17 yards (tackle by Patrick Robinson). Penalty on Harvey Dahl: Illegal Use of Hands, 10 yards (no play)",0.140,-1.280
4,14:34,2,17,ATL 13,17,21,Matt Ryan middle for 7 yards (tackle by Jo-Lonn Dunbar),-1.280,-0.960
4,13:53,3,10,ATL 20,17,21,Matt Ryan pass complete short right to Tony Gonzalez for 11 yards (tackle by Roman Harper and Scott Shanle),-0.960,1.000
4,13:09,1,10,ATL 31,17,21,Jason Snelling right guard for -1 yards (tackle by Jo-Lonn Dunbar and Jonathan Vilma),1.000,0.320
4,12:27,2,11,ATL 30,17,21,"Penalty on Sam Baker: False Start, 5 yards (no play)",0.320,-0.350
4,12:09,2,16,ATL 25,17,21,"Matt Ryan pass incomplete deep right intended for Tony Gonzalez. Penalty on Roman Harper: Defensive Pass Interfere, 25 yards (no play)",-0.350,2.260
4,12:04,1,10,,17,21,Michael Turner left guard for no gain (tackle by Alex Brown),2.260,1.710
4,11:23,2,10,,17,21,Matt Ryan pass complete deep left to Roddy White for 24 yards (tackle by Malcolm Jenkins),1.710,3.840
4,10:44,1,10,NOR 26,17,21,Jason Snelling right guard for 1 yard (tackle by Scott Shanle),3.840,3.430
4,10:03,2,9,NOR 25,17,21,Jason Snelling right guard for 3 yards (tackle by Sedrick Ellis),3.430,3.140
4,9:25,3,6,NOR 22,23,21,"Matt Ryan pass complete deep right to Roddy White for 22 yards, touchdown",3.140,7.000
4,,,,NOR 2,24,21,Matt Bryant kicks extra point good,0.000,0.000
4,,,,ATL 30,24,21,"Michael Koenen kicks off 76 yards, touchback",0.000,0.280
4,9:20,1,10,NOR 20,24,21,Drew Brees pass complete short left to Lance Moore for 20 yards (tackle by Dunta Robinson),0.280,1.600
4,8:51,1,10,NOR 40,24,21,Drew Brees pass incomplete deep left intended for Devery Henderson (defended by Dunta Robinson),1.600,1.050
4,8:40,2,10,NOR 40,24,21,Drew Brees pass incomplete short left intended for Robert Meachem (defended by Chris Owens),1.050,0.370
4,8:37,3,10,NOR 40,24,21,"Drew Brees pass incomplete short right intended for Marques Colston (defended by Brent Grimes). Penalty on Peria Jerry: Defensive Offside, 5 yards (no play)",0.370,1.030
4,8:31,3,5,NOR 45,24,21,Drew Brees sacked by Jonathan Babineaux for -2 yards,1.030,-0.520
4,8:21,4,7,NOR 43,24,21,"Thomas Morstead punts 57 yards, touchback",-0.520,-0.280
4,7:55,1,10,ATL 20,24,21,Michael Turner right guard for 4 yards (tackle by Jo-Lonn Dunbar and Roman Harper),0.280,0.270
4,7:19,2,6,ATL 24,24,21,Matt Ryan pass complete short right to Ovie Mughelli for 11 yards (tackle by Scott Shanle),0.270,1.270
4,6:33,1,10,ATL 35,24,21,Michael Turner left guard for 7 yards (tackle by Scott Shanle),1.270,1.670
4,5:50,2,3,ATL 42,24,21,Michael Turner right tackle for 17 yards (tackle by Roman Harper and Malcolm Jenkins),1.670,2.850
4,5:07,1,10,NOR 41,24,21,Jason Snelling left tackle for 4 yards (tackle by Patrick Robinson and Malcolm Jenkins),2.850,2.850
4,4:22,2,6,NOR 37,24,21,Jason Snelling left guard for no gain (tackle by Jimmy Wilkerson),2.850,2.150
4,3:42,3,6,NOR 37,24,21,Matt Ryan pass incomplete,2.150,0.790
4,3:36,4,6,NOR 37,24,21,Matt Ryan pass incomplete (defended by Alex Brown),0.790,-1.400
4,3:32,1,10,NOR 37,24,21,Drew Brees pass complete short left to Jeremy Shockey for 8 yards (tackle by William Moore),1.400,1.940
4,2:57,2,2,NOR 45,24,21,Drew Brees pass complete short middle to Marques Colston for 9 yards (tackle by Curtis Lofton),1.940,2.520
4,2:30,1,10,ATL 46,24,21,Drew Brees pass complete short left to Pierre Thomas for 1 yard (tackle by Curtis Lofton),2.520,2.110
4,2:00,2,9,ATL 45,24,21,Drew Brees pass complete short middle to Jeremy Shockey for 8 yards (tackle by Chris Owens and Curtis Lofton),2.110,2.480
4,1:24,3,1,ATL 37,24,21,Chris Ivory right tackle for no gain (tackle by Sean Weatherspoon),2.480,0.790
4,0:46,4,1,ATL 37,24,21,Drew Brees pass complete short right to Jeremy Shockey for 6 yards (tackle by William Moore),0.790,3.510
4,0:36,,,,24,21,Timeout #2 by New Orleans Saints,0.000,3.510
4,0:36,1,10,ATL 31,24,21,Drew Brees pass complete short middle to Pierre Thomas for 9 yards (tackle by Kroy Biermann),3.510,4.180
4,0:18,2,1,ATL 22,24,21,Drew Brees spiked the ball,4.180,3.470
4,0:17,3,1,ATL 22,24,21,Pierre Thomas middle for 7 yards (tackle by Curtis Lofton),3.470,4.580
4,0:12,,,,24,21,Timeout #3 by New Orleans Saints,0.000,4.580
4,0:12,1,10,ATL 15,24,21,Drew Brees pass incomplete short left intended for Lance Moore,4.580,3.950
4,0:09,2,10,ATL 15,24,24,Garrett Hartley 32 yard field goal good,3.950,3.000
4,,,,NOR 30,24,24,"Thomas Morstead kicks off 43 yards, returned by Ovie Mughelli for 6 yards",0.000,1.140
4,0:02,1,10,ATL 33,24,24,Matt Ryan kneels for -1 yards,1.140,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
,,,,,,,"Falcons won the coin toss, Falcons to receive the overtime kickoff.",,
OT,,,,NOR 30,24,24,"Thomas Morstead kicks off 66 yards, returned by Eric Weems for 35 yards (tackle by Anthony Hargrove)",0.000,1.530
OT,14:53,1,10,ATL 39,24,24,Matt Ryan pass incomplete deep left intended for Harry Douglas,1.530,0.990
OT,14:47,2,10,ATL 39,24,24,Michael Turner right guard for 3 yards (tackle by Jonathan Vilma and Scott Shanle),0.990,0.700
OT,14:06,3,7,ATL 42,24,24,Matt Ryan sacked by Will Smith for -9 yards,0.700,-1.180
OT,13:35,4,16,ATL 33,24,24,"Michael Koenen punts 35 yards, fair catch by Lance Moore",-1.180,-1.070
OT,13:27,1,10,NOR 32,24,24,Drew Brees pass complete short left to Pierre Thomas for 23 yards (tackle by John Abraham),1.070,2.590
OT,12:37,1,10,ATL 45,24,24,Drew Brees pass complete short left to Jeremy Shockey for 5 yards (tackle by William Moore),2.590,2.720
OT,11:55,2,5,ATL 40,24,24,Drew Brees pass complete short left to Lance Moore for 14 yards (tackle by Thomas DeCoud),2.720,3.840
OT,11:10,1,10,ATL 26,24,24,Chris Ivory right tackle for 1 yard (tackle by Mike Peterson),3.840,3.430
OT,10:30,2,9,ATL 25,24,24,Chris Ivory right guard for no gain (tackle by Jamaal Anderson),3.430,2.740
OT,9:48,3,9,ATL 25,24,24,Drew Brees pass complete short right to Devery Henderson for 14 yards (tackle by Curtis Lofton and Thomas DeCoud),2.740,4.840
OT,9:02,,,,24,24,Timeout #1 by New Orleans Saints,0.000,0.000
OT,9:02,,,,24,24,Timeout #1 by Atlanta Falcons,0.000,4.840
OT,9:02,1,10,ATL 11,24,24,Garrett Hartley 29 yard field goal no good,4.840,-0.280
OT,8:57,1,10,ATL 20,24,24,"Michael Turner left tackle for 8 yards (tackle by Patrick Robinson). Penalty on Roddy White: Offensive Holding, 10 yards (no play)",0.280,-0.760
OT,8:36,1,20,ATL 10,24,24,Matt Ryan left tackle for 13 yards (tackle by Jo-Lonn Dunbar),-0.760,0.140
OT,7:51,2,7,ATL 23,24,24,Michael Turner right guard for 2 yards (tackle by Will Smith and Remi Ayodele),0.140,-0.300
OT,7:11,3,5,ATL 25,24,24,"Matt Ryan pass incomplete short left intended for Roddy White. Penalty on Jabari Greer: Defensive Pass Interfere, 8 yards (no play)",-0.300,1.140
OT,7:07,1,10,ATL 33,24,24,Matt Ryan pass complete short middle to Jason Snelling for 8 yards (tackle by Jo-Lonn Dunbar and Scott Shanle),1.140,1.670
OT,6:25,2,2,ATL 41,24,24,Jason Snelling right tackle for 4 yards (tackle by Remi Ayodele and Anthony Hargrove),1.670,1.930
OT,5:46,1,10,ATL 45,24,24,Michael Turner left tackle for 7 yards (tackle by Jonathan Vilma),1.930,2.330
OT,5:14,2,3,NOR 48,24,24,Michael Turner right guard for 2 yards (tackle by Roman Harper and Jeff Charleston),2.330,1.880
OT,4:45,,,,24,24,Timeout #2 by Atlanta Falcons,0.000,1.880
OT,4:45,3,1,NOR 46,24,24,Michael Turner right guard for 3 yards (tackle by Alex Brown),1.880,2.720
OT,4:06,1,10,NOR 43,24,24,Jason Snelling left tackle for 12 yards (tackle by Malcolm Jenkins),2.720,3.510
OT,3:25,1,10,NOR 31,24,24,Jason Snelling right guard for 1 yard (tackle by Will Smith and Jo-Lonn Dunbar),3.510,3.100
OT,2:45,2,9,NOR 30,24,24,Jason Snelling left guard for 4 yards (tackle by Leigh Torrence and Jonathan Vilma),3.100,2.940
OT,2:09,3,5,NOR 26,24,24,Jason Snelling right guard for 3 yards (tackle by Scott Shanle),2.940,2.050
OT,2:00,,,,24,24,Timeout #2 by New Orleans Saints,0.000,2.050
OT,2:00,4,2,NOR 23,24,24,"Penalty on Justin Blalock: False Start, 5 yards (no play)",2.050,1.590
OT,2:00,4,7,NOR 28,27,24,Matt Bryant 46 yard field goal good,1.590,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
