Player,Pos
Matt Ryan,QB
Michael Turner,RB
Roddy White,WR
Harry Douglas,WR
Tony Gonzalez,TE
Justin Peelle,TE
Sam Baker,LT
Justin Blalock,LG
Todd McClure,C
Harvey Dahl,RG
Tyson Clabo,RT
Corey Peters,LDE
Jonathan Babineaux,DT
Chauncey Davis,DT
Jamaal Anderson,RDE
Sean Weatherspoon,SLB
Curtis Lofton,MLB
Mike Peterson,WLB
Brent Grimes,LCB
Dunta Robinson,RCB
William Moore,S
Thomas DeCoud,S
