#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:47,LAR 20,13,7:52,80,Touchdown
2,2,14:10,LAR 25,3,2:10,8,Punt
3,2,8:35,LAR 25,8,4:04,75,Touchdown
4,2,1:00,LAR 19,8,1:00,61,Field Goal
5,3,15:00,LAR 25,3,1:28,11,Interception
6,3,12:41,LAR 25,9,4:16,49,Missed FG
7,3,7:42,TAM 37,5,2:03,37,Touchdown
8,3,4:41,LAR 20,6,3:17,24,Punt
9,4,15:00,LAR 42,3,1:25,-6,Punt
10,4,11:51,LAR 12,3,1:33,8,Punt
11,4,8:16,LAR 43,2,0:59,-6,Interception
12,4,3:53,LAR 25,8,1:17,53,Field Goal
13,4,1:49,LAR 37,3,1:49,5,Punt
