Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brandon Brooks,G,70,100%,0,0%,4,17%
Xavier Su'a-Filo,G,70,100%,0,0%,4,17%
Derek Newton,T,70,100%,0,0%,4,17%
Ben Jones,C,70,100%,0,0%,4,17%
Duane Brown,T,70,100%,0,0%,4,17%
Brian Hoyer,QB,70,100%,0,0%,0,0%
DeAndre Hopkins,WR,68,97%,0,0%,0,0%
Nate Washington,WR,55,79%,0,0%,0,0%
Cecil Shorts,WR,46,66%,0,0%,0,0%
C.J. Fiedorowicz,TE,43,61%,0,0%,7,29%
Ryan Griffin,TE,41,59%,0,0%,4,17%
Alfred Blue,RB,29,41%,0,0%,10,42%
Jonathan Grimes,RB,21,30%,0,0%,14,58%
Kendall Lamm,T,16,23%,0,0%,4,17%
Chris Polk,RB,16,23%,0,0%,3,12%
Jay Prosch,FB,10,14%,0,0%,7,29%
Akeem Hunt,RB,4,6%,0,0%,0,0%
Keith Mumphery,WR,1,1%,0,0%,14,58%
Quintin Demps,FS,0,0%,58,100%,2,8%
Kevin Johnson,CB,0,0%,58,100%,2,8%
Andre Hal,SS,0,0%,58,100%,2,8%
J.J. Watt,DE,0,0%,58,100%,2,8%
Brian Cushing,LB,0,0%,58,100%,2,8%
Johnathan Joseph,CB,0,0%,56,97%,0,0%
John Simon,LB,0,0%,47,81%,2,8%
Whitney Mercilus,LB,0,0%,44,76%,8,33%
Kareem Jackson,CB,0,0%,42,72%,0,0%
Jadeveon Clowney,LB,0,0%,38,66%,0,0%
Eddie Pleasant,FS,0,0%,32,55%,9,38%
Jared Crick,DE,0,0%,28,48%,2,8%
Benardrick McKinney,LB,0,0%,26,45%,0,0%
Vince Wilfork,NT,0,0%,21,36%,2,8%
Christian Covington,NT,0,0%,9,16%,2,8%
Charles James,DB,0,0%,3,5%,15,62%
Brandon Dunn,DT,0,0%,2,3%,0,0%
Brian Peters,LB,0,0%,0,0%,18,75%
Max Bullough,LB,0,0%,0,0%,18,75%
Justin Tuggle,LB,0,0%,0,0%,18,75%
Kurtis Drummond,S,0,0%,0,0%,18,75%
Akeem Dent,LB,0,0%,0,0%,18,75%
Darryl Morris,CB,0,0%,0,0%,16,67%
Nick Novak,K,0,0%,0,0%,9,38%
Shane Lechler,P,0,0%,0,0%,8,33%
Jon Weeks,LS,0,0%,0,0%,8,33%
