Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Carson,SEA,4,4,31,0,1,6,1.5,25,6.3,1.5,0,,0,0.0,0,99.0
D.K. Metcalf,SEA,6,3,35,0,2,18,6.0,17,5.7,17.8,0,,2,33.3,0,68.1
Jacob Hollister,SEA,4,2,22,0,1,3,1.5,19,9.5,7.5,0,,0,0.0,0,66.7
Josh Gordon,SEA,2,1,10,0,1,8,8.0,2,2.0,15.5,0,,0,0.0,0,64.6
Tyler Lockett,SEA,2,1,38,0,1,38,38.0,0,0.0,37.5,0,,0,0.0,0,95.8
David Moore,SEA,2,1,31,0,1,31,31.0,0,0.0,30.0,0,,0,0.0,1,56.2
Malik Turner,SEA,2,1,33,1,1,33,33.0,0,0.0,20.5,0,,0,0.0,0,135.4
Rashaad Penny,SEA,1,0,0,0,0,0,,0,,7.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,PHI,14,12,91,1,7,70,5.8,21,1.8,5.6,0,,0,0.0,0,117.6
Dallas Goedert,PHI,8,7,32,0,2,8,1.1,24,3.4,3.0,0,,0,0.0,1,43.7
Greg Ward,PHI,7,6,40,0,3,18,3.0,22,3.7,3.6,0,,0,0.0,0,90.5
Jordan Matthews,PHI,6,3,27,0,1,22,7.3,5,1.7,16.0,0,,0,0.0,1,22.9
Miles Sanders,PHI,5,3,23,0,1,2,0.7,21,7.0,-0.2,0,,0,0.0,0,71.2
JJ Arcega-Whiteside,PHI,5,2,43,0,2,39,19.5,4,2.0,11.6,0,,0,0.0,0,71.2
