Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,7,6,55,0,2,42,7.0,13,2.2,7.6,0,,0,0.0,0,99.4
DeAndre Carter,CHI,4,3,17,0,1,12,4.0,5,1.7,6.0,0,,0,0.0,0,82.3
Cole Kmet,CHI,4,3,16,0,,1,0.3,15,5.0,0.3,0,,0,0.0,0,81.2
Anthony Miller,CHI,3,2,22,0,1,21,10.5,1,0.5,9.7,0,,0,0.0,0,88.2
Riley Ridley,CHI,2,2,36,0,2,18,9.0,18,9.0,9.0,0,,0,0.0,0,118.7
Jimmy Graham,CHI,2,2,25,1,1,21,10.5,4,2.0,10.5,0,,0,0.0,0,158.3
Javon Wims,CHI,4,1,28,0,1,26,26.0,2,2.0,28.5,0,,1,25.0,0,56.2
David Montgomery,CHI,1,0,0,0,0,0,,0,,4.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Deonte Harty,NOR,7,7,83,0,5,24,3.4,59,8.4,3.4,1,7.0,0,0.0,0,116.1
Michael Thomas,NOR,7,5,73,1,3,48,9.6,25,5.0,10.0,0,,0,0.0,0,144.6
Jared Cook,NOR,7,4,40,0,2,27,6.8,13,3.3,9.1,1,4.0,0,0.0,0,73.5
Taysom Hill,NOR,2,2,5,0,0,1,0.5,4,2.0,0.5,0,,0,0.0,0,79.2
Alvin Kamara,NOR,2,2,17,0,1,9,4.5,8,4.0,4.5,0,,0,0.0,0,102.1
Michael Burton,NOR,2,2,15,0,,4,2.0,11,5.5,2.0,0,,0,0.0,0,97.9
Latavius Murray,NOR,2,2,11,1,1,-11,-5.5,22,11.0,-5.5,0,,0,0.0,0,129.2
Emmanuel Sanders,NOR,3,2,3,0,1,-1,-0.5,4,2.0,5.0,0,,0,0.0,0,70.1
Lil'Jordan Humphrey,NOR,1,1,14,0,1,3,3.0,11,11.0,3.0,0,,0,0.0,0,118.7
Adam Trautman,NOR,3,1,4,0,,1,1.0,3,3.0,2.0,0,,0,0.0,0,42.4
