Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andrus Peat,G/T,77,100%,0,0%,4,17%
Ryan Ramczyk,T,77,100%,0,0%,4,17%
Cesar Ruiz,C/G,77,100%,0,0%,4,17%
Terron Armstead,T,77,100%,0,0%,0,0%
Erik McCoy,C/G,77,100%,0,0%,0,0%
Drew Brees,QB,73,95%,0,0%,0,0%
Alvin Kamara,RB,54,70%,0,0%,0,0%
Michael Thomas,WR,52,68%,0,0%,0,0%
Emmanuel Sanders,WR,50,65%,0,0%,0,0%
Lil'Jordan Humphrey,WR,41,53%,0,0%,2,8%
Jared Cook,TE,35,45%,0,0%,0,0%
Adam Trautman,TE,29,38%,0,0%,8,33%
Deonte Harty,WR/R,24,31%,0,0%,10,42%
Josh Hill,TE,21,27%,0,0%,6,25%
Marquez Callaway,WR,20,26%,0,0%,1,4%
Taysom Hill,QB,19,25%,0,0%,10,42%
Latavius Murray,RB,18,23%,0,0%,0,0%
James Hurst,OL,14,18%,0,0%,4,17%
Michael Burton,FB,12,16%,0,0%,6,25%
Alex Anzalone,LB,0,0%,49,100%,8,33%
Malcolm Jenkins,S,0,0%,49,100%,5,21%
Marshon Lattimore,CB,0,0%,49,100%,2,8%
Jackrabbit Jenkins,CB,0,0%,49,100%,2,8%
Demario Davis,LB,0,0%,49,100%,2,8%
Marcus Williams,S,0,0%,49,100%,0,0%
C.J. Gardner-Johnson,DB,0,0%,48,98%,10,42%
Cameron Jordan,DE,0,0%,31,63%,4,17%
Marcus Davenport,DE,0,0%,31,63%,3,13%
Carl Granderson,DE,0,0%,30,61%,3,13%
David Onyemata,DT,0,0%,23,47%,3,13%
Sheldon Rankins,DT,0,0%,22,45%,1,4%
P.J. Williams,CB,0,0%,20,41%,8,33%
Malcom Brown,DT,0,0%,20,41%,0,0%
Shy Tuttle,DT,0,0%,13,27%,2,8%
Kaden Elliss,LB,0,0%,6,12%,18,75%
Zack Baun,LB,0,0%,1,2%,12,50%
Craig Robertson,LB,0,0%,0,0%,18,75%
Justin Hardee,DB,0,0%,0,0%,18,75%
J.T. Gray,DB,0,0%,0,0%,17,71%
Dwayne Washington,RB,0,0%,0,0%,16,67%
Chase Hansen,LB,0,0%,0,0%,12,50%
Patrick Robinson,CB,0,0%,0,0%,9,38%
Thomas Morstead,P,0,0%,0,0%,8,33%
Wil Lutz,K,0,0%,0,0%,8,33%
Zach Wood,LS,0,0%,0,0%,8,33%
Will Clapp,C/G,0,0%,0,0%,4,17%
Ethan Greenidge,OL,0,0%,0,0%,4,17%
