Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeVonta Smith,PHI,9,7,77,0,3,56,8.0,21,3.0,7.2,0,,1,11.1,0,102.3
Miles Sanders,PHI,5,5,6,0,0,-31,-6.2,37,7.4,-6.2,0,,0,0.0,0,79.2
Jalen Reagor,PHI,5,3,24,0,1,18,6.0,6,2.0,5.8,0,,1,20.0,0,72.1
Quez Watkins,PHI,3,3,48,0,1,35,11.7,13,4.3,11.7,0,,0,0.0,0,118.7
Dallas Goedert,PHI,3,2,28,0,1,18,9.0,10,5.0,7.0,2,1.0,1,33.3,0,96.5
Zach Ertz,PHI,6,1,7,0,1,4,4.0,3,3.0,12.0,0,,1,16.7,1,0.0
Kenneth Gainwell,PHI,3,1,8,0,1,3,3.0,5,5.0,8.0,0,,1,33.3,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chuba Hubbard,CAR,6,5,33,0,1,2,0.4,31,6.2,1.0,1,5.0,1,16.7,0,89.6
D.J. Moore,CAR,7,5,42,0,3,27,5.4,15,3.0,9.6,0,,0,0.0,2,47.0
Ian Thomas,CAR,5,4,40,0,2,31,7.8,9,2.3,7.2,0,,0,0.0,0,100.0
Robbie Chosen,CAR,7,2,30,0,1,29,14.5,1,0.5,15.1,0,,1,14.3,1,5.4
Terrace Marshall Jr.,CAR,3,2,14,0,1,4,2.0,10,5.0,6.7,0,,0,0.0,0,77.1
Tommy Tremble,CAR,4,2,12,1,1,9,4.5,3,1.5,4.3,0,,1,25.0,0,95.8
Royce Freeman,CAR,2,1,6,0,,5,5.0,1,1.0,-0.5,0,,0,0.0,0,56.2
