Player,Pos
Jalen Hurts,QB
Miles Sanders,RB
Quez Watkins,WR
DeVonta Smith,WR
Jalen Reagor,WR
Zach Ertz,TE
Andre Dillard,T
Jordan Mailata,T
Landon Dickerson,G
Jack Driscoll,G
Jason Kelce,C
Derek Barnett,DE
Josh Sweat,DE
Javon Hargrave,DT
Fletcher Cox,DT
Alex Singleton,LB
Genard Avery,LB
Steven Nelson,CB
Avonte Maddox,CB
Darius Slay,CB
Rodney McLeod,S
Anthony Harris,S
