Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2,14:56,3,5,PIT 25,3,7,Ben Roethlisberger pass complete short left to Eli Rogers for 9 yards (tackle by Darqueze Dennard),-0.300,1.200
2,14:15,1,10,PIT 34,3,7,Ben Roethlisberger pass complete short left to Jesse James for 9 yards (tackle by Karlos Dansby and Adam Jones),1.200,1.870
2,13:43,2,1,PIT 43,3,7,DeAngelo Williams for 7 yards (tackle by Karlos Dansby),1.870,2.260
2,13:09,1,10,PIT 50,3,7,Sammie Coates left end for 6 yards (tackle by Adam Jones and Michael Johnson),2.260,2.520
2,12:26,2,4,CIN 44,3,7,DeAngelo Williams right guard for 1 yard (tackle by Michael Johnson and Carlos Dunlap),2.520,1.950
2,11:46,3,3,CIN 43,3,7,Ben Roethlisberger pass incomplete short left intended for Darrius Heyward-Bey (defended by Adam Jones),1.950,0.400
2,11:42,4,3,CIN 43,3,7,"Jordan Berry punts 33 yards, fair catch by Alex Erickson",0.400,0.380
2,11:35,1,10,CIN 10,3,7,Giovani Bernard right tackle for no gain (tackle by Lawrence Timmons),-0.380,-0.780
2,10:59,2,10,CIN 10,3,7,Andy Dalton pass incomplete deep right intended for C.J. Uzomah,-0.780,-1.420
2,10:55,3,10,CIN 10,3,7,Andy Dalton pass complete short right to C.J. Uzomah for 2 yards,-1.420,-2.490
2,10:26,4,8,CIN 12,3,7,"Kevin Huber punts 55 yards, returned by Antonio Brown for 4 yards (tackle by Clark Harris)",-2.490,-1.400
2,10:12,1,10,PIT 37,3,7,Ben Roethlisberger sacked by Will Clarke for -9 yards,1.400,-0.360
2,9:31,2,19,PIT 28,3,7,DeAngelo Williams right tackle for 3 yards (tackle by Geno Atkins and Carlos Dunlap),-0.360,-0.620
2,8:50,3,16,PIT 31,3,7,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,-0.620,-1.310
2,8:43,4,16,PIT 31,3,7,"Jordan Berry punts 58 yards, returned by Adam Jones for 7 yards (tackle by L.J. Fort). Penalty on Clayton Fejedelem: Illegal Block Above the Waist (Declined), Penalty on James Wright: Offensive Holding (Declined), Penalty on Marquis Flowers: Illegal Block Above the Waist, 9 yards",-1.310,0.380
2,8:31,1,10,CIN 9,3,7,Jeremy Hill right guard for 1 yard (tackle by Lawrence Timmons),-0.380,-0.710
2,7:57,2,9,CIN 10,3,7,Andy Dalton pass complete short left to Tyler Boyd for 8 yards (tackle by Ryan Shazier and Ross Cockrell),-0.710,-0.370
2,7:31,3,1,CIN 18,3,7,Andy Dalton pass incomplete short right intended for Jeremy Hill,-0.370,-2.240
2,7:31,4,1,CIN 18,3,7,"Kevin Huber punts 48 yards, returned by Eli Rogers for 15 yards (tackle by Tyler Kroft)",-2.240,-2.190
2,7:20,1,10,PIT 49,3,7,DeAngelo Williams left guard for no gain (tackle by Pat Sims),2.190,1.650
2,6:50,2,10,PIT 49,3,7,DeAngelo Williams left tackle for no gain (tackle by Domata Peko),1.650,0.960
2,6:11,3,10,PIT 49,3,7,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,0.960,-0.130
2,6:03,4,10,PIT 49,3,7,"Jordan Berry punts 46 yards, fair catch by Alex Erickson. Penalty on Clayton Fejedelem: Unnecessary Roughness, 2 yards",-0.130,0.380
2,5:55,1,10,CIN 3,3,7,Andy Dalton pass incomplete deep right intended for A.J. Green (defended by Ross Cockrell),-0.380,-0.780
2,5:51,2,10,CIN 3,3,7,Andy Dalton pass incomplete short left intended for A.J. Green,-0.780,-1.420
2,5:48,3,10,CIN 3,3,7,Giovani Bernard left guard for 1 yard (tackle by William Gay),-1.420,-2.490
2,5:12,4,9,CIN 4,3,7,"Kevin Huber punts 32 yards, out of bounds",-2.490,-3.180
2,5:05,1,10,CIN 36,3,7,Ben Roethlisberger pass incomplete deep middle intended for Eli Rogers,3.180,2.640
2,5:00,2,10,CIN 36,3,7,Daryl Richardson right tackle for 6 yards (tackle by Shawn Williams and Pat Sims),2.640,2.740
2,4:20,3,4,CIN 30,3,7,Ben Roethlisberger pass incomplete short left intended for DeAngelo Williams,2.740,1.460
2,4:14,4,4,CIN 30,3,10,Chris Boswell 49 yard field goal good,1.460,3.000
2,4:14,,,PIT 35,3,10,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
2,4:10,1,10,CIN 25,3,10,Andy Dalton pass complete short right to Giovani Bernard for 7 yards (tackle by Lawrence Timmons),0.610,1.010
2,3:46,2,3,CIN 32,3,10,Andy Dalton pass incomplete short middle intended for Giovani Bernard (defended by Cameron Heyward),1.010,0.300
2,3:42,3,3,CIN 32,3,10,Andy Dalton pass complete short middle to Tyler Boyd for 16 yards (tackle by Mike Mitchell),0.300,2.130
2,3:14,1,10,CIN 48,3,10,Giovani Bernard right guard for 2 yards (tackle by Lawrence Timmons and Ricardo Mathews),2.130,1.850
2,2:51,2,8,CIN 50,3,10,Andy Dalton pass incomplete deep middle intended for C.J. Uzomah (defended by Mike Mitchell),1.850,1.160
2,2:44,3,8,CIN 50,3,10,Andy Dalton pass complete short right to Giovani Bernard for 5 yards (tackle by Anthony Chickillo and Stephon Tuitt),1.160,0.270
2,2:00,4,3,PIT 45,3,10,"Kevin Huber punts 37 yards, fair catch by Eli Rogers",0.270,0.380
2,1:54,1,10,PIT 8,3,10,DeAngelo Williams left tackle for 8 yards (tackle by Shawn Williams),-0.380,-0.090
2,1:30,2,2,PIT 16,3,10,Ben Roethlisberger pass incomplete deep right intended for Sammie Coates,-0.090,-0.480
2,1:24,3,2,PIT 16,3,10,Ben Roethlisberger pass complete short left to DeAngelo Williams for 4 yards (tackle by Karlos Dansby),-0.480,0.280
2,0:54,1,10,PIT 20,3,10,Ben Roethlisberger pass incomplete deep right intended for Sammie Coates is intercepted by Dre Kirkpatrick at CIN-32,0.280,-1.070
2,0:48,1,10,CIN 32,3,10,Andy Dalton pass complete short right to Giovani Bernard for 24 yards (tackle by Cameron Heyward),1.070,1.070
2,0:38,1,10,CIN 32,3,10,Timeout #1 by Cincinnati Bengals,1.070,2.650
2,0:38,1,10,PIT 44,3,10,Andy Dalton pass incomplete short left intended for Brandon LaFell (defended by William Gay),2.650,2.110
2,0:33,2,10,PIT 44,3,10,Andy Dalton pass complete short right to Tyler Kroft for 7 yards (tackle by Ryan Shazier),2.110,2.350
2,0:25,3,3,PIT 37,3,10,Andy Dalton pass incomplete short middle intended for Giovani Bernard,2.350,0.790
2,0:21,4,3,PIT 37,3,10,Andy Dalton pass complete short right to C.J. Uzomah for 5 yards (tackle by Ryan Shazier),0.790,0.790
2,0:16,4,3,PIT 37,3,10,Timeout #2 by Cincinnati Bengals,0.790,3.450
2,0:16,1,10,PIT 32,3,10,Andy Dalton pass complete deep right to A.J. Green for 17 yards,3.450,4.580
2,0:10,1,10,PIT 15,3,10,Andy Dalton pass incomplete short right intended for Brandon LaFell (defended by Artie Burns),4.580,3.950
2,0:05,2,10,PIT 15,6,10,Mike Nugent 33 yard field goal good,3.950,3.000
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,6,10,"Chris Boswell kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,CIN 25,6,10,Andy Dalton pass incomplete short left intended for Jeremy Hill,0.610,0.060
3,14:56,2,10,CIN 25,6,10,Jeremy Hill right guard for 3 yards (tackle by Jarvis Jones),0.060,-0.230
3,14:20,3,7,CIN 28,6,10,Andy Dalton pass incomplete short left intended for Tyler Boyd (defended by Ross Cockrell),-0.230,-1.500
3,14:16,4,7,CIN 28,6,10,"Kevin Huber punts 45 yards, returned by Eli Rogers for 8 yards (tackle by Rex Burkhead). Eli Rogers fumbles (forced by Rex Burkhead), recovered by Darrius Heyward-Bey at PIT-33",-1.500,-1.140
3,14:02,1,10,PIT 33,6,10,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by Vincent Rey),1.140,1.000
3,13:32,2,7,PIT 36,6,10,DeAngelo Williams middle for 8 yards (tackle by Rey Maualuga),1.000,1.860
3,13:02,1,10,PIT 44,6,10,DeAngelo Williams middle for no gain (tackle by Rey Maualuga),1.860,1.320
3,12:33,2,10,PIT 44,6,10,DeAngelo Williams middle for 6 yards (tackle by Josh Shaw and Rey Maualuga),1.320,1.420
3,11:57,3,4,PIT 50,6,10,Ben Roethlisberger pass incomplete deep right intended for Sammie Coates (defended by Dre Kirkpatrick),1.420,-0.060
3,11:50,4,4,PIT 50,6,10,"Jordan Berry punts 42 yards, fair catch by Alex Erickson",-0.060,0.380
3,11:43,1,10,CIN 8,6,10,"Andy Dalton pass complete short left to Jeremy Hill for 25 yards (tackle by Javon Hargrave). Penalty on Javon Hargrave: Horse Collar Tackle, 15 yards",-0.380,2.130
3,11:10,1,10,CIN 48,6,10,Andy Dalton sacked by Arthur Moats for 0 yards,2.130,1.580
3,10:29,2,10,CIN 48,6,10,Jeremy Hill right end for 1 yard (tackle by Ryan Shazier),1.580,1.020
3,9:49,3,9,CIN 49,6,10,Andy Dalton pass incomplete short middle intended for Brandon LaFell (defended by William Gay),1.020,-0.130
3,9:42,4,9,CIN 49,6,10,"Kevin Huber punts 42 yards, fair catch by Eli Rogers",-0.130,0.380
3,9:36,1,10,PIT 9,6,10,DeAngelo Williams right tackle for 8 yards (tackle by Domata Peko),-0.380,-0.020
3,9:01,2,2,PIT 17,6,10,DeAngelo Williams for 6 yards (tackle by Carlos Dunlap),-0.020,0.480
3,8:27,1,10,PIT 23,6,10,Ben Roethlisberger pass complete short left to Fitzgerald Toussaint for 9 yards (tackle by George Iloka),0.480,1.150
3,8:01,2,1,PIT 32,6,10,Ben Roethlisberger pass incomplete short right intended for Antonio Brown (defended by George Iloka),1.150,0.430
3,7:56,3,1,PIT 32,6,10,Ben Roethlisberger pass complete short middle to Xavier Grimble for 6 yards (tackle by Karlos Dansby),0.430,1.470
3,7:12,1,10,PIT 38,6,10,Ben Roethlisberger pass complete deep right to Sammie Coates for 53 yards (tackle by Darqueze Dennard),1.470,5.140
3,6:23,1,9,CIN 9,6,16,"Ben Roethlisberger pass complete short middle to Jesse James for 9 yards, touchdown",5.140,7.000
3,6:23,,,CIN 9,6,17,Chris Boswell kicks extra point good,0.000,0.000
3,6:23,,,PIT 35,6,17,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,6:16,1,10,CIN 25,6,17,"Andy Dalton pass complete short left to Giovani Bernard for -1 yards (tackle by Mike Mitchell and James Harrison). Penalty on Andrew Whitworth: Offensive Holding, 10 yards (no play)",0.610,-0.410
3,5:46,1,20,CIN 15,6,17,"Penalty on Andy Dalton: Delay of Game, 5 yards (no play)",-0.410,-0.950
3,5:44,1,25,CIN 10,6,17,Andy Dalton pass complete deep right to Tyler Boyd for 29 yards (tackle by Mike Mitchell),-0.950,1.530
3,5:14,1,10,CIN 39,6,17,Andy Dalton pass incomplete short right intended for A.J. Green,1.530,0.990
3,5:06,2,10,CIN 39,6,17,Andy Dalton pass complete short right to Tyler Kroft for 7 yards (tackle by William Gay),0.990,1.220
3,4:23,3,3,CIN 46,6,17,Andy Dalton pass complete deep middle to Alex Erickson for 20 yards (tackle by William Gay),1.220,3.310
3,3:57,1,10,PIT 34,6,17,"Andy Dalton pass incomplete deep right intended for A.J. Green. Penalty on Ross Cockrell: Defensive Pass Interference, 20 yards (no play)",3.310,4.650
3,3:52,1,10,PIT 14,6,17,Andy Dalton pass complete short left to Jeremy Hill for 4 yards (tackle by Lawrence Timmons),4.650,4.710
3,3:06,2,6,PIT 10,6,17,Andy Dalton pass incomplete short right intended for Brandon LaFell,4.710,3.820
3,3:02,3,6,PIT 10,6,17,"Andy Dalton pass incomplete short middle intended for Brandon LaFell. Penalty on Artie Burns: Defensive Pass Interference, 9 yards (no play)",3.820,6.970
3,2:58,1,1,PIT 1,6,17,Jeremy Hill middle for -2 yards (tackle by Ryan Shazier),6.970,5.530
3,2:24,2,3,PIT 3,6,17,Andy Dalton pass incomplete short left intended for C.J. Uzomah (defended by Robert Golden),5.530,4.720
3,2:19,3,3,PIT 3,6,17,Andy Dalton pass incomplete short left intended for C.J. Uzomah,4.720,3.040
3,2:13,4,3,PIT 3,9,17,Mike Nugent 21 yard field goal good,3.040,3.000
3,2:13,,,CIN 35,9,17,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
3,2:10,1,10,PIT 25,9,17,DeAngelo Williams middle for 5 yards (tackle by Pat Sims),0.610,0.740
3,1:36,2,5,PIT 30,9,17,DeAngelo Williams right end for 4 yards (tackle by Carlos Dunlap),0.740,0.560
3,1:27,3,1,PIT 34,9,17,"Penalty on Pat Sims: Defensive Offside, 5 yards (no play)",0.560,1.530
3,1:12,1,10,PIT 39,9,17,Ben Roethlisberger pass incomplete short right intended for Jesse James,1.530,0.990
3,1:06,2,10,PIT 39,9,17,DeAngelo Williams right tackle for 7 yards (tackle by Dre Kirkpatrick),0.990,1.220
3,0:22,3,3,PIT 46,9,17,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,1.220,-0.320
3,0:18,4,3,PIT 46,9,17,"Jordan Berry punts 45 yards, returned by Alex Erickson for no gain",-0.320,0.380
3,0:09,1,10,CIN 9,9,17,Jeremy Hill right guard for 4 yards (tackle by Lawrence Timmons and Ryan Shazier),-0.380,-0.480
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,CIN 13,9,17,Andy Dalton pass complete short middle to Tyler Boyd for 9 yards (tackle by Robert Golden),-0.480,0.410
4,14:40,1,10,CIN 22,9,17,Andy Dalton pass incomplete short left intended for A.J. Green,0.410,-0.130
4,14:36,2,10,CIN 22,9,17,Jeremy Hill right guard for 3 yards (tackle by Cameron Heyward),-0.130,-0.430
4,13:54,3,7,CIN 25,9,17,Andy Dalton pass incomplete short left intended for Tyler Boyd,-0.430,-1.700
4,13:49,4,7,CIN 25,9,17,"Kevin Huber punts 43 yards, out of bounds",-1.700,-1.070
4,13:42,1,10,PIT 32,9,17,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by Rey Maualuga),1.070,0.930
4,13:00,2,7,PIT 35,9,17,DeAngelo Williams left end for no gain (tackle by Adam Jones),0.930,0.230
4,12:21,3,7,PIT 35,9,17,Ben Roethlisberger pass complete deep left to Antonio Brown for 17 yards,0.230,2.390
4,11:46,1,10,CIN 48,9,17,DeAngelo Williams right guard for -3 yards (tackle by Margus Hunt),2.390,1.440
4,11:06,2,13,PIT 49,9,17,Ben Roethlisberger pass complete short right to DeAngelo Williams for 20 yards (tackle by Shawn Williams),1.440,3.510
4,10:23,1,10,CIN 31,9,17,Ben Roethlisberger pass complete short right to Darrius Heyward-Bey for 7 yards (tackle by Dre Kirkpatrick and Margus Hunt),3.510,3.910
4,9:43,2,3,CIN 24,9,17,Fitzgerald Toussaint middle for 4 yards (tackle by Rey Maualuga),3.910,4.240
4,9:03,1,10,CIN 20,9,17,DeAngelo Williams middle for 1 yard (tackle by Carlos Dunlap),4.240,3.820
4,8:28,2,9,CIN 19,9,17,Ben Roethlisberger left guard for 14 yards (tackle by Michael Johnson),3.820,6.060
4,7:40,1,5,CIN 5,9,17,DeAngelo Williams middle for 1 yard (tackle by Karlos Dansby),6.060,5.340
4,6:59,2,4,CIN 4,9,17,Ben Roethlisberger pass incomplete short left intended for Antonio Brown (defended by Karlos Dansby),5.340,5.340
4,6:53,2,4,CIN 4,9,17,Timeout #1 by Pittsburgh Steelers,5.340,4.490
4,6:53,3,4,CIN 4,9,23,"Ben Roethlisberger pass complete short left to DeAngelo Williams for 4 yards, touchdown",4.490,7.000
4,6:53,,,CIN 4,9,24,Chris Boswell kicks extra point good,0.000,0.000
4,6:53,,,PIT 35,9,24,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
4,6:48,1,10,CIN 25,9,24,Andy Dalton pass complete short left to Giovani Bernard for 7 yards (tackle by Ryan Shazier),0.610,1.010
4,6:19,2,3,CIN 32,9,24,Andy Dalton pass complete short middle to Giovani Bernard for 12 yards (tackle by Robert Golden and Ryan Shazier),1.010,1.860
4,5:48,1,10,CIN 44,9,24,Andy Dalton pass complete short right to Giovani Bernard for 9 yards (tackle by Stephon Tuitt),1.860,2.530
4,5:19,2,1,PIT 47,9,24,Andy Dalton pass complete short right to C.J. Uzomah for 2 yards (tackle by Ross Cockrell),2.530,2.590
4,4:46,1,10,PIT 45,9,24,Andy Dalton pass complete short middle to Jeremy Hill for 8 yards (tackle by William Gay and Arthur Moats),2.590,3.120
4,4:17,2,2,PIT 37,9,24,Andy Dalton pass complete short right to James Wright for 10 yards (tackle by Sean Davis),3.120,3.780
4,3:42,1,10,PIT 27,9,24,Andy Dalton for 2 yards (tackle by Stephon Tuitt),3.780,3.500
4,3:34,2,8,PIT 25,15,24,"Andy Dalton pass complete short left to Giovani Bernard for 25 yards, touchdown",3.500,7.000
4,3:34,,,PIT 25,16,24,Mike Nugent kicks extra point good,0.000,0.000
4,3:34,,,CIN 35,16,24,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
4,3:25,1,10,PIT 25,16,24,DeAngelo Williams middle for 3 yards (tackle by George Iloka),0.610,0.610
4,3:20,1,10,PIT 25,16,24,Timeout #1 by Cincinnati Bengals,0.610,0.470
4,3:20,2,7,PIT 28,16,24,DeAngelo Williams middle for 1 yard (tackle by Domata Peko and Vincent Rey),0.470,0.470
4,3:16,2,7,PIT 28,16,24,Timeout #2 by Cincinnati Bengals,0.470,-0.100
4,3:16,3,6,PIT 29,16,24,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,-0.100,-1.440
4,3:12,4,6,PIT 29,16,24,"Jordan Berry punts 58 yards, returned by Adam Jones for 12 yards (tackle by Tyler Matakevich)",-1.440,-0.610
4,3:00,1,10,CIN 25,16,24,Andy Dalton pass incomplete short middle intended for Tyler Kroft,0.610,0.060
4,2:56,2,10,CIN 25,16,24,Andy Dalton pass complete short right to Brandon LaFell for 9 yards (tackle by Artie Burns and Ryan Shazier),0.060,0.560
4,2:20,3,1,CIN 34,16,24,Giovani Bernard right tackle for 10 yards (tackle by Artie Burns),0.560,1.860
4,2:14,1,10,CIN 44,16,24,Andy Dalton pass complete deep middle to Brandon LaFell for 17 yards (tackle by Robert Golden and Mike Mitchell),1.860,2.980
4,2:00,1,10,PIT 39,16,24,"Andy Dalton pass complete short middle to Tyler Boyd for 6 yards (tackle by James Harrison). Tyler Boyd fumbles (forced by James Harrison), recovered by Robert Golden at PIT-33 and returned for 21 yards (tackle by Giovani Bernard)",2.980,-2.520
4,1:50,1,10,CIN 46,16,24,DeAngelo Williams middle for -1 yards (tackle by Karlos Dansby and Domata Peko),2.520,2.520
4,1:45,1,10,CIN 46,16,24,Timeout #3 by Cincinnati Bengals,2.520,1.840
4,1:45,2,11,CIN 47,16,24,DeAngelo Williams middle for 6 yards (tackle by Shawn Williams),1.840,1.950
4,1:01,3,5,CIN 41,16,24,DeAngelo Williams right tackle for -3 yards (tackle by Karlos Dansby),1.950,0.330
4,1:01,4,8,CIN 44,16,24,"Penalty on Jordan Berry: Delay of Game, 5 yards (no play)",0.330,0.000
4,0:14,4,13,CIN 49,16,24,"Jordan Berry punts 49 yards, touchback",0.000,-0.280
4,0:08,1,10,CIN 20,16,24,"Andy Dalton pass complete short right to Giovani Bernard for 7 yards. Giovani Bernard fumbles, recovered by Cameron Heyward at CIN-27 and returned for 1 yards (tackle by Giovani Bernard)",0.280,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
