0,1
Officials,Officials
Referee,Bill Carollo
Umpire,Tony Michalek
Head Linesman,Gary Slaughter
Line Judge,Byron Boston
Back Judge,Scott Helverson
Side Judge,Larry Rose
Field Judge,Rob Vernatchi
