Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Drue Tranquill,LAC,0,3,3,100.0%,36,12.0,12.0,0,116.7,11.0,33,3,1,0,0,1.0,1,10,1,9.1%
Derwin James,LAC,0,3,2,66.7%,21,10.5,7.0,0,86.8,11.0,12,9,4,0,0,1.0,1,9,0,0.0%
Michael Davis,LAC,0,7,2,28.6%,13,6.5,1.9,0,39.6,13.9,6,7,0,0,0,0.0,0,7,0,0.0%
Kyle Van Noy,LAC,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,1,0,0,0.0,0,0,0,
Alohi Gilman,LAC,0,1,1,100.0%,24,24.0,24.0,0,118.7,5.0,5,19,0,0,0,0.0,0,3,0,0.0%
Nasir Adderley,LAC,0,3,1,33.3%,6,6.0,2.0,0,42.4,29.3,6,0,0,0,0,0.0,0,6,0,0.0%
Kenneth Murray,LAC,0,1,1,100.0%,18,18.0,18.0,0,118.7,14.0,14,4,0,0,0,0.0,0,6,0,0.0%
Khalil Mack,LAC,0,1,1,100.0%,5,5.0,5.0,0,87.5,6.0,6,-1,1,0,0,0.0,0,2,0,0.0%
Morgan Fox,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Otito Ogbonnia,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Asante Samuel Jr.,LAC,0,2,0,0.0%,,,0.0,,39.6,20.0,,,0,0,0,0.0,0,3,0,0.0%
Bryce Callahan,LAC,0,1,0,0.0%,,,0.0,,39.6,22.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cornell Armstrong,ATL,0,7,6,85.7%,54,9.0,7.7,0,98.8,8.3,34,20,0,0,0,0.0,0,9,0,0.0%
Isaiah Oliver,ATL,0,7,6,85.7%,30,5.0,4.3,0,84.5,7.3,8,22,0,0,0,0.0,0,7,0,0.0%
Richie Grant,ATL,1,7,5,71.4%,74,14.8,10.6,0,66.1,9.4,42,32,0,0,0,0.0,0,11,0,0.0%
Rashaan Evans,ATL,0,8,4,50.0%,13,3.3,1.6,0,56.2,5.0,4,9,2,0,0,0.0,0,12,0,0.0%
Mykal Walker,ATL,0,5,3,60.0%,32,10.7,6.4,0,78.7,2.8,19,13,1,0,0,0.0,0,9,0,0.0%
Jaylinn Hawkins,ATL,0,3,2,66.7%,9,4.5,3.0,0,70.1,1.7,5,4,0,0,1,0.0,1,6,0,0.0%
Adetokunbo Ogundeji,ATL,0,2,2,100.0%,3,1.5,1.5,1,118.7,0.0,0,3,0,1,0,0.0,1,1,0,0.0%
Darren Hall,ATL,0,1,1,100.0%,25,25.0,25.0,0,118.7,21.0,21,4,0,0,0,0.0,0,0,0,
Lorenzo Carter,ATL,0,2,1,50.0%,5,5.0,2.5,0,56.2,-3.5,-7,12,0,0,0,0.0,0,3,0,0.0%
Ta'Quon Graham,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
DeAundre Alford,ATL,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,0,0,0.0,0,0,0,
