Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
1,8:34,2,7,BUF 11,0,0,Tank Bigsby right end for 1 yard (tackle by Terrel Bernard and Dane Jackson),4.520,3.820
1,7:50,3,6,BUF 10,0,0,"Trevor Lawrence pass incomplete short middle intended for Christian Kirk. Penalty on Ed Oliver: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",3.820,6.060
1,7:44,1,5,BUF 5,0,0,Travis Etienne left guard for -1 yards (tackle by Ed Oliver),6.060,4.950
1,7:09,2,6,BUF 6,0,0,Trevor Lawrence pass incomplete short left intended for Zay Jones (defended by A.J. Epenesa),4.950,4.040
1,7:04,3,6,BUF 6,6,0,"Trevor Lawrence pass complete short right to Zay Jones for 6 yards, touchdown",4.040,7.000
1,6:59,,,BUF 15,6,0,"Penalty on Ed Oliver: Roughing the Passer, 1 yard (accepted) (no play)",0.000,1.000
1,6:59,1,1,BUF 1,8,0,"Two Point Attempt: Travis Etienne rushes, conversion succeeds.",1.000,1.000
1,6:59,,,JAX 35,8,0,"Brandon McManus kicks off 63 yards,",0.000,0.610
1,6:59,1,10,BUF 25,8,0,James Cook right guard for -1 yards (tackle by Tyson Campbell),0.610,-0.070
1,6:25,2,11,BUF 24,8,0,Josh Allen pass complete short right to Dawson Knox for 5 yards (tackle by Tyson Campbell),-0.070,-0.100
1,5:49,3,6,BUF 29,8,0,Josh Allen pass complete short left to Dalton Kincaid for 5 yards (tackle by Tre Herndon),-0.100,-1.110
1,5:12,4,1,BUF 34,8,0,"Sam Martin punts 41 yards, returned by Jamal Agnew for 5 yards (tackle by Siran Neal and Dorian Williams)",-1.110,-0.940
1,5:03,1,10,JAX 30,8,0,Trevor Lawrence scrambles right tackle for 5 yards (tackle by Terrel Bernard),0.940,1.070
1,4:23,2,5,JAX 35,8,0,Trevor Lawrence pass incomplete short left intended for Travis Etienne,1.070,0.370
1,4:19,3,5,JAX 35,8,0,Trevor Lawrence pass complete deep left to Christian Kirk for 20 yards,0.370,2.590
1,3:55,1,10,BUF 45,8,0,Travis Etienne left tackle for no gain (tackle by Terrel Bernard and Ed Oliver),2.590,2.040
1,3:15,2,10,BUF 45,8,0,Trevor Lawrence pass complete short right to Calvin Ridley for 14 yards (tackle by Dane Jackson),2.040,3.510
1,2:43,1,10,BUF 31,8,0,Trevor Lawrence pass incomplete deep left intended for Evan Engram (defended by Dane Jackson),3.510,2.970
1,2:37,2,10,BUF 31,8,0,Trevor Lawrence pass complete short right to Travis Etienne for 6 yards (tackle by Jordan Poyer and Kaiir Elam),2.970,3.070
1,1:51,3,4,BUF 25,8,0,Travis Etienne left guard for -1 yards (tackle by Ed Oliver and Terrel Bernard),3.070,1.790
1,1:17,4,5,BUF 26,11,0,Brandon McManus 44 yard field goal good,1.790,3.000
1,1:13,,,JAX 35,11,0,"Brandon McManus kicks off 62 yards,",0.000,0.610
1,1:13,1,10,BUF 25,11,0,Josh Allen pass incomplete short right,0.610,0.060
1,1:08,2,10,BUF 25,11,0,Josh Allen pass complete short left to Gabriel Davis for 9 yards (tackle by Darious Williams and Foyesade Oluokun),0.060,0.560
1,0:34,3,1,BUF 34,11,0,Damien Harris left guard for 2 yards (tackle by Chad Muma and Roy Robertson-Harris),0.560,1.330
1,0:12,1,10,BUF 36,11,0,Josh Allen pass complete short left to Dawson Knox for 1 yard (tackle by Rayshawn Jenkins),1.330,0.930
Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,BUF 37,11,0,Damien Harris left guard for 6 yards (tackle by Tyler Lacy),0.930,1.030
2,14:21,3,3,BUF 43,11,0,Josh Allen pass incomplete short right intended for Dawson Knox,1.030,-0.520
2,14:13,4,3,BUF 43,11,0,Sam Martin punts 35 yards out of bounds,-0.520,-0.410
2,14:08,1,10,JAX 22,11,0,"Penalty on Brandon Scherff: False Start, 5 yards (accepted) (no play)",0.410,-0.120
2,14:08,1,15,JAX 17,11,0,Trevor Lawrence pass complete short left to Zay Jones for 10 yards (tackle by Dane Jackson),-0.120,0.540
2,13:36,2,5,JAX 27,11,0,Travis Etienne right tackle for 1 yard (tackle by Jordan Poyer and Dorian Williams),0.540,-0.030
2,12:56,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,12:56,3,4,JAX 28,11,0,"Trevor Lawrence pass complete short right to Evan Engram for 5 yards (tackle by Dorian Williams) BUF challenged the pass completion ruling, and the play was upheld.",-0.030,1.140
2,12:33,1,10,JAX 33,11,0,Travis Etienne right tackle for 3 yards (tackle by Kaiir Elam),1.140,1.000
2,11:54,2,7,JAX 36,11,0,"Trevor Lawrence pass complete short middle to Travis Etienne for no gain. Penalty on Dorian Williams: Illegal Contact, 5 yards (accepted) (no play)",1.000,1.660
2,11:32,1,10,JAX 41,11,0,Travis Etienne right tackle for 5 yards (tackle by Jordan Phillips),1.660,1.800
2,10:52,2,5,JAX 46,11,0,"Christian Kirk right end for 6 yards (tackle by Micah Hyde). Penalty on Anton Harrison: Offensive Holding, 10 yards (accepted)",1.800,1.260
2,10:29,2,9,JAX 42,11,0,Trevor Lawrence pass incomplete short middle intended for Brenton Strange (defended by Dorian Williams),1.260,0.560
2,10:25,3,9,JAX 42,11,0,Trevor Lawrence pass incomplete deep right intended for Zay Jones,0.560,-0.590
2,10:21,4,9,JAX 42,11,0,"Logan Cooke punts 44 yards, fair catch by Deonte Harty at BUF-14. Penalty on Ja'Marcus Ingram: Offensive Holding, 7 yards (accepted)",-0.590,0.380
2,10:15,1,10,BUF 7,11,0,Josh Allen pass complete short right to Stefon Diggs for 15 yards,-0.380,0.410
2,9:50,1,10,BUF 22,11,0,Josh Allen pass complete short left to Gabriel Davis for 9 yards (tackle by Darious Williams),0.410,1.080
2,9:14,2,1,BUF 31,11,0,James Cook right end for -6 yards (tackle by Rayshawn Jenkins),1.080,-0.430
2,8:35,3,7,BUF 25,11,0,Josh Allen pass complete short right to Latavius Murray for 1 yard (tackle by Tyson Campbell),-0.430,-1.630
2,7:57,4,6,BUF 26,11,0,"Sam Martin punts 53 yards, fair catch by Jamal Agnew at JAC-21",-1.630,-0.340
2,7:51,1,10,JAX 21,11,0,Trevor Lawrence pass complete short right to Christian Kirk for 5 yards (tackle by Taron Johnson),0.340,0.480
2,7:06,2,5,JAX 26,11,0,"Trevor Lawrence pass complete short right to Luke Farrell for no gain (tackle by Micah Hyde). Penalty on Anton Harrison: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.480,-0.200
2,6:32,2,10,JAX 21,11,0,Trevor Lawrence pass incomplete short left intended for Evan Engram,-0.200,-0.890
2,6:28,3,10,JAX 21,11,0,Trevor Lawrence pass complete short right to Evan Engram for 8 yards (tackle by Terrel Bernard),-0.890,-1.440
2,5:52,4,2,JAX 29,11,0,"Logan Cooke punts 57 yards, fair catch by Deonte Harty at BUF-14",-1.440,0.280
2,5:44,1,10,BUF 14,11,0,Josh Allen pass incomplete short right intended for Stefon Diggs (defended by Tyson Campbell),-0.280,-0.750
2,5:40,2,10,BUF 14,11,0,Latavius Murray right tackle for 4 yards (tackle by Chad Muma),-0.750,-0.920
2,4:59,3,6,BUF 18,11,0,Josh Allen pass complete deep left to Deonte Harty for 19 yards (tackle by Darious Williams),-0.920,1.400
2,4:16,1,10,BUF 37,11,0,"Josh Allen pass complete short middle to James Cook for 18 yards (tackle by Foyesade Oluokun). Penalty on Foyesade Oluokun: Illegal Contact, 5 yards (declined)",1.400,2.590
2,3:52,1,10,JAX 45,11,0,Josh Allen scrambles right end for 7 yards (tackle by K'Lavon Chaisson and Tyson Campbell),2.590,2.990
2,3:13,2,3,JAX 38,11,0,Latavius Murray right guard for 2 yards (tackle by Rayshawn Jenkins),2.990,2.540
2,2:35,3,1,JAX 36,11,0,Josh Allen scrambles left end for 5 yards (tackle by Josh Allen),2.540,3.510
2,2:00,1,10,JAX 31,11,0,Josh Allen pass complete short right to Stefon Diggs for 6 yards (tackle by Darious Williams),3.510,3.780
2,1:29,2,4,JAX 25,11,0,Josh Allen pass incomplete short right,3.780,3.070
2,1:23,3,4,JAX 25,11,0,Josh Allen pass complete short left to Gabriel Davis for 10 yards,3.070,4.580
2,1:19,1,10,JAX 15,11,6,"Josh Allen pass complete short right to Stefon Diggs for 15 yards, touchdown",4.580,7.000
2,1:14,,,JAX 15,11,7,Tyler Bass kicks extra point good,0.000,0.000
2,1:14,,,BUF 35,11,7,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
2,1:14,1,10,JAX 25,11,7,Trevor Lawrence pass complete short middle to Travis Etienne for 10 yards (tackle by Micah Hyde and Terrel Bernard),0.610,1.270
2,0:56,1,10,JAX 35,11,7,Trevor Lawrence pass complete short right to Zay Jones for 7 yards (tackle by Kaiir Elam),1.270,1.670
2,0:52,2,3,JAX 42,11,7,Trevor Lawrence pass complete short middle to Travis Etienne for 22 yards (tackle by Tyrel Dodson),1.670,3.180
2,0:44,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,0:44,1,10,BUF 36,11,7,Trevor Lawrence pass complete short left to Calvin Ridley for 16 yards (tackle by Kaiir Elam),3.180,4.240
2,0:39,1,10,BUF 20,11,7,Trevor Lawrence pass complete short right to Christian Kirk for 8 yards (tackle by Dane Jackson),4.240,5.040
2,0:21,2,2,BUF 12,11,7,Trevor Lawrence pass incomplete short right intended for Calvin Ridley,5.040,4.340
2,0:17,,,,,,Timeout #3 by Buffalo Bills,,
2,0:17,3,2,BUF 12,11,7,"Trevor Lawrence sacked by A.J. Epenesa for -11 yards. Trevor Lawrence fumbles (forced by A.J. Epenesa), recovered by A.J. Epenesa at BUF-23",4.340,-0.480
2,0:10,1,10,BUF 23,11,7,Josh Allen kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,11,7,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BUF 25,11,7,Josh Allen pass complete short right to Stefon Diggs for 14 yards (tackle by Darious Williams),0.610,1.530
3,14:24,1,10,BUF 39,11,7,James Cook right tackle for no gain (tackle by Travon Walker and Tyson Campbell),1.530,0.990
3,13:56,2,10,BUF 39,11,7,Josh Allen pass incomplete short left intended for Gabriel Davis,0.990,0.300
3,13:52,3,10,BUF 39,11,7,Josh Allen pass incomplete short right,0.300,-0.780
3,13:46,4,10,BUF 39,11,7,"Sam Martin punts 50 yards, returned by Jamal Agnew for no gain (tackle by Kingsley Jonathan). Penalty on Montaric Brown: Offensive Holding, 5 yards (accepted)",-0.780,0.380
3,13:34,1,10,JAX 6,11,7,"Penalty on Cam Robinson: False Start, 3 yards (accepted) (no play)",-0.380,-0.490
3,13:34,1,13,JAX 3,11,7,Travis Etienne right guard for 2 yards (tackle by Jordan Phillips and Ed Oliver),-0.490,-0.850
3,12:54,2,11,JAX 5,11,7,Trevor Lawrence pass incomplete short left intended for Christian Kirk (defended by A.J. Epenesa),-0.850,-1.540
3,12:51,3,11,JAX 5,11,7,"Trevor Lawrence pass incomplete deep middle intended for Calvin Ridley. Penalty on Jordan Poyer: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",-1.540,0.280
3,12:46,1,10,JAX 20,11,7,Trevor Lawrence scrambles left end for 11 yards (tackle by Terrel Bernard),0.280,1.000
3,12:08,1,10,JAX 31,11,7,Travis Etienne left end for 31 yards (tackle by Taron Johnson),1.000,3.050
3,11:31,1,10,BUF 38,11,7,Trevor Lawrence sacked by A.J. Epenesa for -7 yards,3.050,1.560
3,10:41,2,17,BUF 45,11,7,"Luke Fortner aborted snap, recovered by Trevor Lawrence at JAC-46 Trevor Lawrence sacked by Leonard Floyd for -14 yards. Trevor Lawrence fumbles, ball out of bounds at JAC-36 (forced by Leonard Floyd). Trevor Lawrence fumbles out of bounds",1.560,-1.620
3,10:20,3,36,JAX 36,11,7,Tank Bigsby up the middle for 7 yards (tackle by Kingsley Jonathan and Ed Oliver),-1.620,-0.520
3,9:30,4,29,JAX 43,11,7,"Logan Cooke punts 46 yards, returned by Deonte Harty for 9 yards (tackle by Chad Muma). Penalty on Trent Sherfield: Offensive Illegal Block Above the Waist, 14 yards (declined) . Penalty on Tyler Matakevich: Unnecessary Roughness / Defense, 10 yards (accepted)",-0.520,0.380
3,9:30,1,10,BUF 10,11,7,Josh Allen pass complete deep right to Stefon Diggs for 48 yards (tackle by Andre Cisco),-0.380,2.790
3,8:57,1,10,JAX 42,11,7,Josh Allen pass complete short right to James Cook for no gain (tackle by Foyesade Oluokun),2.790,2.240
3,8:15,2,10,JAX 42,11,7,Josh Allen pass incomplete short right intended for Gabriel Davis,2.240,1.550
3,8:10,3,10,JAX 42,11,7,"Josh Allen pass incomplete deep left intended for Dawson Knox. Penalty on Connor McGovern: Offensive Holding, 10 yards (declined)",1.550,0.460
3,8:03,4,10,JAX 42,11,7,"Sam Martin punts 34 yards, fair catch by Jamal Agnew at JAC-8",0.460,0.380
3,7:56,1,10,JAX 8,11,7,Travis Etienne left tackle for -1 yards (tackle by Tyrel Dodson),-0.380,-0.850
3,7:16,2,11,JAX 7,11,7,Trevor Lawrence pass incomplete short middle intended for Evan Engram (defended by Jordan Phillips),-0.850,-1.540
3,7:12,3,11,JAX 7,11,7,Trevor Lawrence pass complete short left to Calvin Ridley for 16 yards (tackle by Kaiir Elam),-1.540,0.480
3,6:26,1,10,JAX 23,11,7,Travis Etienne right end for 3 yards (tackle by Dorian Williams),0.480,0.340
3,5:45,2,7,JAX 26,11,7,Trevor Lawrence pass incomplete short right intended for Tim Jones,0.340,-0.360
3,5:40,3,7,JAX 26,11,7,Trevor Lawrence pass complete short left to Calvin Ridley for 10 yards (tackle by Micah Hyde),-0.360,1.330
3,5:09,1,10,JAX 36,11,7,Trevor Lawrence scrambles left end for 3 yards (tackle by Kaiir Elam),1.330,1.200
3,4:34,2,7,JAX 39,11,7,Trevor Lawrence pass complete short middle to Evan Engram for 6 yards (tackle by Tyrel Dodson and Terrel Bernard),1.200,1.290
3,3:53,3,1,JAX 45,11,7,Trevor Lawrence pass complete short right to Christian Kirk for 7 yards (tackle by Terrel Bernard),1.290,2.390
3,3:18,1,10,BUF 48,11,7,Trevor Lawrence pass complete short left to Christian Kirk for 8 yards (tackle by Cameron Lewis),2.390,2.930
3,2:46,2,2,BUF 40,11,7,Trevor Lawrence up the middle for 1 yard (tackle by Terrel Bernard),2.930,2.340
3,2:04,3,1,BUF 39,11,7,Travis Etienne left tackle for 1 yard (tackle by Terrel Bernard and Jordan Poyer),2.340,3.050
3,1:38,1,10,BUF 38,11,7,Jamal Agnew right end for 1 yard (tackle by Taron Johnson),3.050,2.640
3,1:02,2,9,BUF 37,11,7,Trevor Lawrence pass complete short right to Calvin Ridley for 14 yards (tackle by Kaiir Elam),2.640,4.040
3,0:29,1,10,BUF 23,11,7,Travis Etienne up the middle for -1 yards (tackle by Ed Oliver and Kaiir Elam),4.040,3.360
Quarter,Time,Down,ToGo,Location,JAX,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,BUF 24,11,7,Trevor Lawrence pass incomplete short left intended for Evan Engram (defended by A.J. Epenesa),3.360,2.680
4,14:58,3,11,BUF 24,11,7,"Trevor Lawrence sacked by Ed Oliver for -5 yards. Trevor Lawrence fumbles (forced by Ed Oliver), recovered by Tyrel Dodson at BUF-32",2.680,-1.070
4,14:49,1,10,BUF 32,11,7,Josh Allen pass complete short middle to Dalton Kincaid for 14 yards (tackle by Andre Cisco),1.070,1.990
4,14:04,1,10,BUF 46,11,7,Damien Harris right guard for 5 yards (tackle by Rayshawn Jenkins),1.990,2.130
4,13:30,2,5,JAX 49,11,7,"Josh Allen pass incomplete short left intended for Quintin Morris. Penalty on Dion Dawkins: Offensive Holding, 10 yards (accepted) (no play)",2.130,0.780
4,13:23,2,15,BUF 41,11,7,Josh Allen pass incomplete deep right intended for Dawson Knox (defended by Rayshawn Jenkins),0.780,0.100
4,13:16,,,,,,Timeout #1 by Buffalo Bills,,
4,13:16,3,15,BUF 41,11,7,Josh Allen pass deep right intended for Stefon Diggs is intercepted by Darious Williams at JAC-7 and returned for no gain (tackle by Stefon Diggs),0.100,0.380
4,13:06,1,10,JAX 7,11,7,Trevor Lawrence pass complete deep right to Calvin Ridley for 20 yards (tackle by Kaiir Elam and Micah Hyde),-0.380,0.740
4,12:22,1,10,JAX 27,11,7,Trevor Lawrence scrambles up the middle for 7 yards (tackle by Terrel Bernard),0.740,1.140
4,11:44,2,3,JAX 34,11,7,Travis Etienne left guard for 2 yards (tackle by A.J. Epenesa and Terrel Bernard),1.140,0.700
4,11:08,3,1,JAX 36,11,7,"Penalty on Brenton Strange: False Start, 4 yards (accepted) (no play)",0.700,0.170
4,11:00,3,5,JAX 32,11,7,"Trevor Lawrence pass complete short right to Travis Etienne for 10 yards. Penalty on A.J. Epenesa: Defensive Offside, 5 yards (declined)",0.170,1.730
4,10:33,1,10,JAX 42,11,7,Trevor Lawrence sacked by Leonard Floyd for no gain,1.730,1.190
4,9:47,2,10,JAX 42,11,7,"Trevor Lawrence pass incomplete deep left intended for Christian Kirk. Penalty on Taron Johnson: Defensive Pass Interference, 26 yards (accepted) (no play)",1.190,3.450
4,9:41,1,10,BUF 32,11,7,Trevor Lawrence pass incomplete short left intended for Christian Kirk (defended by Tyrel Dodson),3.450,2.900
4,9:38,2,10,BUF 32,11,7,Trevor Lawrence scrambles right end for 5 yards (tackle by Kaiir Elam),2.900,2.870
4,8:57,3,5,BUF 27,11,7,Travis Etienne right end for 10 yards (tackle by Dane Jackson),2.870,4.440
4,8:22,1,10,BUF 17,11,7,Travis Etienne right tackle for 11 yards (tackle by Terrel Bernard and Kendal Vickers),4.440,5.830
4,7:50,1,6,BUF 6,17,7,"Travis Etienne right end for 6 yards, touchdown",5.830,7.000
4,7:44,,,BUF 15,18,7,Brandon McManus kicks extra point good,0.000,0.000
4,7:44,,,JAX 35,18,7,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,7:44,1,10,BUF 25,18,7,"Josh Allen pass complete short right to Stefon Diggs for 5 yards (tackle by Tyson Campbell). Penalty on O'Cyrus Torrence: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
4,7:24,1,20,BUF 15,18,7,Josh Allen pass complete deep right to Gabriel Davis for 24 yards (tackle by Andre Cisco),-0.410,1.530
4,6:57,1,10,BUF 39,18,7,"Josh Allen scrambles up the middle for no gain (tackle by Andre Cisco). Penalty on O'Cyrus Torrence: Offensive Holding, 10 yards (accepted) (no play)",1.530,0.870
4,6:35,1,20,BUF 29,18,7,Josh Allen pass complete short left to Dawson Knox for 11 yards (tackle by Adam Gotsis),0.870,1.120
4,6:12,2,9,BUF 40,18,7,Josh Allen pass complete short right to James Cook for 7 yards (tackle by Foyesade Oluokun),1.120,1.360
4,5:50,3,2,BUF 47,18,7,Josh Allen pass complete short right to Stefon Diggs for 8 yards (tackle by Darious Williams),1.360,2.590
4,5:24,1,10,JAX 45,18,7,"Josh Allen pass complete short left to Trent Sherfield for 3 yards (tackle by Chad Muma). Penalty on Chad Muma: Unnecessary Roughness / Defense, 15 yards (accepted) . Penalty on Jeremiah Ledbetter: Roughing the Passer, 15 yards (declined) . Penalty on Chad Muma: Unnecessary Roughness / Defense, 15 yards (accepted) . Penalty on Jeremiah Ledbetter: Roughing the Passer, 15 yards (declined)",2.590,3.780
4,5:13,1,10,JAX 27,18,7,James Cook up the middle for -2 yards (tackle by Folorunso Fatukasi and Foyesade Oluokun),3.780,2.960
4,4:50,2,12,JAX 29,18,7,Josh Allen pass complete short right to Khalil Shakir for 11 yards (tackle by Tre Herndon),2.960,3.840
4,4:21,3,1,JAX 18,18,7,"Josh Allen sacked by Josh Allen for no gain. Penalty on Josh Allen: Roughing the Passer, 9 yards (accepted) (no play)",3.840,5.140
4,4:16,1,9,JAX 9,18,7,Josh Allen pass incomplete short right intended for Stefon Diggs,5.140,4.380
4,4:13,2,9,JAX 9,18,7,"Josh Allen pass complete short left to Gabriel Davis for 9 yards, touchdown. Penalty on Stefon Diggs: Offensive Pass Interference, 10 yards (accepted) (no play)",4.380,3.070
4,4:08,2,19,JAX 19,18,13,"Josh Allen pass complete deep left to Gabriel Davis for 19 yards, touchdown. Penalty on Tyson Campbell: Defensive Pass Interference, 15 yards (declined)",3.070,7.000
4,4:03,,,JAX 2,18,13,Two Point Attempt: Josh Allen pass incomplete intended for to Khalil Shakir for no gain,1.000,-1.000
4,4:03,,,BUF 35,18,13,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,4:03,1,10,JAX 25,18,13,Travis Etienne left guard for 6 yards (tackle by Kaiir Elam and Terrel Bernard),0.610,0.870
4,3:19,2,4,JAX 31,18,13,Travis Etienne left guard for no gain (tackle by Tyrel Dodson and A.J. Epenesa),0.870,0.170
4,3:15,,,,,,Timeout #2 by Buffalo Bills,,
4,3:15,3,4,JAX 31,18,13,Trevor Lawrence pass complete deep right to Calvin Ridley for 32 yards (tackle by Micah Hyde),0.170,3.120
4,3:09,1,10,BUF 37,18,13,Travis Etienne up the middle for 2 yards (tackle by Tim Settle),3.120,2.840
4,3:04,,,,,,Timeout #3 by Buffalo Bills,,
4,3:04,2,8,BUF 35,24,13,"Travis Etienne left guard for 35 yards, touchdown",2.840,7.000
4,2:56,,,BUF 15,25,13,Brandon McManus kicks extra point good,0.000,0.000
4,2:56,,,JAX 35,25,13,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,2:56,1,10,BUF 25,25,13,Josh Allen pass complete deep left to Deonte Harty for 43 yards (tackle by Rayshawn Jenkins),0.610,3.450
4,2:30,1,10,JAX 32,25,13,Josh Allen pass complete deep right to Gabriel Davis for 29 yards,3.450,6.510
4,2:23,1,3,JAX 3,25,13,Josh Allen pass incomplete short right,6.510,5.530
4,2:18,2,3,JAX 3,25,19,"Josh Allen scrambles right guard for 3 yards, touchdown",5.530,7.000
4,2:11,,,JAX 15,25,20,Tyler Bass kicks extra point good,0.000,0.000
4,2:11,,,BUF 35,25,20,"Tyler Bass kicks onside 14 yards, out of bounds",0.000,2.320
4,2:11,1,10,BUF 49,25,20,Travis Etienne right guard for 1 yard (tackle by Kendal Vickers and Dane Jackson),2.320,1.920
4,2:00,2,9,BUF 48,25,20,Travis Etienne right guard for 1 yard (tackle by Ed Oliver),1.920,1.360
4,1:16,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,1:16,3,8,BUF 47,25,20,Travis Etienne right end for 2 yards (tackle by Tyrel Dodson and Dorian Williams),1.360,0.270
4,0:30,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,0:30,4,6,BUF 45,25,20,Logan Cooke punts 40 yards. Deonte Harty fumbles out of bounds,0.270,0.380
4,0:22,1,10,BUF 6,25,20,"Josh Allen pass complete deep right to Stefon Diggs for 12 yards. Stefon Diggs fumbles (forced by Darious Williams), recovered by Travon Walker at BUF-18",-0.380,-4.370
4,0:13,1,10,BUF 18,25,20,Trevor Lawrence kneels for -1 yards,4.370,3.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
