Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
2,11:15,1,10,SEA 27,0,6,Chris Carson right end for no gain (tackle by Eric Reid),0.740,0.200
2,10:41,2,10,SEA 27,0,6,Russell Wilson pass complete short right to Luke Willson for 2 yards (tackle by Dontae Johnson),0.200,-0.230
2,10:04,3,8,SEA 29,0,6,Russell Wilson pass incomplete deep left intended for C.J. Prosise (defended by K'Waun Williams),-0.230,-1.440
2,9:58,4,8,SEA 29,0,6,"Jon Ryan punts 57 yards, returned by Trent Taylor for 21 yards (tackle by Bradley McDougald)",-1.440,-1.270
2,9:46,1,10,SFO 35,0,6,Brian Hoyer pass complete short middle to George Kittle for 14 yards (tackle by Richard Sherman and Kam Chancellor),1.270,2.190
2,9:02,1,10,SFO 49,0,6,"Brian Hoyer pass incomplete. Penalty on Brian Hoyer: Intentional Grounding, 11 yards",2.190,0.160
2,8:56,2,21,SFO 38,0,6,Brian Hoyer pass complete short right to Pierre Garcon for 6 yards (tackle by K.J. Wright),0.160,0.300
2,8:12,3,15,SFO 44,0,6,Brian Hoyer pass complete short right to Carlos Hyde for 8 yards (tackle by K.J. Wright),0.300,0.070
2,7:55,4,7,SEA 48,0,6,"Bradley Pinion punts 29 yards, fair catch by Tyler Lockett",0.070,-0.150
2,7:46,1,10,SEA 19,0,6,Russell Wilson pass complete short right to Doug Baldwin for 3 yards (tackle by K'Waun Williams),0.150,0.070
2,7:15,2,7,SEA 22,0,6,Chris Carson right tackle for 8 yards (tackle by Tank Carradine),0.070,0.940
2,6:36,1,10,SEA 30,0,6,Russell Wilson pass complete short right to Luke Willson for 19 yards (tackle by D.J. Jones),0.940,2.190
2,5:59,1,10,SEA 49,0,6,Chris Carson right tackle for -1 yards (tackle by Solomon Thomas),2.190,1.510
2,5:25,2,11,SEA 48,0,6,Russell Wilson pass complete short left to Luke Willson for 4 yards (tackle by Ray-Ray Armstrong and Eric Reid),1.510,1.360
2,4:47,3,7,SFO 48,0,6,Russell Wilson pass incomplete deep left intended for Paul Richardson,1.360,0.070
2,4:39,4,7,SFO 48,0,6,"Jon Ryan punts 37 yards, fair catch by Trent Taylor",0.070,0.370
2,4:32,1,10,SFO 11,0,6,Carlos Hyde left end for 6 yards (tackle by Earl Thomas),-0.370,-0.160
2,3:54,2,4,SFO 17,0,6,Carlos Hyde left tackle for 61 yards (tackle by Jeremy Lane),-0.160,4.110
2,3:16,1,10,SEA 22,0,6,Matt Breida middle for 1 yard (tackle by K.J. Wright and Michael Bennett),4.110,3.700
2,2:41,2,9,SEA 21,0,6,Brian Hoyer pass complete short right to Matt Breida for 3 yards (tackle by Bobby Wagner),3.700,3.400
2,2:05,3,6,SEA 18,0,6,Brian Hoyer sacked by Michael Bennett for -4 yards,3.400,1.990
2,2:00,4,10,SEA 22,3,6,Robbie Gould 40 yard field goal good,1.990,3.000
2,1:55,,,SFO 35,3,6,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
2,1:55,1,10,SEA 25,3,6,Russell Wilson left end for 3 yards (tackle by Jimmie Ward),0.610,0.470
2,1:34,2,7,SEA 28,3,6,Russell Wilson pass complete short right to C.J. Prosise for 4 yards (tackle by NaVorro Bowman),0.470,0.300
2,1:12,3,3,SEA 32,3,6,Russell Wilson pass incomplete short left intended for C.J. Prosise,0.300,-1.240
2,1:07,4,3,SEA 32,3,6,"Jon Ryan punts 44 yards, returned by Trent Taylor for 8 yards (tackle by Bradley McDougald)",-1.240,-1.070
2,0:56,1,10,SFO 32,3,6,Brian Hoyer pass incomplete short middle intended for Carlos Hyde,1.070,0.530
2,0:53,2,10,SFO 32,3,6,Carlos Hyde middle for -2 yards (tackle by Michael Bennett),0.530,0.000
2,0:42,,,,,,Timeout #2 by Seattle Seahawks,0.000,0.430
2,0:42,3,12,SFO 30,3,6,"Carlos Hyde left tackle for 27 yards (tackle by Richard Sherman). Penalty on Cliff Avril: Face Mask (15 Yards), 15 yards",-0.430,3.710
2,0:33,1,10,SEA 28,3,6,Brian Hoyer pass complete short right to Pierre Garcon for 9 yards (tackle by Richard Sherman),3.710,0.000
2,0:29,,,,,,Timeout #2 by San Francisco 49ers,0.000,-4.420
2,0:29,2,1,SEA 19,3,6,Brian Hoyer pass incomplete short middle intended for Pierre Garcon,4.420,3.720
2,0:25,3,1,SEA 19,3,6,Brian Hoyer pass incomplete short middle intended for Trent Taylor (defended by K.J. Wright),3.720,2.340
2,0:22,4,1,SEA 19,6,6,Robbie Gould 37 yard field goal good,2.340,3.000
2,0:17,,,SFO 35,6,6,"Bradley Pinion kicks off 70 yards, returned by Tyler Lockett for 27 yards (tackle by Dekoda Watson)",0.000,-0.410
2,0:12,1,10,SEA 22,6,6,Russell Wilson kneels for -1 yards,0.410,-0.270
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,6,6,"Blair Walsh kicks off 58 yards, returned by Victor Bolden for 19 yards (tackle by Justin Coleman)",0.000,-0.670
3,14:53,1,10,SFO 26,6,6,Brian Hoyer pass incomplete short middle intended for Marquise Goodwin (defended by Bobby Wagner),0.670,0.130
3,14:49,2,10,SFO 26,6,6,Carlos Hyde left tackle for 3 yards (tackle by Kam Chancellor and Jarran Reed),0.130,-0.160
3,14:09,3,7,SFO 29,6,6,"Penalty on Cliff Avril: Neutral Zone Infraction, 5 yards (no play)",-0.160,0.500
3,13:55,3,2,SFO 34,6,6,Brian Hoyer pass complete short right to Marquise Goodwin for 4 yards (tackle by Richard Sherman),0.500,1.470
3,13:33,1,10,SFO 38,6,6,Carlos Hyde left tackle for 3 yards (tackle by K.J. Wright),1.470,1.330
3,12:59,2,7,SFO 41,6,6,Carlos Hyde left end for 1 yard (tackle by Michael Wilhoite),1.330,0.000
3,12:15,,,,,,Timeout #1 by San Francisco 49ers,0.000,-0.760
3,12:15,3,6,SFO 42,6,6,Brian Hoyer pass incomplete deep middle intended for Trent Taylor. Penalty on Carlos Hyde: Offensive Pass Interference (Declined),0.760,-0.590
3,12:08,4,6,SFO 42,6,6,"Bradley Pinion punts 45 yards, returned by Tyler Lockett for no gain. Penalty on Justin Coleman: Offensive Holding, 6 yards",-0.590,0.380
3,11:57,1,10,SEA 7,6,6,Chris Carson middle for 4 yards (tackle by Ray-Ray Armstrong),-0.380,-0.490
3,11:22,2,6,SEA 11,6,6,Chris Carson right guard for 4 yards (tackle by NaVorro Bowman),-0.490,-0.480
3,10:46,3,2,SEA 15,6,6,Chris Carson right tackle for 5 yards (tackle by K'Waun Williams and Dontae Johnson),-0.480,0.280
3,10:11,1,10,SEA 20,6,6,Russell Wilson pass complete short left to Jimmy Graham for 1 yard (tackle by Eric Reid),0.280,-0.130
3,9:29,2,9,SEA 21,6,6,Russell Wilson pass complete deep right to Doug Baldwin for 18 yards (tackle by Rashard Robinson),-0.130,1.530
3,8:56,1,10,SEA 39,6,6,Russell Wilson sacked by Arik Armstead for -8 yards,1.530,-0.090
3,8:19,2,18,SEA 31,6,6,"Russell Wilson pass complete short left to Paul Richardson for 10 yards (tackle by Ray-Ray Armstrong). Penalty on Ray-Ray Armstrong: Unnecessary Roughness, 15 yards",-0.090,2.650
3,8:06,1,10,SFO 44,6,6,"Russell Wilson pass incomplete deep right intended for Doug Baldwin. Penalty on Germain Ifedi: Offensive Holding, 10 yards (no play)",2.650,1.990
3,7:58,1,20,SEA 46,6,6,Russell Wilson pass complete short right to C.J. Prosise for 9 yards (tackle by K'Waun Williams),1.990,1.980
3,7:15,2,11,SFO 45,6,6,Russell Wilson pass incomplete short left intended for Tyler Lockett,1.980,1.290
3,7:11,3,11,SFO 45,6,6,"Russell Wilson pass incomplete deep right intended for Tyler Lockett. Penalty on Aaron Lynch: Defensive Offside, 5 yards (no play)",1.290,1.950
3,7:04,3,6,SFO 40,6,6,Russell Wilson pass incomplete short middle intended for Tanner McEvoy,1.950,0.590
3,6:59,4,6,SFO 40,6,6,Jon Ryan punts 34 yards,0.590,0.380
3,6:49,1,10,SFO 6,6,6,Carlos Hyde middle for 1 yard (tackle by K.J. Wright),-0.380,-0.710
3,6:02,2,9,SFO 7,6,6,Brian Hoyer sacked by Frank Clark for -6 yards,-0.710,-2.010
3,5:20,3,15,SFO 1,6,6,Brian Hoyer pass complete short left to Marquise Goodwin for 10 yards (tackle by Jeremy Lane),-2.010,-2.490
3,4:56,4,5,SFO 11,6,6,"Bradley Pinion punts 47 yards, out of bounds",-2.490,-1.730
3,4:45,1,10,SEA 42,6,6,Russell Wilson pass incomplete deep right intended for Doug Baldwin,1.730,1.190
3,4:39,2,10,SEA 42,6,6,Chris Carson left tackle for -1 yards (tackle by Arik Armstead and DeForest Buckner),1.190,0.370
3,4:02,3,11,SEA 41,6,6,Russell Wilson pass incomplete deep right intended for Tyler Lockett,0.370,-0.650
3,3:57,4,11,SEA 41,6,6,"Jon Ryan punts 46 yards, fair catch by Trent Taylor",-0.650,0.320
3,3:50,1,10,SFO 13,6,6,Brian Hoyer pass complete short right to Pierre Garcon for 11 yards (tackle by Richard Sherman),-0.320,0.540
3,3:16,1,10,SFO 24,6,6,Carlos Hyde left guard for 4 yards (tackle by Bobby Wagner),0.540,0.540
3,2:33,2,6,SFO 28,6,6,"Carlos Hyde right tackle for 5 yards (tackle by Kam Chancellor and Bradley McDougald). Penalty on Daniel Kilgore: Offensive Holding, 10 yards (no play)",0.540,-0.910
3,2:11,2,16,SFO 18,6,6,Brian Hoyer pass incomplete short left intended for Matt Breida (defended by Michael Bennett),-0.910,-1.640
3,2:06,3,16,SFO 18,6,6,Matt Breida middle for 10 yards (tackle by Kam Chancellor and Earl Thomas),-1.640,-1.500
3,1:33,4,6,SFO 28,6,6,"Bradley Pinion punts 39 yards, returned by Tyler Lockett for no gain",-1.500,-1.140
3,1:25,1,10,SEA 33,6,6,Chris Carson left tackle for no gain (tackle by NaVorro Bowman),1.140,0.590
3,0:49,2,10,SEA 33,6,6,Russell Wilson pass incomplete short left intended for Doug Baldwin (defended by D.J. Jones),0.590,-0.100
3,0:46,3,10,SEA 33,6,6,Russell Wilson pass incomplete deep middle intended for Paul Richardson (defended by Jimmie Ward),-0.100,-1.180
3,0:41,4,10,SEA 33,6,6,"Jon Ryan punts 37 yards, out of bounds",-1.180,-0.940
3,0:34,1,10,SFO 30,6,6,Brian Hoyer pass complete short left to Marquise Goodwin for 12 yards (tackle by Jeremy Lane),0.940,1.730
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 42,6,6,Brian Hoyer pass complete short middle to Carlos Hyde for 8 yards (tackle by Bobby Wagner),1.730,2.270
4,14:25,2,2,,6,6,Carlos Hyde right tackle for 6 yards (tackle by Frank Clark),2.270,2.650
4,13:50,1,10,SEA 44,6,6,Brian Hoyer pass incomplete short right intended for Carlos Hyde,2.650,2.110
4,13:45,2,10,SEA 44,6,6,Matt Breida right tackle for 11 yards (tackle by Earl Thomas),2.110,3.380
4,13:10,1,10,SEA 33,6,6,Matt Breida middle for 13 yards (tackle by Jeremy Lane),3.380,4.240
4,12:31,1,10,SEA 20,6,6,Carlos Hyde middle for 4 yards (tackle by Bobby Wagner and Jarran Reed),4.240,0.000
4,11:48,,,,,,Timeout #2 by San Francisco 49ers,0.000,-4.280
4,11:48,2,6,SEA 16,6,6,Brian Hoyer pass incomplete short right intended for Marquise Goodwin,4.280,3.520
4,11:44,3,6,SEA 16,6,6,Brian Hoyer pass incomplete short right intended for Pierre Garcon,3.520,2.400
4,11:40,4,6,SEA 16,9,6,Robbie Gould 34 yard field goal good,2.400,3.000
4,11:36,,,SFO 35,9,6,"Bradley Pinion kicks off 66 yards, returned by Tyler Lockett for 19 yards (tackle by Dekoda Watson)",0.000,-0.040
4,11:31,1,10,SEA 18,9,6,Russell Wilson pass complete short right to Tyler Lockett for 5 yards (tackle by K'Waun Williams),0.040,0.280
4,11:01,2,5,SEA 23,9,6,Russell Wilson right end for 4 yards (tackle by Ray-Ray Armstrong),0.280,-0.020
4,10:29,3,1,SEA 27,9,6,Russell Wilson for 7 yards (tackle by Eli Harold),-0.020,1.200
4,9:56,1,10,SEA 34,9,6,Russell Wilson pass complete short right to Doug Baldwin for 9 yards (tackle by Ray-Ray Armstrong),1.200,1.870
4,9:25,2,1,SEA 43,9,6,Chris Carson left tackle for 14 yards (tackle by Jimmie Ward),1.870,2.720
4,8:59,1,10,SFO 43,9,6,Russell Wilson right end for 5 yards (tackle by Rashard Robinson),2.720,2.850
4,8:32,2,5,SFO 38,9,6,"Penalty on Justin Britt: False Start, 5 yards (no play)",2.850,2.180
4,8:26,2,10,SFO 43,9,6,Russell Wilson for 11 yards (tackle by Solomon Thomas),2.180,3.450
4,8:03,1,10,SFO 32,9,6,"Russell Wilson pass incomplete deep left intended for Amara Darboh. Penalty on Dontae Johnson: Defensive Pass Interference, 20 yards (no play)",3.450,4.780
4,7:58,1,10,SFO 12,9,6,Chris Carson right guard for 3 yards (tackle by Ray-Ray Armstrong and NaVorro Bowman),4.780,4.640
4,7:19,2,7,SFO 9,9,6,Russell Wilson pass incomplete short right intended for Chris Carson,4.640,3.700
4,7:13,3,7,SFO 9,9,12,"Russell Wilson pass complete short left to Paul Richardson for 9 yards, touchdown",3.700,7.000
4,7:06,,,SFO 15,9,12,Blair Walsh kicks extra point no good,0.000,-1.000
4,7:06,,,SEA 35,9,12,"Blair Walsh kicks off 63 yards, returned by Victor Bolden for 18 yards (tackle by Michael Wilhoite)",0.000,-0.280
4,7:01,1,10,SFO 20,9,12,Carlos Hyde right end for no gain (tackle by Jarran Reed),0.280,-0.270
4,6:21,2,10,SFO 20,9,12,Brian Hoyer pass complete short left to Trent Taylor for 1 yard (tackle by Jeremy Lane),-0.270,-0.820
4,5:35,3,9,SFO 21,9,12,Brian Hoyer pass complete short right to Garrett Celek for 6 yards (tackle by K.J. Wright),-0.820,-1.570
4,4:59,4,3,SFO 27,9,12,"Bradley Pinion punts 51 yards, returned by Tyler Lockett for no gain. Penalty on Shaquill Griffin: Illegal Block Above the Waist, 10 yards",-1.570,0.350
4,4:47,1,10,SEA 12,9,12,Chris Carson left end for 9 yards (tackle by Jaquiski Tartt and Jimmie Ward),-0.350,0.420
4,4:17,2,1,SEA 21,9,12,Chris Carson middle for 2 yards (tackle by NaVorro Bowman and Earl Mitchell),0.420,0.480
4,3:33,1,10,SEA 23,9,12,Chris Carson left tackle for 12 yards (tackle by DeForest Buckner),0.480,0.000
4,3:20,,,,,,Timeout #3 by San Francisco 49ers,0.000,-1.270
4,3:20,1,10,SEA 35,9,12,Chris Carson right tackle for 2 yards (tackle by DeForest Buckner and Ray-Ray Armstrong),1.270,0.990
4,2:38,2,8,SEA 37,9,12,Chris Carson right end for 16 yards (tackle by Jaquiski Tartt),0.990,2.460
4,2:00,1,10,SFO 47,9,12,Russell Wilson kneels for -2 yards,2.460,1.640
4,1:21,2,12,SFO 49,9,12,Russell Wilson kneels for -2 yards,1.640,0.700
4,0:41,3,14,SEA 49,9,12,Russell Wilson kneels for -1 yards,0.700,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
