0,1
Game Info,Game Info
Won Toss,Broncos (deferred)
Roof,outdoors
Surface,grass
Duration,2:58
Attendance,76802
Weather,"72 degrees, relative humidity 18%, wind 5 mph, wind chill 0"
Vegas Line,Denver Broncos -3.5
Over/Under,44.5 (under)
