Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,10:08,2,10,BAL 44,0,3,"Kyle Boller pass incomplete intended for Jamal Lewis (defended by Aaron Smith). Penalty on Ethan Brooks: Offensive Holding, 10 yards (no play)",1.320,-0.030
1,10:03,2,20,BAL 34,0,3,Jamal Lewis right guard for 9 yards (tackle by Clark Haggans and Mike Logan),-0.030,0.500
1,9:25,3,11,BAL 43,0,3,Kyle Boller pass complete to Ron Johnson for 12 yards (tackle by Dewayne Washington),0.500,2.590
1,8:50,1,10,PIT 45,0,3,Jamal Lewis left tackle for 5 yards (tackle by Aaron Smith and Clark Haggans),2.590,2.720
1,8:13,2,5,PIT 40,0,3,Jamal Lewis left end for 3 yards (tackle by Casey Hampton),2.720,2.410
1,7:34,3,2,PIT 37,0,3,Kyle Boller pass incomplete intended for Todd Heap is intercepted by Kendrell Bell at PIT-30 and returned for 42 yards (tackle by Marcus Robinson),2.410,-3.710
1,7:22,1,10,BAL 28,0,3,Tommy Maddox pass incomplete intended for Hines Ward (defended by Cornell Brown),3.710,3.170
1,7:19,2,10,BAL 28,0,3,Tommy Maddox pass complete to Amos Zereoue for -1 yards (tackle by Marques Douglas),3.170,2.340
1,6:36,3,11,BAL 29,0,3,Tommy Maddox pass complete to Plaxico Burress for 16 yards (tackle by Chris McAlister),2.340,4.710
1,5:55,1,10,BAL 13,0,3,Tommy Maddox pass incomplete intended for Plaxico Burress,4.710,4.050
1,5:52,2,10,BAL 13,0,3,"Tommy Maddox pass incomplete intended for Hines Ward. Penalty on Ray Lewis: Defensive Holding, 5 yards (no play)",4.050,5.370
1,5:45,1,8,BAL 8,0,3,Amos Zereoue right end for -2 yards (tackle by Ed Hartwell and Kelly Gregg),5.370,4.190
1,5:07,2,10,BAL 10,0,3,Verron Haynes up the middle for 4 yards (tackle by Will Demps and Chad Williams),4.190,4.040
1,4:28,3,6,BAL 6,0,3,Tommy Maddox sacked by Terrell Suggs for -7 yards,4.040,2.570
1,4:05,4,13,BAL 13,0,6,Jeff Reed 31 yard field goal good,2.570,3.000
1,,,,PIT 30,0,6,"Jeff Reed kicks off 64 yards, returned by Chester Taylor for 24 yards (tackle by Chris Hope)",0.000,0.940
1,3:56,1,10,BAL 30,0,6,Kyle Boller pass incomplete intended for Marcus Robinson (defended by Chad Scott),0.940,0.390
1,3:49,2,10,BAL 30,0,6,Jamal Lewis left end for 6 yards (tackle by Mike Logan),0.390,0.500
1,3:06,3,4,BAL 36,0,6,Chester Taylor right tackle for -1 yards (tackle by Brent Alexander and James Farrior),0.500,-1.040
1,2:29,4,5,BAL 35,0,6,"Dave Zastudil punts 44 yards, fair catch by Antwaan Randle El",-1.040,-0.340
1,2:21,1,10,PIT 21,0,6,Dan Kreider up the middle for 9 yards (tackle by Ray Lewis),0.340,1.020
1,1:42,2,1,PIT 30,0,6,Antwaan Randle El up the middle for 5 yards (tackle by Ray Lewis),1.020,1.270
1,1:18,1,10,PIT 35,0,6,Amos Zereoue up the middle for -2 yards (tackle by Kelly Gregg and Ed Reed),1.270,0.450
1,0:46,2,12,PIT 33,0,6,Tommy Maddox pass complete to Hines Ward for 7 yards (tackle by Chris McAlister),0.450,0.700
1,0:08,3,5,PIT 40,0,6,Tommy Maddox pass incomplete intended for Hines Ward (defended by Gary Baxter),0.700,-0.720
1,0:03,4,5,PIT 40,0,6,"Josh Miller punts 34 yards, fair catch by Lamont Brightful",-0.720,-0.670
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 26,0,6,Jamal Lewis right end for -1 yards (tackle by James Farrior),0.670,-0.010
2,14:20,2,11,BAL 25,0,6,Kyle Boller pass complete to Travis Taylor for 6 yards (tackle by Chad Scott),-0.010,0.100
2,13:42,3,5,BAL 31,0,6,Kyle Boller pass complete to Chester Taylor for -4 yards (tackle by Dewayne Washington),0.100,-1.570
2,13:06,4,9,BAL 27,0,6,Dave Zastudil punts 50 yards,-1.570,-0.480
2,12:53,1,10,PIT 23,0,6,Tommy Maddox pass complete to Plaxico Burress for 8 yards (tackle by Corey Fuller),0.480,1.010
2,12:27,2,2,PIT 31,0,6,Amos Zereoue right guard for no gain (tackle by Ray Lewis),1.010,0.300
2,11:45,3,2,PIT 31,0,6,"Tommy Maddox pass complete to Plaxico Burress for 8 yards (tackle by Corey Fuller). Penalty on Plaxico Burress: Unnecessary Roughness, 15 yards",0.300,0.540
2,11:21,1,10,PIT 24,0,6,Jerome Bettis up the middle for -1 yards (tackle by Ed Reed),0.540,-0.140
2,10:49,2,11,PIT 23,0,6,Jerome Bettis left guard for no gain (tackle by Jarret Johnson and Ed Hartwell),-0.140,-0.820
2,10:05,3,11,PIT 23,0,6,Tommy Maddox pass complete to Hines Ward for 4 yards (tackle by Gary Baxter),-0.820,-1.570
2,10:05,4,7,PIT 27,0,6,"Josh Miller punts 49 yards, returned by Lamont Brightful for -1 yards (tackle by Chidi Iwuoma)",-1.570,-0.480
2,9:27,1,10,BAL 23,0,6,Jamal Lewis left guard for no gain (tackle by Aaron Smith),0.480,-0.070
2,8:51,2,10,BAL 23,0,6,Kyle Boller pass incomplete intended for Marcus Robinson,-0.070,-0.760
2,8:45,3,10,BAL 23,0,6,"Penalty on Kyle Boller: Delay of Game, 5 yards (no play)",-0.760,-1.560
2,8:45,3,15,BAL 18,0,6,"Kyle Boller pass incomplete intended for Marcus Robinson. Penalty on Chad Scott: Defensive Pass Interference, 38 yards (no play)",-1.560,2.650
2,8:35,1,10,PIT 44,0,6,Kyle Boller pass incomplete intended for Terry Jones,2.650,2.110
2,8:32,2,10,PIT 44,0,6,Jamal Lewis up the middle for 3 yards (tackle by Aaron Smith),2.110,1.820
2,7:54,3,7,PIT 41,0,6,"Penalty on Todd Heap: False Start, 5 yards (no play)",1.820,1.160
2,7:54,3,12,PIT 46,0,6,Kyle Boller pass complete to Todd Heap for 6 yards (tackle by Dewayne Washington),1.160,0.590
2,7:17,4,6,PIT 40,0,6,Dave Zastudil punts 30 yards,0.590,0.380
2,7:05,1,10,PIT 10,0,6,Tommy Maddox pass complete to Hines Ward for 7 yards (tackle by Ed Reed),-0.380,-0.090
2,6:27,2,3,PIT 17,0,6,Jerome Bettis up the middle for 11 yards (tackle by Ed Reed),-0.090,0.810
2,5:54,1,10,PIT 28,0,6,Verron Haynes up the middle for 3 yards (tackle by Marques Douglas and Ray Lewis),0.810,0.670
2,5:15,2,7,PIT 31,0,6,Tommy Maddox pass complete to Hines Ward for 6 yards (tackle by Ed Hartwell),0.670,0.760
2,4:46,3,1,PIT 37,0,6,"Penalty on Kendall Simmons: False Start, 5 yards (no play)",0.760,0.100
2,4:28,3,6,PIT 32,0,6,Tommy Maddox pass complete to Antwaan Randle El for 13 yards (tackle by Gary Baxter),0.100,1.930
,,,,,,,"BAL challenged the ruling, and the play was upheld.",,
2,4:01,1,10,PIT 45,0,6,Tommy Maddox pass complete to Plaxico Burress for 47 yards (tackle by Corey Fuller). Penalty on Corey Fuller: Defensive Pass Interference (Declined),1.930,5.370
2,3:39,1,8,BAL 8,0,6,Jerome Bettis right guard for 4 yards (tackle by Ed Hartwell),5.370,5.340
2,3:02,2,4,BAL 4,0,12,"Tommy Maddox pass complete to Hines Ward for 4 yards, touchdown",5.340,7.000
2,,,,BAL 2,0,13,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,0,13,"Jeff Reed kicks off 69 yards, returned by Chester Taylor for 14 yards (tackle by Clint Kriewaldt)",0.000,-0.220
2,2:50,1,10,BAL 15,0,13,"Kyle Boller for no gain. Kyle Boller fumbles, recovered by Kyle Boller at BAL-12",-0.220,-1.000
2,2:22,2,13,BAL 12,0,13,Jamal Lewis up the middle for 8 yards (tackle by Brent Alexander and Clark Haggans),-1.000,-0.760
2,2:00,3,5,BAL 20,0,13,"Penalty on Orlando Brown: False Start, 5 yards (no play)",-0.760,-1.370
2,2:00,3,10,BAL 15,0,13,Jamal Lewis up the middle for 11 yards (tackle by Mike Logan and Brent Alexander),-1.370,0.670
2,1:19,1,10,BAL 26,0,13,Kyle Boller left end for 4 yards (tackle by James Farrior),0.670,0.670
2,1:08,,,,0,13,Timeout #2 by Baltimore Ravens,0.000,0.000
2,1:08,,,,0,13,Timeout #2 by Pittsburgh Steelers,0.000,0.670
2,1:08,2,6,BAL 30,0,13,Kyle Boller pass complete to Terry Jones for 8 yards (tackle by James Farrior),0.670,1.470
2,0:38,1,10,BAL 38,0,13,Kyle Boller pass complete to Todd Heap for 8 yards (tackle by Mike Logan),1.470,2.000
2,0:31,,,,0,13,Timeout #3 by Baltimore Ravens,0.000,2.000
2,0:31,2,2,BAL 46,0,13,Kyle Boller pass complete to Marcus Robinson for 14 yards (tackle by Dewayne Washington),2.000,2.920
2,0:22,1,10,PIT 40,0,13,Kyle Boller pass complete to Jamal Lewis for 4 yards (tackle by Chad Scott),2.920,2.910
2,0:06,2,6,PIT 36,0,13,Kyle Boller spiked the ball,2.910,2.210
2,0:06,3,6,PIT 36,0,13,Kyle Boller pass incomplete (defended by Clark Haggans),2.210,0.880
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,0,13,Jeff Reed kicks off 67 yards,0.000,1.600
3,14:50,1,10,BAL 40,0,13,Jamal Lewis left guard for 5 yards (tackle by Chad Scott and Brent Alexander),1.600,1.730
3,14:19,2,5,BAL 45,0,13,"Kyle Boller pass complete to Travis Taylor for 43 yards. Penalty on Travis Taylor: Offensive Pass Interference, 10 yards (no play)",1.730,0.380
3,14:05,2,15,BAL 35,0,13,Kyle Boller sacked for -6 yards,0.380,-1.090
3,13:30,3,21,BAL 29,0,13,Kyle Boller pass incomplete intended for Travis Taylor (defended by Aaron Smith),-1.090,-1.440
3,13:25,4,21,BAL 29,0,13,"Dave Zastudil punts 31 yards, fair catch by Antwaan Randle El",-1.440,-1.600
3,13:17,1,10,PIT 40,0,13,Amos Zereoue right end for 1 yard (tackle by Will Demps and Chris McAlister),1.600,1.190
3,12:38,2,9,PIT 41,0,13,"Tommy Maddox pass incomplete intended for Dan Kreider. Tommy Maddox fumbles, recovered by Tommy Maddox at PIT-41",1.190,0.500
3,12:31,3,9,PIT 41,0,13,Tommy Maddox pass complete to Plaxico Burress for 18 yards (tackle by Will Demps),0.500,2.850
3,11:44,1,10,BAL 41,0,13,Tommy Maddox pass incomplete intended for Jay Riemersma (defended by Ray Lewis),2.850,2.310
3,11:41,2,10,BAL 41,0,13,Amos Zereoue left guard for 4 yards (tackle by Kelly Gregg),2.310,2.150
3,11:05,3,6,BAL 37,0,13,Tommy Maddox pass complete to Hines Ward for 5 yards (tackle by Ed Reed),2.150,1.310
3,10:22,4,1,BAL 32,0,13,Amos Zereoue left end for 12 yards (tackle by Gary Baxter),1.310,4.240
3,9:55,1,10,BAL 20,0,19,"Tommy Maddox pass complete to Jay Riemersma for 20 yards, touchdown",4.240,7.000
3,,,,BAL 2,0,20,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,0,20,"Jeff Reed kicks off 66 yards, returned by Chester Taylor for 29 yards (tackle by Deshea Townsend)",0.000,1.140
3,9:40,1,10,BAL 33,0,20,Alan Ricard up the middle for 6 yards (tackle by Clark Haggans and James Farrior),1.140,1.400
3,9:05,2,4,BAL 39,0,20,Jamal Lewis right guard for 5 yards (tackle by James Farrior and Casey Hampton),1.400,1.860
3,8:30,1,10,BAL 44,0,20,Kyle Boller pass complete to Todd Heap for 12 yards (tackle by Dewayne Washington),1.860,2.650
3,8:06,1,10,PIT 44,0,20,Kyle Boller pass incomplete intended for Jamal Lewis,2.650,2.110
3,8:01,2,10,PIT 44,0,20,Jamal Lewis up the middle for 3 yards (tackle by James Farrior),2.110,1.820
3,7:19,3,7,PIT 41,0,20,Kyle Boller left guard for 3 yards (tackle by Clark Haggans),1.820,0.720
3,6:40,4,4,PIT 38,0,20,"Dave Zastudil punts 16 yards, fair catch by Antwaan Randle El",0.720,-0.410
3,6:33,1,10,PIT 22,0,20,Amos Zereoue left guard for 5 yards (tackle by Marques Douglas),0.410,0.540
3,6:01,2,5,PIT 27,0,20,Verron Haynes up the middle for 3 yards (tackle by Marques Douglas),0.540,0.230
3,5:23,3,2,PIT 30,0,20,Antwaan Randle El up the middle for -4 yards (tackle by Ed Reed),0.230,-1.630
3,4:56,4,6,PIT 26,0,20,"Josh Miller punts 57 yards, returned by Lamont Brightful for 7 yards (tackle by Clint Kriewaldt)",-1.630,-0.540
3,4:44,1,10,BAL 24,0,20,Kyle Boller pass complete to Alan Ricard for 3 yards (tackle by Dewayne Washington),0.540,0.400
3,4:10,2,7,BAL 27,0,20,"Jamal Lewis left tackle for 1 yard (tackle by Kendrell Bell). Jamal Lewis fumbles (forced by Kendrell Bell), recovered by Jason Gildon at BAL-28 (tackle by Bennie Anderson)",0.400,-3.710
3,4:01,1,10,BAL 28,0,26,"Tommy Maddox pass complete to Hines Ward for 28 yards, touchdown",3.710,7.000
3,,,,BAL 2,0,27,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,0,27,"Jeff Reed kicks off 70 yards, touchback",0.000,0.280
3,3:54,1,10,BAL 20,0,27,"Kyle Boller pass complete to Terry Jones for 3 yards (tackle by Mike Logan). Penalty on Chad Scott: Defensive Holding, 5 yards (no play)",0.280,0.610
3,3:34,1,10,BAL 25,0,27,"Kyle Boller pass incomplete intended for Travis Taylor (defended by Dewayne Washington). Penalty on Dewayne Washington: Defensive Pass Interference, 40 yards (no play)",0.610,3.250
3,3:26,1,10,PIT 35,0,27,Alan Ricard right guard for no gain (tackle by Jason Gildon and James Farrior),3.250,2.700
3,2:46,2,10,PIT 35,0,27,"Kyle Boller pass incomplete intended for Travis Taylor (defended by Dewayne Washington). Penalty on Dewayne Washington: Defensive Pass Interference, 17 yards (no play)",2.700,4.370
3,2:41,1,10,PIT 18,0,27,Kyle Boller up the middle for 4 yards (tackle by Clark Haggans),4.370,4.430
3,2:02,2,6,PIT 14,6,27,"Jamal Lewis up the middle for 14 yards, touchdown",4.430,7.000
3,,,,PIT 2,7,27,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,7,27,"Wade Richey kicks off 57 yards, returned by Ike Taylor for 13 yards (tackle by Adalius Thomas)",0.000,0.670
3,1:48,1,10,PIT 26,7,27,Amos Zereoue right end for 2 yards (tackle by Ed Hartwell and Ray Lewis),0.670,0.400
3,1:09,2,8,PIT 28,7,27,Tommy Maddox pass complete to Verron Haynes for 9 yards (tackle by Ray Lewis),0.400,1.400
3,0:26,1,10,PIT 37,7,27,Amos Zereoue up the middle for 5 yards (tackle by Kelly Gregg and Will Demps),1.400,1.530
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,PIT 42,7,27,Antwaan Randle El for -10 yards (tackle by Peter Boulware),1.530,-0.490
4,14:32,3,15,PIT 32,7,27,Tommy Maddox sacked by Adalius Thomas for -2 yards,-0.490,-1.370
4,14:09,4,17,PIT 30,7,27,"Josh Miller punts 43 yards, returned by Lamont Brightful for 14 yards (tackle by Verron Haynes)",-1.370,-1.660
4,13:58,1,10,BAL 41,7,27,Kyle Boller pass incomplete intended for Travis Taylor (defended by Dewayne Washington),1.660,1.120
4,13:50,,,,7,27,Timeout #1 by Baltimore Ravens,0.000,1.120
4,13:50,2,10,BAL 41,7,27,Kyle Boller pass complete to Terry Jones for 7 yards (tackle by Jason Gildon),1.120,1.360
4,13:11,3,3,BAL 48,7,27,Kyle Boller pass incomplete intended for Travis Taylor (defended by Mike Logan),1.360,-0.190
4,13:05,4,3,BAL 48,7,27,Kyle Boller pass incomplete intended for Todd Heap,-0.190,-2.390
4,13:00,1,10,BAL 48,7,27,"Penalty on Todd Fordham: False Start, 5 yards (no play)",2.390,2.060
4,13:00,1,15,PIT 47,7,27,Verron Haynes left tackle for 7 yards (tackle by Kelly Gregg),2.060,2.120
4,12:25,2,8,BAL 46,7,27,Tommy Maddox pass incomplete intended for Jay Riemersma,2.120,1.420
4,12:21,3,8,BAL 46,7,27,Tommy Maddox pass complete to Hines Ward for 10 yards (tackle by Chris McAlister),1.420,3.180
4,11:52,1,10,BAL 36,7,27,Verron Haynes left tackle for 3 yards (tackle by Jarret Johnson and Peter Boulware),3.180,3.040
4,11:11,2,7,BAL 33,7,27,Verron Haynes left end for 2 yards (tackle by Ed Hartwell and Ray Lewis),3.040,2.610
4,10:30,3,5,BAL 31,7,27,"Tommy Maddox pass complete to Hines Ward for 20 yards (tackle by Ed Reed). Penalty on Chris McAlister: Unnecessary Roughness, 6 yards",2.610,6.060
4,9:45,1,5,BAL 5,7,27,Verron Haynes right guard for -3 yards (tackle by Ed Hartwell and Gary Baxter),6.060,4.570
4,9:07,2,8,BAL 8,7,27,Tommy Maddox pass incomplete intended for Hines Ward (defended by Anthony Weaver),4.570,3.580
4,9:06,3,8,BAL 8,7,33,"Amos Zereoue left guard for 8 yards, touchdown",3.580,7.000
4,,,,BAL 2,7,34,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,7,34,"Jeff Reed kicks off 63 yards, returned by Chester Taylor for no gain. Chester Taylor fumbles, recovered by Chester Taylor at BAL-7",0.000,0.870
4,8:54,1,10,BAL 29,7,34,Kyle Boller pass complete to Jamal Lewis for no gain,0.870,0.330
4,8:15,2,10,BAL 29,7,34,Kyle Boller pass complete to Travis Taylor for 6 yards (tackle by Chad Scott),0.330,0.430
4,7:29,3,4,BAL 35,7,34,Kyle Boller pass complete to Todd Heap for 12 yards (tackle by Dewayne Washington),0.430,2.060
4,6:50,1,10,BAL 47,7,34,"Kyle Boller left guard for 5 yards (tackle by Brent Alexander). Penalty on Alan Ricard: Offensive Holding, 10 yards (no play)",2.060,1.400
4,6:21,1,20,BAL 37,7,34,Kyle Boller pass incomplete intended for Todd Heap,1.400,0.170
4,6:16,2,20,BAL 37,7,34,Kyle Boller pass incomplete intended for Travis Taylor,0.170,-0.490
4,6:13,3,20,BAL 37,7,34,Kyle Boller pass incomplete intended for Chester Taylor,-0.490,-0.910
4,6:07,4,20,BAL 37,7,34,"Dave Zastudil punts 55 yards, returned by Antwaan Randle El for 9 yards (tackle by Bart Scott)",-0.910,0.060
4,5:53,1,10,PIT 17,7,34,"Verron Haynes left guard for 5 yards. Penalty on Jerame Tuman: Offensive Holding, 8 yards (no play)",-0.060,-0.680
4,5:31,1,18,PIT 9,7,34,"Verron Haynes up the middle for -7 yards (tackle by Marques Douglas). Verron Haynes fumbles (forced by Marques Douglas), recovered by Kelly Gregg at PIT-2 (tackle by Verron Haynes)",-0.680,-6.740
4,5:24,1,2,PIT 2,7,34,Jamal Lewis right guard for -3 yards (tackle by Kendrell Bell and James Farrior),6.740,5.150
4,4:34,2,5,PIT 5,7,34,Kyle Boller pass incomplete intended for Marcus Robinson (defended by James Farrior),5.150,4.260
4,4:34,3,5,PIT 5,13,34,"Kyle Boller pass complete to Travis Taylor for 5 yards, touchdown",4.260,7.000
4,,,,,15,34,"Two Point Attempt: Kyle Boller pass complete to Todd Heap, conversion succeeds. Penalty on PIT: Defensive 12 On-field, 5 yards",1.000,1.000
4,,,,BAL 35,15,34,"Wade Richey kicks off 63 yards, returned by Ike Taylor for 16 yards (tackle by Adalius Thomas)",0.000,0.040
4,4:22,1,10,PIT 18,15,34,Verron Haynes up the middle for 1 yard (tackle by Kelly Gregg),0.040,-0.320
4,3:34,2,9,PIT 19,15,34,Verron Haynes left end for 1 yard (tackle by Ed Hartwell and Ray Lewis),-0.320,-0.910
4,2:48,3,8,PIT 20,15,34,Verron Haynes left end for 4 yards (tackle by Gary Baxter and Ed Hartwell),-0.910,-1.770
4,2:40,,,,15,34,Timeout #2 by Baltimore Ravens,0.000,-1.770
4,2:40,4,4,PIT 24,15,34,"Josh Miller punts 48 yards, returned by Lamont Brightful for 2 yards (tackle by James Farrior). Penalty on BAL: Offensive Holding, 10 yards",-1.770,-0.280
4,2:29,1,10,BAL 20,15,34,Kyle Boller pass complete to Terry Jones for 6 yards (tackle by James Farrior),0.280,0.540
4,2:00,2,4,BAL 26,15,34,Kyle Boller pass complete to Travis Taylor for 7 yards (tackle by Mike Logan),0.540,1.140
4,1:39,1,10,BAL 33,15,34,Kyle Boller pass complete to Todd Heap for 6 yards (tackle by Mike Logan),1.140,1.400
4,1:21,2,4,BAL 39,15,34,Kyle Boller pass complete to Todd Heap for 11 yards (tackle by James Farrior),1.400,2.260
4,1:03,1,10,PIT 50,15,34,Kyle Boller spiked the ball,2.260,1.710
4,1:03,2,10,PIT 50,15,34,Kyle Boller pass incomplete intended for Travis Taylor (defended by Mike Logan),1.710,1.030
4,0:59,3,10,PIT 50,15,34,Kyle Boller pass complete to Travis Taylor for 9 yards (tackle by Deshea Townsend),1.030,0.530
4,0:52,4,1,PIT 41,15,34,Kyle Boller up the middle for 3 yards (tackle by Rodney Bailey),0.530,3.050
4,0:32,1,10,PIT 38,15,34,Kyle Boller pass incomplete intended for Ron Johnson (defended by Deshea Townsend),3.050,2.510
4,0:32,2,10,PIT 38,15,34,Kyle Boller pass complete to Chester Taylor for 7 yards (tackle by Mike Logan),2.510,2.740
4,0:25,3,3,PIT 31,15,34,Kyle Boller pass complete to Chester Taylor for 7 yards (tackle by Mike Logan),2.740,3.970
4,0:25,1,10,PIT 24,15,34,Kyle Boller spiked the ball,3.970,3.430
4,0:03,2,10,PIT 24,15,34,"Kyle Boller sacked by Clark Haggans for -3 yards. Kyle Boller fumbles (forced by Clark Haggans), recovered by Kyle Boller at PIT-27",3.430,2.350
4,0:03,,,,15,34,Timeout #3 by Baltimore Ravens,0.000,2.350
4,0:03,3,13,PIT 27,15,34,Kyle Boller pass incomplete intended for Marcus Robinson (defended by Ike Taylor),2.350,1.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
